simulation,HarderLASSO_QUT_(20)_mse,HarderLASSO_QUT_(20)_features,"HarderLASSO_QUT_(20, 10)_mse","HarderLASSO_QUT_(20, 10)_features","HarderLASSO_QUT_(20, 10, 5)_mse","HarderLASSO_QUT_(20, 10, 5)_features"
0,58.34446146015114,18,57.26088199057645,,57.20267418162301,
1,86.20698449632877,"4,5,10,17,30",63.04528299434301,,62.44922271020412,
2,55.71760211109054,,55.80873619055648,,55.76327767719827,
3,66.01924338796151,"27,29,35,49",58.634822678485065,49,55.89857109248082,
4,77.15494668873289,"4,5,13,20,41,43,44,49",55.481791772774606,,55.46791665689054,
5,70.7634149425338,"19,21,39,42",61.03207383270217,,60.94791149723729,
6,82.48527900107455,"5,10,21,24,36,42,45,46,49",61.00865370320874,,61.021601342293664,
7,63.3819204894919,34,60.18727682261902,,60.1809591737531,
8,69.73533207254509,"14,21,22,39,44,45",59.1459011586211,,59.248619387981776,
9,81.26255768372887,"10,45,48",58.531482364783294,,58.43846772185128,
10,73.77756418853498,"3,10,12,16,39,41",59.05042697433665,,59.03881013132641,
11,70.3809810978632,"11,21,28,30",59.67552609984892,,59.631649355234345,
12,69.25153687951149,"5,22,48",63.38092507346257,,63.55683634114888,
13,56.65902388422444,0,53.96571672750745,,53.873997928746675,
14,61.81604272795414,"14,32",56.215773379839916,,56.17093768618758,
15,74.12601268562062,"5,8,26,43",56.48145839145299,,56.64543709211583,
16,90.29581076585242,"0,9,16,30,36,39,41,43,46",59.83229892147452,,59.593393918753165,
17,76.42621464749827,"1,31,35",62.586118004924444,,62.620334707529,
18,74.69716136580158,"0,3,23,40,47",64.80292056507962,,64.82656669607947,
19,62.190046681423354,"0,8",58.08319625840857,,58.132356593755034,
20,82.6295103302309,"0,8,33,34,42",56.153539938125625,,56.15768276850409,
21,78.49927156356495,"2,15,31,39,44,48,49",70.11465639182902,"44,49",62.51942143081888,
22,65.21056374459057,"16,33,41,46",65.174067864107,16,61.617841150503764,
23,83.15725797595655,"0,1,9,17,21,25,27,28,30",64.56887597850779,,64.53528619289781,
24,79.75797468987908,"6,14,15,19,24,26,44,48",53.55631875832162,,53.56812865431343,
25,73.70203975247213,"0,30,39,42,43",56.5163974662663,,56.36395138154486,
26,90.65009971295314,"17,21,25,28,36,46",58.9153990843068,,59.63391425793228,
27,88.73864709926548,"18,20,23,27,30,31,42,45,47",57.19079097636187,,57.32365966943198,
28,77.41328281429129,"9,41,48",61.87220288721934,,61.751723398937806,
29,66.70003590222238,"6,10,12",61.72416764932145,,61.741936096211965,
30,77.66218786594179,"3,23,25,40,44,47",60.0879831532368,,60.106949265439134,
31,67.20109001365094,48,63.12298937072566,,63.08367722418324,
32,65.49093789745477,"8,24,33",58.08385207943664,,58.08923140999385,
33,73.49797330682219,"21,26,46",65.8714889877695,46,62.381602481207395,
34,72.70528591285334,"3,9,11,43,47",57.12830127427495,,57.20080009183722,
35,125.49288094039183,"0,5,11,28,31,46,47",58.49153570945705,,58.596099737993654,
36,67.02279677528435,"7,13,43",55.39154736483483,,55.43509972051978,
37,70.26538367563526,"9,10,12,19,21,27,37,38,46",60.539300165392405,46,60.11146160473583,
38,56.52250922252753,"2,20,32,46",59.497529843280965,46,55.90363284855248,
39,48.90494801484913,"12,15,35,37,41",52.37505627478271,,52.41185227346421,
40,76.62805376072541,"1,3,6,10,18,44",57.59259345367832,,57.666918536704095,
41,85.27290417119887,"5,28,33,34,42",70.59870966438123,33,64.18476932466683,
42,51.346239168760384,"7,21,42,48",59.22972699660066,,58.69012986685084,
43,83.78252829951562,"3,10,11,17,20,26,28,30,34,37,45,48",56.141669045805436,,55.73529360534968,
44,61.275868832358334,"19,35,46",52.11541978892122,,51.8116385720596,
45,53.32043141183898,,53.26000955074823,,53.272254895098676,
46,69.25104889285011,"10,16,28,35,45,46,48",56.56621338474207,,56.63694879244345,
47,76.26661784943477,"29,41,47",68.24093115777194,29,60.44177473487913,
48,58.189012146996724,49,55.66571077169545,,55.57870216718442,
49,80.08832367583963,"27,30,41,45",62.87703667882849,,62.84373250937093,
50,56.88885668963137,11,54.68113243907134,,54.57228397498433,
51,69.14010787087173,"8,43,44",60.986833198379664,,60.799704401276465,
52,72.94793051000079,"7,8,9,36,48",54.23164124026519,9,55.00256249007711,
53,87.82430431285741,"10,12,15,17,36,45,46",62.3276653132142,,62.26800528074413,
54,84.82808644793539,"6,20,22,29,30",64.42724511607267,6,58.000727192558,
55,91.22791537112242,"9,15,18,20,38,46,48",58.41788217509639,,57.9298083607772,
56,67.45801187736531,"42,45,49",59.75656532212836,,59.728281460788715,
57,50.11708276223672,"5,44",52.255312702289906,"5,44",56.92057712042883,
58,72.40295970386671,"7,21,26,37,45",60.8241427088745,,60.65859396992758,
59,66.7651960832178,"21,24,27",57.29530547528386,,57.31118564451506,
60,56.55950441867181,,56.446819894370776,,56.754451335303735,
61,59.19354842844581,23,57.85190200414466,,57.80760296813428,
62,60.9926805592165,"0,3,8,10",68.17399348981907,"0,3",55.427407183985224,
63,69.85194863296985,"14,37,49",56.79815314958693,,56.77990731914592,
64,60.07598094293648,"21,43",53.52191014661866,,53.542859113511106,
65,83.75914840479973,"0,5,18,27,30,33,35,39",59.01961007862972,,59.01839633631617,
66,83.46285950230588,"1,7,9,20,22,24,39,43",59.699489238213026,,59.52397397789904,
67,63.87918407421081,"16,21,30,35,47",64.41419639198091,,64.26387868443054,
68,85.33693670839375,"3,4,7,9,30,34,41",62.61559919055186,,61.25341291525353,
69,58.12329103082884,,58.20973096851314,,58.13995530544109,
70,64.33626649307801,"1,2,5,8,13,32,36",57.22480780028554,,56.30629916470954,
71,63.0732836961117,"7,14,41,48",46.732558560568975,,46.79864504795804,
72,65.93991238477615,"1,11",60.878560101117365,,60.97845078840232,
73,66.70807106029763,"13,34,45",56.49022295451941,,56.28424307098344,
74,73.15431919355856,"3,41",64.17947729432053,,64.20231868916134,
75,68.80321282736672,"9,10,35,36,47",53.75197675875019,,53.111670783773214,
76,85.26622890012922,"3,7,30,33,35,37,38,48",60.02739514597904,,60.03767846660109,
77,73.92916121468815,"2,7,13,15,27,32,48",64.92727747185307,,66.28117293026676,
78,75.72283712996803,"4,17,19,32",66.49566893175557,,66.59120228020568,
79,76.48571747679281,"3,9,10,15,20,27",66.66977883400561,9,66.56831710379784,
80,57.90978768580892,44,53.58096464220947,,53.57961771337685,
81,81.16936723691094,"5,17,44,46",60.91921895343387,,60.83922368022646,
82,64.44995116371621,"40,41",57.460730424292066,,57.47430986063707,
83,79.39244985227988,"6,17,21,22,25,37",62.84377815069197,,60.83211258123169,
84,67.3724638161556,"7,16,25,36",61.125542938707255,,60.11667009214935,
85,89.36917384234503,"2,7,31,40,41,42,47",59.97527727924474,,59.51202281379052,
86,62.76988361305839,"1,12,16,24,29,32",60.31082835382721,,59.827703772446355,
87,63.453721749879115,"3,8,9,13",58.80907370576388,"8,13",59.76337273499463,
88,61.906459363706645,26,61.99402334431573,26,55.632149822034485,
89,76.86320812661509,"19,28,33,39,43",61.518829859265985,,62.31286325140673,
90,79.15329176290231,"9,18,43",53.25133269444824,,53.25468469509281,
91,62.57320216542885,"1,9",59.93690023640109,,60.41307707727958,
92,77.02671065315069,"3,11,15,31,33,42",61.02628978798287,,60.844346654799125,
93,58.91647011165538,"5,30,34,38",59.73068391067774,,59.63529885771224,
94,67.31517280945947,,66.60349608581993,,68.04954544969937,
95,67.55374018964501,"8,11,20,34",58.61729172440175,,59.43205601266364,
96,97.32956149644978,"1,5,7,8,16,24,29,30,45",62.58379008867503,1,59.44565771267912,
97,68.77167200044542,"14,25,35,46",59.40864445261832,46,55.66337076218342,
98,69.54724014967238,"2,13,26",62.37123730589624,,62.372445776416164,
99,64.93245781314553,"16,28",59.168065713661456,,59.346460381629,
100,66.88412269612687,"11,18,32",57.289063143611884,,57.70402902117936,
101,69.70251655710453,"7,17,29,39",66.09324904424915,17,60.590697288842755,
102,63.25831238803139,41,57.70418890069294,,57.98547733594366,
103,63.190458528445035,"1,3,18,24,29,43,44",56.73046952819141,,56.76264762643818,
104,67.20147344895284,"7,37,47",58.61666171504126,,58.617098427481295,
105,65.3193820403823,"12,36",60.84471954619458,,61.58076360524112,
106,60.935915125812436,"2,11,12,16,47,48",59.979844628097666,,59.68263024335676,
107,62.96746548222036,"11,22,43",58.202117337490336,,58.20679740739604,
108,67.5116540764159,"27,28,31,47",62.16830321240766,,62.34912054404168,
109,82.91967482564763,"0,4,10,21,24",76.5662501818321,"4,10",58.42747093511356,
110,66.48182434529814,"24,30,35,43",57.98990838023911,,57.11357440440494,
111,68.44081248005708,"9,16,28,43",56.136614438973865,9,56.64673795555767,
112,76.9443855222524,"3,8,12,33,48",58.45493481097745,,58.39786332043322,
113,76.8872219802471,"3,5,6,10,21,42,44",59.37465346373549,,59.535642253886955,
114,93.99316131051202,"0,2,14,20,39,49",69.00034034985768,49,59.00052264896104,
115,64.60898346134871,"16,46",58.27279655702629,,58.57033562908814,
116,71.05350451035292,"0,3,12,23",57.23921284796292,,57.39478847894906,
117,62.20671200843147,11,58.74034233037646,,58.470634707314105,
118,64.24450153840401,"13,17,22,34",58.91226375097554,,58.908178775572416,
119,54.948949706688886,40,53.12134456227519,,53.10724717539534,
120,79.59416395795128,"18,38,40,41,44",60.24061108419934,,60.26760755176182,
121,70.41275104303774,"1,11,35,36,38,46,48",65.22213302875323,,65.29642602660562,
122,67.05018220033595,"21,24,30,39,48",56.127506764822286,,55.79696142354237,
123,71.85687720503736,"0,7,15,42",56.264685098932866,,56.21961218179995,
124,65.00662567208693,"13,14,37,38,42,43",57.876808122937504,,58.02975454359377,
125,61.73312465432717,"19,26,38,41,42",61.125932207433216,41,60.14557802709312,
126,68.81291633545807,"0,14",55.2646625394491,,55.15712245477805,
127,67.61266782996597,"0,3,40,47",53.433147727755596,,53.02816275409743,
128,84.82760354934481,"10,29,39,42,43",59.23571224962429,,59.17034747965928,
129,46.604552779482894,"7,47",57.718995444566204,47,57.54090242585419,
130,74.34515838481607,"8,15,20,22,33,34,48",62.71756097402313,,62.726056571306366,
131,77.68253804784635,"5,8,24,32,41",62.04445647903206,,62.03719535615618,
132,83.49900389071271,"17,23,28,30,44",60.368265849480025,,60.38173354193807,
133,70.0276345904311,"0,7,13,16,17,20,32,44",58.17864480927219,,58.68859390761999,
134,72.38076979699993,"17,30,36",55.16369334784128,,55.3115441492832,
135,62.475676635176704,"3,17,24,29,39",63.605963216656356,,63.463872025649515,
136,57.674449912981075,"27,38",57.881086233550654,,57.812639184032705,
137,73.59704671615472,"8,12,13,25,38",68.25482317587006,8,63.58246618079789,
138,86.65935385855393,"2,4,20,48",71.3153249977358,48,67.85742212791607,
139,87.30323678924772,"0,12,21,25,41,48",65.64712130068419,0,60.23800369179108,
140,72.98063161374853,"2,8,13,41,42",62.286983602752414,,62.22064503389061,
141,65.51435254929194,7,65.98351432578569,7,59.75315142538421,
142,54.79828814670701,"9,16,23,29",63.12908120672996,,62.04997887285839,
143,83.93367743247016,"11,17,21,22,29,33,47",50.620159220833244,"33,47",60.61093639211878,
144,66.55289069909973,"13,22,28,46",67.27640959528787,,67.28488596027796,
145,76.10000324274603,"1,33,35,40,45",55.56237904784351,,55.035254020334634,
146,50.008583966282806,"15,29",59.34892876686302,,59.15269010050984,
147,62.79873416828063,"39,45",59.64171684096218,,59.454592813093406,
148,86.13797158623171,"2,5,30,39,44",61.18755067384506,,60.8368097219005,
149,59.00961253775452,"0,5,19,36",65.90297398505676,12,60.604405161556556,
150,89.58574253306055,"3,6,10,18,27,34,39",62.511522947567194,,62.510825233466235,
151,65.92824089463414,"15,26,47",56.8503997178464,,56.86263568527886,
152,106.25614846374069,"4,19,26,32,33,38,42,45,46",59.99941179813995,,58.31087597185461,
153,61.02928659623407,"27,31,44,46",57.29119888966777,27,52.63327102330635,
154,78.41865274776845,"30,48,49",58.947344550093945,,58.98506213656593,
155,62.34664454426789,"2,17,23,24,29",59.159233539429245,,59.1296541828035,
156,51.007751183001325,"21,31,47",53.73029181897787,,53.72811168479877,
157,82.88874131406602,"12,23,25,37,38",63.64406561072696,,63.701243291322356,
158,65.17136759130537,"4,12,15,16,18",70.51505053651458,4,62.87160162778991,
159,69.91047700610032,"25,32",59.61183531349341,"32,35",61.65048175733893,
160,55.701696471937936,"4,13,42",56.107132764259354,,56.11880378385776,
161,76.35589446972087,"20,29,30,37,39",59.32479009612113,,59.36639623999578,
162,61.170837378155575,35,55.57116605709755,,55.928528172305796,
163,73.62071439115255,"24,29,32,43,47",61.77436386614543,,62.145075818027095,
164,46.96947172864451,"7,11,12,32,41",70.01081468147942,,67.79683963269787,
165,67.02738089300884,"16,22,34,44,45,46",58.84420501426045,,58.92943312723723,
166,65.85981763409727,"7,13,35,38",54.05883432087754,,53.924321172338,
167,60.95678582046847,25,58.56219849971805,,58.563925985515354,
168,70.3386544955466,"25,34,38",57.960312306471735,,58.141226152454934,
169,66.21835276008252,"9,41",60.773703406981824,45,61.334995860741806,
170,76.4200241535395,"1,23,26,27,30",55.87886992355539,,55.87589919916361,
171,62.02291628243924,"9,16,19,41",54.40393763182968,,54.323811619439695,
172,55.684668772584516,11,58.92246451125716,,58.73603856581469,
173,71.16042209468335,"26,33,37,45",55.33332941429826,,55.33337512546942,
174,86.91746686354088,"1,12,19,29,34,41,47,48",73.1189380995807,"19,34",64.00658802065179,
175,66.56399324736957,"0,4,11,40,49",60.01156560803516,,59.9976194031469,
176,84.90128599059683,"16,21,35,46",63.094861671616194,,62.524192881574756,
177,78.00227796524797,"3,19,27,30,34,35,43,45,46",55.47984939089648,,55.564818164625585,
178,72.70078770416495,"1,45,46",66.168370098484,45,63.448808029187234,
179,74.55390144039201,"6,18,24,36,39",58.20197450328827,24,53.834414584585595,
180,80.88537403164868,"2,11,15,43",65.49683801757752,11,60.971571713900005,
181,95.91837510513689,"19,22,24,34",60.22860306697656,,60.21223559578635,
182,100.8538001366452,"6,15,20,21,23,24,31,37,41,48,49",62.75310618453075,,62.39695869613686,
183,78.23650109417454,"12,20,27,37",64.17575492089267,20,62.03031394108126,
184,63.35219256632069,"1,2,7,29,39,42",59.51135881686442,,59.27115728360761,
185,74.77802588146996,"10,12,14,17,24,29",54.716854769721294,,54.704206603924526,
186,96.18311283716443,"2,13,16,18,20,26,29,39,45,46",55.744864112449086,,55.759011887509395,
187,80.26867912392207,"1,5,9,11,17,33,44",67.43128210321153,,66.959720804898,
188,57.48846491038215,"11,40,47",63.6221873491527,47,65.05631909101699,
189,75.66106307814691,"8,13,20,29,34",50.51749820015951,,50.71467242134091,
190,92.5555349570949,"5,6,8,13,40",54.840919536750164,,54.91712987619347,
191,64.51271475463179,"5,13,29,39,45",53.22294497637918,,53.278832090611004,
192,85.80435016553078,"1,5,19,20,24,30,33,46,47",59.960439782632555,,59.79867014654743,
193,61.78114346732407,"20,21,45",58.44726089385496,21,53.07207632316212,
194,60.8623695786736,47,58.266936252996686,,58.26670289985166,
195,60.23895353142843,14,56.05917256858665,,56.30443226456754,
196,92.48593598810236,"4,12,21,24,30,32,38,41,43,44,47,49",58.24544619684297,,58.36674422807555,
197,79.06633197393069,"6,10,43",64.04792495316511,,64.0246100956345,
198,62.220330465525755,"4,19,28,33,46",57.72383206574038,,57.6885571218211,
199,69.56975494323189,"1,6",65.81932794984276,6,63.00928787118507,
200,69.48314012920538,"1,10,45",60.675019374581666,,60.454938792065505,
201,54.83378730288754,25,53.588639311378685,,53.318295999244334,
202,74.33743247443164,"1,6,10,20,27,48",60.44295390653168,,60.89471899675822,
203,59.03363435871942,"3,15,28,30",56.552663616268916,,56.611468569531915,
204,78.73849536272095,"6,14,15,24,46",60.78193561566006,,61.051233487184675,
