simulation,HarderLASSO_QUT_(20)_mse,HarderLASSO_QUT_(20)_features,"HarderLASSO_QUT_(20, 10)_mse","HarderLASSO_QUT_(20, 10)_features","HarderLASSO_QUT_(20, 10, 5)_mse","HarderLASSO_QUT_(20, 10, 5)_features"
0,25.010731725899884,"2,11,32,42,49",56.51706480026032,"2,32,42",62.11960037734879,
1,22.129076788982616,"1,4,8,19",56.29678367831983,,56.29105271416518,
2,48.96871990638779,"11,18,23,27,33",53.56655606463353,"11,18,23,27",60.63447349227375,
3,23.6048519707203,"6,29,31,33",55.294782832636116,6,57.768923687508774,
4,28.504552274217755,"9,10,12,14,24",52.78476286112161,"9,12,24",53.425145166396604,
5,54.59493883277125,"11,26,40,47",58.82116319932203,,58.753842251049164,
6,26.103865140147807,"8,17,40,45",58.871237920600045,8,57.68580885946746,
7,22.851481412783986,"7,19,45,48",57.7031659564535,,57.368168563740774,
8,46.97233021944349,"7,15,44",53.62486017939802,7,55.48472331325964,
9,22.662150064572973,"7,14,45,48",56.799692236359874,,56.580088092578926,
10,49.29738427323731,"4,15,36,49",46.765736404064405,"4,36",60.23742645584978,
11,41.79698101185895,"1,8,13,43",59.48686053502932,,59.45527141319859,
12,26.02954578905535,"1,6,26,31",58.74777574940921,,58.63740254338943,
13,38.66235510078437,"4,7,23,42",55.11251296962649,7,56.7540833284181,
14,24.690659286208852,"3,7,30,41",57.644122617724086,7,57.445457555660425,
15,45.095338651323694,"26,41,49",59.40268479615523,,59.40916934603659,
16,23.162561210375724,"7,29,31,37",63.06920726333138,31,61.864796828761435,
17,45.667319431094015,"5,46",44.4354175203981,"5,46",59.43443663348234,
18,25.278513022267884,"1,16,43,45",57.3335811858735,"1,16",61.913021891853624,
19,24.082303657396885,"2,8,13,19,33",54.04279089230485,,54.02115940173577,
20,49.821976148425875,"16,37,38",53.728081395007095,37,53.15361880313202,
21,25.400830512549984,"0,12,32,33",61.06316060369091,,61.087123508719515,
22,25.318164264085528,"9,13,32,33,41",62.13865154926663,13,62.90438682242962,
23,26.51731579842111,"17,21,22,27",56.16313385941857,,56.16401512224846,
24,44.12171384625021,"15,16,30,48,49",57.16787932224066,30,58.59102610920556,
25,24.602538322469815,"7,9,18,27",58.8177668242815,18,59.27226301271803,
26,27.059738330618263,"12,25,42,46",23.86253606911609,"12,25,42,46",56.380868861115985,
27,24.173719035370414,"19,40,43,46",59.53572143591789,43,59.82084299737534,
28,41.683356013892656,"7,24,29,48",58.88593780492963,,58.99334130401213,
29,22.50812381140425,"4,16,25,27",58.50933369092333,,58.33048993560476,
30,25.026273733056733,"14,27,29,33",58.781101107509855,,58.77184864216999,
31,29.338312640719465,"5,9,11,49",59.15756320594445,,59.06986528760918,
32,23.532093729613468,"3,25,30,31",46.20809995073917,"30,31",48.60806405503131,
33,23.42103102260326,"25,39,48,49",57.32623657927803,,57.32364988197761,
34,23.199855272400004,"5,11,12,45",59.13541271884435,11,60.639044243282534,
35,23.017628874634145,"22,31,38,39",60.9653489813537,,61.051658633678805,
36,24.546496715089837,"1,7,24,38",58.68903953093976,,58.00304142288745,
37,26.412075676572552,"4,14,17,26",58.24263770067307,,58.22918091765944,
38,56.23890686304772,31,56.04183512076434,,56.08797300099436,
39,23.648761843691382,"13,22,29,44",58.63543758470181,44,59.49786962632939,
40,24.235882951335928,"19,36,38,39",57.15732500570814,"19,36",63.616544590542105,
41,24.80668496021041,"19,29,47,49",60.311554373460645,,60.33382495500854,
42,58.05445541447102,"10,47,48",52.66391881150644,,52.46208246157276,
43,26.222844717459843,"10,16,19,36,45",39.960909378414534,"10,16,19,36",54.0433628870181,
44,24.4289459516281,"6,16,27,40",18.50676461297123,"6,16,27,40",61.36369081729571,
45,24.037363775516162,"8,15,29,38",57.32266462623646,,57.64750376748113,
46,44.3397956575278,"7,13,25,32",56.37439549913838,32,56.334998841922065,
47,54.16488144562599,"31,41,46",59.553663543499184,46,60.33357291132636,
48,24.71004045961339,"3,6,24,45",53.93347485414574,"24,45",59.34174561730196,
49,22.845792257266638,"24,25,30,31",42.67316228664323,"24,25",54.28817976885225,
50,22.52839988583204,"3,7,34,35",55.691492975603985,3,54.87751538873872,
51,24.795199968024733,"8,17,29,45",62.14368280024947,,62.20942058817147,
52,27.01415889179824,"18,20,40,48",48.636135083082614,"20,48",61.766783377788364,
53,24.96221676983693,"1,9,10,41",62.635097138986296,,62.496578877658536,
54,21.827400598914092,"29,33,35,48",57.73736370845991,,57.747179687422275,
55,24.06448103642807,"9,12,22,37",59.47219440298216,,59.43739685610004,
56,46.278974314618964,"46,47",57.825436110267546,,57.5890244344177,
57,43.62462090884858,"16,19,29,33",60.68670266868739,"16,29",63.34703793388303,
58,45.427441420382344,"13,34,38",39.20383218059871,"34,37,38,45",60.17017458752293,
59,23.97333947332565,"37,38,44,48",55.77115796876279,44,55.93577164244191,
60,24.94351041733571,"10,15,19,45",59.02118658249141,,58.97919811700839,
61,24.209478153209627,"24,29,38,40",55.77762942366931,,55.85546098108587,
62,26.271635895122415,"8,13,17,29",60.202820336917604,17,61.27219434859126,
63,45.77531117776623,"35,44",57.294197685375856,,57.726065090100796,
64,24.74477643660849,"10,11,12,18",52.673084668607494,,52.60963489037748,
65,43.90171966494538,"42,47",51.7188647368128,47,54.69196787705532,
66,25.81096889836746,"19,31,34,36,38",55.86341722803929,"31,34,38",63.943902251388614,
67,23.413236102916738,"4,11,30,44",17.006866154213647,"4,11,30,44",55.61381743063103,
68,24.190706741465895,"1,12,47,49",56.55875881098466,,56.57992046799675,
69,46.99201645234264,"12,16,37",59.44010765081511,,59.42877026165812,
70,25.314981844263844,"2,16,22,24",55.18140198485044,,55.25442330520974,
71,25.432757556250696,"5,14,28,39",61.94037662411508,28,60.10448607588408,
72,22.882218750492253,"15,26,40,43",57.64256195879956,,57.637483952105306,
73,47.921821360560074,"6,16,22,37,38,39",61.555723551076596,22,60.97746329671015,
74,26.859456407910436,"10,26,40,49",60.43980587463361,,60.486230438807205,
75,23.027224047989257,"2,31,40,49",53.036086894905125,,53.05456478555437,
76,55.07161391810965,2,57.85418266730852,,57.814844085165866,
77,50.21998403830433,"24,46",50.08549861046804,"24,46",53.162913112166365,"24,46"
78,24.350757432213154,"5,12,31,42,44",45.72698860735858,"5,12,31,44",61.60662606712169,
79,51.45266172138447,"4,26,32,34",59.14371246065776,,59.115531049471386,
80,47.42531350137624,"10,26,36,44",57.97973871246769,36,59.0081899121985,
81,25.144242242019878,"16,25,45,48",59.573956954085354,48,59.19319155110239,
82,22.44200803063374,"3,27,33,38",18.586181445711205,"3,27,33,38",57.26623879832502,
83,22.060213436960805,"35,36,40,42",58.22371756378278,,58.35283505607993,
84,24.696301004507006,"10,22,28,30",46.8908658539108,"10,30",55.93327241826495,
85,40.73114677262709,"13,18,39,41",59.575612320720914,41,58.582935998204654,
86,25.442602009572887,"8,9,24,41",63.67894452594863,,63.687901522092226,
87,23.799712805087907,"2,26,29,37,48",56.886324784889915,,56.90149160614003,
88,24.087169554065348,"11,34,36,43",56.20343427881454,36,56.470754776979724,
89,23.741475961725527,"21,35,38,48",59.98765639395281,35,59.678344308606,
90,22.210977990242217,"2,11,28,39",61.81369157549447,,61.84307234600754,
91,24.314930417488366,"7,21,33,45",60.643651723574294,,60.11265237682799,
92,25.712872267681632,"1,30,31,46",39.34021690574104,"1,30,31,46",54.49430111699544,
93,53.62090732316891,"25,48",61.38555221106262,48,60.59749149758917,
94,23.979422635097873,"16,23,38,42",54.70308554989693,"23,38",63.468123281051724,
95,24.660207992536815,"11,15,33,36",53.407413097434926,,53.28612481278071,
96,44.66047793746946,"20,31,32,36",51.885188684865284,"31,36",61.64126732432346,
97,27.541425334123442,"10,25,26,38",56.12774490103356,,56.16185489077149,
98,24.437516805861016,"3,14,28,42",19.093530136736526,"3,14,28,42",56.02484271409937,
99,22.75191957470953,"2,5,23,33",55.766023889161445,,55.83200345068512,
100,26.30455392678245,"19,29,38,43",55.01085604640326,29,54.925512455066006,
101,23.5725587248575,"1,6,13,38",59.55480204844334,,59.46973912358077,
102,24.67499490333302,"3,13,16,25",54.51401182378549,"3,13,16,25",58.61485591519095,
103,46.281258460561475,"4,24,46,47",46.269374413440616,"4,24,46,47",61.68407523651935,
104,25.562082469404412,"11,23,35,38,48",55.37014044172996,,55.48139792200335,
105,52.36070371634024,"1,16",57.453653741002945,"1,16",62.569999283737054,
106,29.770206440456445,"1,7,18,25,35,38",46.52825858298821,"7,18,35,38",59.250276231600324,
107,22.76417880494888,"7,14,34,44",58.26770273175705,44,60.23045886770483,
108,23.595920263672166,"11,23,24,26",57.52615084958066,24,58.312923846256425,
109,24.278820699975288,"3,15,31,41",53.17733024127764,41,54.509964085812975,
110,25.926643818372582,"2,6,29,43",45.285245915946184,"2,6,29,43",59.88614059072068,
111,23.10347976394273,"2,16,36,44",59.69926084837705,,59.008449784385654,
112,58.35485154530331,"24,30",54.70973896167929,"24,30",60.52604811083442,
113,33.52490235628718,"18,20,35,47",53.3773206670329,35,53.788254078622444,
114,48.348912756560445,"22,23",61.197998122501936,,61.14829743259461,
115,24.604801788821163,"3,23,36,45",59.71487533830022,,59.645844145297566,
116,24.218106701048814,"2,14,35,36,38",51.217804385386586,"35,36,38",58.30545006839502,
117,24.01241845645433,"6,16,24,44",49.46093802307456,"16,44",52.47711819380695,
118,45.442179191865655,"4,48",45.4759732188757,"4,48",60.03278815019252,
119,51.13294133284855,"1,19,32",56.25208882060322,,56.09156540822312,
120,24.974583792885394,"4,29,34,47",57.02624058136512,,57.09439313949563,
121,43.63445959130929,"0,3,21,34",56.77030082813498,,56.73859755947265,
122,25.150466127982625,"0,12,29,38,42",54.787232759979176,"0,38",59.10507363667649,
123,43.42852881789231,"1,15,30,33",57.7223439934918,15,55.527656614363956,
124,25.123629413539465,"2,39,42,49",61.44524186808488,,61.45041231932259,
125,24.32249021902648,"8,10,20,43",58.0428201298099,20,57.79237039650763,
126,38.32850893978338,"16,21,30,35",56.70590561900042,,56.69240739097015,
127,58.701928253102935,"13,19,41",60.23204092554841,,60.57301291972162,
128,23.148036563754737,"19,35,39,48",57.93225715741729,,57.72864308802953,
129,23.624545470436594,"4,20,28,48",58.660909890260754,4,60.87469969081637,
130,21.431425679142382,"0,32,33,40",18.53078650365451,"0,32,33,40",59.39663940326376,
131,25.45287331690588,"1,12,15,38",62.44121814503713,38,62.50094110787488,38
132,30.65158888541736,"6,15,28,36",58.524751160894375,15,57.12718528880762,
133,50.88492212618592,"1,9,14,23",47.82641338407012,"9,14,23",59.635265838817475,
134,26.335570439039337,"1,12,29,48",63.937158529395305,48,64.43349282980925,
135,22.220275197737823,"14,30,31,47",56.82663558681799,,56.83051668904258,
136,47.25672696151353,"3,6,22,42",57.84075033368262,,57.99375201831448,
137,60.969155123500045,20,58.90238867770757,,58.89141698044306,
138,26.407134747593773,"16,27,31,49",55.58279386847085,"27,31",58.290762610011605,
139,24.194559628541224,"8,20,42,49",59.68654238638573,,59.712199487903234,
140,28.634489393019262,"4,24,33,45",47.62848027928252,"4,24,33,45",51.84329271206091,
141,25.6429730039384,"2,3,28,37,47",50.615697301737626,"2,47",56.90130503092926,
142,61.5332060171248,"16,31,43",64.07185412049904,,63.936716023921775,
143,24.666269926014866,"2,18,23,26,41",17.778488370253772,"2,18,23,41",57.42994493632891,
144,23.205622445603325,"39,40,43,44",56.634455981048816,,56.66623012640046,
145,44.33002693543547,"10,19,33,34",60.2245633501233,,60.24250884004378,
146,50.770667141011884,"28,44",56.83444939488794,28,56.74829484798795,
147,44.86763050515047,"6,10,11,37",58.6084457416984,,58.51357833124824,
148,24.218352065665414,"4,7,10,17",45.66874333875839,"4,7",57.80088754381552,
149,43.45588982577552,"2,21,34,37",57.5755874198227,,57.6273312989159,
150,47.01106007837842,"3,23,27,38,44",54.804649120608346,,54.80172081222519,
151,25.400713157753714,"13,19,36,43",56.43109231565066,,56.250004800186225,
152,47.74385439715003,"26,39,41,48",55.241796423546745,48,56.905470138305425,
153,23.486504302277048,"30,31,34,37",58.04581885899025,34,58.25944297518281,
154,24.71795946519407,"6,25,35,39",60.73256158313433,,60.7304760668962,
155,22.635966066456344,"5,9,27,33",53.038947166718245,"9,33",60.03126615992938,
156,23.754327044883283,"8,19,21,48",57.07706835327079,8,57.436261900194694,
157,31.902626768502223,"27,33,34,41",50.07490135159551,33,49.95268976383832,
158,24.08223972307115,"14,32,39,44,48",58.57377967423922,,58.58149553708138,
159,56.07003302085253,"4,41,45",57.483192937127896,"4,45",60.63331213686905,
160,49.78642022772611,"15,21,26",61.79269837823752,21,60.419813224150374,
161,41.3688835920192,"8,11,38,44",51.98103625502975,"8,11,38,44",55.353636097031035,
162,24.00266352412464,"5,6,25,42",57.34724491544962,5,58.77444011147988,
163,48.72241867760726,"2,27",60.78120442109931,,60.921701797441095,
164,45.57961623522175,"2,33",44.48893338990765,"2,33",51.54330954464398,
165,25.145782590346155,"2,3,44,45",50.394676249370704,"44,45",61.80483926597689,
166,21.518853431273243,"0,15,18,29",50.024133052946205,"0,18",55.421400639317206,
167,45.69775462799048,"13,24,44,49",57.46619115689053,24,59.81148842441672,
168,25.45408759426233,"1,11,27,44",43.38078530908564,"11,44",55.73365967856563,
169,49.541955197929376,"19,38",22.481516806145898,"10,19,24,38",56.7740710857706,
170,48.83212314317451,"4,8,17,31",56.044773622872455,"4,8",56.98688841061365,
171,51.172153464218596,"1,35",60.22814330763999,35,60.8973899989216,
172,22.18319532101637,"14,19,23,42",46.813663408553914,"23,42",59.78042265808593,
173,47.68912040397856,"13,22,35,47",44.41951495364539,"13,22,35,47",60.563508265180324,
174,45.02534329905081,"0,1,7,27",46.8596717194336,"0,27",57.31994775538577,
175,42.14709105358722,"0,17,24,39",63.879055281004796,,63.89589151790526,
176,24.445495574764333,"2,5,8,17",60.59274330273258,8,61.95162911858622,
177,25.8788278554402,"10,13,31,35",41.24126705706745,"10,13,31,35",56.727229337509904,
178,23.488574406079323,"0,13,40,48",56.25113327606756,48,56.41782100238944,
179,25.056676440042132,"0,20,24,48",55.999056197911564,,55.94409776793449,
180,23.564382278010772,"4,36,37,40",59.37875647203581,,59.38534288519983,
181,23.943612593702,"12,14,20,29",58.23833068102207,29,63.44821578712528,
182,21.857757372094916,"9,27,29,32",60.869920795356585,,60.86001050253867,
183,53.77283967960362,"5,12",60.14073381106166,5,57.667897383285606,
184,38.8631661418253,"1,26,34,48",59.23688038706235,,59.07602715214427,
185,40.72366368973795,"16,18,21,31",55.96031381826123,18,56.42162990074287,
186,32.94927049182198,"10,12,21,30",54.909665088495345,"21,30",58.34230080531704,
187,26.921008425508063,"4,6,19,38",25.775188541056014,"4,6,19,38",56.05102319885178,
188,24.88794306600209,"5,25,26,40",62.19044410790114,,62.23595686425873,
189,25.078386653402763,"5,6,8,41",57.06102614104758,,56.63424445695822,
190,24.72370846201893,"7,15,41,48",55.73377671141697,7,55.802999661297704,
191,39.85388643706242,"2,3,13,36",57.486564210077056,,57.37518844368915,
192,46.45541774637209,"45,48",58.154986655999224,,58.16980095150983,
193,25.55755870176201,"6,12,21,22",51.694256424266335,,51.75574728703122,
194,26.759814081295243,"11,15,16,41,49",63.80609322805401,,63.81991915466271,
195,22.657581960198225,"4,25,28,41",51.530423272456844,"4,41",59.3102824288267,
196,32.118082335516355,"10,17,32,43",57.93495745401938,,57.94716683582543,
197,32.922082341125915,"1,2,22,32",46.602325376330505,"1,32",56.75750951328842,
198,21.374233254600412,"3,8,20,38",53.557266757525255,"20,38",58.66473579601249,
199,34.27920548342966,"9,20,22,47",47.97450015270351,"22,47",57.59467299459598,47
200,23.745998751179314,"1,15,30,39",55.86349779529359,"1,15,30,39",56.33157684761049,
201,34.54710768895508,"4,10,13,20,21",55.735812913390504,,55.72871139926887,
202,22.31391169875876,"8,25,38,40",50.13966587401179,"38,40",54.74141703621506,
203,25.514718287136958,"2,14,30,37",49.47121458951654,"30,37",52.1829879086658,
204,23.83148484770458,"4,36,38,48",50.8411702486016,"36,48",61.44808245225823,
205,24.650343510195935,"26,32,40,48",57.1698654152537,,57.180301134089994,
206,23.55004833746989,"5,14,29,45",60.62751029413626,14,55.43119764392045,
207,55.56735947617107,"15,47",56.353679950014914,,56.39632165790858,
208,45.46301306840611,"3,21",54.819786989447465,21,55.33014567164705,
209,26.144486913373147,"19,22,30,38",50.43153557100458,"30,38",57.20514182624567,
210,40.64452289355911,"28,37,42,49",59.39740829806744,,59.498015981661105,
211,49.356407432897385,"3,5,40,41",58.00946828309761,,57.97206055662026,
212,24.33028975145887,"12,25,35,48",52.510692872049916,,52.54426136913749,
213,61.0880211248006,"8,27,49",58.65385211895543,8,56.071178100313304,
214,23.52079663680979,"17,24,38,43",54.3802294786161,"24,38",53.660344986977336,
215,53.48599304447379,"21,23,36",60.013970336385846,21,59.65477091431338,
216,57.838616548172574,"9,34,46,47",60.18291720327194,"9,46",65.46801147743491,
217,35.27859569179354,"0,21,24,25",55.321330095403724,24,54.86813124142715,
218,46.883847479103686,"24,36",46.26999534923752,"24,36",57.5699693668609,
219,39.23896904355755,"10,15,36,47",55.8013019317983,47,56.423625497725546,
220,23.522585330275067,"12,21,27,36,44",57.105339330447,21,57.49846813342004,
221,33.2180531745756,"11,27,31,34",55.51914947337641,27,56.07526447562916,
222,39.17350930202152,"12,20,21,48",56.64770628491,,56.60223804531887,
223,25.561149272728734,"3,23,32,45",56.76261185985038,45,56.28372534494623,
224,28.429914376488803,"14,37,40,46",43.37694202341397,"37,46",52.4101098940832,
225,29.514130522365356,"16,22,43,48",55.080397877041,"16,48",56.88058956620727,
226,35.19363916450782,"12,14,23,31",51.819042236714374,"12,31",58.28491823067874,
227,50.67276343275292,"11,34,44",57.17535311013601,34,59.5289845621648,
