simulation,HarderLASSO_QUT_(20)_mse,HarderLASSO_QUT_(20)_features,"HarderLASSO_QUT_(20, 10)_mse","HarderLASSO_QUT_(20, 10)_features","HarderLASSO_QUT_(20, 10, 5)_mse","HarderLASSO_QUT_(20, 10, 5)_features"
0,23.259566067336614,"17,22,23,27",0.015256968894032632,"17,22,23,27",0.0073284529234881835,"17,22,23,27"
1,21.03158557352476,"10,15,30,48",0.022568229972427432,"10,15,30,48",0.017466935144099964,"10,15,30,48"
2,13.206961082035876,"1,7,8,28",0.07220375684022645,"1,7,8,28",0.007710314752847525,"1,7,8,28"
3,22.86989726315104,"2,31,33,47",0.01275240302856197,"2,31,33,47",0.01638675721827054,"2,31,33,47"
4,24.050885982511964,"3,13,29,38",0.9338324384866658,"3,13,29,38",0.016603863895645374,"3,13,29,38"
5,21.988029047824572,"20,23,28,41",0.01156457525505559,"20,23,28,41",0.013200081164962029,"20,23,28,41"
6,13.539308314638157,"16,24,35,37",0.33557339130401503,"16,24,35,37",0.010158858037839944,"16,24,35,37"
7,22.502232634646784,"2,33,36,41",0.005587951477041288,"2,33,36,41",0.004475053608465184,"2,33,36,41"
8,21.614922933713387,"2,16,29,42",0.06020835151313819,"2,16,29,42",0.015021974815046153,"2,16,29,42"
9,23.968549735823018,"11,17,23,30",0.6212086855037663,"11,17,23,30",0.008615350231556662,"11,17,23,30"
10,22.073490870178993,"2,14,15,39",0.6718490621528688,"2,14,15,39",16.233309857449242,"2,14,15,39"
11,22.564822561746507,"0,15,19,43",0.038984962777117854,"0,15,19,43",0.011660004584524793,"0,15,19,43"
12,21.31920231379608,"4,9,34,47",0.29145472408295486,"4,9,34,47",0.016474723039588975,"4,9,34,47"
13,21.77027734033374,"5,6,10,16",0.013642474858598553,"5,6,10,16",12.340122934072467,"5,6,10,16"
14,23.32310166434909,"14,23,30,47",0.013183139669461896,"14,23,30,47",0.01367530405234761,"14,23,30,47"
15,22.32004950000434,"0,36,39,41",0.4403340077234487,"0,36,39,41",0.01027640488154836,"0,36,39,41"
16,21.94782761814139,"11,21,22,36",0.021161127878108935,"11,21,22,36",0.003630050138640728,"11,21,22,36"
17,22.849260710288814,"1,5,6,45",0.33505691546707905,"1,5,6,45",0.01121134309429688,"1,5,6,45"
18,21.503423707393097,"7,13,14,47",0.018324312318234854,"7,13,14,47",5.428703575253018,"7,13,14,47"
19,23.772502671356808,"2,16,21,46",0.011714942317998385,"2,16,21,46",10.34973320917369,"2,16,21,46"
20,23.67094823521716,"6,12,33,45",0.010373293639982926,"6,12,33,45",0.009594340944243133,"6,12,33,45"
21,24.38778807908448,"19,28,41,44",0.014575941263992559,"19,28,41,44",5.3105728242870525,"19,28,41,44"
22,23.0234624805339,"30,32,35,48",0.3962765568142132,"30,32,35,48",0.009318914059520296,"30,32,35,48"
23,22.464644972621493,"18,32,39,40",0.01936267907016368,"18,32,39,40",0.010035043403568526,"18,32,39,40"
24,23.28946412338721,"7,10,24,46",0.012911610629953003,"7,10,24,46",1.9710678448149404,"7,10,24,46"
25,22.678865982040588,"1,6,37,43",0.038784534012687145,"1,6,37,43",5.685518474837574,"1,6,37,43"
26,24.466457703166068,"7,17,33,44",0.022429012503795386,"7,17,33,44",0.034776543517099925,"7,17,33,44"
27,23.649460938566065,"10,23,35,48",0.03446818729879412,"10,23,35,48",0.01443817171512304,"10,23,35,48"
28,24.07455423588562,"1,2,22,49",0.012057477500848538,"1,2,22,49",0.009028526953695007,"1,2,22,49"
29,22.488767104803564,"20,33,43,44",0.5286875029313136,"20,33,43,44",0.017854340301767867,"20,33,43,44"
30,24.716992335455906,"6,16,25,36",0.01646063800544257,"6,16,25,36",0.020190622679863508,"6,16,25,36"
31,22.334482699075473,"1,18,33,43",0.010119038135977487,"1,18,33,43",4.371865092754804,"1,18,33,43"
32,21.837002475480194,"11,20,36,44",0.016894362076594335,"11,20,36,44",0.021076146040504264,"11,20,36,44"
33,22.928956599137127,"7,15,22,27",0.009579985371868122,"7,15,22,27",0.010213345967975202,"7,15,22,27"
34,22.545528946637987,"10,35,45,49",0.018018446967738206,"10,35,45,49",0.008637312633136943,"10,35,45,49"
35,22.457994614314362,"1,18,31,49",0.40304440931019775,"1,18,31,49",0.018968929696438715,"1,18,31,49"
36,22.42464630436594,"0,13,21,34",0.03374680460332079,"0,13,21,34",0.014384727067564551,"0,13,21,34"
37,22.419447279933888,"15,17,39,42",0.010592686040509556,"15,17,39,42",0.008679395701378791,"15,17,39,42"
38,22.216499128611527,"4,28,35,40",0.019420597058040875,"4,28,35,40",0.00949260334302586,"4,28,35,40"
39,22.12570775684452,"9,21,46,48",0.0231758999966827,"9,21,46,48",2.7607392670029194,"9,21,46,48"
40,21.91065291357339,"4,12,20,36",0.015253134636822681,"4,12,20,36",0.010973493236872104,"4,12,20,36"
41,14.319678067058742,"12,20,27,44",0.012172839608440735,"12,20,27,44",0.006879580553505563,"12,20,27,44"
42,23.176209395618237,"6,10,25,27",0.013602143319347828,"6,10,25,27",0.0199125886292212,"6,10,25,27"
43,23.217500945513514,"22,24,40,49",0.01438723126237465,"22,24,40,49",0.026511243572720652,"22,24,40,49"
44,21.939830954735303,"2,6,24,32",0.012064517746669773,"2,6,24,32",0.011320514951378783,"2,6,24,32"
45,20.996342295416927,"21,22,26,37",0.013889234367583313,"21,22,26,37",0.012554302159226186,"21,22,26,37"
46,22.247129812723628,"3,8,17,22",0.25410600162524305,"3,8,17,22",0.01636459130912633,"3,8,17,22"
47,22.065592543619445,"2,7,18,48",0.02486650616584717,"2,7,18,48",1.1661758536722586,"2,7,18,48"
48,22.666934139570092,"3,23,33,40",0.005466818243689564,"3,23,33,40",0.005262963052442561,"3,23,33,40"
49,22.631814808582607,"22,30,32,47",0.01988465475982165,"22,30,32,47",0.014982021056736133,"22,30,32,47"
50,23.210734797108167,"12,32,34,38",0.01338766884505527,"12,32,34,38",8.334523271328345,"12,32,34,38"
51,21.525653069740873,"18,34,39,46",0.011442151506466037,"18,34,39,46",0.0054365534883040936,"18,34,39,46"
52,23.652809515359998,"6,7,38,47",0.015899074958741648,"6,7,38,47",5.989278505452685,"6,7,38,47"
53,23.153820908472582,"14,24,30,33",0.020847072951592695,"14,24,30,33",2.135812840481386,"14,24,30,33"
54,22.596312870215886,"11,30,38,44",0.007731442843859015,"11,30,38,44",0.015600263168930574,"11,30,38,44"
55,22.53420455381841,"8,18,48,49",0.02157535525028969,"8,18,48,49",0.014208443553967083,"8,18,48,49"
56,22.018273476492183,"0,3,6,22",0.009462154492517373,"0,3,6,22",0.026600928037021028,"0,3,6,22"
57,22.26573733867053,"6,27,40,44",0.027407306785444476,"6,27,40,44",0.010750499788707435,"6,27,40,44"
58,20.94358731123702,"11,26,32,44",0.0602950064064036,"11,26,32,44",0.020426791140736276,"11,26,32,44"
59,21.81566584457292,"12,16,18,46",0.02064770014242199,"12,16,18,46",0.013950571222688123,"12,16,18,46"
60,20.940977963080396,"12,19,28,42",0.017591122543580872,"12,19,28,42",0.012829231855491058,"12,19,28,42"
61,22.346910247214407,"2,12,43,48",0.02738330502487878,"2,12,43,48",0.01601827994349873,"2,12,43,48"
62,23.511464800752787,"2,25,28,45",0.012492598641454354,"2,25,28,45",8.110282900608919,"2,25,28,45"
63,22.444139128222755,"2,20,27,42",0.03932571333050718,"2,20,27,42",0.028901054063632636,"2,20,27,42"
64,21.31732385095887,"23,26,36,42",0.02288536985495206,"23,26,36,42",0.03370250984509972,"23,26,36,42"
65,22.258441665677903,"8,26,42,46",0.013277913162099149,"8,26,42,46",0.00959172547944264,"8,26,42,46"
66,15.079065710035295,"1,11,23,25",0.041718205261355126,"1,11,23,25",0.00811151039020291,"1,11,23,25"
67,24.61492416351664,"12,19,26,36",0.014520885229437471,"12,19,26,36",4.009576494079503,"12,19,26,36"
68,23.208991246876693,"0,2,8,34",0.3207433611471724,"0,2,8,34",0.010363600636267347,"0,2,8,34"
69,19.96794617752897,"13,19,42,44",0.014089128188951687,"13,19,42,44",0.007839643112916793,"13,19,42,44"
70,22.79330594264307,"5,32,46,47",0.020641668514821992,"5,32,46,47",0.011668852338467522,"5,32,46,47"
71,22.00501137191941,"8,33,35,48",0.013165999679340564,"8,33,35,48",0.0067027683889393985,"8,33,35,48"
72,22.630700195150208,"13,17,19,31",0.011736768553311301,"13,17,19,31",0.01785174464721262,"13,17,19,31"
73,23.832727122050258,"1,16,44,49",0.014213728315112235,"1,16,44,49",3.9182126225733285,"1,16,44,49"
74,22.951877920634942,"10,33,43,47",0.012969595733778696,"10,33,43,47",0.010384764300985224,"10,33,43,47"
75,23.780691596027403,"8,11,15,49",0.01224385470986158,"8,11,15,49",11.654890918175047,"8,11,15,49"
76,22.727695924839615,"5,10,13,30",0.016875250420240774,"5,10,13,30",0.017271810339783353,"5,10,13,30"
77,15.438723795986276,"3,19,20,35",0.05580518492387149,"3,19,20,35",0.013966224305222938,"3,19,20,35"
78,23.044257883141583,"14,28,34,47",0.01280459105168107,"14,28,34,47",0.010182832836059735,"14,28,34,47"
79,20.960969973039326,"5,32,41,48",0.024803640254579044,"5,32,41,48",0.013599389574482963,"5,32,41,48"
80,22.84952016969209,"6,10,17,37",0.009232461432347319,"6,10,17,37",8.436528283159284,"6,10,17,37"
81,21.592445233061415,"0,8,12,20",0.011343276578786955,"0,8,12,20",0.009152394735870555,"0,8,12,20"
82,22.62818901334069,"6,7,20,31",0.0087764491788218,"6,7,20,31",35.32432481955453,"6,7,20,31"
83,23.259711625131768,"8,18,21,26",0.15286155182957237,"8,18,21,26",0.022976875713197904,"8,18,21,26"
84,21.516942761908403,"3,20,23,47",0.015666781824255058,"3,20,23,47",0.012897684636530727,"3,20,23,47"
85,22.886092893559347,"19,32,37,45",0.011508447592553555,"19,32,37,45",0.013664525642760139,"19,32,37,45"
86,21.51551260302562,"13,27,28,34",0.011731409230472962,"13,27,28,34",0.011245538245856466,"13,27,28,34"
