simulation,HarderLASSO_QUT_(20)_mse,HarderLASSO_QUT_(20)_features,"HarderLASSO_QUT_(20, 10)_mse","HarderLASSO_QUT_(20, 10)_features","HarderLASSO_QUT_(20, 10, 5)_mse","HarderLASSO_QUT_(20, 10, 5)_features"
0,22.102630211531896,"2,3,25,33",0.08110824674301037,"2,3,25,33",53.224620405364924,
1,23.805773470180952,"20,29,31,41",0.04115421602627786,"20,29,31,41",38.128016332409906,"20,29,31,41"
2,24.68792465128015,"14,33,35,37",0.023938446478240463,"14,33,35,37",52.54847414255343,37
3,22.128901651678518,"2,3,10,39",0.0431688222709001,"2,3,10,39",39.639616692795016,"2,3,10,39"
4,21.18936203248758,"11,21,43,48",0.04857557613740987,"11,21,43,48",56.661776412386516,
5,24.096925685137446,"4,15,20,26",0.03415634836560793,"4,15,20,26",63.10468400977373,
6,25.113371735705158,"15,21,32,35",0.016391695725257137,"15,21,32,35",26.428101029940144,"15,21,32,35"
7,23.178330608265977,"6,24,39,42",0.041414251289940744,"6,24,39,42",58.07553159030677,24
8,20.255483932359866,"1,11,17,46",0.04681613772460202,"1,11,17,46",51.5063398372103,1
9,24.27914036439664,"7,19,27,49",0.03914399111949605,"7,19,27,49",16.441967241209372,"7,19,27,49"
10,22.396487419559698,"3,27,30,37",0.03539703195977163,"3,27,30,37",24.28188084314904,"3,27,30,37"
11,20.74183589984737,"21,38,43,49",0.05418584718287905,"21,38,43,49",57.34548738621754,
12,24.46799663173489,"2,15,19,22",0.0561411795902816,"2,15,19,22",38.860263764468066,"2,15,19,22"
13,20.905459899183192,"4,17,36,42",0.022536137629660228,"4,17,36,42",54.14138481687839,4
14,24.019570240403755,"2,8,11,42",0.03766206694557087,"2,8,11,42",56.06586891960298,42
15,21.650039134471445,"30,38,40,44",0.03808863291428966,"30,38,40,44",59.07481610464417,
16,24.203211847486862,"3,15,20,40",0.03733180257263423,"3,15,20,40",62.32246164160489,
17,22.60003931647446,"5,21,29,43",0.058774880051944055,"5,21,29,43",54.1498696685151,43
18,22.75367009688133,"12,23,33,49",0.04443504405093301,"12,23,33,49",59.299574841640144,
19,23.053921204048244,"2,23,34,37",0.026865185708633298,"2,23,34,37",51.26615919457059,"23,37"
20,22.230325501082337,"10,16,18,48",0.06714993217442844,"10,16,18,48",53.769942428663065,
21,23.01545945085959,"32,39,46,49",0.043665156250856714,"32,39,46,49",52.091992180136,"46,49"
22,22.029328244521153,"0,10,33,39",0.056015418739882764,"0,10,33,39",0.04879558272194177,"0,10,33,39"
23,23.525689686895298,"1,25,34,48",0.03415915443087042,"1,25,34,48",55.397061537685175,
24,23.035662245449725,"24,29,34,44",0.021687962968878018,"24,29,34,44",10.80584045776603,"24,29,34,44"
25,22.229669442221823,"9,12,24,30",0.022098759638385975,"9,12,24,30",52.615646263869394,12
26,22.94354202119292,"2,7,29,37",0.03395234513598921,"2,7,29,37",13.253698024651781,"2,7,29,37"
27,23.010325093811133,"11,21,24,47",0.03293058096783615,"11,21,24,47",58.26179798082649,
28,21.273263769383597,"17,18,23,49",0.03937802603118124,"17,18,23,49",54.44932213936336,
29,24.846155901022467,"10,16,24,33",0.04359235075337605,"10,16,24,33",43.99899803227617,"16,24"
30,21.452517685578698,"1,5,10,24",0.04294230937179439,"1,5,10,24",0.049407638467814353,"1,5,10,24"
31,21.14060250681031,"29,31,37,48",0.036530578225185094,"29,31,37,48",62.03457771971478,37
32,24.086388422438315,"9,23,31,43",0.022840375010378902,"9,23,31,43",55.50168364826406,
33,25.113871111409974,"5,17,29,33",0.034524864901875514,"5,17,29,33",60.916092376797245,
34,21.773554985138375,"6,8,16,20",0.038473561916088014,"6,8,16,20",56.49342044590042,
35,24.471678477489505,"5,6,13,46",0.02939097356872844,"5,6,13,46",58.6046029878019,
36,24.20061775796746,"24,26,35,46",0.039913529198657496,"24,26,35,46",45.057567906116475,"24,35"
37,23.135945003419014,"0,4,32,33",0.051704017882668325,"0,4,32,33",11.909450094042606,"0,4,32,33"
38,21.836700864672597,"6,23,24,48",0.062605719035375,"6,23,24,48",57.87630163494054,
39,23.811533764553648,"8,12,27,42",0.03970298074812152,"8,12,27,42",55.79611277423771,"27,42"
40,22.03832700650991,"3,4,22,30",0.046629678190736205,"3,4,22,30",53.15820556477401,4
41,22.106955298516652,"3,18,21,36",0.05337737803432617,"3,18,21,36",52.02744865889249,21
42,22.918126174636367,"4,11,25,27",0.05147264376772493,"4,11,25,27",53.14172877491366,11
43,25.249060468481197,"3,23,29,39",0.05116097067433057,"3,23,29,39",59.55957688324494,
44,23.72493902088001,"13,22,27,34",0.03188502834248017,"13,22,27,34",55.5047815836456,27
45,21.906162641301517,"32,35,37,49",0.03122256713049304,"32,35,37,49",0.03515066915158629,"32,35,37,49"
46,20.60573719808002,"16,35,37,43",0.03800759997716325,"16,35,37,43",10.774783233797706,"16,35,37,43"
47,21.132153517555473,"3,15,33,47",0.05795152346956542,"3,15,33,47",56.05255130103916,
48,23.559209809889968,"8,19,23,38",0.031134048880332086,"8,19,23,38",56.47049097827731,
49,22.144123667115217,"3,33,35,38",0.04042793576716696,"3,33,35,38",53.472689209734874,
50,25.220826645063696,"3,10,18,28",0.03110997453171081,"3,10,18,28",61.323744920985575,
51,22.33800854542129,"29,31,34,37",0.02570212334862779,"29,31,34,37",56.361957957620184,
52,22.751812261589784,"2,9,23,40",0.036178208395469626,"2,9,23,40",53.10354790691556,
53,23.68248592365002,"1,10,20,30",0.03676467073789759,"1,10,20,30",53.20370229297604,"20,30"
54,22.643215165931043,"14,28,30,47",0.043762379655515896,"14,28,30,47",42.493829510214816,"14,30,47"
55,23.789805015941756,"0,17,30,37",0.036039204074401525,"0,17,30,37",0.02675078435997943,"0,17,30,37"
56,23.26568948108874,"8,29,40,47",0.024013197154573934,"8,29,40,47",56.38175663460248,
57,23.88331891059688,"6,22,39,41",0.02738618927005775,"6,22,39,41",0.027961372680819517,"6,22,39,41"
58,21.11436341017859,"2,10,27,36",0.04239924393548119,"2,10,27,36",55.03181666404293,
59,22.17283031381776,"16,27,28,36",0.046985536430209536,"16,27,28,36",34.172477473830305,"16,27,28,36"
60,25.051644768595587,"2,14,18,24",0.02923645080797738,"2,14,18,24",40.09808433224479,"2,14,18,24"
61,20.989590266516917,"5,11,33,47",0.03692606689188427,"5,11,33,47",34.933834108860765,"5,11,33,47"
62,19.954993557418934,"6,15,29,30",0.044849774181862825,"6,15,29,30",43.33425610281717,"6,30"
63,24.08842683486736,"8,17,32,48",0.07572688639605145,"8,17,32,48",47.432938699200776,"8,48"
64,22.583635706012284,"1,5,21,30",0.027449813102451783,"1,5,21,30",49.21080294796875,"5,30"
65,23.342629909806142,"19,38,44,47",0.044130348919273955,"19,38,44,47",56.347904594451016,
66,21.150636985138192,"5,14,23,42",0.04348282913003055,"5,14,23,42",52.63649650064684,"14,23"
67,24.62787583978507,"0,4,32,48",0.053164382735243806,"0,4,32,48",61.872233580804206,
68,24.722964807402885,"6,24,36,44",0.06838018156348588,"6,24,36,44",56.62011732035674,36
69,22.32490563461351,"13,20,21,23",0.027736331705004245,"13,20,21,23",56.65507882092737,
70,24.50102048349953,"4,10,41,42",0.027367308095477997,"4,10,41,42",0.0308492201197797,"4,10,41,42"
71,23.397948970084922,"1,6,11,39",0.030596975307273903,"1,6,11,39",61.41805160118393,6
72,19.94961940548384,"20,23,24,41",0.024857828868282944,"20,23,24,41",9.79939221221491,"20,23,24,41"
73,22.85528673409324,"16,25,29,49",0.045788517429714876,"16,25,29,49",57.48693859826787,
74,22.143226842629247,"14,32,35,45",0.028871690380701316,"14,32,35,45",59.53834498378175,
75,24.897085608004012,"0,9,10,17",0.04273826828272673,"0,9,10,17",56.744113480389395,0
76,20.86009729786712,"3,5,27,30",0.02744445548806222,"3,5,27,30",53.41964987957129,
77,24.212989824011817,"0,22,36,41",0.03794611322271341,"0,22,36,41",0.029395904645482092,"0,22,36,41"
78,23.04639415264975,"4,46,47,48",0.036314068390024615,"4,46,47,48",58.98692536874003,
79,22.449123234955042,"0,18,41,43",0.032890176646957654,"0,18,41,43",58.106127038617984,0
80,22.555617528730316,"18,19,29,36",0.04834249513039947,"18,19,29,36",42.554145736819876,"18,19,36"
81,23.190127380160952,"16,21,32,49",0.05527252972918586,"16,21,32,49",45.284850713036015,"16,32"
82,24.083905305609107,"2,32,41,44",0.030163851388437798,"2,32,41,44",41.20898942402447,"2,32,41,44"
83,22.024711562178414,"8,12,44,48",0.0414345228991595,"8,12,44,48",56.375175163971086,
84,22.52599916394932,"6,22,35,44",0.02938783163966165,"6,22,35,44",35.39177928184969,"6,22,35,44"
85,22.90755352052087,"0,18,31,46",0.03909737457563244,"0,18,31,46",60.261275753496605,31
86,24.462698205358677,"12,14,26,48",0.04207627362088781,"12,14,26,48",60.876759066958236,
87,21.615339550244208,"8,22,25,38",0.03339569000166832,"8,22,25,38",52.44435091545637,
88,22.722973982552674,"1,16,36,47",0.04415529928495315,"1,16,36,47",56.63384689159293,36
89,23.539968776664,"5,20,26,49",0.04444258611153397,"5,20,26,49",36.224462813045356,"5,20,26,49"
90,22.59394741451618,"8,11,24,47",0.04330537448337796,"8,11,24,47",61.586212642862385,24
91,24.704366920185645,"8,17,23,40",0.05477400853498803,"8,17,23,40",0.03796092159568484,"8,17,23,40"
92,21.697249376472485,"27,32,39,41",0.03396748676789651,"27,32,39,41",52.26224210280609,27
93,23.42763518533059,"4,6,19,28",0.0578915028186736,"4,6,19,28",58.039592298471675,6
94,23.598135116465375,"1,35,36,44",0.028186888459541763,"1,35,36,44",0.03127044127745524,"1,35,36,44"
95,23.79571956809175,"10,11,24,43",0.021248335433911518,"10,11,24,43",57.342537204608064,
96,21.835692366021014,"7,39,40,43",0.03990286102882204,"7,39,40,43",13.87993969706871,"7,39,40,43"
97,25.25285177392914,"17,22,25,42",0.05586979160042029,"17,22,25,42",24.693076354889367,"17,22,25,42"
98,22.339345204035702,"12,17,21,36",0.06704070018819153,"12,17,21,36",23.170708480248624,"12,17,21,36"
99,21.25606999664491,"5,12,14,46",0.046835720997880456,"5,12,14,46",36.87096946173461,"5,12,14,46"
100,23.70231470420847,"3,15,29,31",0.03694090883862486,"3,15,29,31",64.12375892030916,
101,21.582364144174395,"2,8,19,46",0.024853358227948524,"2,8,19,46",52.133858456865795,
102,23.476017256812337,"16,18,24,41",0.0648242750598635,"16,18,24,41",0.06423921137522948,"16,18,24,41"
103,22.419978426063526,"0,10,29,46",0.07020634382326725,"0,10,29,46",55.252272384990746,10
104,23.198251370722982,"4,17,33,39",0.03604303729205202,"4,17,33,39",54.70995193284203,
105,21.114352912557543,"6,9,21,48",0.04743003049134816,"6,9,21,48",52.51187819678687,48
106,24.6593089544978,"4,5,22,49",0.041537442530744983,"4,5,22,49",57.14076345790783,4
107,23.26512317446767,"3,10,29,40",0.0593462497009495,"3,10,29,40",48.127003816783194,"29,40"
108,21.475428442007804,"21,24,32,48",0.033842912033754585,"21,24,32,48",53.209405634905416,24
109,24.383052179952887,"13,28,32,47",0.01818634654495956,"13,28,32,47",44.689751545175106,"32,47"
110,22.013631208162014,"7,28,39,47",0.039094751362192925,"7,28,39,47",53.21793956364927,
111,21.51011086139364,"8,12,24,36",0.019604991993370877,"8,12,24,36",0.018579732167632375,"8,12,24,36"
112,26.91933804083676,"2,4,11,41",0.03864932717176161,"2,4,11,41",60.664267055849066,2
113,23.09509634228737,"6,7,46,49",0.03838400965860635,"6,7,46,49",44.591129260966284,"7,46"
114,22.32245410310827,"14,21,31,38",0.030415346699174704,"14,21,31,38",57.589493482746406,14
115,22.954328770027686,"1,18,28,35",0.031270970696492845,"1,18,28,35",55.054296011597174,1
116,22.675079258607163,"6,17,41,44",0.04425549051508319,"6,17,41,44",14.271170517634866,"6,17,41,44"
117,22.25294212517622,"5,22,23,28",0.04429993737834915,"5,22,23,28",51.028982509753064,"22,23"
118,23.513258191102963,"6,9,47,48",0.042450785574963686,"6,9,47,48",46.70770382034747,"47,48"
119,22.932860546850694,"2,28,41,49",0.03675463914779189,"2,28,41,49",61.825341158450385,
120,22.994467942692673,"1,12,16,37",0.03234915485967373,"1,12,16,37",0.029514824292079838,"1,12,16,37"
121,24.55665748114354,"7,10,38,43",0.031418937380027816,"7,10,38,43",44.841965835366786,"7,10,38,43"
122,24.66343756130556,"3,7,16,48",0.04775778743724747,"3,7,16,48",63.08557925231509,7
123,24.01981173541805,"22,25,39,42",0.02775499119203588,"22,25,39,42",0.029871126383637793,"22,25,39,42"
124,22.541852791303317,"1,3,24,33",0.049233725203912865,"1,3,24,33",58.86980101985227,24
125,23.45506911421349,"12,17,32,34",0.032660036327820184,"12,17,32,34",52.57427185203693,12
126,22.864626177112306,"9,11,38,47",0.03336644801983796,"9,11,38,47",0.03017334578516505,"9,11,38,47"
127,22.6766585690289,"4,23,25,34",0.029978743619315924,"4,23,25,34",55.32711472367597,25
128,23.506751263428185,"10,21,29,45",0.043166421025978494,"10,21,29,45",55.36883509767004,"29,45"
129,23.242959607120223,"0,1,15,36",0.04051175757650644,"0,1,15,36",55.2999012749484,
130,22.489507245591696,"5,8,36,40",0.02969111325702414,"5,8,36,40",60.046193769551145,
131,20.604016626589218,"12,18,31,49",0.01858339697177813,"12,18,31,49",53.66532657259193,31
132,21.935612671967146,"6,7,35,49",0.021749945004411027,"6,7,35,49",56.15367968427077,35
133,23.25946018814299,"14,27,39,49",0.021543794239149216,"14,27,39,49",58.13021925470596,27
134,23.052653809261617,"8,9,10,34",0.023303340812135892,"8,9,10,34",18.22343910445548,"8,9,10,34"
135,21.511637455167325,"11,17,25,47",0.02852131453368109,"11,17,25,47",42.623305732496725,"11,17"
136,24.541949537884253,"1,26,38,43",0.02603774447278142,"1,26,38,43",55.651094837825795,
137,22.926870766850747,"0,25,45,47",19.330525453735106,"0,25,45,47",60.2016220397027,
138,22.788536414601143,"3,30,45,47",0.027185740905010376,"3,30,45,47",58.29665240725985,
139,23.211544692643702,"1,8,10,31",0.020531017720810844,"1,8,10,31",57.565351541149404,
140,23.84447439410982,"21,38,46,47",0.02743896745257647,"21,38,46,47",54.29332551479591,21
141,22.91793395172031,"5,18,42,47",0.014870721411440583,"5,18,42,47",38.85765961616105,"5,18,42,47"
142,24.761031619254346,"5,16,38,42",18.803755953059046,"5,16,38,42",57.99911664998786,
143,22.929506353260887,"17,40,41,43",0.049582500475172236,"17,40,41,43",62.2045700524095,
144,23.01437546479375,"20,31,35,47",0.043380780094658004,"20,31,35,47",55.440026952986365,
145,22.319003651947547,"4,5,19,21",0.04115130712378226,"4,5,19,21",56.768197978527866,
146,22.826523611648398,"17,22,33,36",0.060716047556263676,"17,22,33,36",54.332166083075805,
147,24.654362232795755,"5,29,30,40",0.039422490939377865,"5,29,30,40",57.485073033581585,
148,22.37457671799144,"10,16,45,49",0.03795656339462538,"10,16,45,49",51.898207195096106,16
149,23.906458198555367,"0,6,10,27",0.019831244040409483,"0,6,10,27",60.49165300268123,6
150,22.23830702132343,"6,27,29,35",0.03619790245242844,"6,27,29,35",57.969954514427485,
151,23.397958592661247,"9,39,41,47",0.03386149957840892,"9,39,41,47",62.330307508430096,
152,22.028448298822386,"1,19,38,40",0.03989203797404423,"1,19,38,40",57.5284980246943,
153,24.36556185897988,"0,14,18,30",0.03491000585980844,"0,14,18,30",59.52014686004466,
154,23.53122670943615,"1,24,33,44",0.03307811492973236,"1,24,33,44",0.027088256696059163,"1,24,33,44"
155,24.211154762679456,"5,10,16,24",0.03262343642519086,"5,10,16,24",59.57962629889424,
156,22.30380586626879,"1,37,42,44",0.017837229446144392,"1,37,42,44",57.5852488303683,
157,25.593646546018086,"2,7,8,21",0.05819160777635296,"2,7,8,21",59.704450115633456,
158,22.365568536962325,"14,20,23,49",0.03425661829215589,"14,20,23,49",55.89568030294952,20
159,23.25822104399903,"3,12,16,47",0.0276560951163169,"3,12,16,47",55.84646656140013,16
160,22.194771816875086,"4,8,22,35",0.027839184106624594,"4,8,22,35",42.79949074738184,"4,8"
161,23.446888628413785,"3,34,41,48",0.03687644591020863,"3,34,41,48",57.31578778287901,48
162,21.540267172748877,"11,17,36,37",0.026299870470404208,"11,17,36,37",59.502323335470905,
163,21.654089109206566,"6,23,32,43",0.05031669511422372,"6,23,32,43",0.03401552580923239,"6,23,32,43"
164,22.301447506886777,"31,33,46,48",0.025728998327042504,"31,33,46,48",59.51026999483249,46
165,22.882356784946396,"4,15,30,43",0.027524840760180688,"4,15,30,43",52.88150581937504,15
