simulation,HarderLASSO_QUT_(20)_mse,HarderLASSO_QUT_(20)_features,"HarderLASSO_QUT_(20, 10)_mse","HarderLASSO_QUT_(20, 10)_features","HarderLASSO_QUT_(20, 10, 5)_mse","HarderLASSO_QUT_(20, 10, 5)_features"
0,23.259915673074126,"10,18,24,38",0.03911829620106992,"10,18,24,38",1.2991974595098474,"10,18,24,38"
1,23.287021745760562,"5,12,17,18",0.010295102319827795,"5,12,17,18",0.01808003979891983,"5,12,17,18"
2,21.900212955340628,"2,6,31,36",0.014769399525842945,"2,6,31,36",0.00940435092969303,"2,6,31,36"
3,23.380869258465943,"21,27,29,49",0.00872394302136336,"21,27,29,49",20.126993981671927,"21,27,29,49"
4,22.71061941199409,"8,19,41,43",0.3327216321625241,"8,19,41,43",1.837584545300664,"8,19,41,43"
5,24.82894257021979,"21,26,35,42",1.0729259641858002,"21,26,35,42",0.007125108240169676,"21,26,35,42"
6,21.897821392036022,"28,36,46,49",0.010188779046329298,"28,36,46,49",0.017860473914006327,"28,36,46,49"
7,15.03581731083516,"4,5,27,29",0.031526326089205796,"4,5,27,29",1.6375729419959426,"4,5,27,29"
8,22.50288576739674,"21,40,43,45",0.011668402864068096,"21,40,43,45",0.01126084748234561,"21,40,43,45"
9,21.71312810143658,"24,25,43,49",0.013867682781338491,"24,25,43,49",0.0073699748498325356,"24,25,43,49"
10,21.930797372087653,"10,12,27,40",0.21655273598472485,"10,12,27,40",0.04621158487241481,"10,12,27,40"
11,23.349793770276506,"11,22,36,46",0.15166856314100385,"11,22,36,46",1.0142314043937553,"11,22,36,46"
12,22.582768728778166,"8,20,22,28",0.016598151720048457,"8,20,22,28",51.52186710207952,"8,20"
13,23.54200659167702,"4,34,40,47",0.006586477522555372,"4,34,40,47",0.0074322829080143505,"4,34,40,47"
14,20.156610193946456,"3,4,26,32",0.026461026158749717,"3,4,26,32",1.3262325371324415,"3,4,26,32"
15,21.961943773069972,"20,23,26,40",0.011469313878031562,"20,23,26,40",0.014062440381862702,"20,23,26,40"
16,23.98178573485343,"9,29,35,41",0.012284542746583714,"9,29,35,41",59.39110249221535,
17,23.850891005283103,"12,15,21,23",0.025550494729134756,"12,15,21,23",1.3227195172673492,"12,15,21,23"
18,12.798269186582715,"3,26,40,47",0.4118336126658544,"3,26,40,47",0.021396452752917853,"3,26,40,47"
19,23.081440474467108,"0,16,37,48",0.01256198471653356,"0,16,37,48",0.8912665697617826,"0,16,37,48"
20,23.861621957332492,"9,12,16,19",0.005450109932463753,"9,12,16,19",0.010000662775640688,"9,12,16,19"
21,24.339055975303157,"2,31,44,49",0.01698312280516928,"2,31,44,49",0.010619704317412467,"2,31,44,49"
22,22.15976914933901,"33,40,41,46",0.010810476506619704,"33,40,41,46",0.01984449176514301,"33,40,41,46"
23,22.915691836540912,"9,10,17,18",0.008626725029104637,"9,10,17,18",22.881824121503517,"9,10,17,18"
