simulation,HarderLASSO_QUT_(20)_mse,HarderLASSO_QUT_(20)_features,"HarderLASSO_QUT_(20, 10)_mse","HarderLASSO_QUT_(20, 10)_features","HarderLASSO_QUT_(20, 10, 5)_mse","HarderLASSO_QUT_(20, 10, 5)_features"
0,23.055208226230267,"11,15,25,32",0.039501653974011744,"11,15,25,32",44.468478784743844,"11,25"
1,21.786153433727346,"4,16,17,22",0.03824046338892677,"4,16,17,22",25.456244259546445,"4,16,17,22"
2,22.942667166179703,"5,12,20,36",0.027878136819023156,"5,12,20,36",13.672838578672778,"5,12,20,36"
3,22.915614072124143,"21,23,33,37",0.0367524403806475,"21,23,33,37",0.029851801685563322,"21,23,33,37"
4,24.914523855911334,"8,27,29,34",0.025936919384199866,"8,27,29,34",11.28964090444321,"8,27,29,34"
5,23.439872583627213,"3,4,19,37",0.03371825038553841,"3,4,19,37",0.019811969426310746,"3,4,19,37"
6,22.765566206405435,"1,5,14,30",0.04922560439975298,"1,5,14,30",0.031469464958257545,"1,5,14,30"
7,20.603936511860766,"4,17,27,42",0.02920235284284923,"4,17,27,42",23.654776789135767,"4,17,27,42"
8,24.78060071875104,"3,21,37,45",0.053834937535605955,"3,21,37,45",54.39271897202414,
9,23.392668674936022,"18,30,38,43",0.021412468947777413,"18,30,38,43",23.000375015133656,"18,30,38,43"
10,23.447535967772176,"14,20,45,46",0.06578033472090829,"14,20,45,46",16.234828057944917,"14,20,45,46"
11,22.016818008260206,"2,10,15,34",0.04571459151244643,"2,10,15,34",55.31234623245092,2
12,23.258858093083163,"4,8,19,34",0.03133782080708818,"4,8,19,34",0.021160275589094214,"4,8,19,34"
13,22.72911955184391,"1,32,37,49",0.03156107912352551,"1,32,37,49",50.55838470330952,"1,32"
14,23.347173447654157,"1,18,27,45",0.028524374611920377,"1,18,27,45",0.016627156531472464,"1,18,27,45"
15,21.737480922081406,"5,6,33,35",0.021757156328206705,"5,6,33,35",0.015149703474692194,"5,6,33,35"
16,22.761380793441443,"10,12,22,48",0.010005464604703829,"10,12,22,48",54.90914662783032,
17,23.224819275924595,"0,20,30,45",0.026317719331953666,"0,20,30,45",34.989874362739414,"0,20,30,45"
18,23.30275401522009,"0,17,24,46",0.017207753463466008,"0,17,24,46",37.93414870776213,"0,17,24,46"
19,22.16632628034998,"9,26,29,34",0.018150885260213533,"9,26,29,34",39.11045546266243,"9,26,29,34"
20,24.304077141254727,"13,17,28,38",0.038279838164544416,"13,17,28,38",0.020570543445194114,"13,17,28,38"
21,21.794583914465875,"19,28,36,37",0.030116676508779996,"19,28,36,37",0.02418569374613116,"19,28,36,37"
22,23.62262855990898,"7,14,31,35",0.03903447770511397,"7,14,31,35",49.935447985685485,"7,31"
23,22.683248366990156,"31,43,45,47",0.036795076174334224,"31,43,45,47",0.029079161975647423,"31,43,45,47"
24,21.076464805785843,"15,18,30,43",0.02911336915748097,"15,18,30,43",37.89361486126246,"15,18,30,43"
25,21.830728904779196,"12,18,22,30",0.025842161591687,"12,18,22,30",53.069968191181644,22
26,21.667423490685245,"0,23,41,48",0.0288460200864205,"0,23,41,48",0.033628870509006106,"0,23,41,48"
27,22.482841778817697,"0,2,13,29",0.02845015202011774,"0,2,13,29",0.03683999095786009,"0,2,13,29"
28,22.74715134108658,"17,20,27,45",0.018658467344600412,"17,20,27,45",38.120895514711016,"17,20,27,45"
29,20.916233338555532,"19,24,43,44",0.0163380928443452,"19,24,43,44",0.017192603224564645,"19,24,43,44"
30,23.15614042484536,"19,38,44,48",0.059234889170879754,"19,38,44,48",16.06107971572021,"19,38,44,48"
31,22.744132219255757,"11,16,28,33",0.02513146362082072,"11,16,28,33",55.53157817205692,
32,22.525681769459144,"0,7,40,44",0.027071979366341516,"0,7,40,44",57.70572621280663,
33,23.36456526763765,"22,27,38,44",0.03899505526457827,"22,27,38,44",24.657577537824217,"22,27,38,44"
34,22.934682812879075,"1,25,33,34",0.0259163771928934,"1,25,33,34",0.025663133060154882,"1,25,33,34"
35,22.511581151990313,"9,13,20,45",0.014740694610263947,"9,13,20,45",36.534843093127975,"9,13,20,45"
36,24.99954551111172,"29,36,40,46",0.03523621477789109,"29,36,40,46",0.015050443683560285,"29,36,40,46"
37,23.17329700597514,"1,29,39,47",0.03629927761218202,"1,29,39,47",52.59226956299806,39
