simulation,HarderLASSO_QUT_(20)_mse,HarderLASSO_QUT_(20)_features,"HarderLASSO_QUT_(20, 10)_mse","HarderLASSO_QUT_(20, 10)_features","HarderLASSO_QUT_(20, 10, 5)_mse","HarderLASSO_QUT_(20, 10, 5)_features"
0,21.517163136801056,"5,12,21,49",17.728688458513265,"5,12,21,49",59.60004701965524,
1,21.46811303080107,"3,4,15,35",0.04941206511331836,"3,4,15,35",59.761623845253226,
2,23.968520192389725,"0,14,38,46",19.971635823505654,"0,14,38,46",60.71937560366086,
3,24.14169703997639,"5,10,11,32",0.04884790273295437,"5,10,11,32",54.384256484089406,
4,22.445940638426787,"3,11,17,39",0.05517922258302713,"3,11,17,39",62.60793552129902,
5,24.01115042151165,"5,19,33,36",0.035322446918337705,"5,19,33,36",55.85286824873133,
6,21.886775275555962,"10,25,38,47",0.04048334720277395,"10,25,38,47",57.01838417570504,
7,20.71393786090861,"3,9,27,39",20.680412818551705,"3,9,27,39",55.92428999870445,
8,25.47960681623139,"0,28,44,46",0.06181431894231833,"0,28,44,46",58.551905480221755,
9,20.901213753736716,"8,24,44,45",0.02852892118140188,"8,24,44,45",50.87722640909877,
10,22.62943537542494,"7,36,40,49",0.027625132676150035,"7,36,40,49",55.22128115829401,
11,23.119939979688326,"28,33,36,40",0.036979700757389336,"28,33,36,40",55.123677090360985,
12,24.503663424820342,"3,23,30,39",25.54961150764826,"3,23,30,39",57.14598570728049,23
13,23.809299688869185,"9,44,46,47",24.03386151338895,"9,44,46,47",57.81255524217224,
14,22.81065914012172,"4,10,23,47",49.89247334545478,"10,23",57.95142218530316,
15,22.982378434383506,"11,15,34,49",0.04336705766695954,"11,15,34,49",56.142790453467995,
16,23.9267003190003,"0,16,21,38",0.02606205792245477,"0,16,21,38",55.81907910500921,0
17,22.045276037664323,"3,14,15,19",0.04194387891761576,"3,14,15,19",57.65269255932941,
18,22.479324941828295,"34,38,43,47",0.037360100729797764,"34,38,43,47",59.25862551678876,
19,24.43063685024365,"2,3,4,20",24.88438196117097,"2,3,4,20",51.330505192103125,
20,23.48737902239664,"12,21,31,34",12.275472360162322,"12,21,31,34",57.50460945637176,
21,21.610481579770177,"11,33,45,46",0.04223994537975816,"11,33,45,46",54.94525987570719,
22,23.67417108128631,"8,22,23,41",0.02339232615700307,"8,22,23,41",61.2170800700655,
23,20.885971866941187,"20,25,35,38",14.396789372594734,"20,25,35,38",56.282027440532055,20
24,24.066361264805934,"1,3,44,47",41.502011905136605,"3,44,47",58.39637493244705,47
25,21.508562525068424,"1,35,44,45",35.2378569133502,"1,35,44,45",55.90296110429945,
26,24.221160549984887,"23,27,29,37",15.397308500429189,"23,27,29,37",61.103808179018834,
27,22.160381914270662,"7,9,23,28",0.039302885543550534,"7,9,23,28",60.31377409479524,
28,20.995105100828884,"10,15,28,45",34.965987067709186,"10,15,28,45",54.293457632111355,
29,22.453073410265798,"5,10,14,19",14.026281453562708,"5,10,14,19",51.7905939166375,5
30,22.609850957084017,"2,4,20,40",28.436108047362016,"2,4,20,40",61.489479968400865,
31,23.163820267252937,"14,28,32,34",40.00453099485612,"14,28,32,34",62.48679708589583,
32,22.677132109411186,"3,13,20,32",19.79697838563338,"3,13,20,32",53.42331483077938,
33,22.981939552292562,"30,36,41,48",0.06683852108525845,"30,36,41,48",58.14910053314178,
34,23.14910291317107,"8,28,33,44",17.123096293537035,"8,28,33,44",58.90425298787972,33
35,22.96699428344643,"14,15,17,32",0.05160846391777349,"14,15,17,32",57.70487755187951,17
36,21.59270364767882,"0,15,21,38",0.05334167609213996,"0,15,21,38",54.14547383144179,
37,24.102705960618252,"5,11,22,34",14.214770518547965,"5,11,22,34",56.81238781932654,11
38,23.69219964891925,"6,15,28,46",0.03471487233740962,"6,15,28,46",56.8016345568449,46
39,22.53489130425312,"10,21,29,32",22.523729095785026,"10,21,29,32",58.117358764283516,
40,23.59157813230389,"27,35,37,40",17.8140487473003,"27,35,37,40",52.456881629631916,"37,40"
41,22.560154701773424,"17,34,41,42",16.35093082671748,"17,34,41,42",54.373550405417184,41
42,22.49774946250739,"9,20,30,45",0.027643343538077094,"9,20,30,45",58.39695529761011,
43,22.442138057853846,"9,22,31,44",14.051273187896623,"9,22,31,44",60.63740194373047,
44,22.739935217390258,"5,13,15,44",0.03441148523531518,"5,13,15,44",55.09168569322651,
45,23.132238127630504,"25,42,43,45",0.029889692416622704,"25,42,43,45",55.7351098814458,
46,20.734460705427022,"22,30,35,47",14.309041261944259,"22,30,35,47",52.719207451161665,
47,24.340599406281434,"4,5,14,31",0.02949420170702594,"4,5,14,31",59.20591925040377,
48,21.208550309432496,"1,19,35,45",0.05110511097160036,"1,19,35,45",51.972577727827584,
49,23.198315673937845,"12,23,26,31",21.01817582946189,"12,23,26,31",63.2838798070739,
50,24.201628133392763,"5,10,12,33",15.808434445887922,"5,10,12,33",54.10939069610612,5
51,25.54783418860754,"4,9,27,48",19.736112647414934,"4,9,27,48",65.38492005802357,
52,22.71342589778934,"10,14,20,49",0.08756353058250764,"10,14,20,49",56.505794797787324,10
53,23.30060162752737,"17,24,26,44",0.039972251898189246,"17,24,26,44",53.51571125349408,
54,20.921355235643144,"13,33,42,48",0.05400049100024108,"13,33,42,48",57.574319055072905,
55,22.1296161185115,"10,20,21,38",0.032853479926994826,"10,20,21,38",43.92966135780001,"20,38"
56,22.24962987050328,"8,12,15,22",41.37575088690006,"8,12,15,22",62.07993661298936,
57,20.171394085915598,"26,34,44,48",0.02743998629248918,"26,34,44,48",57.59741357350054,
58,21.13075383426527,"1,12,14,22",0.055827399623386925,"1,12,14,22",53.147527806616914,
59,25.253768102119334,"0,5,12,17",24.827374313660417,"0,5,12,17",58.918438303786516,12
60,23.408351539644933,"6,19,37,43",0.038425998360984294,"6,19,37,43",60.053269558031516,
61,23.063944757280627,"16,18,25,43",0.035712100991992374,"16,18,25,43",56.797788306337864,
62,22.877995185759502,"0,1,40,43",0.03783885750802134,"0,1,40,43",60.531472576425266,43
63,24.5507333480123,"6,8,10,28",24.696625253927586,"6,8,10,28",60.15240765707595,
64,22.98884165750524,"3,4,19,34",18.630693482268377,"3,4,19,34",63.066168225391955,
65,23.322519753942995,"9,12,20,30",40.8209345060499,"9,12,20,30",58.63204322740592,
66,23.905691550575984,"7,18,27,43",0.026409540296818457,"7,18,27,43",60.680041975704704,
67,23.48650096534761,"0,4,15,21",0.026752368732212452,"0,4,15,21",56.41208271177455,
68,23.195541931561397,"8,20,25,36",23.668167817925898,"8,20,25,36",54.02648112257877,
69,23.084715444889362,"2,7,20,30",0.019181126953245767,"2,7,20,30",55.33201334271636,
70,22.65783720198893,"13,23,30,45",19.828760623810943,"13,23,30,45",56.06170729948707,
71,22.59973650918753,"2,19,26,41",0.023766841982466348,"2,19,26,41",58.35880237850409,
72,23.32572820635863,"2,9,42,46",12.305724094805035,"2,9,42,46",50.36424921210564,2
73,23.651935881795545,"3,11,21,29",23.002963543400195,"3,11,21,29",59.02454223912038,
74,23.679271357417107,"5,7,10,32",23.903201342823444,"5,7,10,32",57.67980425304713,
75,23.61520387676645,"6,8,19,48",15.691330466795579,"6,8,19,48",58.23385985722362,
76,21.754918313082214,"19,23,24,34",0.02811657236276796,"19,23,24,34",54.75712078206642,
77,23.96390124810575,"2,10,16,24",23.720973735004378,"2,10,16,24",58.15096422950171,
78,25.74660091280698,"19,20,29,46",0.038494589036433456,"19,20,29,46",55.13756769791884,
79,22.886366618743487,"3,6,26,44",0.04479702238106175,"3,6,26,44",60.24862331513002,
80,22.874997954727668,"13,28,37,48",20.370132960932818,"13,28,37,48",55.15253799859771,
81,23.236982463194245,"4,10,19,48",36.98878808592564,"4,10,19,48",56.80067910409121,
82,21.884262745111148,"12,14,21,23",0.0361016765540701,"12,14,21,23",54.25613465049036,
83,23.7779383324714,"4,7,21,32",16.290715915252154,"4,7,21,32",66.29543609284822,
84,20.469647250310224,"10,11,32,39",0.028859838381053982,"10,11,32,39",55.148372879223906,
85,23.404437708477854,"11,15,21,32",24.226024493427836,"11,15,21,32",62.01859572199285,
86,23.45681119167498,"6,18,25,48",34.739820777839796,"6,18,25,48",56.05210212508819,
87,23.124013067355147,"14,22,38,41",0.04772208622406038,"14,22,38,41",61.20288332524613,38
88,23.335333856333097,"4,20,31,49",0.04129254192102094,"4,20,31,49",60.081176022757184,20
89,21.690669539382718,"0,42,45,49",16.007781665375028,"0,42,45,49",62.72831315705435,45
90,20.884942574542674,"8,10,37,40",14.387281567490797,"8,10,37,40",52.11393860504564,40
91,23.383679018620192,"2,35,43,48",16.272505281507176,"2,35,43,48",60.599836174907544,
92,22.56222042778121,"3,29,34,47",22.315256940009583,"3,29,34,47",55.421696056668395,
93,22.358946626358744,"24,28,34,42",16.303019972745652,"24,28,34,42",58.73926897247958,
94,22.05648843605828,"3,4,21,46",0.029372170223656104,"3,4,21,46",58.54649414572034,
95,24.0701408044597,"4,6,13,39",17.00284531483688,"4,6,13,39",59.22161407925439,13
96,25.00300184679409,"2,5,7,36",40.23722170201312,"2,5,7,36",60.790445305600805,
97,24.528829280498613,"21,29,32,41",0.02560807749937929,"21,29,32,41",56.500208465505985,
98,22.57858909961464,"4,16,20,37",19.441676479707944,"4,16,20,37",59.39990512651817,
99,22.753308879949277,"3,7,25,45",15.244959898584616,"3,7,25,45",58.75027171184981,
100,24.471736374211662,"10,13,20,39",39.71093452063894,"10,13,20,39",61.86882370138609,
101,24.98327064656096,"16,34,40,46",23.36602998627818,"16,34,40,46",63.56609344748551,
102,22.392061141986837,"16,25,30,31",0.048196150806140634,"16,25,30,31",56.26633293509626,
103,24.2254748732317,"8,12,31,39",0.057569124111250515,"8,12,31,39",55.85084638831238,
104,23.884079035237725,"5,20,26,39",17.989011572107206,"5,20,26,39",58.48325967421253,
105,21.696023413683704,"20,31,40,49",18.725203587455677,"20,31,40,49",55.78808228312284,
106,24.93025364749512,"5,18,40,41",0.03938619937992233,"5,18,40,41",59.57583599342173,
107,24.392162835588785,"1,13,21,23",15.808033179902653,"1,13,21,23",55.080121606954656,1
108,22.97464002104714,"20,34,35,41",0.032666874233457134,"20,34,35,41",54.81611975383559,
109,23.922798923655705,"4,17,28,43",22.9348187255997,"4,17,28,43",58.09473756738031,
110,21.677917040035602,"7,20,46,47",0.05113419088473698,"7,20,46,47",55.995233325060866,
111,21.322038720626335,"3,8,27,42",21.387933522176,"3,8,27,42",60.32451985867528,42
112,21.66429876932432,"31,33,48,49",0.05606536151856413,"31,33,48,49",54.22838457375367,
113,23.346130925679418,"29,39,43,44",22.037372100199754,"29,39,43,44",66.18800388816025,
114,24.369458982558395,"4,5,14,26",21.200270645597545,"4,5,14,26",54.32530224040446,5
115,21.411142126654376,"2,27,30,34",0.025306399979651714,"2,27,30,34",57.724576696210804,27
116,22.84712613977407,"15,31,36,37",22.269916144883844,"15,31,36,37",63.09578899967972,
117,23.52330612695676,"4,7,38,42",0.07078641794437283,"4,7,38,42",55.08545881767616,
118,23.320375588017264,"5,7,20,39",14.46750859642143,"5,7,20,39",55.736880332071856,
119,23.453510664082494,"7,13,22,31",15.034814370973429,"7,13,22,31",59.05950838372437,
120,22.197530404032943,"3,14,26,27",0.029566949988362422,"3,14,26,27",63.053174835168235,
121,22.605020089429793,"9,34,35,45",38.72558689903296,"9,34,35,45",56.76524038921265,
122,22.847326886633613,"12,16,22,34",0.036064633447211836,"12,16,22,34",58.23742764071081,
123,23.606922485086482,"2,13,23,29",38.48752126058931,"2,13,23,29",56.469213882755405,
124,21.846259829340205,"19,39,42,44",36.90729254285204,"19,39,42,44",55.99770280890287,
