simulation,HarderLASSO_QUT_(20)_mse,HarderLASSO_QUT_(20)_features,"HarderLASSO_QUT_(20, 10)_mse","HarderLASSO_QUT_(20, 10)_features","HarderLASSO_QUT_(20, 10, 5)_mse","HarderLASSO_QUT_(20, 10, 5)_features"
0,19.809728608824173,"6,16,26,37",0.05006357681228032,"6,16,26,37",58.318122216572206,
1,21.199378210194382,"23,32,36,49",0.02321203238594103,"23,32,36,49",0.017668681156672222,"23,32,36,49"
2,20.936803747787547,"6,36,38,46",0.023450087823951925,"6,36,38,46",48.12978836166209,36
3,22.626041240023273,"6,7,32,41",0.040158487401998684,"6,7,32,41",37.08844553724054,"6,7,32,41"
4,23.002581001379617,"2,5,31,38",0.028904742928820254,"2,5,31,38",0.020826928769710054,"2,5,31,38"
5,22.863280383383355,"15,25,34,41",0.010612527178698756,"15,25,34,41",0.019532857103030883,"15,25,34,41"
6,23.66162506896787,"23,26,33,35",0.04858639577214758,"23,26,33,35",64.63567678085855,
7,21.602977087571933,"15,36,38,39",0.0215318688883319,"15,36,38,39",0.01774074368915438,"15,36,38,39"
8,22.522873131287575,"7,11,31,49",0.024127713084417975,"7,11,31,49",0.03748693925801198,"7,11,31,49"
9,22.074474435959054,"0,3,16,23",0.015632575227207943,"0,3,16,23",0.020448608373563545,"0,3,16,23"
10,23.3844180442846,"1,8,17,38",0.04623699120440947,"1,8,17,38",0.024203184330598475,"1,8,17,38"
11,23.2092048445173,"9,20,38,44",0.02080408228965665,"9,20,38,44",0.01644918458975136,"9,20,38,44"
12,21.515030908860957,"11,19,33,46",0.03375187097837239,"11,19,33,46",0.02134779964371503,"11,19,33,46"
13,23.16391402330932,"7,16,44,46",0.032588469041506335,"7,16,44,46",0.026384829239698385,"7,16,44,46"
14,23.1101201234758,"10,24,30,47",0.024882798387790166,"10,24,30,47",0.015508906549829855,"10,24,30,47"
15,22.18178586066836,"2,23,27,34",0.03566169196265422,"2,23,27,34",0.02578793325917944,"2,23,27,34"
16,22.943256659396692,"2,12,28,40",0.028549423438887087,"2,12,28,40",14.297057980538698,"2,12,28,40"
17,23.78054358226141,"15,30,38,43",0.023343200763055186,"15,30,38,43",0.020713475209870325,"15,30,38,43"
18,23.797260304803654,"18,28,35,45",0.06620468126464582,"18,28,35,45",0.013907170705065258,"18,28,35,45"
19,23.2221380272456,"1,8,11,43",0.035901831875891264,"1,8,11,43",54.93394710700777,
20,23.388695309176576,"0,4,12,25",0.02978327536533158,"0,4,12,25",0.026074211917770956,"0,4,12,25"
21,24.05149872890255,"0,14,34,35",0.01461037549873023,"0,14,34,35",0.017946982180968688,"0,14,34,35"
22,22.55558130160081,"5,8,11,24",0.007379286074723653,"5,8,11,24",57.960189781956124,24
23,23.311094103146033,"2,4,16,31",0.0228731623651529,"2,4,16,31",0.021618569446137853,"2,4,16,31"
24,22.162445569754716,"11,37,38,44",0.02891266666639703,"11,37,38,44",0.02474769218090802,"11,37,38,44"
25,21.66109405758389,"16,27,32,41",0.05270751101385207,"16,27,32,41",0.028888273344189332,"16,27,32,41"
26,21.383870995031554,"11,14,23,45",0.021009673079588426,"11,14,23,45",0.020487734833785645,"11,14,23,45"
27,23.86093872137749,"7,8,15,49",0.023715879781120896,"7,8,15,49",58.21819677675745,
28,22.692114944532374,"21,22,24,31",0.0401529908181419,"21,22,24,31",0.0356912427808511,"21,22,24,31"
29,22.628960526367017,"16,26,34,35",0.04611341876149043,"16,26,34,35",0.046667464296644666,"16,26,34,35"
30,23.173487009085772,"5,20,28,36",0.034437447134547175,"5,20,28,36",0.023458337014265637,"5,20,28,36"
31,21.89301009173347,"0,39,43,46",0.037610271129712165,"0,39,43,46",53.036269418069296,"0,43"
32,23.193713548080094,"5,14,39,48",0.05452156071421596,"5,14,39,48",37.742731863888146,"5,14,39,48"
33,23.516014128149767,"5,9,17,21",0.025150523937350802,"5,9,17,21",0.017888518584401537,"5,9,17,21"
34,22.51498981301795,"8,28,39,40",0.03145782353807259,"8,28,39,40",55.665029720870955,
35,21.66095957049803,"1,36,40,46",0.009630663894469236,"1,36,40,46",0.019490411842476685,"1,36,40,46"
36,22.40029401624753,"0,3,16,27",0.02033873594718752,"0,3,16,27",0.02095338329599383,"0,3,16,27"
37,22.602111066752855,"12,29,32,48",0.03812908205576923,"12,29,32,48",0.038585663565432624,"12,29,32,48"
38,22.060806375947212,"1,14,37,46",0.029146619370526105,"1,14,37,46",52.55131347203896,"14,46"
