simulation,HarderLASSO_QUT_(20)_mse,HarderLASSO_QUT_(20)_features,"HarderLASSO_QUT_(20, 10)_mse","HarderLASSO_QUT_(20, 10)_features","HarderLASSO_QUT_(20, 10, 5)_mse","HarderLASSO_QUT_(20, 10, 5)_features"
114,21.905568196386017,"14,18,38,40",14.934745752396271,"14,18,38,40",61.561430209449334,
115,24.381934318011,"1,13,26,39",40.340017922585986,"1,13,26,39",59.71533755496253,
116,24.799332471409123,"19,29,30,40",0.04038588788766891,"19,29,30,40",59.17390920322875,
117,23.907153211599994,"16,18,34,44",36.15016922339227,"16,18,34,44",53.501417482723205,
118,24.360579895292677,"2,22,31,40",37.255920776708585,"2,22,31,40",58.31415392231181,
119,24.662188377380613,"12,42,44,49",15.292495552037778,"12,42,44,49",60.397967119636505,
120,24.607301474063714,"23,27,30,37",0.04294947344117574,"23,27,30,37",61.18045289909083,
121,25.258147082050353,"9,12,37,47",12.697668049608673,"9,12,37,47",53.64185010151547,"12,47"
122,24.170192044719144,"10,21,27,34",0.05755972660660524,"10,21,27,34",50.01237563652258,
123,23.708513770545316,"15,23,42,47",13.470373235218759,"15,23,42,47",60.85808399532913,
124,23.98889054449195,"15,16,36,48",15.297580557097264,"15,16,36,48",66.00648213743749,
125,22.407542837951034,"3,16,25,32",23.441562194249137,"3,16,25,32",51.665688360661036,32
126,22.33076284208139,"12,24,42,43",14.265802433378997,"12,24,42,43",54.63617000737048,24
127,22.66415343493044,"3,11,30,48",35.57439929283499,"3,11,30,48",56.585991327265134,
128,22.46782737381117,"1,25,36,49",23.472231927420914,"1,25,36,49",56.69357279629013,
129,22.926207123492834,"2,29,37,42",0.06036935205461188,"2,29,37,42",57.481243880311304,
130,23.730508695721564,"4,11,12,31",0.05829766550023307,"4,11,12,31",56.83374232414646,
131,23.315167426929573,"4,22,23,31",23.270412547908393,"4,22,23,31",61.11101372806415,
132,24.19038319951458,"2,8,25,49",16.92497394095192,"2,8,25,49",59.335707243289306,
133,23.72232769914331,"22,25,40,47",23.138326547911163,"22,25,40,47",56.27237138748197,
134,23.66543613228983,"16,18,28,30",15.866699068437473,"16,18,28,30",57.581222656951994,
135,23.524723287533444,"22,34,46,48",23.638919660620623,"22,34,46,48",54.48334006513622,
136,26.24753136333338,"11,17,36,38",0.056994643488645545,"11,17,36,38",60.20346504793179,
137,24.737619073587034,"1,5,15,26",40.97834100866736,"1,5,15,26",62.36142458576846,
138,20.81386987030421,"19,23,25,41",32.85176200389217,"19,23,25,41",49.68701407799196,
139,23.930673404668266,"4,42,45,46",31.717641210142617,"4,42,45,46",59.636897956199974,
140,25.052404984435654,"27,32,46,49",0.07900027322413741,"27,32,46,49",57.11412145974587,
141,21.69517269808154,"3,14,40,47",16.963917265305984,"3,14,40,47",54.084907468839155,"40,47"
142,25.38911243365005,"11,15,16,19",22.908297674754706,"11,15,16,19",61.961237785700945,
143,23.801805328997574,"4,14,15,24",18.918316959577183,"4,14,15,24",56.435557546234314,
144,21.858149690802463,"32,33,46,47",13.296193928868812,"32,33,46,47",55.440270384174305,47
145,23.311704261000607,"20,30,32,46",23.397389854726274,"20,30,32,46",49.23864250069843,"30,46"
146,23.410985465962412,"18,20,27,42",14.329855532059112,"18,20,27,42",60.87925013472773,
147,22.515486882155965,"2,15,20,32",0.01980479498732282,"2,15,20,32",62.19546501287689,
148,26.09027981880556,"13,26,36,38",20.89211784387589,"13,26,36,38",56.87678881258944,
149,22.554589382756845,"2,19,20,26",13.486137528658862,"2,19,20,26",54.2034177128154,
150,23.338114871657023,"3,29,32,38",19.719173594618507,"3,29,32,38",62.64553374276189,
151,22.923784636460166,"16,17,23,48",0.038656349838061856,"16,17,23,48",59.95274341385106,
152,20.491508038047666,"2,15,39,43",14.554355644187286,"2,15,39,43",54.68704057265079,
153,24.906739584229594,"8,25,43,44",0.038400406880697686,"8,25,43,44",59.0435335948264,
154,21.524454033972187,"11,15,21,34",0.029905681694801612,"11,15,21,34",61.13309787199631,
155,25.140142659833863,"37,41,42,46",49.78007732174949,"37,41,46",58.15663729486047,41
156,22.459578581051332,"5,7,14,35",17.08731423025958,"5,7,14,35",58.61508752698251,
157,20.396984598547597,"2,10,19,40",0.0366771710979412,"2,10,19,40",56.88056654009628,
158,21.87322298994015,"2,3,15,37",64.28955031297644,15,65.64721622108493,
159,21.474175533625456,"28,32,35,40",16.828305675653706,"28,32,35,40",55.4881796658421,
160,23.829188257187372,"10,14,24,27",24.315468584411494,"10,14,24,27",57.92201582643902,
161,21.982591239603646,"15,18,25,40",15.979472691494095,"15,18,25,40",56.959034361049234,
162,23.623851128893264,"5,8,19,23",52.98893074898733,,52.98894720667338,
163,25.09766058517851,"1,8,44,49",25.413534476597444,"1,8,44,49",50.92554524541429,"8,44"
164,23.7310935584755,"15,26,35,36",20.704035605971757,"15,26,35,36",65.16538952133423,
165,22.911938305746368,"8,10,19,25",18.609609588098117,"8,10,19,25",56.68362894049458,
166,24.62359250533711,"14,21,35,42",25.15831976617512,"14,21,35,42",60.04339971800098,
167,24.731670826234126,"6,32,43,45",0.06028827936683629,"6,32,43,45",53.77102609488096,45
168,22.86895396605254,"2,19,23,42",38.35436806706362,"2,19,23,42",57.157321406901666,42
169,23.447255841155666,"14,32,35,49",23.37875111332113,"14,32,35,49",57.835832593059024,
170,23.759776919343032,"0,6,27,30",25.78077628273173,"0,6,27,30",55.88730563078641,
171,22.013945695403383,"12,18,24,39",14.30521925499718,"12,18,24,39",53.10529017227831,"24,39"
172,23.21176048548345,"0,5,14,34",40.05006355417486,"0,5,14,34",59.74735567970441,
173,23.746561983506144,"4,19,24,42",23.715772109616104,"4,19,24,42",60.845289719696204,
174,24.209171843976115,"14,21,32,38",0.08284313708648472,"14,21,32,38",60.04000696804933,21
175,23.961144428359855,"7,13,18,22",0.05357022698907739,"7,13,18,22",58.055580807291214,
176,23.997958422820652,"32,35,39,43",24.124857026158256,"32,35,39,43",57.41698145279956,
177,24.224786471580316,"1,26,33,34",0.042001874055083516,"1,26,33,34",60.511978042203104,
178,23.70879585746748,"2,29,35,48",47.25795132415496,"2,35",59.00899705739462,
179,23.686213171965303,"7,20,26,28",0.03132795798053286,"7,20,26,28",62.56549808327294,
180,22.080181993247294,"0,18,31,44",15.489969972508177,"0,18,31,44",53.27136708817013,
181,22.229729396980925,"2,19,21,28",0.059329104383065254,"2,19,21,28",59.59779428928269,
182,22.77998588522435,"13,18,24,27",41.22403047545279,"13,18,24,27",56.71956786112826,18
183,23.579122002325928,"1,16,22,45",16.9500113646594,"1,16,22,45",61.199652180315894,
184,21.49758738549582,"29,34,39,46",12.998952432299328,"29,34,39,46",59.98673682070626,
185,22.67778174970977,"21,23,28,48",40.755290905654384,"21,23,28,48",57.555612667772806,
186,23.85544563817447,"11,13,34,41",42.43460285127197,"11,13,34,41",64.13438922023364,
187,23.008245316868393,"8,10,25,43",19.565996916565272,"8,10,25,43",56.61845128569804,
188,23.007642123975522,"5,22,29,47",17.613938450609144,"5,22,29,47",57.5896795717784,
189,25.07655477839531,"23,37,45,46",57.69939399390831,,57.66291732390707,
190,22.948215796353633,"20,31,33,34",22.78012193725501,"20,31,33,34",50.81475983057755,31
191,23.583007452314202,"1,7,45,48",19.15771278938785,"1,7,45,48",56.83825286294742,
192,24.522238688207878,"4,21,27,42",0.043018010051967835,"4,21,27,42",60.53605135105679,
193,23.353297437542867,"22,40,43,48",17.428877822973877,"22,40,43,48",57.42668641857594,"22,48"
194,23.589310138585397,"12,20,38,45",25.9192071560505,"12,20,38,45",55.395543187690066,"20,45"
195,20.416875751650064,"4,37,43,46",0.04614790299402361,"4,37,43,46",60.7450870689867,
196,23.489803463836036,"3,16,17,30",23.016750544236526,"3,16,17,30",53.85665007808205,
197,22.16568588333796,"25,34,36,41",22.165263093058762,"25,34,36,41",53.36970578015517,
198,25.188090294668495,"8,11,23,29",27.462336419584396,"8,11,23,29",62.37776439101317,8
199,24.06388961364983,"3,6,27,43",18.666589366417927,"3,6,27,43",61.738103870729375,
200,23.477958645644822,"19,23,44,49",19.458104093672922,"19,23,44,49",46.52145104829994,"23,44"
201,22.09549941234588,"8,24,27,36",36.592492318427894,"8,24,27,36",55.02419701909158,
202,23.15233183836101,"20,44,45,48",17.55718043404789,"20,44,45,48",57.82930716899408,
203,23.096077826619652,"5,6,14,48",36.389878831789915,"5,6,14,48",56.775092309527615,
204,24.39930661135103,"0,2,7,10",23.99044920680798,"0,2,7,10",62.29974375909961,
205,22.32990061088285,"15,22,30,45",39.1822174780979,"15,22,30,45",60.892625561941124,22
206,22.649192776288555,"4,22,24,37",15.081302801606036,"4,22,24,37",57.45834336390757,
207,25.226411711149616,"0,5,12,13",28.147554520209283,"0,5,12,13",59.51491052045727,
208,24.783862099749594,"4,9,36,45",24.45930530702682,"4,9,36,45",57.73447625532663,9
209,23.867891213831214,"2,5,31,47",25.273661383777245,"2,5,31,47",60.56474611694843,31
210,22.887829623604723,"7,15,25,48",42.338586574003926,"7,15,25,48",62.71549516239305,25
211,23.210611774280725,"31,38,39,48",0.035355291922477626,"31,38,39,48",57.13486885322176,
212,22.84866393737937,"18,39,40,41",0.02595186590339266,"18,39,40,41",58.794825709627965,
213,23.88924204798156,"3,9,10,45",14.079717896010594,"3,9,10,45",54.677339499558535,"9,45"
214,23.549544803400785,"10,21,25,42",23.14424731101366,"10,21,25,42",61.922192578235524,
215,22.20569460363666,"11,13,33,42",15.395388957705752,"11,13,33,42",57.010488950721594,
216,25.084034999447706,"6,29,31,32",15.527893588727856,"6,29,31,32",59.749123983972694,
217,22.89931700039329,"41,44,45,46",13.93925536595957,"41,44,45,46",56.27570114317705,
218,24.138929883911835,"7,30,31,43",13.190026448184609,"7,30,31,43",59.276791041619646,
219,22.577170499449007,"6,15,17,20",0.03268835343222683,"6,15,17,20",62.80315710924064,
220,24.029818529196028,"12,14,21,26",0.04586151980684172,"12,14,21,26",58.5368483164862,
221,23.743820237878474,"9,11,19,40",28.83299320540025,"9,11,19,40",61.976187629167335,
222,22.539354455573363,"5,12,18,28",30.364978186295097,"5,12,18,28",61.90908133956551,
223,23.348542120008634,"0,5,15,35",0.04591003432791157,"0,5,15,35",58.60265412985813,
224,22.063787665371542,"8,13,18,27",0.0979585508838852,"8,13,18,27",57.19404245401797,
225,25.257221307012998,"11,12,13,33",27.695108611090113,"11,12,13,33",62.80539849323541,
226,23.301171292046643,"3,27,42,48",23.06411521978818,"3,27,42,48",52.83462151509116,
227,22.678048646658077,"11,13,21,31",13.995165861399038,"11,13,21,31",62.989438033262395,
228,23.080610650073794,"4,20,40,49",20.18544015890948,"4,20,40,49",56.7751107445926,
229,24.73309720678643,"6,7,16,45",16.504928872674505,"6,7,16,45",54.35065806308134,
230,22.445092129927442,"3,25,42,48",35.99718245020496,"3,25,42,48",57.14865763530768,
231,24.808906167427732,"0,1,13,22",0.051961774133652404,"0,1,13,22",55.52664077889851,
232,22.58972843498351,"1,3,18,43",22.091277197416137,"1,3,18,43",57.803260967234436,43
233,23.36201595082948,"8,9,13,21",17.044149216017168,"8,9,13,21",56.670670376065644,8
234,21.99701150975044,"2,21,28,38",0.08363902144654631,"2,21,28,38",63.331521050832734,
235,23.18484639616782,"15,21,33,35",35.515705910721984,"15,21,33,35",53.96720977907779,
236,23.682026571762623,"0,12,39,41",0.03147539975929506,"0,12,39,41",54.404020924360225,
237,23.819005790527424,"4,11,12,22",38.04323417697223,"4,11,12,22",56.23125713434988,
238,23.73434844174974,"26,30,35,42",19.562486115113707,"26,30,35,42",56.88883267636453,
239,23.089316561533035,"13,26,29,32",0.03526596895229713,"13,26,29,32",57.86543447877874,
240,20.1618012201108,"15,16,32,33",32.50541280228331,"15,16,32,33",52.150843575695895,
241,22.178626081749893,"0,10,17,46",12.728510028238299,"0,10,17,46",58.56053946872705,
242,23.92827562286073,"9,31,39,42",0.06608922832830179,"9,31,39,42",62.29596301583611,
243,22.96884624921658,"10,25,47,49",14.486480961214719,"10,25,47,49",53.77643229602107,
244,25.15080557958361,"13,29,43,46",0.04515364769157647,"13,29,43,46",52.42448807921116,
245,23.613095813089814,"11,15,19,25",24.102700392902737,"11,15,19,25",58.08706222784148,
246,21.99675068267511,"12,19,39,49",15.251741057632584,"12,19,39,49",56.95900612990281,
247,22.733612272119796,"9,17,43,46",22.735971298725854,"9,17,43,46",60.1753767090997,
248,24.23742508313949,"17,20,25,42",12.32954021296043,"17,20,25,42",59.552408713770916,
249,23.822192021427643,"0,19,30,42",25.02569060334796,"0,19,30,42",55.656491985448255,30
250,23.532494890074613,"15,37,41,45",50.050743128790856,"37,41",55.6825833591181,
251,23.859539043461904,"4,14,38,45",17.904486773027834,"4,14,38,45",57.56565203624174,38
252,24.64919301651471,"18,27,38,42",57.321975965685496,"18,27,38,42",62.515598754505774,
253,22.66279471725267,"9,23,40,45",38.33487678075102,"9,23,40,45",54.54656300308379,45
254,24.358938326911627,"3,32,44,48",43.06405791478631,"3,32,44,48",59.68172639462675,
255,23.664247951014044,"4,5,13,35",23.216720490735778,"4,5,13,35",59.19362728713497,
256,24.085281049085538,"30,35,42,45",20.371669752471025,"30,35,42,45",56.73261345265733,
257,22.507104568028776,"7,17,34,46",0.03513432707873204,"7,17,34,46",58.21410678834373,
258,25.121019359020632,"6,12,26,48",24.472862346470603,"6,12,26,48",59.32107983123265,26
259,23.436834981203464,"19,38,44,45",39.339956024904865,"19,38,44,45",54.96636462122078,44
260,25.722042984621535,"30,34,41,44",20.389588528305854,"30,34,41,44",56.4308961256578,
261,30.766616417797238,"7,13,33,43",18.882233664054933,"7,13,33,43",57.29334675049861,43
262,23.333036139470888,"6,26,34,49",0.05779531556809204,"6,26,34,49",57.60498632757636,
263,24.140956689107217,"8,11,32,36",19.129231025532413,"8,11,32,36",57.266854085921715,8
264,25.863101583968508,"4,34,41,46",15.324757057669068,"4,34,41,46",57.68117652142122,
265,22.47531517500059,"17,20,42,45",35.383618367778205,"17,20,42,45",54.91171840570998,
266,22.9478737162451,"2,10,28,34",23.8416185902155,"2,10,28,34",59.03651310525404,
267,21.25680153635326,"6,9,37,39",14.51920252313211,"6,9,37,39",53.85182109857765,
268,23.091545772359485,"3,11,28,29",0.03489381844485745,"3,11,28,29",65.34727031928053,
269,22.648982594555783,"16,20,32,38",18.26771845508945,"16,20,32,38",56.11883113042531,
270,24.715379243475937,"6,25,28,43",21.933589643293292,"6,25,28,43",55.39524891841593,"6,43"
271,21.55011605129634,"4,20,38,41",0.03312154831903995,"4,20,38,41",56.30626469749196,
272,23.336616940078986,"15,29,32,44",14.14550203917973,"15,29,32,44",59.25942926821773,
273,24.396468575744056,"25,26,27,36",37.77050321484304,"25,26,27,36",60.35087246988167,
274,22.50901467750063,"6,7,14,46",19.92368785680493,"6,7,14,46",58.734980817978744,
275,23.016357439845823,"2,4,11,17",0.04163786895559149,"2,4,11,17",59.98888301940205,2
276,24.29631335981116,"2,4,22,42",19.421632399574875,"2,4,22,42",59.345480688700746,
277,22.921049891993867,"6,20,30,49",37.183142500214686,"6,20,30,49",53.62299706038589,
278,21.408532276266342,"15,37,39,41",16.035435516979742,"15,37,39,41",60.62333887158463,
279,22.884025015830716,"18,21,22,25",22.968046283729098,"18,21,22,25",55.46278093437894,
280,24.51857796817316,"5,21,26,43",0.0759706542902708,"5,21,26,43",60.0255287793469,
281,23.496868130615983,"27,30,40,42",0.0571049909638726,"27,30,40,42",58.75512567924851,
282,23.887517365232117,"5,16,26,31",24.34148077185497,"5,16,26,31",56.713465070960666,
283,22.266689939604532,"14,19,24,35",12.73932521733015,"14,19,24,35",52.370130969741055,24
284,21.576305453377355,"19,22,35,36",18.46147526005951,"19,22,35,36",51.22030361711686,36
285,21.202200594221527,"11,13,42,43",16.6034738805065,"11,13,42,43",59.15334964094552,
286,26.62103846064309,"2,11,26,40",35.81043946432967,"2,11,26,40",67.64256133183477,
287,21.588456886657813,"23,27,40,48",36.121048904336014,"23,27,40,48",56.70566276132507,
288,23.183138516370025,"25,26,27,49",16.77202160642171,"25,26,27,49",57.068173469883405,
289,23.429710424738985,"4,10,28,41",14.668195091967872,"4,10,28,41",52.70833312055556,4
290,23.745505814225233,"19,25,27,49",35.426265486186644,"19,25,27,49",54.58759718116115,25
291,23.014996219775604,"21,26,30,45",19.45491508620866,"21,26,30,45",55.85083997346388,
292,22.80837322292065,"20,23,39,40",24.887072385336012,"20,23,39,40",58.985386307383656,40
293,22.722762507118475,"6,29,31,33",41.30420728183071,"6,29,31,33",58.011480660069516,
294,22.172948617557815,"4,9,13,23",20.96985751052112,"4,9,13,23",53.139269817429806,
295,21.836867769015054,"18,33,36,45",0.044787961040915855,"18,33,36,45",46.809333309021575,
296,22.6386884263134,"2,23,36,42",22.622400450397237,"2,23,36,42",59.19804190698688,
297,21.53819375979204,"3,12,25,27",33.68919710281697,"3,12,25,27",46.73365837953127,"12,25"
298,20.390602039750277,"4,36,37,38",36.54364318094015,"4,36,37,38",55.63358606308356,
299,22.04721779883922,"14,31,39,42",19.16800658647556,"14,31,39,42",53.023526797408266,
300,23.817921684379847,"0,14,26,47",60.78112251614637,,60.85056807893999,
301,23.027193733591723,"17,20,38,40",36.61545163351146,"17,20,38,40",55.71095887566691,
302,21.84193188052191,"7,15,18,46",10.207547077799875,"7,15,18,46",58.8694316646759,
