simulation,HarderLASSO_QUT_(20)_mse,HarderLASSO_QUT_(20)_features,"HarderLASSO_QUT_(20, 10)_mse","HarderLASSO_QUT_(20, 10)_features","HarderLASSO_QUT_(20, 10, 5)_mse","HarderLASSO_QUT_(20, 10, 5)_features"
0,21.344340140369656,"0,10,23,25",0.024568709334392067,"0,10,23,25",34.149993273863,"0,10,23,25"
1,22.150840050846316,"0,8,10,31",0.01750096269494693,"0,8,10,31",0.008605622467464945,"0,8,10,31"
2,24.84440514267126,"33,38,46,47",0.03097709925984399,"33,38,46,47",39.97722377926524,"33,38,46,47"
3,24.311104558584052,"0,13,16,40",0.02019905261614913,"0,13,16,40",0.007937925707627122,"0,13,16,40"
4,22.298192354350995,"10,39,45,47",0.03040808020564047,"10,39,45,47",13.289802800076782,"10,39,45,47"
5,23.88340752108091,"3,7,10,22",0.018330315597920734,"3,7,10,22",0.011218332902971454,"3,7,10,22"
6,23.77612646742771,"11,17,20,42",0.028499829916407492,"11,17,20,42",0.018377091392327,"11,17,20,42"
7,22.418128961697434,"19,25,26,47",0.01627131982757737,"19,25,26,47",17.328395457804096,"19,25,26,47"
8,22.885819975919375,"2,10,14,23",0.031077903823548105,"2,10,14,23",36.81887621518195,"2,10,14,23"
9,25.47150929296285,"2,6,29,38",0.033806513822287346,"2,6,29,38",0.016758139745383673,"2,6,29,38"
10,21.733248559738918,"1,9,17,24",0.03437239262734805,"1,9,17,24",0.018698822196927402,"1,9,17,24"
11,22.83054366938234,"8,21,36,43",0.016591331413211674,"8,21,36,43",11.279226463068646,"8,21,36,43"
12,21.093804923175206,"5,32,35,44",0.03590501501067561,"5,32,35,44",0.011819395104085221,"5,32,35,44"
13,20.026238227362438,"1,19,46,47",0.03445117416049395,"1,19,46,47",53.308323555694194,19
14,22.670483161695387,"3,6,24,40",0.021855129301022458,"3,6,24,40",40.62710915050268,"3,6,24,40"
15,22.918312946219523,"2,3,48,49",0.03805694997372548,"2,3,48,49",59.506479893008496,2
16,22.533501364222612,"14,16,29,45",0.02910206441856192,"14,16,29,45",0.01869090712434568,"14,16,29,45"
17,23.06175717438957,"16,17,25,33",0.010212042666309784,"16,17,25,33",53.78597985001511,17
18,22.754597527643927,"5,7,36,46",0.016510035970218218,"5,7,36,46",41.721015319260275,"5,7,36,46"
19,23.977012840153378,"16,33,35,43",0.0109810978323955,"16,33,35,43",36.92275629162123,"16,33,35,43"
20,23.530271792046115,"3,7,12,31",0.01542450827616032,"3,7,12,31",0.010981912287365284,"3,7,12,31"
21,23.055263519480746,"6,14,22,24",0.021586292897231105,"6,14,22,24",35.39996756781869,"6,14,22,24"
22,20.675929110728784,"4,16,31,39",0.033157932796757494,"4,16,31,39",0.01226916674279113,"4,16,31,39"
23,22.636417659630553,"6,11,30,47",0.02598163273736239,"6,11,30,47",38.226840512863276,"6,11,30,47"
24,23.42503188573318,"6,7,24,49",0.025142719204667558,"6,7,24,49",38.079163471881635,"6,7,24,49"
25,22.34627084892081,"9,19,27,35",0.01938869081045719,"9,19,27,35",22.525472387971647,"9,19,27,35"
26,21.319818582316202,"5,6,11,22",0.012618152857559068,"5,6,11,22",15.6771940165947,"5,6,11,22"
27,23.28395293184201,"20,31,34,41",0.02402280688564098,"20,31,34,41",0.01565347707472805,"20,31,34,41"
28,23.047451527303096,"3,8,40,41",0.026066574288847316,"3,8,40,41",24.330081921127107,"3,8,40,41"
29,22.964428434336845,"21,26,31,44",0.03075247496993804,"21,26,31,44",13.358551490890834,"21,26,31,44"
30,23.035238485117947,"10,13,18,47",0.025728330909037752,"10,13,18,47",16.00428545552761,"10,13,18,47"
31,22.080665804849712,"5,18,20,49",0.022133517589613728,"5,18,20,49",0.021886096787383583,"5,18,20,49"
32,22.5295514012364,"25,26,30,39",0.02844307816520765,"25,26,30,39",0.021355767505179236,"25,26,30,39"
33,23.456697109699483,"5,20,22,49",0.015512310207740876,"5,20,22,49",0.025047607968173093,"5,20,22,49"
34,23.602819973374274,"5,10,19,48",0.03464697284288022,"5,10,19,48",0.012527648445762055,"5,10,19,48"
35,21.7803705970467,"1,11,25,37",0.0329271123069149,"1,11,25,37",0.014190958274772812,"1,11,25,37"
