simulation,HarderLASSO_QUT_(20)_mse,HarderLASSO_QUT_(20)_features,"HarderLASSO_QUT_(20, 10)_mse","HarderLASSO_QUT_(20, 10)_features","HarderLASSO_QUT_(20, 10, 5)_mse","HarderLASSO_QUT_(20, 10, 5)_features"
0,21.16552640935572,"8,13,28,32",0.03109898638998596,"8,13,28,32",0.03231875483897011,"8,13,28,32"
1,21.13026804858256,"16,33,38,47",0.030633557491390035,"16,33,38,47",54.09372842715861,38
2,22.46223367874449,"10,31,34,36",0.027453547657498058,"10,31,34,36",59.53440494987933,
3,23.108543405874485,"12,20,28,32",0.041293738911955105,"12,20,28,32",0.03749719611395297,"12,20,28,32"
4,21.310325488706155,"21,41,46,47",0.02129688040779338,"21,41,46,47",0.023678486884956527,"21,41,46,47"
5,23.697622886217076,"3,10,29,39",0.03778355181745231,"3,10,29,39",58.69022960016476,39
6,22.902040516374807,"4,9,29,35",0.028732747058461874,"4,9,29,35",0.0321629748836983,"4,9,29,35"
7,21.38936389000235,"14,20,36,38",0.03467250059365074,"14,20,36,38",0.03174526691865794,"14,20,36,38"
8,21.506558979643824,"6,10,19,41",0.03175873129637676,"6,10,19,41",56.2817840499895,19
9,21.79218931484904,"1,12,16,28",0.03507110124683429,"1,12,16,28",12.494034434572542,"1,12,16,28"
10,23.29569751655487,"12,30,41,47",0.024851841347616834,"12,30,41,47",55.13681041720081,
11,21.722338773469264,"14,31,42,47",0.03760590876624213,"14,31,42,47",36.88906446689216,"14,31,42,47"
12,24.33184423302459,"7,32,37,41",0.024797266292068767,"7,32,37,41",35.7382595802859,"7,32,37,41"
13,21.35998453969146,"18,39,42,49",0.032325959336487006,"18,39,42,49",11.951012692481193,"18,39,42,49"
14,22.04935541918531,"3,16,19,38",0.029054421046592224,"3,16,19,38",14.826581920523655,"3,16,19,38"
15,23.640211614182945,"1,35,46,49",0.03359369349129678,"1,35,46,49",14.539756170680299,"1,35,46,49"
16,21.714837479403904,"2,16,26,36",0.02680973743808954,"2,16,26,36",0.03142091894067043,"2,16,26,36"
17,22.876680528776518,"0,5,23,38",0.03775248375703369,"0,5,23,38",0.03950887855308359,"0,5,23,38"
18,22.30921235964679,"19,21,32,39",0.04262539969736748,"19,21,32,39",0.043805838165875105,"19,21,32,39"
19,20.60788688220832,"18,23,25,29",0.030024287394341116,"18,23,25,29",58.572429792095846,23
20,22.877620415742804,"5,8,22,26",0.020590113243240452,"5,8,22,26",0.02120975125074704,"5,8,22,26"
21,24.045611607977428,"1,7,38,43",0.03529005332920895,"1,7,38,43",0.04076272872292499,"1,7,38,43"
22,23.11309632311726,"0,15,20,24",0.017376865034464808,"0,15,20,24",0.015521875614401538,"0,15,20,24"
23,22.676424635611216,"8,28,32,36",0.0324109060016572,"8,28,32,36",0.028794340186083907,"8,28,32,36"
24,22.972492409453395,"16,20,31,47",0.04928752605535533,"16,20,31,47",13.374983491682029,"16,20,31,47"
25,22.560532143697163,"22,39,42,49",0.0330315214839249,"22,39,42,49",0.031268724103775805,"22,39,42,49"
26,20.766656195291404,"2,6,10,23",0.025394473714122186,"2,6,10,23",18.501685020918664,"2,6,10,23"
27,25.144439491386468,"8,28,30,36",0.025560642238775452,"8,28,30,36",56.57734526408578,"8,30"
28,22.210264367296507,"9,19,20,34",0.04777643822443733,"9,19,20,34",55.447275228153096,"19,20"
29,24.657527575589977,"6,7,23,41",0.036308908109661434,"6,7,23,41",0.0352322164349159,"6,7,23,41"
30,23.811817826816647,"4,20,39,43",0.031951491676972955,"4,20,39,43",0.03436554248592347,"4,20,39,43"
31,22.396199539222206,"13,38,39,42",0.040601095130061604,"13,38,39,42",58.2083549008543,
32,21.884949578126175,"7,13,25,43",0.02112920658396558,"7,13,25,43",0.02714279394070638,"7,13,25,43"
33,22.86364420464189,"4,10,24,39",0.027320218900550444,"4,10,24,39",0.03288771117975326,"4,10,24,39"
34,22.27510472466263,"14,23,37,45",0.02857646526704422,"14,23,37,45",33.113689430993254,"14,23,37,45"
35,24.145060753878788,"6,24,29,39",0.0179494397468152,"6,24,29,39",0.018765661929933383,"6,24,29,39"
36,22.921193608799207,"12,13,39,46",0.013704937142997208,"12,13,39,46",0.02835920782722509,"12,13,39,46"
37,22.67279246007261,"4,10,11,37",0.033284715222846845,"4,10,11,37",0.029079458315517257,"4,10,11,37"
38,22.44344451323947,"8,22,23,49",0.018091656699948385,"8,22,23,49",23.17143160597833,"8,22,23,49"
39,22.203903297510728,"20,29,41,49",0.02363865329122912,"20,29,41,49",59.51742453366482,41
40,23.21820698539525,"32,40,46,47",0.03711262899909946,"32,40,46,47",65.6215466653446,47
41,22.469579730868517,"16,17,36,37",0.02980534251355304,"16,17,36,37",56.9291892590809,
42,22.834725031798648,"25,28,44,49",0.012512320106537161,"25,28,44,49",0.012273939553618047,"25,28,44,49"
43,22.220457673604535,"4,20,22,30",0.03762862200072224,"4,20,22,30",51.973979719710144,"4,20,22,30"
44,24.117521462521392,"34,35,36,40",0.031290720867173064,"34,35,36,40",0.03616572218654448,"34,35,36,40"
45,20.922413076969768,"3,18,30,44",0.02929978954334926,"3,18,30,44",55.355252809485236,
46,22.455397708940193,"6,18,40,43",0.02654828661616807,"6,18,40,43",15.241905504629122,"6,18,40,43"
47,24.754293550446626,"12,15,31,48",0.027219189306475513,"12,15,31,48",0.035548346026124264,"12,15,31,48"
48,22.85376767700346,"1,11,20,21",0.035039223403404055,"1,11,20,21",0.02431379853710234,"1,11,20,21"
49,23.543603526631742,"7,9,14,46",0.0335600425378196,"7,9,14,46",41.52107423210054,"7,9,14,46"
50,23.46571863623389,"8,14,23,49",0.01383778088600312,"8,14,23,49",51.45396020773296,
51,23.706357139361277,"35,41,45,48",0.043717819104679034,"35,41,45,48",0.035543075557376236,"35,41,45,48"
52,21.93213348409997,"1,18,31,44",0.02867370267198563,"1,18,31,44",51.36620699543474,
53,23.97955693834906,"3,27,35,38",0.027888747885409286,"3,27,35,38",0.02033557553591819,"3,27,35,38"
54,22.33146955031817,"27,36,38,39",0.026390626803897914,"27,36,38,39",40.34227210692474,"27,36,38,39"
55,23.134690255547422,"0,8,9,29",0.025113292854414555,"0,8,9,29",11.59127955121612,"0,8,9,29"
56,23.263247958836363,"12,13,16,36",0.018543763595361248,"12,13,16,36",0.023404549337232183,"12,13,16,36"
57,24.0215334434039,"4,10,33,36",0.024362517648730413,"4,10,33,36",25.26484076044377,"4,10,33,36"
58,22.44700617340211,"1,12,26,39",0.01699364463353589,"1,12,26,39",17.452982173344683,"1,12,26,39"
59,24.918576573976548,"14,16,18,38",0.024872499586818236,"14,16,18,38",0.021869120482708133,"14,16,18,38"
60,24.65660907321886,"0,5,26,34",0.022687072750877627,"0,5,26,34",0.02098181674153715,"0,5,26,34"
61,24.265815083792816,"11,19,23,38",0.04730759488391394,"11,19,23,38",36.406135259984175,"11,19,23,38"
62,24.00099970839901,"9,18,39,41",0.03336757357855401,"9,18,39,41",62.66197928726973,39
63,22.723368125829612,"19,27,38,42",0.04022145081335954,"19,27,38,42",65.3662366328532,27
64,22.13459595287842,"9,13,22,35",0.034064990908831826,"9,13,22,35",0.030046996675668045,"9,13,22,35"
65,21.224785019664125,"8,28,38,44",0.02508349192908021,"8,28,38,44",56.81444939549522,44
66,23.185344950612176,"1,14,28,48",0.023446642652225468,"1,14,28,48",12.890929457502446,"1,14,28,48"
67,23.241940520963436,"6,9,16,32",0.0241611534545292,"6,9,16,32",13.609541335265574,"6,9,16,32"
68,22.901247681036292,"10,24,29,39",0.030571366126919845,"10,24,29,39",39.84614134465425,"10,24,29,39"
69,22.75545521029677,"1,38,40,42",0.03363115680390572,"1,38,40,42",61.81684016406734,42
70,25.23213715370256,"6,8,13,17",0.01724307878937603,"6,8,13,17",0.02017354089124314,"6,8,13,17"
71,22.115785378876186,"6,13,15,27",0.021386765083393263,"6,13,15,27",57.83982851707592,
72,21.424788956262333,"20,28,32,36",0.022128180120917107,"20,28,32,36",61.00432843283777,20
73,24.072102044206403,"13,34,38,47",0.02666858213893139,"13,34,38,47",37.7227296089224,"13,34,38,47"
74,23.162787727241987,"3,25,29,30",0.02755114526419612,"3,25,29,30",0.03304046934357275,"3,25,29,30"
75,26.89243640360266,"5,20,29,48",0.02346527264907417,"5,20,29,48",59.451558798027776,20
76,23.01722060753622,"7,16,20,30",0.017478957937289215,"7,16,20,30",36.76274238702965,"7,16,20,30"
77,22.28228623716064,"1,25,26,45",0.02284594542924399,"1,25,26,45",35.926506990836266,"1,25,26,45"
78,22.116830299035165,"20,23,30,44",0.02430171298550156,"20,23,30,44",37.85110594345265,"20,23,30,44"
79,22.46826430450328,"1,8,11,46",0.034784196449623536,"1,8,11,46",34.74918289792215,"1,8,11,46"
80,22.080865713149052,"16,23,39,47",0.025343365430164102,"16,23,39,47",5.820357074636504,"16,23,39,47"
81,23.455779532472814,"2,17,24,34",0.02339074181069452,"2,17,24,34",38.638606167239445,"2,17,24,34"
82,23.747714080465325,"1,2,6,34",0.021795230193677437,"1,2,6,34",40.01603598005777,"1,2,6"
83,22.679270545649043,"21,24,31,40",0.018543214194393153,"21,24,31,40",55.280117552276266,24
84,23.823852083627973,"13,28,29,39",0.03582876455536391,"13,28,29,39",57.089940900091605,39
85,22.771025411130402,"5,14,25,48",0.020492566543233705,"5,14,25,48",0.024220949628285873,"5,14,25,48"
86,24.26690542293332,"11,24,30,41",0.017254895610542633,"11,24,30,41",0.0207616708679832,"11,24,30,41"
87,23.33115733589462,"0,8,19,30",0.01800463145224993,"0,8,19,30",56.71856648491642,0
88,24.630171304995475,"1,14,23,33",0.03078796202084955,"1,14,23,33",57.52616557988768,
89,23.802996742818646,"9,25,36,44",0.03308391238321812,"9,25,36,44",55.51089656288588,44
90,21.2357268827863,"1,12,25,29",0.04188648359852654,"1,12,25,29",0.04124384998350399,"1,12,25,29"
91,22.368427621170703,"25,36,37,44",0.022646126415095134,"25,36,37,44",36.08759148554782,"25,36,37,44"
92,21.506185845099235,"20,37,41,45",0.018116204774066887,"20,37,41,45",52.130322640005865,20
93,21.785122034021988,"9,38,44,45",0.028237409994137402,"9,38,44,45",0.029155332802868448,"9,38,44,45"
94,21.73687728423947,"5,8,19,23",0.019824334036789515,"5,8,19,23",33.67682124358041,"5,8,19,23"
95,25.50738019388012,"0,2,12,28",0.03176452209418034,"0,2,12,28",47.9464133048636,"0,12"
96,22.575368238139454,"18,31,36,45",0.04544152045888865,"18,31,36,45",0.052872428255643755,"18,31,36,45"
97,22.355076945302113,"24,25,32,36",0.021447406232513924,"24,25,32,36",23.105821886924893,"24,25,32,36"
98,22.965561705262626,"11,23,31,38",0.0248783423122952,"11,23,31,38",0.03355328321643504,"11,23,31,38"
99,22.594197292957393,"14,18,39,48",0.031311389414553345,"14,18,39,48",0.0394899723237205,"14,18,39,48"
100,24.064214380796084,"1,5,22,27",0.021200122301052424,"1,5,22,27",56.991528568066435,
101,22.206045420928625,"4,8,32,33",0.028241731688705436,"4,8,32,33",0.03188070899016577,"4,8,32,33"
102,22.494868218770808,"1,25,39,49",0.035356155520629824,"1,25,39,49",43.14614124851054,"25,39"
103,23.35712697768665,"0,7,24,28",0.03375890866874677,"0,7,24,28",0.028157846155241473,"0,7,24,28"
104,21.60037764892793,"2,6,21,48",0.03608673989287781,"2,6,21,48",13.621799135914388,"2,6,21,48"
105,22.76018863277527,"1,29,41,48",0.035377538523456334,"1,29,41,48",24.377297418865467,"1,29,41,48"
106,23.30687584939935,"8,18,39,40",0.025941456405000084,"8,18,39,40",0.026735322373184378,"8,18,39,40"
107,23.819882426571027,"17,19,43,47",0.04610944109230114,"17,19,43,47",61.22632732892765,17
108,24.42865765473686,"12,16,24,31",0.022138423248286677,"12,16,24,31",59.89920630869921,
109,22.033444942418683,"3,24,34,38",0.019177961290569458,"3,24,34,38",22.199527310830074,"3,24,34,38"
110,22.42755886244837,"1,11,12,27",0.02561903699167164,"1,11,12,27",54.87284569352347,11
111,21.67257342530617,"7,22,37,48",0.023466742590285826,"7,22,37,48",0.024806284353655176,"7,22,37,48"
112,22.660403327865453,"13,27,45,49",0.027159003733730806,"13,27,45,49",0.026068767774212943,"13,27,45,49"
113,23.00862995834961,"4,12,18,21",0.029282088886157916,"4,12,18,21",0.031090694948975574,"4,12,18,21"
114,23.256521816076358,"3,4,24,26",0.02403800912232074,"3,4,24,26",14.242437375712738,"3,4,24,26"
115,22.96161047595952,"29,41,42,43",0.030304867650652333,"29,41,42,43",0.028678685583533824,"29,41,42,43"
116,22.567765442621695,"5,8,22,43",0.03150813389322835,"5,8,22,43",0.042932369343734636,"5,8,22,43"
117,20.87385531452159,"14,25,33,47",0.026079196145341377,"14,25,33,47",35.52827860360472,"14,25,33,47"
118,22.551578990558344,"8,25,36,43",0.039715773062463634,"8,25,36,43",3.449282049339862,"8,25,36,43"
119,22.054252028575558,"8,15,31,42",0.022973756492419468,"8,15,31,42",0.02238371371743909,"8,15,31,42"
120,22.76965491790246,"11,39,40,42",0.02361954355310608,"11,39,40,42",59.13616996365134,
121,21.733144762653023,"6,9,34,48",0.025505572887671264,"6,9,34,48",0.031026362483119647,"6,9,34,48"
122,24.735535304626303,"18,21,24,32",0.02835754391992239,"18,21,24,32",0.030522914492425078,"18,21,24,32"
123,22.360426160224247,"8,23,33,41",0.027117697839821906,"8,23,33,41",37.653718738033774,"8,23,33,41"
124,22.552267280288987,"3,7,11,33",0.028198154436245994,"3,7,11,33",0.02959000046111614,"3,7,11,33"
125,22.336064159616733,"12,20,38,41",0.02212749379026298,"12,20,38,41",0.026102156329510167,"12,20,38,41"
126,25.430775091905687,"14,16,24,41",0.02387065701067665,"14,16,24,41",0.0267498391490106,"14,16,24,41"
127,23.088672844078378,"10,13,24,43",0.028354317009411902,"10,13,24,43",57.04188422278692,24
128,23.722161442719862,"15,29,37,46",0.05348157344157287,"15,29,37,46",40.896613369970034,"15,29,37,46"
129,22.798506327533484,"9,19,36,41",0.025570804864608304,"9,19,36,41",12.544771460192976,"9,19,36,41"
130,24.662560747975245,"2,3,8,21",0.050146456334563175,"2,3,8,21",54.64289670014863,
131,22.798660407424535,"4,38,46,49",0.03329545085535599,"4,38,46,49",0.037726511550708386,"4,38,46,49"
132,22.309159594625445,"3,5,12,38",0.03520247897704678,"3,5,12,38",14.235706874461053,"3,5,12,38"
133,23.123823981455207,"4,11,17,42",0.014429996027504234,"4,11,17,42",58.32340244383321,
134,20.931288010922238,"2,5,45,46",0.008520401043755527,"2,5,45,46",52.1527777131527,5
135,23.342369723165437,"13,19,35,45",0.03906000462772621,"13,19,35,45",14.07263861143284,"13,19,35,45"
136,21.43901528289276,"0,2,4,24",0.05141088422776781,"0,2,4,24",16.765075855089307,"0,2,4,24"
137,21.367894215824833,"0,7,33,49",0.03788018851774814,"0,7,33,49",0.043140686793564385,"0,7,33,49"
138,23.05387177259205,"15,21,24,44",0.028979331874587694,"15,21,24,44",57.75386270912126,
139,22.94953927765875,"3,10,11,37",0.030245724086025362,"3,10,11,37",40.50648644318066,"10,11,37"
140,24.284633709794274,"16,34,40,42",0.022857097774027772,"16,34,40,42",57.86539663572094,40
141,23.329923505702677,"16,18,20,42",0.030725176102244598,"16,18,20,42",11.45332789092933,"16,18,20,42"
142,22.40249876505218,"4,17,41,42",0.02715574556736978,"4,17,41,42",49.051893907563645,"41,42"
143,21.939947921311937,"23,38,44,45",0.022703983457864584,"23,38,44,45",59.76385684436883,
144,20.911089663032026,"9,11,35,45",0.026799243342550065,"9,11,35,45",56.8894490226125,
145,24.03868857468225,"11,14,17,33",0.027308692569399332,"11,14,17,33",57.450355106714,
146,21.727092370116786,"29,30,42,44",0.027106742589184524,"29,30,42,44",55.339660894946704,
147,24.7383919327837,"9,20,35,44",0.017028798706169575,"9,20,35,44",35.96255179341136,"9,20,35,44"
148,23.32379271905502,"2,11,36,49",0.05340870998519614,"2,11,36,49",56.71748489163091,"2,49"
149,23.165562990518826,"1,11,19,49",0.0264332862106034,"1,11,19,49",40.59359251890906,"1,11,19,49"
150,23.362237982615436,"14,16,34,45",0.02174928355019574,"14,16,34,45",0.02402758727498798,"14,16,34,45"
151,22.555501770785856,"7,10,24,36",0.02316871309712759,"7,10,24,36",24.255339816412256,"7,10,24,36"
152,23.871737890878503,"0,31,35,44",0.026525386132408204,"0,31,35,44",51.633129555044086,"31,44"
153,23.139720814225228,"10,17,48,49",0.027966795741533032,"10,17,48,49",57.36811478387495,49
154,20.503257430280343,"8,12,22,43",0.029846837817220355,"8,12,22,43",51.31000638724526,
155,24.011874561386154,"31,36,39,44",0.024817649343412393,"31,36,39,44",25.606269744363782,"31,36,39,44"
156,22.13727538099423,"12,34,40,46",0.02258447927347973,"12,34,40,46",49.8191804281503,"12,40,46"
157,22.582644483820822,"23,28,46,47",0.022807623426483375,"23,28,46,47",49.877961925095384,"23,28,46,47"
158,24.50143822376855,"27,45,46,49",0.013756195195732072,"27,45,46,49",0.015125685711472861,"27,45,46,49"
159,22.701794594051602,"11,24,31,46",0.02219520875821621,"11,24,31,46",0.02161201020918645,"11,24,31,46"
160,21.498776131673207,"17,28,36,49",0.03574630407744611,"17,28,36,49",36.85619370868135,"17,28,36,49"
161,24.360330761104382,"1,38,43,45",0.03125040299702025,"1,38,43,45",0.02164595415639333,"1,38,43,45"
162,21.427677135684696,"13,17,33,41",0.02125878851955704,"13,17,33,41",49.954078429217944,"13,17,33,41"
163,24.566522842741666,"7,19,21,40",0.03839391362351631,"7,19,21,40",23.842887144658267,"7,19,21,40"
164,22.42759204310957,"1,10,21,46",0.021701576532696082,"1,10,21,46",36.096872733788025,"1,10,21,46"
165,22.000389195449234,"16,20,40,48",0.03043490681504977,"16,20,40,48",33.238788502814856,"16,20,40,48"
166,23.443937498842974,"12,32,38,40",0.017595857463679043,"12,32,38,40",60.29634663221958,
167,22.170027476224977,"8,14,21,25",0.02571038525177166,"8,14,21,25",13.127136155495634,"8,14,21,25"
168,23.913026954748393,"10,11,14,19",0.022870038462268056,"10,11,14,19",56.85939784990245,19
169,22.767806058019154,"32,35,40,48",0.053553600311498153,"32,35,40,48",61.17930977918758,
170,24.31294938056929,"2,13,43,47",0.02697358684361709,"2,13,43,47",35.30475367138178,"2,13,43,47"
171,22.801329645761246,"4,13,18,30",0.05179422888983913,"4,13,18,30",0.035436093496262734,"4,13,18,30"
172,23.151090702466302,"19,23,40,43",0.01915810800800454,"19,23,40,43",37.23624472186764,"19,23,40,43"
173,23.504751304161058,"12,16,20,39",0.019435987017952655,"12,16,20,39",60.01066854848992,
174,20.862770109021124,"16,22,31,33",0.01855889402203958,"16,22,31,33",0.02338806351286968,"16,22,31,33"
175,22.803525972431817,"15,41,42,43",0.02178556427663035,"15,41,42,43",12.981687886231613,"15,41,42,43"
176,21.449871409861384,"0,8,14,20",0.024230102498901993,"0,8,14,20",58.40056728008464,"0,20"
177,23.346759696804735,"11,15,26,32",0.028085422370877636,"11,15,26,32",57.124731847055735,"15,26"
178,23.53483464390901,"7,19,28,34",0.028166012810926507,"7,19,28,34",36.632321792562266,"7,19,28,34"
179,23.172440017740666,"2,10,16,19",0.019411590813995683,"2,10,16,19",56.38452558800059,16
180,22.78110461917031,"27,29,43,49",0.03704871587569077,"27,29,43,49",54.258299337543335,43
181,22.169111430351023,"4,14,32,37",0.0251449260098326,"4,14,32,37",53.357287782053056,"4,32"
182,22.782059295006793,"4,25,36,47",0.03235463278149758,"4,25,36,47",58.660150553294535,
183,24.138852297398763,"6,14,26,46",0.014036669497861637,"6,14,26,46",0.021917508351221592,"6,14,26,46"
184,19.523547986375938,"2,12,26,38",0.060458537509729085,"2,12,26,38",16.582351348951757,"2,12,26,38"
