simulation,HarderLASSO_QUT_(20)_mse,HarderLASSO_QUT_(20)_features,"HarderLASSO_QUT_(20, 10)_mse","HarderLASSO_QUT_(20, 10)_features","HarderLASSO_QUT_(20, 10, 5)_mse","HarderLASSO_QUT_(20, 10, 5)_features"
0,22.955570688580746,"8,27,32,37",0.010069161432241116,"8,27,32,37",0.015042928206331303,"8,27,32,37"
1,21.9356790080135,"10,13,25,36",0.01794699783548749,"10,13,25,36",0.012851063455266612,"10,13,25,36"
2,23.636225279094347,"7,27,29,35",0.016254538460837943,"7,27,29,35",0.01680905922501057,"7,27,29,35"
3,22.669574932788397,"17,33,40,46",0.020094597931067385,"17,33,40,46",0.01675729483326006,"17,33,40,46"
4,23.310054514543246,"4,14,20,46",0.02002052090525527,"4,14,20,46",36.209180472637065,"4,14,20,46"
5,23.349611269798334,"0,8,32,46",0.01250147027841095,"0,8,32,46",0.019576894304456367,"0,8,32,46"
6,22.276034633954755,"6,11,27,42",0.025466219984996093,"6,11,27,42",36.75693556072643,"6,11,27,42"
7,24.164529069424876,"5,25,47,49",0.019060764169386953,"5,25,47,49",0.021780907459548575,"5,25,47,49"
8,23.084279013181217,"0,10,16,29",0.012035056494767632,"0,10,16,29",39.1518690009486,"0,10,16,29"
9,23.354084747087736,"21,28,33,47",0.01663761634171593,"21,28,33,47",0.016234642229223644,"21,28,33,47"
10,20.827355809569717,"0,10,16,47",0.03415908768161045,"0,10,16,47",34.97475133523988,"0,10,16,47"
11,22.40993297068531,"2,21,27,37",0.020524520384321777,"2,21,27,37",0.014908707224377581,"2,21,27,37"
12,24.002292906111823,"7,8,23,35",0.014047655466527989,"7,8,23,35",37.679178673663785,"7,8,23,35"
13,24.24079540506182,"0,12,20,47",0.021091610390817587,"0,12,20,47",24.633429801385073,"0,12,20,47"
14,23.272389546015983,"5,6,13,35",0.012107861710969888,"5,6,13,35",13.375013408912746,"5,6,13,35"
15,23.3016855124794,"14,27,43,45",0.01484754591931312,"14,27,43,45",0.01112707122424311,"14,27,43,45"
