simulation,HarderLASSO_QUT_(20)_mse,HarderLASSO_QUT_(20)_features,"HarderLASSO_QUT_(20, 10)_mse","HarderLASSO_QUT_(20, 10)_features","HarderLASSO_QUT_(20, 10, 5)_mse","HarderLASSO_QUT_(20, 10, 5)_features"
50,23.3599491532737,"14,29,36,45",0.6791424923965297,"14,29,36,45",0.024834554327840683,"14,29,36,45"
51,21.442656540722805,"0,1,3,49",0.013287179721203095,"0,1,3,49",2.009872183513523,"0,1,3,49"
52,22.4348730303969,"31,41,44,49",0.020283933821070348,"31,41,44,49",17.88997637702123,"31,41,44,49"
53,12.848108456580656,"17,20,23,32",0.8318409338515188,"17,20,23,32",0.021793743594164482,"17,20,23,32"
54,14.791367758345558,"3,12,13,16",0.014730979294125927,"3,12,13,16",4.230134901241105,"3,12,13,16"
55,14.819031744906901,"8,15,16,30",0.012972255564612865,"8,15,16,30",62.81153686436996,"8,15,16,30"
56,24.56889844064328,"2,20,21,25",0.006324709505593658,"2,20,21,25",0.5967025897203706,"2,20,21,25"
57,20.32546671305861,"26,31,35,42",0.01729654587184173,"26,31,35,42",0.008739161155429892,"26,31,35,42"
58,15.335825555683993,"23,27,28,48",2.597357590269153,"23,27,28,48",0.01688276947182259,"23,27,28,48"
59,14.320191047152926,"8,11,30,42",0.02146003419390307,"8,11,30,42",0.00876276021760633,"8,11,30,42"
60,22.82020791962556,"23,25,28,37",0.042409932171380234,"23,25,28,37",38.578413167207316,"23,25,28,37"
61,20.847222568799975,"2,13,18,41",0.003489356628586143,"2,13,18,41",1.265373884997584,"2,13,18,41"
62,21.675198981337537,"17,33,44,47",0.3509234322275518,"17,33,44,47",0.0065844254913849445,"17,33,44,47"
63,21.39858503880532,"17,24,26,30",0.004806427550475971,"17,24,26,30",0.23570555077303698,"17,24,26,30"
64,23.53121846885402,"12,25,27,33",0.010328509981528679,"12,25,27,33",0.005158876531298881,"12,25,27,33"
65,23.22189889320102,"4,16,27,40",0.013094642095782106,"4,16,27,40",17.16195141197004,"4,16,27,40"
66,15.537833803529011,"26,28,31,36",0.02684641719452787,"26,28,31,36",0.01419027452410149,"26,28,31,36"
67,25.714110193027796,"1,36,39,43",0.5527211079698109,"1,36,39,43",0.009271356507145336,"1,36,39,43"
68,23.396920342811725,"5,14,18,43",0.010032944175723485,"5,14,18,43",0.007487100026202569,"5,14,18,43"
69,22.62962540002753,"10,40,43,44",0.3421957094388039,"10,40,43,44",0.006566902225401375,"10,40,43,44"
70,21.673692437403616,"5,21,27,49",0.08898112046474989,"5,21,27,49",0.9151330121970205,"5,21,27,49"
71,14.136635183490943,"12,15,32,43",0.011760933419132475,"12,15,32,43",0.005676428765649527,"12,15,32,43"
72,14.469447678966784,"3,14,25,40",0.009214818981687323,"3,14,25,40",0.019047562734335808,"3,14,25,40"
73,0.028831620761657413,"5,14,21,31",0.03721281296323103,"5,14,21,31",0.010828759959928774,"5,14,21,31"
74,21.827219374486386,"2,6,17,45",0.23910779023708847,"2,6,17,45",3.0352784913823316,"2,6,17,45"
75,22.709425893471757,"23,28,35,43",0.559322689483032,"23,28,35,43",3.1691504492832627,"23,28,35,43"
76,14.835392376249473,"2,6,38,47",0.42931107580858835,"2,6,38,47",1.081420824296998,"2,6,38,47"
77,23.05420009645108,"1,8,14,24",0.02390630882984093,"1,8,14,24",0.007006956258562493,"1,8,14,24"
78,13.319967357653157,"2,9,10,15",0.14853857635547935,"2,9,10,15",0.02458232732642157,"2,9,10,15"
79,14.090130446625617,"16,22,33,45",0.012920622026644554,"16,22,33,45",0.007423882327454189,"16,22,33,45"
80,22.56016556061781,"19,31,37,42",0.5660028377535861,"19,31,37,42",13.754781104787744,"19,31,37,42"
81,22.556282264270244,"26,34,41,43",0.02752997664223195,"26,34,41,43",1.798910206427082,"26,34,41,43"
82,15.013754227880105,"7,9,40,41",0.005365943542697707,"7,9,40,41",0.8850302597525573,"7,9,40,41"
83,14.039022603201888,"20,29,39,43",0.01218797098224602,"20,29,39,43",0.7013529355969988,"20,29,39,43"
84,23.251617215484586,"7,27,32,44",0.009230099088830719,"7,27,32,44",18.484828050494563,"7,27,32,44"
85,21.225858135024595,"19,25,35,40",0.005985513151524811,"19,25,35,40",38.97943580074422,"19,25,35,40"
86,21.558652263007968,"3,10,42,44",0.017846110429776525,"3,10,42,44",44.52822882966207,"10,42"
87,20.90268869838021,"32,42,48,49",0.011954966910797428,"32,42,48,49",0.008036372819509535,"32,42,48,49"
88,14.593066257206749,"7,34,39,49",0.04297346040300919,"7,34,39,49",63.81992643527919,"7,34,39,49"
89,21.872519420639946,"4,19,21,46",0.010021814836644907,"4,19,21,46",43.753617485888846,"4,46"
90,22.389365570810703,"2,23,30,49",0.6232821650690675,"2,23,30,49",0.980288067975056,"2,23,30,49"
91,0.0136361217797002,"3,35,36,45",0.013288166614131253,"3,35,36,45",0.00667190265689395,"3,35,36,45"
92,23.003307314091998,"8,13,18,19",0.04488281041010832,"8,13,18,19",0.01797786592369339,"8,13,18,19"
93,22.194523995720097,"10,11,37,44",0.007247612900512388,"10,11,37,44",15.041608671771195,"10,11,37,44"
94,15.005669284440355,"2,9,13,45",0.02203274847432332,"2,9,13,45",0.010335935894587447,"2,9,13,45"
95,13.915248793185688,"17,20,25,45",0.012526998042459572,"17,20,25,45",6.568334120701404,"17,20,25,45"
96,24.355278560206635,"4,5,33,44",0.007470897141703977,"4,5,33,44",0.007990837182249327,"4,5,33,44"
97,22.993602204877813,"19,22,37,47",0.014867916936682999,"19,22,37,47",0.798695716093496,"19,22,37,47"
98,13.780946533866246,"31,32,42,47",0.13945727603363334,"31,32,42,47",0.011151908258263883,"31,32,42,47"
99,25.264476770387194,"5,16,21,32",0.010188161518596393,"5,16,21,32",1.193643052166365,"5,16,21,32"
100,21.856392090582588,"29,38,43,44",0.009397809045884447,"29,38,43,44",0.019395126012614786,"29,38,43,44"
101,22.527667755066876,"4,11,13,43",0.012491807241192636,"4,11,13,43",17.370103383241272,"4,11,13,43"
102,14.655293926932423,"9,14,25,44",0.009100605294465047,"9,14,25,44",16.079525461234347,"9,14,25,44"
103,23.63514498547029,"12,30,44,47",0.007157992937230674,"12,30,44,47",0.02003321689214421,"12,30,44,47"
104,22.15130400995227,"11,36,40,46",0.015902658287530617,"11,36,40,46",12.595582355461204,"11,36,40,46"
105,21.1830904003415,"11,16,24,36",0.009163956558394653,"11,16,24,36",0.9468731861955362,"11,16,24,36"
106,23.70352749023113,"2,9,18,26",0.012038941170385724,"2,9,18,26",10.848105372233004,"2,9,18,26"
107,14.354267842387046,"10,16,23,27",0.011871774578897371,"10,16,23,27",0.0075506166563488325,"10,16,23,27"
108,15.997158778958928,"7,27,45,47",0.0048221099911102405,"7,27,45,47",0.17771335215953943,"7,27,45,47"
109,22.611619379855593,"22,29,40,49",0.011335438225822878,"22,29,40,49",19.370852768611854,"22,29,40,49"
110,20.757661585515592,"16,25,28,38",0.25260120709035316,"16,25,28,38",0.005144501172899259,"16,25,28,38"
111,24.212781403479916,"1,5,14,19",0.0504863083986167,"1,5,14,19",0.005733523356089283,"1,5,14,19"
112,13.935867884519867,"11,13,26,44",0.021222505261209897,"11,13,26,44",68.82925488381306,"11,13,26,44"
113,20.847071622793877,"13,18,27,48",0.008863691341396822,"13,18,27,48",0.603273261082994,"13,18,27,48"
114,20.634054058119222,"0,10,25,45",0.017946313398212923,"0,10,25,45",20.189832169227905,"0,10,25,45"
115,22.72120274162943,"4,16,26,36",0.012555873573294584,"4,16,26,36",0.8893512608720046,"4,16,26,36"
116,22.325700087982217,"20,26,32,33",0.018253370908365187,"20,26,32,33",50.463815239296814,"20,33"
117,22.681575510259023,"19,31,41,43",0.014364799692849286,"19,31,41,43",22.168770246026316,"19,31,41,43"
118,23.89554120405235,"12,13,24,28",0.01577663500062108,"12,13,24,28",0.29891951500133296,"12,13,24,28"
119,23.02991601808196,"12,14,43,47",0.2645119480817227,"12,14,43,47",1.080445024821932,"12,14,43,47"
120,23.14961943317416,"3,19,31,39",0.026237365524604303,"3,19,31,39",51.400700612930656,"19,39"
121,15.948925958731751,"17,27,30,34",0.007782716435344097,"17,27,30,34",0.3218044503942534,"17,27,30,34"
122,22.089931680942456,"2,29,40,46",0.013449007138204771,"2,29,40,46",0.010120731413567821,"2,29,40,46"
123,22.854763768544327,"3,31,33,46",0.35168263077558126,"3,31,33,46",56.914186624763275,
124,20.992052169409444,"3,18,42,45",0.010984503369223256,"3,18,42,45",1.8318011493497788,"3,18,42,45"
125,22.00353501634998,"12,39,40,49",0.31750854776390885,"12,39,40,49",0.006402488690320257,"12,39,40,49"
126,20.40815097749812,"7,10,25,32",0.010718678697291444,"7,10,25,32",0.007727829313395602,"7,10,25,32"
127,22.667583560779438,"7,21,44,46",0.01771119212385871,"7,21,44,46",0.009290051921023366,"7,21,44,46"
128,14.980977770661465,"18,20,37,44",0.01912520801958177,"18,20,37,44",58.80860071715804,
129,21.81367319634469,"12,17,38,45",0.00949876036627402,"12,17,38,45",0.00990835156080854,"12,17,38,45"
130,0.023995381244269996,"18,21,29,41",0.40953462661787354,"18,21,29,41",0.013022582633020703,"18,21,29,41"
131,13.346835783261348,"16,22,23,39",0.009788452446847087,"16,22,23,39",0.011579879504393297,"16,22,23,39"
132,14.996880269777115,"10,28,33,43",0.015212590831531408,"10,28,33,43",0.01111859762429,"10,28,33,43"
133,14.141121232016019,"3,10,18,28",0.005677242811781193,"3,10,18,28",0.9798153907833698,"3,10,18,28"
134,13.219513170614652,"13,26,27,28",0.015098445016437728,"13,26,27,28",0.05220820393931195,"13,26,27,28"
135,15.856265455403229,"9,17,43,46",0.00952961448889344,"9,17,43,46",0.7569855109950129,"9,17,43,46"
136,21.858701739804886,"21,26,40,48",0.018691389787755055,"21,26,40,48",0.008349947743312786,"21,26,40,48"
137,22.12782433813884,"0,25,33,39",0.14877516109065442,"0,25,33,39",0.007953135509717348,"0,25,33,39"
138,23.428954369288412,"8,14,34,44",1.3543283434500806,"8,14,34,44",3.057658167862737,"8,14,34,44"
139,22.111167658766927,"4,8,42,47",0.011640019343920024,"4,8,42,47",0.017355161199320075,"4,8,42,47"
140,0.0251658908772562,"3,12,15,38",0.009723399840521705,"3,12,15,38",0.9096218237930261,"3,12,15,38"
141,0.021290800141471996,"13,24,25,45",0.012696160995748502,"13,24,25,45",0.007064098615923978,"13,24,25,45"
142,0.028421289831065857,"14,33,43,45",0.3717364462679281,"14,33,43,45",0.012955921853649535,"14,33,43,45"
143,14.940553867892014,"6,18,24,41",0.026554517603631537,"6,18,24,41",0.013154742735951241,"6,18,24,41"
144,14.333045926295751,"17,21,28,33",0.32790675732699254,"17,21,28,33",0.008564549930896701,"17,21,28,33"
145,21.99274819484901,"34,42,45,48",0.029283891536915324,"34,42,45,48",0.02629802409622801,"34,42,45,48"
146,22.579338864392373,"1,20,29,31",0.03438087596595137,"1,20,29,31",1.979274463698066,"1,20,29,31"
147,14.97206744021488,"7,9,40,41",0.004350625416972945,"7,9,40,41",0.00935840823956988,"7,9,40,41"
148,13.509143322030758,"3,24,25,40",0.01614529447943862,"3,24,25,40",0.008730177729385655,"3,24,25,40"
149,14.23949572824448,"1,18,20,47",0.015323598937219915,"1,18,20,47",0.007119379729212703,"1,18,20,47"
150,15.884672733318203,"4,21,26,27",0.20928174230893073,"4,21,26,27",1.3813831413825544,"4,21,26,27"
151,14.455754303496182,"3,6,25,37",0.014069187213943407,"3,6,25,37",0.007514323806333691,"3,6,25,37"
152,21.73025179808331,"0,1,22,32",0.01929491680035938,"0,1,22,32",0.00350034633687367,"0,1,22,32"
153,24.94239346976063,"14,22,28,38",0.3821281189545157,"14,22,28,38",0.00849477253429948,"14,22,28,38"
154,0.04151949362567835,"0,18,22,31",0.016887475665291037,"0,18,22,31",0.026668172245725322,"0,18,22,31"
155,25.179551263699107,"27,33,38,47",1.077795540301085,"27,33,38,47",0.04125423370620092,"27,33,38,47"
156,21.1134126473137,"3,18,25,44",0.1798159485259085,"3,18,25,44",0.01953835609826319,"3,18,25,44"
157,22.706670753719887,"3,32,35,43",8.194260879172028,"3,32,35,43",22.78284194335253,"3,32,35,43"
158,14.935537269176388,"8,13,44,45",0.02324376613751698,"8,13,44,45",0.013271469299685933,"8,13,44,45"
159,14.55620033759311,"19,32,41,48",0.028980616701080854,"19,32,41,48",0.009753517521060164,"19,32,41,48"
160,0.033357336462705445,"13,19,22,44",0.007683579859377043,"13,19,22,44",0.022590780837749177,"13,19,22,44"
161,23.159132929548825,"4,15,27,49",0.010572462862627023,"4,15,27,49",47.139541785724944,"27,49"
162,0.02150043290702619,"8,21,30,43",0.34873156254888715,"8,21,30,43",0.00688286911726598,"8,21,30,43"
163,13.955166341735907,"13,20,25,31",0.010410894758024074,"13,20,25,31",0.8469363279342481,"13,20,25,31"
164,0.020289747372999847,"8,26,32,46",0.8395254802470381,"8,26,32,46",0.009468202451074822,"8,26,32,46"
165,0.02635179867788345,"15,19,26,44",0.011611526086015865,"15,19,26,44",0.009410771633309185,"15,19,26,44"
166,15.431374928871396,"13,24,40,45",0.017855192800687304,"13,24,40,45",0.008459722423723568,"13,24,40,45"
167,14.001040641559284,"10,11,27,33",0.22951606258823953,"10,11,27,33",43.72791118238134,"10,11,27,33"
168,13.701062433434053,"18,30,42,43",7.378861643059334,"18,30,42,43",0.015489515075329535,"18,30,42,43"
169,14.416754409943144,"2,31,46,48",0.6338980736539724,"2,31,46,48",41.08916927199627,"2,31,46,48"
170,13.585420367133851,"4,9,12,27",0.008490250795971153,"4,9,12,27",0.006716488458272547,"4,9,12,27"
171,24.987868215839445,"13,25,29,34",0.38827398966369564,"13,25,29,34",0.008989521827235452,"13,25,29,34"
172,14.968499398939073,"13,38,46,49",0.822001127529364,"13,38,46,49",0.008723272926946742,"13,38,46,49"
173,14.126768394230952,"16,18,42,46",0.006933665286221002,"16,18,42,46",0.026551538956478053,"16,18,42,46"
174,0.01779935721676882,"0,34,35,39",0.00781643704602115,"0,34,35,39",0.019923134465006286,"0,34,35,39"
175,22.395746549577954,"3,12,36,43",13.690416162636717,"3,12,36,43",0.011987504303439782,"3,12,36,43"
176,14.666529907154004,"1,26,28,34",0.013964607384377185,"1,26,28,34",1.2796872543788145,"1,26,28,34"
177,14.966353846798503,"3,15,20,48",0.342994267740487,"3,15,20,48",1.0680084743909168,"3,15,20,48"
178,21.642984500219185,"9,24,42,45",0.027896297367572022,"9,24,42,45",0.009736483344849906,"9,24,42,45"
179,21.14801931564605,"13,27,31,39",0.6716842541717307,"13,27,31,39",0.016310568535399163,"13,27,31,39"
180,15.7065265897733,"10,21,23,35",0.49669432675110137,"10,21,23,35",0.009673278948875487,"10,21,23,35"
181,14.475737477503289,"5,28,30,49",0.00678598147503236,"5,28,30,49",0.017814031807591633,"5,28,30,49"
182,22.933498369708122,"0,11,28,34",0.011804051946164457,"0,11,28,34",0.009489880312594573,"0,11,28,34"
183,25.5750004286777,"9,16,22,45",0.01074663327187778,"9,16,22,45",0.006855157309251225,"9,16,22,45"
184,14.519929180450232,"0,31,33,48",0.038622676499859246,"0,31,33,48",0.026062872215712747,"0,31,33,48"
185,15.027451789332815,"10,20,26,37",0.009717451719432564,"10,20,26,37",0.40226039259998775,"10,20,26,37"
186,14.071383910762794,"6,19,40,43",0.013905935318893448,"6,19,40,43",0.01804367585917861,"6,19,40,43"
187,14.906711584222943,"8,17,45,49",0.20140771758214743,"8,17,45,49",17.372892497542555,"8,17,45,49"
188,13.137157904066015,"12,17,19,44",0.007524843167535033,"12,17,19,44",0.008123285856370266,"12,17,19,44"
189,21.445714684753302,"1,31,36,37",0.017500871183711717,"1,31,36,37",0.01083223127314752,"1,31,36,37"
190,16.224127804287647,"5,25,34,49",0.01324933357901884,"5,25,34,49",1.1009097310352027,"5,25,34,49"
191,15.942694779949424,"21,23,45,48",0.008361430240724528,"21,23,45,48",0.01277925718255208,"21,23,45,48"
192,14.455874884659487,"5,34,36,48",0.008695969783039886,"5,34,36,48",0.005878661731695394,"5,34,36,48"
193,23.314753679859567,"15,29,32,33",0.009286125135330937,"15,29,32,33",0.0176251345865047,"15,29,32,33"
194,0.014353700550970608,"5,9,24,36",0.03455673234149784,"5,9,24,36",0.47948212071296964,"5,9,24,36"
195,14.056255043131921,"2,19,33,46",0.018245230834059017,"2,19,33,46",0.014000710364922868,"2,19,33,46"
196,14.163220016376929,"5,10,35,43",0.02133192143655431,"5,10,35,43",0.011494775761836768,"5,10,35,43"
197,14.383900209408413,"13,24,32,45",0.010706422096809387,"13,24,32,45",1.048664385737124,"13,24,32,45"
198,14.552818593433727,"14,32,36,47",0.010720530303260676,"14,32,36,47",0.020088569716661994,"14,32,36,47"
199,16.00972703921664,"8,21,25,48",0.023053090113317815,"8,21,25,48",7.171920715595535,"8,21,25,48"
200,0.02444384694032902,"6,13,23,35",0.011731289425108751,"6,13,23,35",41.83292261740036,"13,23"
201,22.16247782525757,"6,14,35,43",0.0163899062365127,"6,14,35,43",0.006779239244013418,"6,14,35,43"
202,20.357782682294225,"1,4,8,25",0.039445995847877495,"1,4,8,25",0.005785324796314053,"1,4,8,25"
203,13.790079909420328,"26,33,41,47",0.42381008626004146,"26,33,41,47",19.34710953986938,"26,33,41,47"
204,20.484110367523602,"1,21,22,33",0.24206808670439467,"1,21,22,33",0.008991966150913473,"1,21,22,33"
205,13.88087814462954,"2,21,42,47",0.36162144000002083,"2,21,42,47",0.009140583564329702,"2,21,42,47"
206,23.16390882407363,"1,9,43,48",0.010592707279640123,"1,9,43,48",0.010392499810787886,"1,9,43,48"
207,22.358169900173994,"9,19,40,44",0.009813480827011842,"9,19,40,44",1.826033318201583,"9,19,40,44"
208,13.637883072589545,"0,17,26,44",0.017838575420581655,"0,17,26,44",0.01008608237716762,"0,17,26,44"
209,14.681458141125024,"26,35,37,43",0.013036357100853994,"26,35,37,43",0.9297051461536711,"26,35,37,43"
210,15.074949230018836,"10,19,28,29",0.20630007189092425,"10,19,28,29",53.994134487952,"10,29"
211,14.997363981385282,"6,8,24,31",0.471152171225723,"6,8,24,31",0.021627447931974155,"6,8,24,31"
212,23.766542927268112,"1,16,34,37",0.015126452952693588,"1,16,34,37",0.012375701591286615,"1,16,34,37"
213,22.149645028532724,"18,19,23,31",0.007534225049656465,"18,19,23,31",1.4722828047317722,"18,19,23,31"
214,13.973167400336667,"14,29,31,33",0.1847674773899135,"14,29,31,33",0.01606369032501646,"14,29,31,33"
215,14.854734688584049,"11,29,36,47",0.3721875068733135,"11,29,36,47",0.008647859018006316,"11,29,36,47"
216,14.991961108009539,"4,5,9,33",0.006855117090608983,"4,5,9,33",22.42173046429932,"4,5,9,33"
217,0.01916086200253954,"8,34,39,43",0.06441214848573364,"8,34,39,43",11.901539358356864,"8,34,39,43"
218,0.024786191146602774,"5,23,33,49",0.013083046254624872,"5,23,33,49",18.509332638360377,"5,23,33,49"
219,0.02955375839779901,"0,5,34,42",0.010797089841218655,"0,5,34,42",0.010573547773263758,"0,5,34,42"
220,0.029369527742677266,"17,21,36,49",0.014500194779588175,"17,21,36,49",4.029227484762984,"17,21,36,49"
221,14.981755317397909,"3,18,41,43",0.32907332441497983,"3,18,41,43",0.004771352789985268,"3,18,41,43"
222,22.674765035055056,"4,7,27,32",0.2856477665922837,"4,7,27,32",0.013304085571374465,"4,7,27,32"
223,14.392760538748277,"11,19,42,48",0.722448470577337,"11,19,42,48",0.013647482150678165,"11,19,42,48"
224,0.03895948079529604,"9,18,32,36",0.02458939055883622,"9,18,32,36",17.359023568771747,"9,18,32,36"
225,16.06934060282775,"1,15,17,40",0.2556578195076405,"1,15,17,40",1.9749600576368993,"1,15,17,40"
226,0.022574926660213906,"5,9,15,40",1.0680892163631197,"5,9,15,40",0.027281996780814857,"5,9,15,40"
227,15.038345763371984,"42,43,48,49",0.6270701761543469,"42,43,48,49",0.019362665849319127,"42,43,48,49"
228,15.028806108722485,"1,27,38,44",0.12510961586922142,"1,27,38,44",0.011827902730640345,"1,27,38,44"
229,20.97772562859405,"1,23,31,35",0.011289531220536345,"1,23,31,35",0.017441409202887264,"1,23,31,35"
230,15.821290852626804,"10,11,19,23",0.015680658267039703,"10,11,19,23",0.027893625516246603,"10,11,19,23"
231,15.156245969278618,"10,25,27,36",0.011194005895502311,"10,25,27,36",0.010655254033960733,"10,25,27,36"
232,22.64794580124534,"14,35,47,48",0.38444857977167646,"14,35,47,48",0.01805127314353424,"14,35,47,48"
233,13.89652272059243,"1,7,27,46",0.017307778834541692,"1,7,27,46",0.0050982987297942435,"1,7,27,46"
234,23.6158195268119,"6,7,15,48",0.6227193732426857,"6,7,15,48",0.01268951284491008,"6,7,15,48"
235,22.121850087378057,"8,9,14,36",0.009880722734127453,"8,9,14,36",0.008324850322133603,"8,9,14,36"
236,14.373602975502479,"3,6,9,17",0.024166467024855223,"3,6,9,17",0.0073853188487417515,"3,6,9,17"
237,22.88963664347698,"5,29,35,47",0.01388448073808274,"5,29,35,47",0.03570759647301713,"5,29,35,47"
238,14.154738540395561,"2,8,14,24",0.13637930681566202,"2,8,14,24",0.01926360780796675,"2,8,14,24"
239,13.606364524954534,"1,17,26,48",0.47001716061275567,"1,17,26,48",1.1130651162141696,"1,17,26,48"
240,14.142495074983144,"5,18,38,49",0.020405907472690787,"5,18,38,49",0.01508730589479028,"5,18,38,49"
241,22.59697365361733,"4,16,21,42",0.02161449578600537,"4,16,21,42",1.058589743747792,"4,16,21,42"
242,13.853176687204103,"8,33,34,40",0.006071108282531768,"8,33,34,40",0.008429397807224369,"8,33,34,40"
243,0.026981299388824195,"3,9,34,40",0.04184622913669274,"3,9,34,40",0.006894269253998127,"3,9,34,40"
244,24.715984192418052,"7,21,41,47",0.006696197915087263,"7,21,41,47",0.009241688164010593,"7,21,41,47"
245,12.713003025661699,"3,13,28,48",0.015305663882584454,"3,13,28,48",0.005171479284098389,"3,13,28,48"
