simulation,HarderLASSO_QUT_(20)_mse,HarderLASSO_QUT_(20)_features,"HarderLASSO_QUT_(20, 10)_mse","HarderLASSO_QUT_(20, 10)_features","HarderLASSO_QUT_(20, 10, 5)_mse","HarderLASSO_QUT_(20, 10, 5)_features"
0,21.40427325363452,"1,11,28,45",0.009990924202918392,"1,11,28,45",0.023047606955983777,"1,11,28,45"
1,22.768999678925304,"7,27,33,45",0.012682448442201032,"7,27,33,45",0.010659373548119225,"7,27,33,45"
2,21.496072561942672,"2,6,39,47",0.00941892820170775,"2,6,39,47",0.009726962501328224,"2,6,39,47"
3,22.98973239249458,"2,7,10,47",0.007992023934842258,"2,7,10,47",0.006948652603527061,"2,7,10,47"
4,13.361221678730846,"2,4,27,35",0.013592325470187837,"2,4,27,35",0.015494542111283777,"2,4,27,35"
5,14.542502049042794,"20,26,35,42",0.062258816984642994,"20,26,35,42",0.029661847282272304,"20,26,35,42"
6,22.16594697164587,"14,35,45,49",0.015562052298295803,"14,35,45,49",0.01774834541232997,"14,35,45,49"
7,21.893749336903067,"8,11,15,32",0.03363283154459436,"8,11,15,32",0.027708909987353637,"8,11,15,32"
8,22.46786537683285,"23,36,40,49",0.008277830155388,"23,36,40,49",0.007654251638137379,"23,36,40,49"
9,22.71023894206067,"1,12,31,48",0.013498875152549257,"1,12,31,48",0.02014312248320979,"1,12,31,48"
10,22.396668370387673,"2,7,25,43",0.015514658359701203,"2,7,25,43",0.011509309721081998,"2,7,25,43"
11,21.320128161445766,"13,18,19,46",0.2237123982584061,"13,18,19,46",0.018649776010928962,"13,18,19,46"
12,23.981260595079384,"8,25,36,41",0.019948300077985273,"8,25,36,41",0.02357462579626238,"8,25,36,41"
13,22.284423240855453,"12,16,29,32",0.017159093614801578,"12,16,29,32",0.016276315660613314,"12,16,29,32"
14,24.527548695156618,"29,44,47,48",0.007162064228421777,"29,44,47,48",39.41788303847424,"29,44,47,48"
15,23.680875843658164,"5,18,38,42",15.251155621872368,"5,18,38,42",0.02192950102568995,"5,18,38,42"
16,12.423197390478522,"21,34,35,37",12.573375430184472,"21,34,35,37",0.010584685643372328,"21,34,35,37"
17,24.713123899679026,"7,22,27,38",0.014220470440297046,"7,22,27,38",0.009913891834936787,"7,22,27,38"
18,22.956199612476368,"3,30,34,43",0.021920855440794522,"3,30,34,43",0.01445325560446686,"3,30,34,43"
19,23.255608340227496,"17,27,28,41",14.684763445020147,"17,27,28,41",0.00998383686034591,"17,27,28,41"
20,21.857728450793235,"9,12,33,46",7.69210477661848,"9,12,33,46",0.014682073237938128,"9,12,33,46"
21,23.91157821467871,"12,20,32,48",0.007535316242136303,"12,20,32,48",0.00727264662284891,"12,20,32,48"
22,23.685520006852915,"3,4,14,45",0.026616597850498143,"3,4,14,45",0.022993616552895543,"3,4,14,45"
23,23.474191909931204,"2,16,34,44",0.719884806548853,"2,16,34,44",0.02135387004126254,"2,16,34,44"
24,23.879795438165775,"10,16,48,49",7.869462388075487,"10,16,48,49",0.007465303326423676,"10,16,48,49"
25,22.73363829186096,"26,33,39,40",13.375869487051965,"26,33,39,40",0.019414790665361267,"26,33,39,40"
26,23.363756209619744,"7,22,29,38",0.018049423815114658,"7,22,29,38",0.012623836357124602,"7,22,29,38"
27,22.158885262866537,"10,11,33,38",0.014279434945495162,"10,11,33,38",0.01536558905831538,"10,11,33,38"
28,22.33142171462175,"4,6,7,24",0.027950522619993586,"4,6,7,24",0.02492137203207641,"4,6,7,24"
29,24.284334139838215,"14,17,35,45",0.017871472349986883,"14,17,35,45",0.015350027147231408,"14,17,35,45"
30,23.882298689567673,"0,9,20,47",0.019805908892187012,"0,9,20,47",6.07916818875948,"0,9,20,47"
31,24.30824018988219,"4,17,18,30",15.567144019390547,"4,17,18,30",0.008513198066609759,"4,17,18,30"
32,21.096218390166037,"4,27,28,41",0.02071020749402125,"4,27,28,41",0.015102238991772932,"4,27,28,41"
33,23.50572635984676,"24,32,44,49",0.03095912186734352,"24,32,44,49",0.013503085958678298,"24,32,44,49"
34,21.32145682062654,"29,33,43,46",7.6193823406948855,"29,33,43,46",0.009485040162725543,"29,33,43,46"
35,23.400554145542177,"3,25,35,48",0.0082489059861998,"3,25,35,48",0.00883293780958318,"3,25,35,48"
36,23.25281325853336,"19,26,41,43",0.008860430438686258,"19,26,41,43",0.008707605096313208,"19,26,41,43"
37,23.059224833007548,"8,9,15,20",0.011137295583047276,"8,9,15,20",0.008868175102671242,"8,9,15,20"
38,21.929021003599285,"7,26,43,49",7.8461467019066475,"7,26,43,49",0.01631206916624592,"7,26,43,49"
39,21.32587193637338,"1,26,39,48",0.015833614560856253,"1,26,39,48",0.016738328723260348,"1,26,39,48"
40,22.973462313172107,"17,28,31,34",0.011425556936826542,"17,28,31,34",0.011691692208894494,"17,28,31,34"
41,13.79787112485047,"10,29,33,36",0.016350271694496113,"10,29,33,36",0.022475502434651427,"10,29,33,36"
42,21.5336151963859,"6,21,24,26",0.0182079617464562,"6,21,24,26",0.01021264333151841,"6,21,24,26"
43,22.689225349565582,"5,9,11,49",0.019946799647774554,"5,9,11,49",0.014154809642870842,"5,9,11,49"
44,22.256426393167494,"0,12,14,18",0.019024883203138252,"0,12,14,18",0.016612157444235734,"0,12,14,18"
45,22.94534989208293,"4,32,33,49",0.012988141503547088,"4,32,33,49",0.01115612021463123,"4,32,33,49"
46,22.602125205752895,"1,7,12,37",0.03304811629854045,"1,7,12,37",0.013402629469467062,"1,7,12,37"
47,21.272559863676605,"8,10,21,26",0.16511372947259192,"8,10,21,26",0.009403522051102385,"8,10,21,26"
48,20.81241442404352,"13,27,41,48",0.00893850975369933,"13,27,41,48",0.007326925994373191,"13,27,41,48"
49,24.233128284862016,"4,5,46,48",0.017798227063831207,"4,5,46,48",0.025234907615135783,"4,5,46,48"
50,23.65878755792301,"28,29,38,49",13.367539972081664,"28,29,38,49",0.010933810443633753,"28,29,38,49"
51,23.47373475265474,"3,6,7,32",0.006000090423010131,"3,6,7,32",0.005178766492616836,"3,6,7,32"
52,22.783561947848373,"0,10,17,39",0.008304170133053774,"0,10,17,39",0.013999878836013186,"0,10,17,39"
53,23.84834461470675,"16,21,29,39",0.035409105776097946,"16,21,29,39",0.010274120256388169,"16,21,29,39"
54,21.71575373003649,"11,25,27,45",0.03097348639502821,"11,25,27,45",0.01583424161463827,"11,25,27,45"
55,16.789439176800993,"16,17,28,49",0.0162905511007155,"16,17,28,49",0.020125838532179814,"16,17,28,49"
