simulation,HarderLASSO_QUT_(20)_mse,HarderLASSO_QUT_(20)_features,"HarderLASSO_QUT_(20, 10)_mse","HarderLASSO_QUT_(20, 10)_features","HarderLASSO_QUT_(20, 10, 5)_mse","HarderLASSO_QUT_(20, 10, 5)_features"
0,22.885557584157628,"2,10,24,41",0.01338165973081002,"2,10,24,41",34.841982654051925,"2,10,24,41"
1,23.135027630416246,"12,15,22,46",0.014165560120635646,"12,15,22,46",0.013378086476431813,"12,15,22,46"
2,25.7073406591359,"3,25,28,40",0.015819924783079992,"3,25,28,40",0.013948935130053911,"3,25,28,40"
3,22.622497542463673,"0,3,6,25",0.009971730820417241,"0,3,6,25",0.010081546574168451,"0,3,6,25"
4,21.88829613348507,"3,18,20,27",0.02005131402621431,"3,18,20,27",24.16867542933982,"3,18,20,27"
5,23.271734270874703,"26,36,43,45",0.009381225236635893,"26,36,43,45",0.012540893731884181,"26,36,43,45"
6,23.6498786223674,"11,17,30,45",0.02973307991729076,"11,17,30,45",0.02358963258018406,"11,17,30,45"
7,23.873111198919087,"3,25,32,35",0.02641239338897866,"3,25,32,35",37.84885887163962,"3,25,32,35"
8,22.412369387075795,"24,26,27,28",0.016297585961130363,"24,26,27,28",15.157602921023281,"24,26,27,28"
9,22.61200165026392,"5,11,31,33",0.015171479979822678,"5,11,31,33",0.010105329609952972,"5,11,31,33"
10,23.48891987917521,"3,21,30,42",0.0164054577808183,"3,21,30,42",51.06715971483165,"30,42"
11,21.185722292376152,"3,16,17,42",0.011717971708616257,"3,16,17,42",0.013149872376466856,"3,16,17,42"
12,24.387380374360465,"4,5,18,37",0.014628724205221415,"4,5,18,37",0.013757301581685222,"4,5,18,37"
13,22.873308659004916,"27,28,34,45",0.007190161173142099,"27,28,34,45",0.006924537953370054,"27,28,34,45"
14,21.46577033428103,"1,5,6,41",0.019850742216425656,"1,5,6,41",0.011914724271679125,"1,5,6,41"
15,22.342401859934316,"10,15,34,46",0.016216477405878206,"10,15,34,46",10.911490825335658,"10,15,34,46"
16,21.93046665627699,"4,8,12,29",0.015186388574279829,"4,8,12,29",0.015410542948162888,"4,8,12,29"
17,22.996439902125662,"22,33,34,39",0.017208587208337903,"22,33,34,39",38.02430824530061,"22,33,34,39"
18,21.67506564362943,"2,4,16,28",0.01921468092817834,"2,4,16,28",0.01467240243700814,"2,4,16,28"
19,23.07429658228997,"9,20,21,41",0.01051109310622679,"9,20,21,41",55.52622539195864,"20,41"
20,24.517899673194233,"0,10,43,46",0.02541690173218115,"0,10,43,46",0.025166027397034104,"0,10,43,46"
21,23.013175874077966,"2,6,38,48",0.016395510044031072,"2,6,38,48",13.553820491716932,"2,6,38,48"
22,23.461319398005,"4,9,41,42",0.014582075599306826,"4,9,41,42",0.011672030933688023,"4,9,41,42"
23,22.696114612195835,"0,4,14,41",0.016843069090392737,"0,4,14,41",0.015192248410193454,"0,4,14,41"
24,22.71131471847,"2,8,16,22",0.01907402231832552,"2,8,16,22",0.012328837410035523,"2,8,16,22"
25,22.961420612021648,"17,44,47,48",0.020327377706732697,"17,44,47,48",38.79207250901817,"17,44,47,48"
26,22.186933105534322,"1,5,11,43",0.014596322298650878,"1,5,11,43",0.01085898433036609,"1,5,11,43"
27,23.22999422937265,"2,25,26,34",0.011155058782590412,"2,25,26,34",0.009289736881848379,"2,25,26,34"
28,23.468088962048846,"39,43,44,48",0.012290095442857897,"39,43,44,48",14.56191982450281,"39,43,44,48"
29,22.516131567831376,"1,4,20,25",0.017117018961349123,"1,4,20,25",36.48064777275137,"1,4,20,25"
30,22.292184991846188,"13,20,42,46",0.032102627439016276,"13,20,42,46",52.820872612539084,
31,22.358477898111175,"20,21,32,39",0.018587529541111435,"20,21,32,39",0.015413293037557362,"20,21,32,39"
32,23.364794087738318,"23,26,34,45",0.022231888770491787,"23,26,34,45",0.019022519638646773,"23,26,34,45"
33,22.872611552369374,"18,39,42,48",0.024879482204994807,"18,39,42,48",0.022434285174089293,"18,39,42,48"
34,21.880434370663096,"14,16,39,46",0.020120900089069495,"14,16,39,46",15.321958472443384,"14,16,39,46"
35,24.15359090187122,"14,26,39,41",0.0139981591974484,"14,26,39,41",0.012623076772473176,"14,26,39,41"
36,24.834325757822178,"2,15,20,26",0.018820047847625213,"2,15,20,26",0.013921873698403826,"2,15,20,26"
37,22.761584096560473,"9,21,32,46",0.011233195981643369,"9,21,32,46",0.012858321170530124,"9,21,32,46"
38,21.640775684729505,"14,17,19,27",0.00990006105882226,"14,17,19,27",0.010153404627244395,"14,17,19,27"
39,24.987829463029517,"14,17,41,49",0.0130647730612016,"14,17,41,49",0.009522212812161904,"14,17,41,49"
40,24.578227121221325,"5,13,40,45",0.018884901729534612,"5,13,40,45",0.014202568860858364,"5,13,40,45"
41,15.079327356572142,"9,28,32,40",0.013665251447996251,"9,28,32,40",0.01024335429957894,"9,28,32,40"
42,23.216873987227096,"12,19,28,46",0.016323371323446932,"12,19,28,46",0.01386808656815061,"12,19,28,46"
43,21.079559385119115,"12,17,22,27",0.010861454410338622,"12,17,22,27",0.010502801022210824,"12,17,22,27"
44,21.73440253663703,"10,14,15,19",0.0233646708362799,"10,14,15,19",0.02370295564946125,"10,14,15,19"
45,22.74669206658687,"18,32,40,41",0.016923159796079654,"18,32,40,41",35.31879571852805,"18,32,40,41"
46,24.393187759053944,"8,14,19,24",0.014810442556446497,"8,14,19,24",0.01391398534301717,"8,14,19,24"
47,23.03951145570677,"20,26,33,38",0.014023028433100606,"20,26,33,38",0.010806353211374986,"20,26,33,38"
48,21.04319852430877,"2,12,13,38",0.019135624613984468,"2,12,13,38",38.007448554111974,"2,12,13,38"
49,21.44867173312207,"3,13,16,19",0.01746152407188378,"3,13,16,19",0.015340877013158892,"3,13,16,19"
50,23.172630756942418,"7,29,40,47",0.01435066202488931,"7,29,40,47",0.0075857689878787255,"7,29,40,47"
51,24.375978331605236,"2,4,27,43",0.017576394297541965,"2,4,27,43",0.014672606666988358,"2,4,27,43"
52,22.26970785955537,"2,17,30,37",0.019505735471994762,"2,17,30,37",38.196859630818274,"2,17,30,37"
53,22.788911898012266,"21,23,32,48",0.016292279929857455,"21,23,32,48",57.751950524534166,
54,22.98591064489269,"10,12,27,38",0.025903613682840842,"10,12,27,38",0.019736295698604613,"10,12,27,38"
55,23.705639670915843,"12,34,36,47",0.02497547211781099,"12,34,36,47",0.017455290028011838,"12,34,36,47"
56,23.782993821219126,"5,12,13,29",0.01606123834565755,"5,12,13,29",0.0102682542311438,"5,12,13,29"
57,23.099434600514826,"0,15,35,41",0.007586768949142661,"0,15,35,41",37.81397350856785,"0,15,35,41"
58,21.237573444719185,"2,32,33,34",0.015490427254913527,"2,32,33,34",0.01612636765541955,"2,32,33,34"
59,24.44966678324426,"2,7,45,47",0.00912693048203985,"2,7,45,47",0.009780251231076564,"2,7,45,47"
60,21.37037937998231,"25,37,39,42",0.014358352414283829,"25,37,39,42",37.24501337872345,"25,37,39,42"
61,22.099034452401607,"5,9,14,15",0.017533004846820372,"5,9,14,15",0.015607514174006958,"5,9,14,15"
62,22.126832917149127,"2,7,18,27",0.013149913527604177,"2,7,18,27",0.017420065288310888,"2,7,18,27"
63,22.632884049949347,"3,8,29,36",0.015016844157187268,"3,8,29,36",58.1592038990127,
64,22.893925475875243,"25,28,41,45",0.022832076233184503,"25,28,41,45",0.01004765417918504,"25,28,41,45"
65,23.653760256192108,"6,20,24,43",0.0190952728942294,"6,20,24,43",0.013110531290569202,"6,20,24,43"
66,23.01785709897909,"9,25,34,40",0.01373051249323366,"9,25,34,40",0.010193365302670546,"9,25,34,40"
67,23.40275656068002,"2,4,26,30",0.024279898192106936,"2,4,26,30",0.021149396896895326,"2,4,26,30"
68,25.690554418274697,"14,23,34,37",0.028262830885130773,"14,23,34,37",24.14245171417204,"14,23,34,37"
69,22.616416974084846,"4,21,26,29",0.018612124626134884,"4,21,26,29",0.01867373827113743,"4,21,26,29"
70,22.40930283234853,"0,4,5,35",0.03058206439614911,"0,4,5,35",0.02361851222492819,"0,4,5,35"
71,24.43592487292143,"4,11,34,46",0.021012254366609313,"4,11,34,46",0.018227507992808516,"4,11,34,46"
72,23.560491587793855,"2,14,20,43",0.01303443591739013,"2,14,20,43",0.01273616767949343,"2,14,20,43"
