simulation,HarderLASSO_QUT_(20)_mse,HarderLASSO_QUT_(20)_features,"HarderLASSO_QUT_(20, 10)_mse","HarderLASSO_QUT_(20, 10)_features","HarderLASSO_QUT_(20, 10, 5)_mse","HarderLASSO_QUT_(20, 10, 5)_features"
29,23.417866538063645,"9,10,16,45",0.01502533492456483,"9,10,16,45",0.01471984425758579,"9,10,16,45"
30,23.499309258954014,"11,17,23,33",0.020498503673152074,"11,17,23,33",0.02280555251471575,"11,17,23,33"
31,22.72923248906647,"18,21,22,34",0.021512069634504284,"18,21,22,34",0.020564596806611084,"18,21,22,34"
32,23.53043526896709,"27,30,31,49",0.014248953004144424,"27,30,31,49",0.01125417067426909,"27,30,31,49"
33,24.524794524669137,"0,26,30,32",0.011902390211438097,"0,26,30,32",35.90390131818804,"0,26,30,32"
34,24.01735661898014,"7,22,24,39",0.015990597631281488,"7,22,24,39",49.50460223503423,"24,39"
35,25.38754224408487,"15,19,28,46",0.02119760403461197,"15,19,28,46",40.46072296028122,"15,19,28,46"
36,23.926270185708784,"0,15,28,44",0.016429217768959746,"0,15,28,44",55.80707173728934,
37,21.500507917893195,"32,34,41,47",0.014737137975606945,"32,34,41,47",0.01945464446486628,"32,34,41,47"
38,24.342879540493534,"13,30,46,49",0.01732509984393138,"13,30,46,49",0.02901815827356146,"13,30,46,49"
39,22.90301061802657,"6,26,41,49",0.021103472261617212,"6,26,41,49",0.021898932134445267,"6,26,41,49"
40,24.65266991634566,"6,9,24,39",0.016861967149040324,"6,9,24,39",0.018163211469648145,"6,9,24,39"
41,21.5296604348653,"12,33,44,45",0.02842366508961848,"12,33,44,45",0.02625358959790089,"12,33,44,45"
42,22.309963748143346,"10,30,34,42",0.012399434984582602,"10,30,34,42",48.818855899637406,"10,42"
43,22.85576393741022,"11,37,45,49",0.01072676738908488,"11,37,45,49",0.011788793597618332,"11,37,45,49"
44,20.852545458565583,"17,30,43,46",0.014446232491739664,"17,30,43,46",0.016244932022294118,"17,30,43,46"
45,22.548213304512174,"8,35,42,44",0.012755766106650314,"8,35,42,44",0.015975263613864657,"8,35,42,44"
46,22.24618441300582,"25,38,46,47",0.017513511365369844,"25,38,46,47",0.014125621759096789,"25,38,46,47"
47,22.555040319343963,"13,15,16,29",0.01973917200138001,"13,15,16,29",0.021114816471599084,"13,15,16,29"
48,22.991677601896363,"1,10,14,44",0.014356563297963669,"1,10,14,44",0.009975692539880943,"1,10,14,44"
49,20.80366018742717,"1,11,17,27",0.014626843662320466,"1,11,17,27",0.013875120752024928,"1,11,17,27"
50,21.62881984478708,"13,19,25,30",0.018639260976546328,"13,19,25,30",21.9637564714779,"13,19,25,30"
51,21.75081648812627,"12,24,26,41",0.012363727429355272,"12,24,26,41",55.87140148082885,
52,25.427482475104597,"4,10,27,29",0.013798005336704276,"4,10,27,29",0.012979232748013074,"4,10,27,29"
53,22.526110353418044,"14,29,34,47",0.021383152985213736,"14,29,34,47",16.38857871990255,"14,29,34,47"
54,24.162411679918737,"0,20,27,39",0.022241423632152837,"0,20,27,39",0.025425072718806476,"0,20,27,39"
55,21.5329859815069,"1,35,36,46",0.021598423715468097,"1,35,36,46",0.018115468154665016,"1,35,36,46"
56,22.211120717503107,"0,25,30,44",0.01662516134713738,"0,25,30,44",0.013939072193476737,"0,25,30,44"
57,22.519547671820238,"10,14,15,34",0.014473156875194999,"10,14,15,34",0.011488209663626348,"10,14,15,34"
58,23.954575052659234,"10,11,24,41",0.0193955221014292,"10,11,24,41",0.017789719109833377,"10,11,24,41"
59,23.13190490166213,"17,32,43,49",0.018608920668860558,"17,32,43,49",0.021240937112351182,"17,32,43,49"
60,21.927676551364943,"2,26,29,34",0.02382399680709672,"2,26,29,34",0.02362191893025701,"2,26,29,34"
61,21.327777263731054,"0,9,20,46",0.009679452880045541,"0,9,20,46",0.008903965603784331,"0,9,20,46"
62,21.195637355677263,"8,13,15,38",0.017851849745011427,"8,13,15,38",0.013014404988997974,"8,13,15,38"
63,23.340719658446705,"9,15,24,37",0.019435901395081525,"9,15,24,37",0.014019279717573134,"9,15,24,37"
64,24.7021781404222,"29,34,36,38",0.022024784829921585,"29,34,36,38",0.01410973339585208,"29,34,36,38"
65,24.12075763526496,"0,3,36,47",0.017748156666569117,"0,3,36,47",39.14560027684709,"0,3,36,47"
66,21.587504228800505,"5,29,31,38",0.014503528392498266,"5,29,31,38",0.01546009049617085,"5,29,31,38"
67,23.923852769161883,"11,19,21,29",0.013574448376755383,"11,19,21,29",39.4394096212047,"11,19,21,29"
68,22.240290480308023,"10,40,41,47",0.019179633607179662,"10,40,41,47",0.015602107570764396,"10,40,41,47"
69,24.226180881784487,"35,36,37,44",0.02260680731112605,"35,36,37,44",0.02078558243912243,"35,36,37,44"
70,23.957807804314943,"25,38,42,45",0.023584767774707797,"25,38,42,45",38.884700817745205,"25,38,42,45"
71,22.71176995295795,"2,37,38,41",0.018191495258535657,"2,37,38,41",43.66635118280621,"38,41"
72,23.198015105612583,"11,12,17,21",0.021507129863066212,"11,12,17,21",0.02222571741666166,"11,12,17,21"
73,22.284755191554666,"11,14,27,41",0.015013752596087485,"11,14,27,41",0.023275406044043614,"11,14,27,41"
74,23.00627765105031,"1,4,18,43",0.013433017463625617,"1,4,18,43",0.014500871719644776,"1,4,18,43"
75,23.933548660064456,"1,5,22,28",0.014756457643656792,"1,5,22,28",0.010297203833360148,"1,5,22,28"
76,22.44892152854651,"0,12,15,18",0.01806777297915,"0,12,15,18",54.44860949929176,
77,22.77906966676352,"5,24,28,35",0.014656421296486609,"5,24,28,35",0.010985080197410287,"5,24,28,35"
78,23.764611136690306,"30,35,39,42",0.016896747669455293,"30,35,39,42",0.012584209111848944,"30,35,39,42"
79,22.58282619038482,"3,13,17,41",0.028346297240583993,"3,13,17,41",0.022206717963797678,"3,13,17,41"
80,25.08294689628984,"7,9,22,49",0.013677787403796302,"7,9,22,49",0.009610675733941986,"7,9,22,49"
81,21.808855054759302,"1,17,45,48",0.01458776154569323,"1,17,45,48",21.749282161526427,"1,17,45,48"
82,23.602934015957494,"0,30,35,44",0.01815930866481896,"0,30,35,44",56.84175136997452,
83,21.970393568211126,"14,23,27,47",0.016151461696997785,"14,23,27,47",0.01358651091913444,"14,23,27,47"
84,22.204630678483834,"4,19,20,44",0.020096927278840528,"4,19,20,44",0.020174312929533793,"4,19,20,44"
85,22.781216181819772,"17,23,26,48",0.011851892024790478,"17,23,26,48",0.00836227583308121,"17,23,26,48"
86,24.571838430632177,"6,9,39,47",0.016478591665080568,"6,9,39,47",0.020106006357953884,"6,9,39,47"
87,20.895229887786343,"20,22,25,32",0.019439630261094215,"20,22,25,32",0.014615681756969664,"20,22,25,32"
88,20.653538851022777,"3,23,42,46",0.01396118833186384,"3,23,42,46",0.013299281080049127,"3,23,42,46"
89,20.89617600677155,"4,7,27,39",0.013902630272543987,"4,7,27,39",34.760576087787875,"4,7,27,39"
90,22.580092620522002,"7,15,23,31",0.027537850065357104,"7,15,23,31",51.03902852106882,"7,31"
91,22.83023636100572,"10,17,29,42",0.009413758602090525,"10,17,29,42",53.03540973885412,"17,29"
92,22.42093645836765,"23,25,37,43",0.015910240659430364,"23,25,37,43",0.012438679295617663,"23,25,37,43"
93,21.072113274766313,"39,43,45,48",0.016014543975145745,"39,43,45,48",35.03183506077064,"39,43,45,48"
94,23.606206767436937,"37,39,43,44",0.016604872113622916,"37,39,43,44",53.34103883751651,"39,44"
95,23.066648426727202,"10,11,44,49",0.024367280165949228,"10,11,44,49",0.028165411440605352,"10,11,44,49"
96,23.075515712718573,"13,22,39,42",0.007534934364411606,"13,22,39,42",0.009783474769074447,"13,22,39,42"
97,23.062393657296422,"8,14,27,31",0.016291638127798557,"8,14,27,31",0.01482493591426751,"8,14,27,31"
98,22.52289195374182,"4,29,31,47",0.026763514730832487,"4,29,31,47",0.015528447693198968,"4,29,31,47"
99,21.865890546881275,"7,27,28,45",0.03130907750554278,"7,27,28,45",0.0256743007134284,"7,27,28,45"
100,22.11100831845488,"14,35,45,48",0.023844096338045448,"14,35,45,48",55.34187799026508,
101,24.36235948849404,"19,23,44,45",0.01790231860309752,"19,23,44,45",35.350499083162845,"19,23,44,45"
102,22.608234474630493,"27,31,42,47",0.023010372728631788,"27,31,42,47",39.59567976599111,"27,31,42,47"
103,24.729089642061123,"5,25,27,37",0.015351612127194863,"5,25,27,37",37.12684470959431,"5,25,27,37"
104,21.854614839641794,"4,34,37,42",0.015829308338735793,"4,34,37,42",0.01711329528796786,"4,34,37,42"
105,22.478040455628157,"0,7,15,41",0.016567079232460567,"0,7,15,41",0.01508274888583938,"0,7,15,41"
106,20.33023954506468,"0,4,13,15",0.017547076556031986,"0,4,13,15",0.01600518552149644,"0,4,13,15"
107,23.98818790560246,"9,11,25,34",0.016131713114645792,"9,11,25,34",0.012501223543488024,"9,11,25,34"
108,22.791944356929648,"10,28,33,38",0.01906445532331313,"10,28,33,38",0.016418428029157616,"10,28,33,38"
109,22.968030786401737,"4,15,16,31",0.020678238153216642,"4,15,16,31",0.026636059646260028,"4,15,16,31"
110,21.32896326765776,"2,12,33,46",0.015684192793936555,"2,12,33,46",0.01315175916658194,"2,12,33,46"
111,23.66100043028523,"7,20,26,30",0.023160463206818405,"7,20,26,30",0.018100430888530517,"7,20,26,30"
112,23.199976193961994,"12,14,18,29",0.01625813503422156,"12,14,18,29",0.01323287999680575,"12,14,18,29"
113,24.080659492364962,"2,4,12,24",0.023698462797989872,"2,4,12,24",58.12009585484075,
114,22.20706890683347,"4,32,35,36",0.017513664994664425,"4,32,35,36",0.02010950912853546,"4,32,35,36"
115,24.313141758406847,"12,19,30,38",0.014066958475673158,"12,19,30,38",39.790050480058426,"12,19,30,38"
116,21.35308124481592,"4,6,10,16",0.017131782547645854,"4,6,10,16",52.83992642861666,
117,23.27565104686359,"9,12,36,43",0.019994682004575035,"9,12,36,43",0.02097343538911962,"9,12,36,43"
118,24.37058582755662,"7,39,44,49",0.020229202201060476,"7,39,44,49",0.020556792227008857,"7,39,44,49"
119,22.705583081135096,"17,30,37,40",0.0343727775380946,"17,30,37,40",0.023036330881938676,"17,30,37,40"
120,22.722152579277907,"3,4,15,33",0.022670093181146187,"3,4,15,33",0.012708631448894973,"3,4,15,33"
121,22.1824835154318,"19,21,27,28",0.0289489600158375,"19,21,27,28",23.85723137267321,"19,21,27,28"
122,22.82595561963402,"15,42,48,49",0.01581077282475933,"15,42,48,49",0.012177531957674067,"15,42,48,49"
123,22.27006504233306,"5,11,31,39",0.018352564312058492,"5,11,31,39",0.021427414609431365,"5,11,31,39"
124,21.7891958595576,"12,25,30,40",0.012148163972305486,"12,25,30,40",53.6387269454004,40
125,23.45116151835249,"16,20,38,44",0.01630675949934388,"16,20,38,44",0.012780090746952029,"16,20,38,44"
126,21.28723686982005,"18,29,33,46",0.01634028519769137,"18,29,33,46",0.022552720718209664,"18,29,33,46"
127,22.754623705528438,"10,17,21,49",0.017555767258241053,"10,17,21,49",0.016306222939224176,"10,17,21,49"
128,21.201336586782926,"6,30,32,47",0.01685344426262889,"6,30,32,47",36.85871437390537,"6,30,32,47"
129,22.062097011083445,"22,26,45,49",0.013592955975994222,"22,26,45,49",0.01515504509292839,"22,26,45,49"
130,22.294654087047356,"17,26,39,48",0.01685808371754964,"17,26,39,48",9.931026010683645,"17,26,39,48"
131,22.848424792533045,"0,17,39,43",0.013468870042578787,"0,17,39,43",55.79245602960672,0
132,23.13086627697883,"6,17,32,44",0.014015965384681214,"6,17,32,44",36.40919871857431,"6,17,32,44"
133,21.80029602357562,"3,23,30,43",0.028355732323150248,"3,23,30,43",0.03282112535299902,"3,23,30,43"
134,21.466440666859672,"8,21,25,34",0.01650167219281895,"8,21,25,34",0.017449436732114982,"8,21,25,34"
135,23.399738117372,"2,29,34,45",0.023726392195085523,"2,29,34,45",0.018777996867252917,"2,29,34,45"
136,21.44098154569359,"1,11,20,37",0.00684553761151775,"1,11,20,37",0.009149620388406427,"1,11,20,37"
137,23.48524531183766,"2,20,25,41",0.027354338677924906,"2,20,25,41",35.19798714925517,"2,20,25,41"
138,22.020301926901922,"15,35,38,43",0.019784955410056183,"15,35,38,43",54.88512537790483,38
139,22.174846249012592,"5,8,9,15",0.027512135822692258,"5,8,9,15",34.970979206463554,"5,8,9,15"
140,22.33319041216303,"8,20,44,45",0.016251331654165084,"8,20,44,45",0.015753539467812702,"8,20,44,45"
141,23.165224195170026,"5,14,27,44",0.02125480183398381,"5,14,27,44",0.022900031769758872,"5,14,27,44"
142,23.047800163968642,"1,9,18,41",0.02028497565257206,"1,9,18,41",18.501687368690703,"1,9,18,41"
143,23.090699501514376,"14,40,46,49",0.01930145918426571,"14,40,46,49",0.017878002008735863,"14,40,46,49"
144,22.65905372772386,"17,22,28,37",0.022359074399250303,"17,22,28,37",61.14037965498435,
145,20.991897926515676,"27,40,41,48",0.013834118918899935,"27,40,41,48",35.55584601114456,"27,40,41,48"
146,23.519192500425113,"9,10,46,47",0.020540012462187594,"9,10,46,47",41.514518949358724,"9,10,46,47"
147,23.241629684763357,"12,23,44,46",0.010300874168313007,"12,23,44,46",0.010537840663614614,"12,23,44,46"
148,23.31702482221281,"15,23,38,47",0.015680665817823333,"15,23,38,47",0.019794659057530813,"15,23,38,47"
149,24.935223052594477,"11,18,23,46",0.027951211053653044,"11,18,23,46",38.518635959289234,"11,18,23,46"
150,24.106906327674057,"46,47,48,49",0.015332874156111485,"46,47,48,49",0.017480846059571283,"46,47,48,49"
151,20.809054081602167,"5,8,19,39",0.020880812495750745,"5,8,19,39",34.364211428632146,"5,8,19,39"
152,22.170940660665053,"12,18,46,48",0.02501442516200612,"12,18,46,48",24.2533186883061,"12,18,46,48"
153,23.92669075695091,"8,18,28,45",0.021332973800430734,"8,18,28,45",0.0191983567971116,"8,18,28,45"
154,23.84806863305561,"8,19,27,48",0.026707322074466654,"8,19,27,48",0.024628371474460658,"8,19,27,48"
155,23.80786410973928,"7,9,26,33",0.015723795682891402,"7,9,26,33",41.984514562687956,"7,9,26,33"
156,22.462556685175127,"12,30,36,42",0.025549762862664648,"12,30,36,42",0.019140215294493713,"12,30,36,42"
157,21.528539525539163,"7,10,19,34",0.031374047924165316,"7,10,19,34",0.013864320934925522,"7,10,19,34"
158,22.485066449924044,"19,28,47,48",0.028503298132661867,"19,28,47,48",0.025793907642174287,"19,28,47,48"
159,21.400474859292334,"4,9,16,25",0.01471666391786857,"4,9,16,25",0.019715716655785514,"4,9,16,25"
160,21.987136243167203,"4,7,22,44",0.011875007492107549,"4,7,22,44",0.01604264498304359,"4,7,22,44"
161,23.140137179487006,"33,35,36,42",0.018286048746911455,"33,35,36,42",38.01140411330209,"33,35,36,42"
162,22.08881254534531,"7,29,45,47",0.018202960326743685,"7,29,45,47",0.019551833541894447,"7,29,45,47"
163,23.230279991952717,"11,31,39,43",0.019060171156122994,"11,31,39,43",16.969159379648648,"11,31,39,43"
164,23.60125683137102,"1,7,10,30",0.015369472865727195,"1,7,10,30",0.014417320545485484,"1,7,10,30"
165,21.611189694537547,"4,12,22,39",0.01418801474302349,"4,12,22,39",0.013017763623771484,"4,12,22,39"
166,21.651271133643203,"11,16,18,45",0.021145872386517498,"11,16,18,45",14.765176143568187,"11,16,18,45"
167,23.68545709793774,"12,14,32,36",0.013280395347651165,"12,14,32,36",58.88498319054462,36
168,21.973278633451137,"11,22,37,40",0.01572259307666034,"11,22,37,40",0.018761222455098384,"11,22,37,40"
169,24.05652774130058,"2,19,22,47",0.013691173833455663,"2,19,22,47",0.016579342594633437,"2,19,22,47"
170,22.36146252231345,"7,38,40,41",0.018780247519260235,"7,38,40,41",0.012675374327748018,"7,38,40,41"
171,22.650614589329376,"3,5,14,33",0.01361536312430459,"3,5,14,33",0.015675590950031668,"3,5,14,33"
172,23.379173498741533,"1,12,19,47",0.018728051075423063,"1,12,19,47",0.020304917836004733,"1,12,19,47"
173,23.201574881423934,"9,17,24,43",0.03907838673478742,"9,17,24,43",0.02882442451451517,"9,17,24,43"
174,23.77856628104968,"11,20,36,38",0.0165337282905512,"11,20,36,38",17.256876907377634,"11,20,36,38"
175,21.637355358514927,"7,8,13,44",0.017950023113291594,"7,8,13,44",0.016563619303398718,"7,8,13,44"
176,22.18924411481538,"2,18,29,33",0.019226571321678175,"2,18,29,33",0.01790065857077292,"2,18,29,33"
177,20.813081172042033,"2,16,25,31",0.014009871417434866,"2,16,25,31",0.012846050944536875,"2,16,25,31"
178,22.143521937310805,"12,25,28,47",0.026644912020323375,"12,25,28,47",0.02342229664881641,"12,25,28,47"
179,22.59585261792153,"25,27,32,45",0.012297551895764284,"25,27,32,45",38.316700533031664,"25,27,32,45"
180,20.211891962156482,"15,17,34,49",0.026217655009205684,"15,17,34,49",0.018467507682649053,"15,17,34,49"
181,22.722391428265436,"11,12,16,45",0.015847804504007603,"11,12,16,45",0.011988484095672337,"11,12,16,45"
182,22.85714812451193,"3,32,39,43",0.01705483972510856,"3,32,39,43",0.017923283293927023,"3,32,39,43"
183,22.56120411003024,"28,30,43,47",0.014733212171973953,"28,30,43,47",24.018938810449377,"28,30,43,47"
184,22.966249555456905,"15,22,24,34",0.017649360942492778,"15,22,24,34",0.020529012584604538,"15,22,24,34"
185,22.034002561277045,"3,34,37,45",0.016154076719791077,"3,34,37,45",0.02644189448930917,"3,34,37,45"
186,21.635587903381477,"7,14,30,49",0.015931511326493987,"7,14,30,49",36.047855150526956,"7,14,30,49"
187,22.445795029123737,"2,4,34,35",0.03672130261629086,"2,4,34,35",36.45580644753839,"2,4,34,35"
188,22.059908714913746,"16,20,29,43",0.02601653850867598,"16,20,29,43",0.023710482659158837,"16,20,29,43"
189,22.505494422374678,"12,28,30,48",0.011168372308232711,"12,28,30,48",13.696890274325282,"12,28,30,48"
190,24.328407533918966,"19,36,39,42",0.017913528415437124,"19,36,39,42",42.14265107263882,"19,36,39,42"
191,23.14208761895369,"32,41,46,48",0.013425869904171843,"32,41,46,48",0.0158601059772241,"32,41,46,48"
192,21.45214627269387,"11,13,27,33",0.013048742407916354,"11,13,27,33",11.7168163558139,"11,13,27,33"
193,21.530122168687278,"0,24,37,45",0.02395319669350677,"0,24,37,45",62.105195532098136,
194,22.920808062377457,"6,16,38,47",0.020268866586179626,"6,16,38,47",0.02620227272606783,"6,16,38,47"
195,23.909780117888054,"1,35,40,42",0.02122675096013862,"1,35,40,42",0.01724481153836094,"1,35,40,42"
196,22.104857356651817,"2,25,37,46",0.020216743108865322,"2,25,37,46",0.022114951935581887,"2,25,37,46"
197,20.922764107166337,"0,18,34,38",0.025985205113251454,"0,18,34,38",0.02076436692398092,"0,18,34,38"
198,22.414947129095893,"10,19,42,43",0.023827583220307858,"10,19,42,43",0.023015465196082743,"10,19,42,43"
199,23.80885340616981,"11,30,42,49",0.02860802638288139,"11,30,42,49",39.3875375236954,"11,30,42,49"
200,22.19235019334869,"17,20,22,41",0.017999752441078043,"17,20,22,41",16.869316767853384,"17,20,22,41"
201,22.66751984586171,"7,20,25,41",0.01043804890919045,"7,20,25,41",15.21774167257037,"7,20,25,41"
202,21.57734566493936,"3,7,15,19",0.012533052527899113,"3,7,15,19",0.012683426114572589,"3,7,15,19"
203,21.91554562593246,"2,11,34,43",0.011219986384943143,"2,11,34,43",0.010082709925375575,"2,11,34,43"
204,23.473618375933924,"5,17,40,47",0.011459364046788281,"5,17,40,47",0.013653269786098701,"5,17,40,47"
205,24.051850218395515,"3,10,19,28",0.02128837978774981,"3,10,19,28",0.021510256051978784,"3,10,19,28"
206,21.73263621347572,"34,37,38,48",0.014470169259247963,"34,37,38,48",37.621566560678254,"34,37,38,48"
207,24.327575362395876,"11,25,29,36",0.025229486744119418,"11,25,29,36",0.028392783487755525,"11,25,29,36"
208,24.12567850014164,"11,16,45,48",0.012106894453092133,"11,16,45,48",0.010078247305940018,"11,16,45,48"
209,21.1792648515844,"6,7,11,31",0.014772166756091817,"6,7,11,31",0.013756523488867614,"6,7,11,31"
210,21.437960184660202,"0,18,22,23",0.020725570807318412,"0,18,22,23",0.019714416578658054,"0,18,22,23"
211,23.87001484348524,"11,21,41,48",0.02639953931819376,"11,21,41,48",0.030290911324724747,"11,21,41,48"
212,24.980719356002634,"6,9,34,44",0.027853876081935666,"6,9,34,44",56.31839178479499,
213,23.110804749693415,"4,10,33,35",0.03999675329336717,"4,10,33,35",0.013591431368571171,"4,10,33,35"
214,23.499166916340926,"24,32,38,42",0.00820384814014156,"24,32,38,42",1.0471097921598416,"24,32,38,42"
215,22.249752335387903,"15,25,28,35",0.013520710606419267,"15,25,28,35",35.727048571051554,"15,25,28,35"
216,25.029195262157696,"4,22,25,42",0.04017603103415282,"4,22,25,42",0.019230251628496325,"4,22,25,42"
217,23.519597352544945,"6,26,30,33",0.02334480284137347,"6,26,30,33",0.024902798893401426,"6,26,30,33"
218,22.166404532907027,"2,32,40,43",0.01926243807040555,"2,32,40,43",22.20726191168542,"2,32,40,43"
219,21.765784822648843,"8,32,36,44",0.014220308355342052,"8,32,36,44",0.014343910203993022,"8,32,36,44"
220,21.991231155728492,"15,20,39,41",0.019952948010275435,"15,20,39,41",39.07006057524304,"15,20,39,41"
221,22.5617569012328,"5,23,29,46",0.010869271637014417,"5,23,29,46",36.998358631803775,"5,23,29,46"
222,21.375086130559716,"9,20,40,49",0.012776698225891345,"9,20,40,49",35.99716855518795,"9,20,40,49"
223,23.16317466467933,"2,8,15,34",0.015795450106845545,"2,8,15,34",0.008860992475502377,"2,8,15,34"
224,22.57207765746853,"0,7,24,48",0.01659473602633564,"0,7,24,48",0.012114541276414585,"0,7,24,48"
225,23.657752399180733,"11,25,37,45",0.015533687475385687,"11,25,37,45",26.607123508560736,"11,25,37,45"
226,23.25948552564725,"8,27,38,46",0.014573522670012846,"8,27,38,46",25.11653385056773,"8,27,38,46"
227,21.979654824654254,"0,7,17,20",0.017795188713753945,"0,7,17,20",0.02343184150869378,"0,7,17,20"
228,22.608841985326528,"7,13,17,23",0.02371183532531699,"7,13,17,23",0.01647258855910094,"7,13,17,23"
229,21.090061969138443,"6,11,28,31",0.011889946601978615,"6,11,28,31",15.237002678051299,"6,11,28,31"
230,22.05085452744071,"16,18,25,27",0.02685348744984732,"16,18,25,27",54.76541406079901,
231,22.47087031507354,"6,8,10,17",0.015054446547056016,"6,8,10,17",54.91310469737614,
232,21.03875750850586,"5,20,34,43",0.022027571453050048,"5,20,34,43",0.024332588838903695,"5,20,34,43"
233,23.489949691279065,"0,2,32,37",0.0200208941761608,"0,2,32,37",0.01924691506890024,"0,2,32,37"
234,22.900525047356552,"3,12,25,31",0.028369672352994584,"3,12,25,31",56.37205014971878,"12,25"
235,21.652779849088414,"3,11,23,47",0.017687044518881607,"3,11,23,47",0.016532054159429817,"3,11,23,47"
236,22.73081656575395,"3,5,34,48",0.015403397395818613,"3,5,34,48",47.46553213454496,"3,34"
237,22.31126839483023,"11,31,40,48",0.014206358153744726,"11,31,40,48",59.56446261087872,
238,23.346010328346427,"0,2,12,21",0.011188583014500021,"0,2,12,21",0.013118298738664026,"0,2,12,21"
239,24.202614287160323,"5,6,13,19",0.01424177775343718,"5,6,13,19",38.64039839186431,"5,6,13,19"
240,24.013533622762015,"6,9,25,35",0.01825885021484559,"6,9,25,35",0.016329130646101152,"6,9,25,35"
241,23.242541345489073,"0,2,5,11",0.013683275187045107,"0,2,5,11",40.72870306845147,"0,2,5,11"
242,23.269794699857243,"3,17,20,49",0.0132921615456486,"3,17,20,49",0.013129498789215979,"3,17,20,49"
243,22.878724397923094,"8,10,26,30",0.013956178681342763,"8,10,26,30",37.80598763265995,"8,10,26,30"
244,23.81421801624539,"24,25,40,46",0.02354982143264976,"24,25,40,46",14.745217795050644,"24,25,40,46"
245,23.50137267657802,"2,7,29,42",0.0328208926848811,"2,7,29,42",40.70425734336364,"2,7,29,42"
246,22.418231585549787,"5,23,39,48",0.019974165061064704,"5,23,39,48",39.08442951719971,"5,23,39,48"
247,21.72721309825463,"3,23,30,47",0.015832300445613456,"3,23,30,47",54.09530630589448,47
248,22.075435481411297,"2,16,29,35",0.015806689620117966,"2,16,29,35",35.90806317436726,"2,16,29,35"
249,19.392214493672814,"3,13,14,32",0.012390862557634304,"3,13,14,32",0.01005806053963556,"3,13,14,32"
