simulation,HarderLASSO_QUT_(20)_mse,HarderLASSO_QUT_(20)_features,"HarderLASSO_QUT_(20, 10)_mse","HarderLASSO_QUT_(20, 10)_features","HarderLASSO_QUT_(20, 10, 5)_mse","HarderLASSO_QUT_(20, 10, 5)_features"
0,23.032189215113235,"21,24,31,35",0.01584450360717624,"21,24,31,35",0.02995934742273336,"21,24,31,35"
1,23.055254396686557,"16,21,31,43",0.019999599532108184,"16,21,31,43",0.03004489050771026,"16,21,31,43"
2,23.468687458639522,"11,13,29,43",0.01839064871377153,"11,13,29,43",25.42322274023303,"11,13,29,43"
3,21.398124530800406,"2,5,10,42",0.019167249869093787,"2,5,10,42",0.017004891026217432,"2,5,10,42"
4,22.158398320603258,"3,19,21,25",0.0213963394833377,"3,19,21,25",0.03060162988160039,"3,19,21,25"
5,21.50554680676794,"1,14,25,45",0.012621638599131292,"1,14,25,45",0.011100276044651601,"1,14,25,45"
6,23.593894016776932,"0,5,34,37",0.00546150248946301,"0,5,34,37",56.11950890574789,
7,22.475803643030414,"11,12,13,22",0.015726907325281824,"11,12,13,22",38.19158110864935,"11,12,13,22"
8,20.827486700993482,"1,17,20,37",0.019970216698435742,"1,17,20,37",0.01228320285069369,"1,17,20,37"
9,21.645590634264067,"0,10,29,47",0.015522037155788237,"0,10,29,47",48.59076652022507,"0,10"
10,22.122348878579587,"1,13,21,39",0.008404510602909986,"1,13,21,39",0.007623514315149538,"1,13,21,39"
11,22.26811329183013,"12,19,25,41",0.024747644532228094,"12,19,25,41",15.820878490865661,"12,19,25,41"
12,23.115423847019994,"8,27,30,36",0.018146146071321523,"8,27,30,36",0.01202785357264214,"8,27,30,36"
13,23.64146717762808,"0,10,12,28",0.021068016923754172,"0,10,12,28",61.60364479165777,
14,24.020417971586504,"16,18,24,35",0.01063537802389603,"16,18,24,35",0.018204231372818264,"16,18,24,35"
15,23.781953336942927,"3,12,29,44",0.02361816623884646,"3,12,29,44",0.010917447096361091,"3,12,29,44"
16,22.587957478253397,"1,11,22,49",0.014617591929540985,"1,11,22,49",0.014295233264300372,"1,11,22,49"
17,22.67172568302123,"14,27,30,41",0.01575472289334472,"14,27,30,41",0.018470358466547186,"14,27,30,41"
18,22.152176092473717,"19,26,34,35",0.013124853738367633,"19,26,34,35",0.012466200296939981,"19,26,34,35"
19,23.613846487829324,"17,41,44,49",0.020465752513097783,"17,41,44,49",0.015530213668989898,"17,41,44,49"
20,24.89009046937911,"5,6,14,34",0.017074133234447127,"5,6,14,34",39.73683695710989,"5,6,14,34"
21,25.50303111867403,"6,8,17,49",0.014396873095170407,"6,8,17,49",0.01242748753676364,"6,8,17,49"
22,22.24504964028948,"14,18,30,40",0.01621472967165139,"14,18,30,40",50.84317928812651,"18,40"
23,21.938923914047876,"21,26,27,37",0.017609967776204116,"21,26,27,37",0.012802761956607026,"21,26,27,37"
24,23.690738501985166,"9,21,25,46",0.011236615153022874,"9,21,25,46",0.010474513015699953,"9,21,25,46"
25,23.122194172540002,"15,21,46,48",0.015723745819264605,"15,21,46,48",58.45363308228815,
26,22.70092997708646,"22,23,33,42",0.01367806279953692,"22,23,33,42",0.014069721412780201,"22,23,33,42"
27,23.177638630118512,"10,18,25,29",0.02333148825899538,"10,18,25,29",0.022903072420328182,"10,18,25,29"
28,22.4232023179942,"14,26,29,30",0.012881816260253934,"14,26,29,30",0.016098619400702213,"14,26,29,30"
29,21.660245539166834,"21,29,44,46",0.0098383974420181,"21,29,44,46",37.22043187322337,"21,29,44,46"
30,22.391623150874302,"1,14,22,24",0.014531570469306887,"1,14,22,24",0.017641482322296825,"1,14,22,24"
31,22.22539646062522,"0,9,19,40",0.022711084500716808,"0,9,19,40",0.014608728965100742,"0,9,19,40"
32,24.0433611108523,"31,33,38,40",0.01667191563777912,"31,33,38,40",8.795495938750111,"31,33,38,40"
33,23.582157298754566,"27,29,37,47",0.02602939431944022,"27,29,37,47",61.838820011132015,
34,21.960933401466885,"8,19,34,37",0.017825739303462016,"8,19,34,37",38.65886817353858,"8,19,34,37"
35,21.08421187105157,"8,10,24,30",0.015030707850279913,"8,10,24,30",15.490535354570865,"8,10,24,30"
36,23.430508644792134,"6,19,33,36",0.016738837088278898,"6,19,33,36",34.86007224752203,"6,19,33,36"
37,21.54462222193506,"20,22,27,39",0.012346153290089245,"20,22,27,39",22.95197852680621,"20,22,27,39"
38,23.189130509513955,"10,25,45,49",0.014395175002808258,"10,25,45,49",0.012486893010547586,"10,25,45,49"
39,20.71177400161885,"7,28,38,49",0.017337676636878085,"7,28,38,49",58.61702734042706,"7,28"
40,21.944459001899173,"20,30,37,38",0.017383979774776456,"20,30,37,38",0.011649276294871063,"20,30,37,38"
41,22.509470247926814,"1,34,38,49",0.01825688462727644,"1,34,38,49",0.014216471626403958,"1,34,38,49"
42,21.592425271630905,"4,26,41,44",0.02675554574531533,"4,26,41,44",0.017189639557862926,"4,26,41,44"
43,21.922874577116453,"11,27,32,41",0.010739194213679538,"11,27,32,41",0.005771201046227533,"11,27,32,41"
44,21.96897569347331,"7,36,43,48",0.01356171564476626,"7,36,43,48",0.010436965309524432,"7,36,43,48"
45,24.04471105753244,"21,23,32,45",0.022707670682261535,"21,23,32,45",0.022214110141248706,"21,23,32,45"
46,22.178316669485422,"0,8,21,29",0.019069598066851136,"0,8,21,29",0.01689887232122434,"0,8,21,29"
47,22.36822240671389,"7,13,23,29",0.027943492281264217,"7,13,23,29",0.026202251415637465,"7,13,23,29"
48,24.664533473639175,"5,23,26,32",0.011279430255021228,"5,23,26,32",0.012591267810752567,"5,23,26,32"
49,23.28331347994422,"0,13,30,48",0.013786121729285075,"0,13,30,48",38.90829389315634,"0,13,30,48"
50,24.48804621751849,"3,11,32,37",0.019888817989688484,"3,11,32,37",25.488966220940068,"3,11,32,37"
51,23.178536104652807,"20,24,44,46",0.015398235493159752,"20,24,44,46",0.006190838707111102,"20,24,44,46"
52,20.672456533560297,"3,19,36,48",0.0298665788789,"3,19,36,48",0.017389678656046712,"3,19,36,48"
53,23.372888813501945,"14,31,33,46",0.013404870845457967,"14,31,33,46",0.012710145604680829,"14,31,33,46"
54,22.858714532252314,"20,36,43,47",0.02192573768834672,"20,36,43,47",30.9433356619513,"20,36,43,47"
55,23.079824173237135,"5,15,16,31",0.01514831799144691,"5,15,16,31",39.39449824694148,"5,15,16,31"
56,25.611267311174785,"2,36,43,47",0.013278878914484695,"2,36,43,47",0.01160437170549188,"2,36,43,47"
57,22.887307941792265,"4,27,28,33",0.01124534967176211,"4,27,28,33",0.010179729179905533,"4,27,28,33"
58,22.11481009790196,"2,8,16,43",0.014037769882970275,"2,8,16,43",33.51844915738135,"2,8,16,43"
59,22.842617541222527,"20,30,39,41",0.014226911886469526,"20,30,39,41",0.011602680481962618,"20,30,39,41"
60,23.027438996206477,"16,29,40,43",0.0114097433041911,"16,29,40,43",2.7284442107260456,"16,29,40,43"
61,21.750910405410483,"12,38,39,44",0.016520071543586694,"12,38,39,44",45.017209793977656,"12,38"
62,24.425098512501574,"14,30,34,39",0.00963425242477445,"14,30,34,39",0.009630299124749345,"14,30,34,39"
63,23.529541937536226,"7,8,11,41",0.009802669003338723,"7,8,11,41",0.0088486372377188,"7,8,11,41"
64,20.644611440063567,"12,19,31,37",0.024809356582460893,"12,19,31,37",0.010850891508090165,"12,19,31,37"
65,20.946126235060685,"18,20,28,35",0.015474060183031539,"18,20,28,35",0.025507105895982228,"18,20,28,35"
66,22.91726442194942,"2,36,45,48",0.030447117920941943,"2,36,45,48",0.03448326660364269,"2,36,45,48"
67,22.617469090619487,"30,33,44,45",0.015424174283580203,"30,33,44,45",0.017871107578887012,"30,33,44,45"
68,21.581299669605897,"3,16,43,46",0.01871941318692487,"3,16,43,46",0.01609316913855494,"3,16,43,46"
69,22.469831090357292,"9,32,40,45",0.022518332881485564,"9,32,40,45",0.007350361915466608,"9,32,40,45"
70,22.89257735984794,"0,17,37,42",0.02290368935549058,"0,17,37,42",24.671654904075346,"0,17,37,42"
71,23.515643380626535,"6,18,27,38",0.010129743199045567,"6,18,27,38",0.009316022600000608,"6,18,27,38"
72,23.62626607795895,"15,29,30,47",0.021313885934797803,"15,29,30,47",0.013223833751883376,"15,29,30,47"
73,22.20798868126276,"7,22,31,40",0.016786533448843264,"7,22,31,40",43.734086402643605,"7,22,31,40"
