simulation,RandomForest_acc,RandomForest_features,XGBoost_acc,XGBoost_features,LassoNet_acc,LassoNet_features,LASSO_QUT_acc,LASSO_QUT_features,HarderLASSO_QUT_acc,HarderLASSO_QUT_features,LASSO_CV_acc,LASSO_CV_features,linear_LASSO_QUT_acc,linear_LASSO_QUT_features,linear_HarderLASSO_QUT_acc,linear_HarderLASSO_QUT_features
39,0.9471968709256844,"4,6,7,15,18,20,22,23,24,25,26,36,45,51,52,54,55,56",0.95632333767927,"4,6,7,15,16,20,21,22,23,24,26,27,36,41,44,45,51,52,54,55,56",0.9426336375488916,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56",0.9361147327249022,"4,5,6,7,8,15,16,17,18,19,20,21,22,23,24,25,26,36,41,44,45,51,52,56",0.9295958279009128,"4,6,7,15,16,19,20,21,23,24,26,41,44,45,51,52,56",0.9282920469361148,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56",0.9009126466753584,"4,6,7,8,15,16,18,20,22,23,24,25,51,52,56",0.8885267275097783,"4,6,15,20,24,51,52,56"
40,0.9426336375488916,"4,6,7,15,18,20,22,23,24,25,26,36,45,51,52,54,55,56",0.9478487614080836,"4,6,7,15,16,20,21,22,23,24,25,26,27,36,41,44,45,51,52,54,55,56",0.9341590612777052,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56",0.9348109517601044,"4,5,6,7,8,15,16,17,19,20,21,22,23,24,25,26,32,36,41,44,45,51,52,55,56",0.9322033898305084,"4,6,7,15,19,20,21,22,23,24,26,41,44,45,51,52,55,56",0.924380704041721,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,30,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56",0.9048239895697524,"4,6,7,8,15,16,20,22,24,25,51,52,55,56",0.9002607561929595,"6,15,20,24,51,52,55"
41,0.9380704041720992,"4,6,7,10,15,16,18,20,22,23,24,25,26,36,45,51,52,54,55,56",0.9471968709256844,"4,5,6,7,15,16,17,20,22,23,24,25,26,27,35,36,38,41,42,44,45,50,51,52,54,55,56",0.9380704041720992,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56",0.9198174706649282,"4,5,6,7,8,15,16,18,19,20,21,22,23,24,25,26,36,41,44,45,51,52,56",0.8930899608865711,"4,5,6,7,15,19,20,22,23,24,51,52,56",0.9217731421121252,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56",0.8767926988265972,"4,5,6,7,8,15,16,18,19,20,22,23,24,25,51,52,56",0.8670143415906127,"5,6,15,20,24,51,52,56"
42,0.9465449804432856,"4,6,15,18,20,22,23,24,25,26,36,45,51,52,54,55,56",0.9498044328552804,"4,6,15,16,20,21,22,23,24,25,26,27,34,36,41,44,45,51,52,54,55,56",0.940026075619296,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56",0.926336375488918,"2,4,5,6,7,8,9,15,16,17,18,19,20,21,22,23,24,25,26,36,41,44,45,51,52,56",0.9172099087353324,"4,5,6,7,15,19,20,22,23,24,26,41,44,51,52,56",0.9295958279009128,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56",0.8989569752281616,"4,5,6,7,8,15,16,18,19,20,22,23,24,25,51,52,56",0.8767926988265972,"4,6,15,20,24,52,56"
43,0.9471968709256844,"4,6,7,15,16,18,20,22,23,24,25,26,36,45,51,52,54,55,56",0.9504563233376792,"4,6,7,15,16,20,21,22,23,24,25,26,27,36,38,41,44,45,51,52,54,55,56",0.9341590612777052,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56",0.9282920469361148,"4,5,6,7,8,15,16,17,18,19,20,21,22,23,24,25,26,36,41,44,45,51,52,55,56",0.9106910039113428,"4,6,7,15,16,19,20,22,24,44,51,52,56",0.9178617992177314,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,32,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50,51,52,53,55,56",0.8950456323337679,"4,6,7,15,16,18,20,22,24,25,51,52,55,56",0.8794002607561929,"6,15,20,24,52,55"
44,0.954367666232073,"4,6,7,10,15,16,18,20,22,23,24,25,26,36,45,51,52,54,55,56",0.9478487614080836,"4,6,7,10,15,16,20,22,23,24,25,26,27,34,36,41,44,45,51,52,54,55,56",0.940026075619296,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56",0.9276401564537158,"4,5,6,7,8,15,16,17,18,19,20,21,22,23,24,25,26,36,41,44,45,51,52,55,56",0.9361147327249022,"4,5,6,7,15,16,17,19,20,21,22,23,24,26,41,44,45,51,52,55,56",0.9211212516297262,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,32,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,55,56",0.8970013037809648,"4,5,6,7,15,16,17,18,20,22,23,24,25,51,52,55,56",0.8839634941329857,"6,15,20,24,51,52,56"
45,0.940677966101695,"4,6,7,15,16,18,20,22,23,24,25,26,36,45,51,52,54,55,56",0.9432855280312908,"4,6,7,8,10,15,16,20,21,22,23,24,26,27,36,38,41,44,45,48,51,52,54,55,56",0.9146023468057366,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,50,51,52,53,54,55,56",0.9230769230769232,"4,5,6,7,8,15,16,17,18,19,20,21,22,23,24,25,26,36,41,44,45,51,52,55,56",0.92503259452412,"4,6,7,15,16,19,20,22,23,24,44,45,51,52,55,56",0.9119947848761408,"0,1,2,3,4,5,6,7,8,9,11,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,32,34,35,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,55,56",0.8898305084745762,"4,5,6,7,15,16,17,18,20,22,23,24,25,51,52,55,56",0.863102998696219,"6,15,20,24,52,55"
46,0.9282920469361148,"2,4,6,7,10,15,18,20,22,23,24,25,26,36,45,51,52,54,55,56",0.940026075619296,"4,6,7,15,16,20,21,22,23,24,25,26,27,35,36,41,44,45,51,52,54,55",0.9335071707953064,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56",0.9146023468057366,"2,4,5,6,7,8,15,16,17,18,19,20,21,22,23,24,25,26,36,38,41,44,45,51,52,54,56",0.9178617992177314,"4,6,7,8,15,19,20,21,22,23,24,26,41,44,45,51,52,56",0.9204693611473272,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56",0.878096479791395,"4,5,6,7,8,15,16,18,19,20,22,23,24,25,51,52,56",0.8513689700130378,"6,15,20,22,24,52"
47,0.9485006518904824,"4,6,7,15,16,18,20,22,23,24,25,26,36,45,51,52,54,55,56",0.955019556714472,"4,6,7,15,16,20,21,22,23,24,25,26,27,28,36,41,44,45,51,52,54,55,56",0.9322033898305084,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56",0.9282920469361148,"4,5,6,7,8,15,16,17,18,19,20,21,22,23,24,25,26,36,41,44,45,51,52,56",0.9191655801825294,"4,6,7,15,16,19,20,21,22,23,24,26,44,51,52,56",0.9315514993481095,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56",0.894393741851369,"4,5,6,7,8,15,16,18,19,20,22,23,24,25,51,52,56",0.8859191655801826,"6,20,24,51,52,56"
48,0.9511082138200784,"4,6,7,10,15,16,18,20,22,23,24,25,26,36,45,51,52,54,55,56",0.9452411994784876,"4,6,7,15,16,17,20,22,23,24,25,26,27,36,41,44,45,51,52,54,55,56",0.9419817470664928,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56",0.60625814863103,"4,5,6,7,8,15,16,17,18,19,20,21,22,23,24,25,26,36,41,44,45,51,52,56",0.9172099087353324,"4,5,6,7,15,19,20,22,23,24,41,44,45,51,52,56",0.9230769230769232,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56",0.8891786179921773,"4,5,6,7,15,16,18,19,20,22,23,24,25,51,52,56",0.8683181225554107,"4,6,15,20,22,24,52,56"
49,0.939374185136897,"4,6,7,15,16,18,20,22,23,24,25,26,36,45,51,52,54,55,56",0.9452411994784876,"4,6,7,15,16,20,21,22,23,24,25,26,27,36,41,44,45,51,52,54,55,56",0.9374185136897,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56",0.924380704041721,"2,4,5,6,7,8,15,16,17,18,19,20,21,22,23,24,25,26,36,41,44,45,51,52,56",0.9028683181225554,"4,6,15,20,24,51,52,56",0.9191655801825294,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56",0.8917861799217731,"4,5,6,7,8,15,16,18,19,20,22,23,24,25,51,52,56",0.8657105606258149,"6,15,20,22,24,52,56"
