simulation,RandomForest_acc,RandomForest_features,XGBoost_acc,XGBoost_features,LassoNet_acc,LassoNet_features,LASSO_QUT_acc,LASSO_QUT_features,HarderLASSO_QUT_acc,HarderLASSO_QUT_features,LASSO_CV_acc,LASSO_CV_features,linear_LASSO_QUT_acc,linear_LASSO_QUT_features,linear_HarderLASSO_QUT_acc,linear_HarderLASSO_QUT_features
10,0.9123543123543124,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.9156177156177157,"0,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8843822843822844,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.862937062937063,"2,4,5,7,8,10,11,12,13,14,15,16,17,19,20,21,22,23,24,26,27,28,29,32,34",0.8522144522144522,"14,16,17,23",0.8568764568764569,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.855011655011655,"1,2,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,32,33,34",0.8382284382284382,"8,9,14,15,16,17"
11,0.903962703962704,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.9048951048951048,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8722610722610723,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.848951048951049,"0,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,23,24,26,28,29,32,34",0.8447552447552448,"12,17,19,20,21",0.8447552447552448,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8433566433566434,"0,2,5,6,8,9,11,12,14,15,16,17,18,19,20,21,22,23,24,26,28,29,32,33,34",0.8391608391608392,"6,14,15,16,17,20,22"
12,0.9123543123543124,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.9128205128205128,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8881118881118881,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8657342657342657,"0,4,5,7,8,10,11,12,13,14,15,16,17,19,20,21,23,24,25,26,27,28,29,32",0.8685314685314686,"14,16,17,23",0.8652680652680653,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8606060606060606,"2,4,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,31,32,33,34",0.8461538461538461,"15,16,17,18,24,25"
13,0.9095571095571096,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.9053613053613052,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.882051282051282,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8634032634032635,"0,4,5,8,10,11,12,13,14,15,16,17,19,20,21,22,23,24,26,27,28,29,32",0.8624708624708625,"14,16,17,23",0.8606060606060606,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8596736596736597,"4,5,6,8,9,10,11,12,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,32,33,34",0.8428904428904429,"14,16,17,23,24,25"
14,0.9137529137529138,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.917016317016317,"0,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8876456876456876,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8606060606060606,"0,4,5,8,11,12,13,14,15,16,17,19,20,21,22,23,24,26,27,28,29,32",0.8484848484848485,"15,16,17,23",0.8592074592074592,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8545454545454545,"2,4,5,6,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,32,33,34",0.8354312354312354,"14,15,16,17,21,24,25"
15,0.8965034965034965,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8979020979020979,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8680652680652681,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8456876456876457,"0,4,5,8,10,11,12,13,14,15,16,17,19,20,21,23,24,26,27,28,29,32",0.8344988344988346,"15,16,17,23",0.8498834498834499,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8484848484848485,"4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,32,33,34",0.8307692307692308,"16,17,18,20,23,24,29"
16,0.9207459207459208,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.9132867132867132,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8843822843822844,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8545454545454545,"0,4,5,8,11,12,13,14,15,16,17,19,20,21,23,24,26,28,29,32,34",0.855011655011655,"15,16,17,23",0.8648018648018648,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8536130536130536,"2,4,5,6,8,11,12,14,15,16,17,18,20,21,22,23,24,26,28,29,32,33,34,35",0.8522144522144522,"14,15,16,17,22,23,24,25"
17,0.916083916083916,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.9188811188811188,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8773892773892774,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8624708624708625,"0,1,2,4,5,8,10,11,12,13,14,15,16,17,19,20,21,23,24,26,27,28,29",0.841025641025641,"16,17,19",0.8564102564102564,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8568764568764569,"0,1,2,4,5,6,8,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,28,29,30,32,33,34,35",0.8377622377622378,"8,9,16,17,18,23"
18,0.9137529137529138,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.917948717948718,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8741258741258742,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8503496503496504,"0,4,5,7,8,10,11,12,13,14,15,16,17,18,19,20,21,23,26,27,28,29,32",0.8466200466200466,"15,16,17,22",0.8554778554778555,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.855944055944056,"2,4,5,6,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,32,33",0.8377622377622378,"15,16,17,18,24,25"
19,0.9193473193473194,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.925874125874126,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.889044289044289,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8596736596736597,"4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,28,29,32",0.8610722610722611,"12,17,19,20,21",0.862937062937063,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8601398601398601,"1,2,4,6,8,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,32,33,34,35",0.8461538461538461,"15,16,17,22,24,25,26"
20,0.9095571095571096,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.9114219114219114,"0,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8745920745920746,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8531468531468531,"0,4,5,6,10,11,12,13,14,15,16,17,19,20,21,23,24,26,27,28,29,32,34",0.8442890442890443,"11,16,17,18",0.8573426573426574,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8503496503496504,"1,2,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,32,33,34",0.8321678321678322,"15,16,17,18,24,25"
21,0.9226107226107226,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.9198135198135198,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8848484848484849,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8578088578088578,"0,2,4,5,6,7,8,10,11,12,14,15,16,17,19,20,21,23,24,26,27,28,29,32",0.8638694638694638,"12,15,17,20,22",0.8657342657342657,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8578088578088578,"0,1,2,4,5,6,8,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,28,29,32,33,34",0.8386946386946387,"12,17,18,19,20,23"
22,0.916083916083916,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.9165501165501164,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.882983682983683,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8606060606060606,"4,5,7,8,10,11,12,13,14,15,16,17,19,20,21,23,24,25,26,27,28,29,32,34",0.8447552447552448,"11,15,16,17",0.8578088578088578,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8554778554778555,"2,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,32,33,34",0.8442890442890443,"14,16,17,23,24,25"
23,0.9146853146853148,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.911888111888112,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8853146853146853,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8526806526806526,"0,4,5,7,8,10,11,12,13,14,15,16,17,19,20,21,22,23,24,26,27,28,29,32",0.8447552447552448,"15,16,17,20,22",0.8615384615384616,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8592074592074592,"2,3,4,5,6,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,28,29,32,33,34",0.8284382284382285,"10,15,16,17,18"
24,0.9067599067599068,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.9132867132867132,"0,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8792540792540793,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8587412587412587,"0,2,4,5,10,11,12,13,14,15,16,17,18,19,20,21,22,23,26,28,29,32",0.8391608391608392,"15,16,17,22",0.855011655011655,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8531468531468531,"1,2,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,28,29,32,33,34",0.8270396270396271,"8,9,15,16,17,23"
25,0.9072261072261072,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.9132867132867132,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.875058275058275,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8564102564102564,"0,4,5,7,11,12,13,14,15,16,17,19,20,21,23,24,26,27,28,29,32",0.8317016317016317,"16,17,19",0.8498834498834499,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8517482517482518,"2,4,5,6,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,32,33,34",0.8377622377622378,"15,16,17,18,24,25"
26,0.9058275058275058,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.9081585081585082,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.868997668997669,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8461538461538461,"0,4,5,7,10,11,12,13,14,15,16,17,19,20,21,23,24,26,27,28,29,32,34",0.8428904428904429,"11,17,18,20,24",0.8442890442890443,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8466200466200466,"2,4,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,28,29,32,33,34",0.8344988344988346,"15,16,17,20,22,23"
27,0.9104895104895104,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.9114219114219114,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8783216783216783,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.855011655011655,"0,4,5,7,10,11,12,13,14,15,16,17,19,20,21,22,23,24,26,27,28,29,32",0.8522144522144522,"12,14,17,20,22",0.8568764568764569,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8592074592074592,"0,1,2,4,5,6,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,28,29,32,33,34",0.84009324009324,"15,17,20,24,25,26"
28,0.9146853146853148,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.9137529137529138,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8811188811188811,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8601398601398601,"0,2,4,5,7,8,10,11,12,13,14,15,16,17,19,20,21,23,24,26,28,29,32",0.8498834498834499,"14,16,17,23",0.8568764568764569,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8554778554778555,"0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,28,29,32,33,34",0.8484848484848485,"14,15,16,17,20,21,22,23,26"
29,0.924009324009324,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.9212121212121211,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8932400932400932,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8671328671328671,"0,2,4,5,10,11,12,13,14,15,16,17,19,20,21,22,23,24,26,28,29,32",0.8596736596736597,"15,16,17,23",0.8717948717948718,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.868997668997669,"0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,28,29,32,33,34",0.8498834498834499,"9,12,15,17,18,20"
30,0.9156177156177157,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.9165501165501164,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8843822843822844,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.862937062937063,"0,4,5,11,12,13,14,15,16,17,19,20,21,22,23,24,26,27,28,32",0.8372960372960373,"10,16,17,26",0.8582750582750582,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8652680652680653,"1,2,4,5,6,8,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,28,29,32,33,34",0.8517482517482518,"12,15,17,20,22,23,26"
31,0.9090909090909092,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.9137529137529138,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8815850815850815,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8601398601398601,"0,4,5,10,11,12,13,14,15,16,17,18,19,20,21,23,24,26,28,29,32",0.8522144522144522,"11,16,17,18",0.8643356643356643,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8615384615384616,"0,1,2,4,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,26,28,29,32,33,34",0.848018648018648,"9,15,16,17,18,20"
32,0.9142191142191142,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.9198135198135198,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8792540792540793,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8634032634032635,"0,4,5,10,11,12,13,14,15,16,17,19,20,21,23,24,26,27,28,29,32",0.8540792540792541,"15,16,17,23",0.8643356643356643,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8699300699300699,"0,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,32,33,34",0.8419580419580419,"14,15,16,17,24,25"
33,0.9104895104895104,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.9095571095571096,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8797202797202798,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8601398601398601,"0,4,5,7,8,11,12,14,15,16,17,19,20,21,23,24,26,27,28,29,32",0.8545454545454545,"12,15,17,20,23",0.8573426573426574,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.855011655011655,"0,1,2,4,5,6,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33",0.8442890442890443,"9,14,16,17,19,20,23"
34,0.91002331002331,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.9104895104895104,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8778554778554779,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8526806526806526,"0,4,5,8,10,11,12,13,14,15,16,17,19,20,21,23,26,27,28,29,32,34",0.8643356643356643,"12,14,17,20,21,22",0.8596736596736597,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8582750582750582,"0,4,5,6,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,28,29,30,32,33,34",0.84009324009324,"14,16,17,23,28,29"
35,0.9095571095571096,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.917948717948718,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.875990675990676,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8442890442890443,"0,4,5,11,12,13,14,15,16,17,19,20,21,23,24,26,27,28,29,32",0.8424242424242424,"16,17,19",0.8587412587412587,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8508158508158508,"0,2,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,28,29,32,33,34",0.8335664335664336,"16,17,18,23,24,25"
36,0.9226107226107226,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.9226107226107226,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8881118881118881,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8554778554778555,"4,5,6,7,8,10,11,12,14,15,16,17,19,20,21,23,24,26,27,28,29,32",0.8456876456876457,"16,17,19",0.8634032634032635,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.862004662004662,"2,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,28,29,32,33,34",0.8405594405594405,"6,11,16,17,20,22,23,26"
37,0.9076923076923076,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.91002331002331,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8773892773892774,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8503496503496504,"0,4,5,8,10,11,12,13,14,15,16,17,19,20,21,22,23,24,26,28,32",0.8424242424242424,"16,17,19",0.8671328671328671,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",0.8592074592074592,"0,2,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,28,29,32,33,34",0.848018648018648,"15,16,17,22,24,25,26"
