simulation,LassoNet_c_index,LassoNet_features,GBoost_c_index,GBoost_features,LASSO_QUT_c_index,LASSO_QUT_features,HarderLASSO_QUT_c_index,HarderLASSO_QUT_features
13,0.8781502415729289,"2,4,5,7,9,10,11,14,16,18,19,21,22,23,24,26,27,31,35,36,41,43,48,49",0.8536585040866198,"2,9,14,36,41,49",0.5708089828353973,"9,49",0.9610605224797402,"2,9,14,36,41,49"
14,0.859085270611686,"1,2,3,6,7,8,11,12,13,14,15,16,18,19,20,21,25,26,27,29,31,32,33,34,36,37,38,40,41,42,45,46,47,48,49",0.8893252993326135,"2,26,32,34,42,46",0.5,"2,26",0.982960345294135,"2,26,32,34,42,46"
15,0.8734618233642306,"0,1,2,6,7,9,10,12,13,14,15,18,19,20,22,23,24,25,26,28,31,33,39,42,43,44,45,46,48",0.8207673913594539,"12,19,20,26,28,45,46",0.5,46,0.958233698637082,"12,20,26,28,45,46"
16,0.8642052875678804,"2,3,5,7,8,9,11,13,14,16,18,19,20,21,22,23,24,25,26,29,30,31,33,35,37,39,42,43,44,48",0.8347706730556157,"13,17,20,23,24,31,35,39",0.5807812732188155,"13,35",0.9583475633441872,"13,20,24,31,35,39"
17,0.848748162992652,"2,4,5,6,7,8,9,11,12,13,14,18,19,21,23,24,25,27,29,31,32,35,37,38,39,40,41,42,43,44,46,47,48",0.8448670674682699,"2,7,12,13,31,48",0.5,,0.9664502338009352,"2,7,12,13,31,48"
18,0.8562103315933277,"2,5,6,10,12,13,17,18,19,22,25,29,31,33,34,35,36,38,39,40,41,43,45,46,48",0.8358485450930779,"5,12,33,35,36,40",0.5778643646144523,"35,40",0.9828037124844516,"5,12,33,35,36,40"
19,0.8637938637938638,"1,2,3,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,24,25,26,27,28,29,30,31,33,34,35,36,37,38,39,40,41,42,45,48,49",0.8585703368312064,"9,15,20,25,35,42,49",0.5,,0.9835816357555488,"9,15,20,35,42,49"
20,0.888266477797094,"2,5,6,8,9,11,12,14,15,18,19,21,22,24,28,29,32,34,35,40,44,45",0.8514691048011503,"2,6,18,22,32,34,35",0.5859007790869873,"22,34",0.9825054192689888,"6,18,22,32,34,35"
21,0.8646176536430557,"2,3,5,11,13,15,17,19,21,23,27,28,30,31,32,35,41,42,44,46,47",0.819315503232858,"2,13,23,27,35,44,46",0.584807542896272,"13,23",0.9816747652721264,"2,13,23,35,44,46"
22,0.887230088543383,"1,2,3,4,11,12,14,15,16,17,18,19,20,21,23,25,26,27,28,33,34,38,40,41,42,45,46,47,48",0.8621135343341959,"2,12,17,23,33,46",0.5,,0.983269136229316,"2,12,17,23,33,46"
23,0.8889288928892889,"0,1,2,3,10,11,12,13,15,17,19,20,22,23,24,26,27,28,29,30,31,32,34,35,36,37,43,47",0.8434879851621526,"2,12,17,18,20,32,34",0.5,"2,34",0.983610179199738,"2,12,17,20,32,34"
24,0.8790179659744877,"0,1,2,3,4,5,9,11,13,15,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,35,36,37,38,39,40,41,44,45,46,48,49",0.8441666050361702,"9,23,28,31,37,40,48",0.5628603672081933,"9,40",0.9629367890237456,"9,28,31,37,40,48"
25,0.8639582140032185,"0,1,2,4,5,7,9,10,11,14,15,16,17,19,20,21,22,23,24,25,27,29,33,36,38,40,41,42,43,44,45,48",0.8461841638709325,"4,17,20,24,27,33",0.5,,0.9823855112784006,"4,17,20,24,27,33"
26,0.8799582326535645,"1,3,4,5,6,7,8,10,11,12,13,14,16,19,20,23,24,25,26,27,28,30,31,33,34,37,40,42,43,45,46",0.8461363892758665,"4,5,7,13,28,46",0.5866292019865725,"28,46",0.9837180809058688,"4,5,7,13,28,46"
27,0.8534479921000658,"0,1,2,3,4,5,6,8,9,11,15,16,17,19,20,21,23,27,28,29,31,33,35,37,38,39,40,41,42,43,44,45,46,47,48",0.8496900373052447,"1,6,9,17,20,27,38,42",0.5,,0.9816381391266183,"1,9,17,20,38,42"
28,0.8700437350292135,"4,5,7,8,11,13,17,20,22,23,25,26,28,30,35,36,37,38,39,40,42,43,44,45,46,47,49",0.8354479364254812,"7,17,28,35,36,47",0.5,,0.9792658706733935,"7,17,28,35,36,47"
29,0.8895479572965703,"0,1,3,4,6,7,8,9,10,11,12,13,15,16,17,20,22,23,25,27,28,29,30,33,35,36,37,40,41,42,43,44,46,47,49",0.8689606800605245,"15,16,33,36,46,49",0.5989040433759247,"16,36",0.9802244451916612,"15,16,33,36,46,49"
30,0.83758214366644,"0,2,3,4,5,7,8,10,13,14,15,16,17,18,20,21,22,23,24,25,26,27,30,31,33,34,35,37,38,40,43,44,45,47,48",0.8854855488947944,"17,22,24,25,43,47",0.575354582535072,"17,24",0.980579074222854,"17,22,24,25,43,47"
31,0.877935397972971,"0,1,2,4,6,8,9,17,21,25,28,29,30,32,33,34,41,42,44,45,46",0.850773887263793,"6,9,14,17,25,41,42,45",0.5,,0.9829454259271274,"6,9,17,25,41,45"
32,0.8608023261468841,"0,2,3,4,6,8,10,14,15,17,20,22,23,27,28,29,31,32,33,34,35,36,38,41,42,48,49",0.8404063078305251,"2,3,4,29,32,34,38",0.5,,0.979653893506088,"2,3,4,32,34,38"
33,0.8756170454789346,"1,3,5,6,8,10,12,16,18,20,21,22,23,24,27,29,30,31,34,35,37,38,39,40,41,43,46,47,48,49",0.8505837786792008,"3,6,29,30,37,38",0.5924562165990599,"3,37",0.9824960294464834,"3,6,29,30,37,38"
34,0.8754045477471419,"0,2,5,6,7,8,9,11,12,15,17,18,19,20,22,24,26,28,29,30,31,32,33,34,37,40,41,43,44,45,48,49",0.8394234406523201,"8,9,17,24,33,37,41,44,49",0.5,"41,49",0.9809048209482178,"8,17,24,41,44,49"
35,0.8576705067834958,"0,1,2,4,6,7,8,9,10,12,13,15,16,17,18,19,20,21,22,25,26,27,29,30,32,35,36,37,39,40,41,43,44,45,47,48,49",0.8465765398442101,"2,8,10,22,26,39,41",0.5,"8,39",0.9821345293391854,"2,8,10,22,39,41"
36,0.8597506514794889,"1,2,3,7,8,9,10,11,14,15,16,17,18,19,20,23,25,26,27,28,30,31,32,35,36,37,38,39,40,41,42,43,44,45,46,49",0.8354265614492267,"4,14,15,28,35,41,42,44",0.5,,0.9835081119704102,"14,15,28,35,41,44"
37,0.8801334585510596,"2,4,6,7,10,11,12,14,19,21,22,25,27,28,29,31,34,35,36,37,38,39,40,41,42,45,47,48,49",0.8542390748871569,"21,27,35,38,42,48,49",0.5,,0.981166504793324,"27,35,38,42,48,49"
38,0.7868785071480989,"0,1,2,3,4,6,7,8,9,11,13,14,15,16,17,18,19,20,21,22,23,25,27,30,31,32,33,34,35,37,38,40,42,43,44,46,47,48,49",0.835462681461291,"15,31,34,37,40,43,47",0.5,,0.981080022291254,"15,31,34,37,40,43"
39,0.8582576701679425,"1,2,5,7,8,9,11,12,14,16,17,18,19,22,31,32,33,34,35,37,38,39,40,41,42,43,46,48,49",0.8807839836858886,"7,11,16,22,32,46",0.5856585257956096,"16,46",0.9824019076288972,"7,11,16,22,32,46"
40,0.8492954564559516,"1,2,3,4,5,6,7,8,9,10,11,12,13,17,19,21,22,24,25,27,29,30,31,32,34,35,37,40,41,42,43,44,45,46,47,48,49",0.8502779295561533,"8,12,21,25,27,37,46",0.5,"21,27",0.9614917829522528,"8,21,25,27,37,46"
41,0.8408849399238264,"0,3,6,10,12,15,16,18,19,20,23,24,29,31,33,34,35,37,39,41,44,45,46,47,49",0.8429063295667361,"3,6,18,23,41,47",0.5918147528565116,"3,47",0.9808882015024304,"3,6,18,23,41,47"
42,0.8713354278749159,"1,3,4,8,10,11,12,13,14,16,17,18,19,20,21,23,24,25,27,28,31,32,33,35,37,38,39,40,44,45,47,48",0.8346266602219233,"1,12,14,17,37,38,40,44",0.5,,0.9809284633490248,"1,14,17,37,40,44"
43,0.8648718419574873,"0,1,2,3,4,6,7,8,11,12,13,14,16,19,21,23,24,28,32,33,34,35,36,37,39,40,41,42,45,48,49",0.8408197537172619,"1,2,11,33,36,41,42,45",0.5,,0.98193731420344,"1,2,33,36,41,45"
44,0.8517373854441654,"1,3,4,6,9,10,11,14,17,18,19,21,22,25,26,27,28,31,33,35,36,37,38,39,40,41,43,45,47",0.8426869379520529,"3,10,11,19,26,27,28",0.5,,0.9796857897109008,"3,10,11,19,26,27"
45,0.8564517898375648,"1,2,3,6,7,9,11,14,16,25,26,28,30,31,37,39,40,42,44,47,49",0.8350751440137633,"9,11,28,30,42,47",0.5,"11,30",0.9796788753949844,"9,11,28,30,42,47"
46,0.8618742458474365,"1,3,4,5,7,9,11,12,14,16,17,18,19,20,21,25,26,27,28,29,30,32,33,34,35,36,39,40,41,44,45,48,49",0.8563435604119948,"5,16,18,21,34,49",0.5,"21,34",0.9607714683262922,"5,16,18,21,34,49"
47,0.863617134910185,"0,1,3,4,7,8,9,10,13,14,16,18,19,21,25,27,30,31,34,35,38,39,42,43,44,46",0.8456819011056999,"1,7,14,16,21,27,44",0.5,,0.9597749469888056,"1,7,14,16,21,44"
48,0.9020859234700924,"0,1,3,6,7,8,9,10,11,12,13,16,18,19,21,22,23,24,25,27,28,30,31,33,35,39,40,44,45,46,48",0.8669263710457246,"0,7,9,19,25,40",0.5906161071971266,"0,9",0.983972924437077,"0,7,9,19,25,40"
49,0.853050034270048,"0,1,2,3,5,6,7,8,9,12,13,14,16,19,20,21,24,25,26,27,31,33,34,35,39,40,42,46",0.8305219201380956,"1,2,9,21,24,25,31",0.5,,0.9783362526337166,"2,9,21,24,25,31"
50,0.8660808249499649,"0,1,2,3,4,5,7,8,9,13,14,19,20,22,23,27,29,31,32,33,38,39,41,47",0.8565085424205071,"0,7,23,27,33,38",0.593546463080043,"0,23",0.9816772038649648,"0,7,23,27,33,38"
51,0.8761731294128859,"1,2,3,5,7,9,10,11,13,16,17,18,19,20,21,23,24,25,26,27,28,29,30,31,32,34,35,36,37,38,41,42,43,45,46,47,48",0.8433837486663719,"1,13,17,19,20,31",0.5,,0.9817302881166128,"1,13,17,19,20,31"
52,0.8705101661623401,"1,2,6,7,10,11,13,17,18,20,21,22,25,27,28,30,31,34,36,37,38,39,40,41,44,48",0.8241121197642937,"13,22,27,30,34,37,44",0.5,,0.9818760949195732,"13,22,27,30,34,37"
53,0.851742747137785,"0,2,3,6,7,8,9,12,14,17,18,19,20,21,22,24,25,28,29,30,34,35,37,38,39,40,41,42,43,44,46,47,48,49",0.8365400308763368,"12,17,22,28,39,40,44,47",0.573610899293376,"22,47",0.959229322352702,"17,22,28,39,40,47"
54,0.8009392811851108,"0,1,2,3,4,6,10,12,13,15,17,18,19,22,23,24,27,29,30,32,35,36,37,41,43,45,46,47,48",0.8331424111933331,"0,13,15,17,24,41",0.5872235461348718,"13,15",0.9825717351617264,"0,13,15,17,24,41"
55,0.8636315529983298,"3,4,7,8,9,10,12,14,15,16,21,22,23,25,26,27,28,29,31,33,34,36,37,38,41,42,43,45,47",0.8755004530213036,"25,28,33,37,42,43",0.5,,0.97965663308372,"25,28,33,37,42,43"
56,0.8868758285461776,"0,1,2,3,4,6,7,8,9,11,12,13,15,16,17,18,19,22,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,40,42,43,45,47,48",0.8576505060707447,"8,12,18,24,30,35,40,42",0.5970122361803758,"8,40",0.9597484375986364,"8,12,24,30,40,42"
57,0.865949153971479,"2,4,5,7,8,9,11,12,13,14,15,17,20,24,27,28,29,30,31,34,36,38,43,44,45,46,47,48,49",0.8205415888091955,"2,9,14,17,46,47",0.596176076201045,"14,46",0.9832915826893942,"2,9,14,17,46,47"
58,0.871072736929551,"0,1,2,3,5,6,8,9,10,13,14,15,16,17,18,19,22,23,24,25,27,28,30,32,34,35,36,37,38,40,43,44,47,49",0.8372809108118046,"3,8,13,34,47,49",0.5,"34,47",0.9620013890969508,"3,8,13,34,47,49"
59,0.8827582147376983,"0,3,4,5,8,9,10,11,12,13,16,17,19,20,22,23,24,27,28,30,33,34,35,37,41,42,44,45,47,49",0.8515581312592141,"10,13,16,27,37,41,42",0.5802543953294859,"10,27",0.9817738642778976,"10,16,27,37,41,42"
60,0.8930554197494649,"1,2,3,6,8,10,13,15,17,18,19,24,25,26,27,29,30,32,33,34,35,37,38,39,42,44,45,46,47,48",0.8607131992655607,"18,27,35,37,39,44,46,47",0.5,,0.984466499353563,"35,37,39,44,46,47"
61,0.8839831757752803,"1,2,3,4,5,6,7,8,9,12,13,15,16,17,18,20,21,23,26,28,29,30,31,32,34,35,36,37,38,41,43,44,46,48,49",0.8871667951474824,"5,15,17,26,34,44",0.5985339662704048,"5,34",0.9827808658254554,"5,15,17,26,34,44"
62,0.8587502414525787,"1,2,4,10,12,14,15,17,18,19,20,21,22,23,26,27,28,32,33,35,38,41,44,45,47,49",0.8948661816152641,"1,10,18,19,27,35,47",0.5,,0.9817542334685468,"1,10,18,19,27,35"
63,0.8802655008030706,"2,3,5,6,10,11,12,16,17,19,22,24,27,29,31,32,34,35,40,41,43,46,47,49",0.8480323486096358,"2,10,11,12,15,19,41",0.5871100745598505,"2,19",0.9577554046911642,"2,10,11,12,19,41"
64,0.8648410608024304,"0,1,2,4,7,8,9,10,11,12,16,17,18,19,20,21,22,23,24,25,26,27,29,31,33,37,38,39,40,42,44,46,47,48,49",0.8530136432682526,"0,4,12,27,34,44,46",0.5,,0.9840712404364732,"0,4,12,27,44,46"
65,0.869798308525724,"0,1,3,4,6,7,10,11,15,17,18,20,23,28,29,32,34,35,41,44,45,48,49",0.8259339835341406,"1,3,10,18,28,32,45",0.5881533038838617,"18,45",0.9789942971404086,"1,3,10,18,28,45"
66,0.76603270009005,"0,2,5,6,8,9,10,11,12,13,14,15,16,18,19,20,22,24,25,27,29,30,32,33,34,36,37,38,39,40,41,42,45,46,48,49",0.802329366069588,"2,5,18,40,41,45,49",0.5,,0.9811898536416008,"2,5,18,40,45,49"
67,0.875297392655413,"0,2,4,5,6,8,9,12,13,16,17,18,19,20,21,24,26,27,28,29,30,31,32,33,34,36,37,38,40,41,42,43,44,46,47,49",0.8281178349275198,"0,8,27,33,40,47,49",0.5,,0.9812581934711184,"8,27,33,40,47,49"
68,0.861482254697286,"0,2,4,5,8,9,11,13,14,16,17,19,20,24,25,27,30,31,32,35,37,38,39,42,43,45,46,47,49",0.842169816503681,"4,9,30,38,44,46,47,49",0.5,,0.983386441050434,"4,9,30,38,46,49"
69,0.8818206934659484,"0,4,5,10,14,15,16,17,20,21,22,27,29,30,32,33,37,38,40,41,42,44,45,46,47,48",0.8678077082469955,"14,27,33,37,40,41,47",0.5,,0.9841718469401852,"27,33,37,40,41,47"
70,0.8757703231707149,"1,2,3,4,6,7,9,11,13,14,15,16,18,20,22,25,26,28,31,32,33,34,35,36,37,38,39,40,45,46,47,48,49",0.8396143769783221,"2,4,7,15,20,36,48",0.5,"4,15",0.9597572431728086,"2,4,7,15,20,48"
71,0.871389785695166,"1,2,6,7,8,9,14,15,19,23,24,25,26,28,29,30,32,36,41,45,47,48,49",0.8531167887597852,"6,19,23,24,30,32,48",0.5,,0.9838929950780358,"6,19,23,24,30,48"
72,0.8556924125868943,"0,2,3,4,6,7,9,11,21,22,23,24,26,27,28,29,30,33,36,39,40,44,45,47,48,49",0.8392843908873968,"0,22,26,29,44,45",0.5,"22,29",0.9842382201668964,"0,22,26,29,44,45"
73,0.8799223981942657,"2,3,4,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,29,31,33,36,37,38,41,43,44,46,47",0.8401501403068362,"7,9,14,15,21,38",0.5,,0.979970632833132,"7,9,14,15,21,38"
74,0.8769986089518043,"1,2,4,5,8,10,12,14,18,19,20,21,22,27,28,30,31,32,33,37,38,39,43,46,47,49",0.8668644137140987,"1,2,19,28,43,46",0.5,,0.9849084908490848,"1,2,19,28,43,46"
75,0.8738985600687729,"0,2,4,8,9,10,12,13,15,17,18,19,22,23,25,27,28,30,32,33,34,39,40,41,42,43,46,47,49",0.8377686438856652,"10,12,21,23,27,40,43,47",0.5,,0.982347410272942,"10,12,23,40,43,47"
76,0.8373205741626795,"1,3,4,5,7,8,9,12,14,15,16,20,21,24,25,26,28,29,31,34,35,37,38,40,44,46,47,48,49",0.8581638592836801,"20,25,31,40,44,48",0.5455602628055035,40,0.9813023855577048,"20,25,31,40,44,48"
77,0.8837811967408307,"1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,23,24,26,29,30,31,32,33,37,39,43,45,46,48",0.8401310516035144,"6,10,13,39,43,45",0.5,,0.9789596287390044,"6,10,13,39,43,45"
78,0.7953095732652478,"0,3,4,5,7,9,10,11,12,14,15,16,17,18,19,20,21,23,24,25,27,28,29,30,31,32,33,34,35,36,37,39,40,41,42,43,44,45,46,48,49",0.8524139318595932,"9,11,12,23,34,41",0.5,"12,34",0.9833488717415392,"9,11,12,23,34,41"
79,0.8788397455709978,"0,1,2,5,6,7,8,9,10,13,14,16,17,18,21,22,24,25,26,27,28,30,33,34,35,36,37,38,41,42,44,45,46",0.8528306395268805,"7,9,25,26,34,46",0.5,,0.9622719917718346,"7,9,25,26,34,46"
80,0.8154351614442853,"2,3,4,5,6,8,9,10,14,15,16,17,19,21,22,23,25,29,30,33,36,39,40,41,46,47,49",0.8564802481879835,"1,14,15,16,18,19,22,36,46,47",0.5,,0.9840720144739324,"14,15,19,22,36,46"
81,0.8960005916527656,"0,4,5,6,7,9,11,12,13,14,16,18,19,20,21,23,24,25,28,29,30,32,34,36,37,38,39,40,41,42,43,44,45,47,48",0.8350261176348133,"0,7,14,20,21,40,44",0.5,,0.984326679978854,"0,7,14,20,40,44"
82,0.8856465973260422,"0,1,3,4,6,8,9,10,12,13,14,15,16,17,18,19,20,21,22,23,25,26,27,28,29,30,31,34,35,37,41,42,44,45,49",0.8799983477637515,"10,19,20,22,26,44",0.5745305117402045,"26,44",0.9820412579380624,"10,19,20,22,26,44"
83,0.878865300321759,"0,1,2,7,8,9,10,11,12,13,14,17,21,22,23,25,26,28,29,31,32,33,34,39,40,41,43,47,48",0.8633362342214309,"2,8,12,14,34,39,43",0.6045903227437611,"34,39",0.983840190340841,"2,8,14,34,39,43"
84,0.885784849912308,"1,2,3,6,7,8,9,10,11,14,15,16,17,19,20,21,23,24,25,29,30,31,32,33,34,35,39,40,41,42,44,45,46,47,48,49",0.8367518569675872,"6,7,8,10,15,24,25",0.5,"8,24",0.9824243440400056,"6,8,10,15,24,25"
85,0.8271163662208438,"1,3,5,6,7,10,11,16,17,18,19,20,21,24,25,27,29,31,36,37,38,39,41,42,43,44,46,47,48,49",0.8377140272662661,"3,11,18,27,29,36,41",0.6018375654196549,"18,27",0.979324158428636,"3,11,18,27,29,41"
86,0.8542048060938914,"0,4,5,8,12,13,16,17,20,21,22,23,24,25,26,27,28,31,32,33,34,36,38,40,42,45",0.8224294026050544,"8,12,16,20,21,32,42",0.5,"8,12",0.9808855711971044,"8,12,16,20,32,42"
87,0.8901900500075118,"1,4,6,7,9,10,11,13,14,15,16,17,18,21,24,26,27,29,30,31,32,33,34,35,37,38,39,43,44,45,46,47,49",0.8477574421050372,"14,24,31,32,34,37,45,46",0.5,,0.9586096623956388,"24,31,32,34,45,46"
88,0.860098622337451,"0,1,2,3,7,8,10,14,15,16,18,21,22,23,24,25,26,27,28,29,30,32,36,37,38,39,41,43,44,45",0.8479781885704042,"2,15,18,19,24,39,44,45",0.6005032789385389,"18,39",0.9800454315596832,"2,18,24,39,44,45"
89,0.8926160085888107,"2,3,5,6,7,8,11,13,14,15,17,19,20,21,25,26,36,38,40,42,45,46,47,49",0.8621575410553104,"5,11,20,38,46,47",0.5925510623351492,"46,47",0.9611541877079274,"5,11,20,38,46,47"
90,0.8689256924629222,"0,1,3,4,5,7,8,9,11,12,14,15,16,18,19,20,21,23,24,25,26,27,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,49",0.8383358106128825,"3,5,11,20,31,32,34",0.5,,0.9811952783413438,"3,5,11,20,31,32"
91,0.8617086579098899,"0,1,2,3,4,5,6,9,10,11,12,13,14,17,18,19,20,21,22,23,24,25,27,29,32,34,37,38,39,42,43,44,46,48",0.8479501428680073,"4,12,17,32,35,39,44",0.5,,0.9828150972914832,"4,12,17,32,39,44"
92,0.8578059873773062,"1,2,4,5,8,10,16,17,18,19,21,22,24,25,26,29,31,32,33,35,39,40,48",0.838661201056758,"10,19,24,25,29,33,48",0.5775020179230131,"10,48",0.9826086716970112,"10,19,24,25,33,48"
93,0.8797829559410193,"0,1,3,4,5,11,12,14,15,16,17,18,19,21,22,23,24,28,29,30,31,32,34,35,36,38,39,41,42,43,44,45,47,48,49",0.8463567795499118,"0,19,21,22,23,28,29,39",0.5,,0.9794487744448814,"0,19,21,22,23,29"
94,0.8476672579794763,"1,2,3,4,5,6,7,11,12,14,15,18,19,20,21,23,26,27,28,30,31,32,33,34,36,37,39,40,41,43,46,47,48,49",0.843932377363195,"1,4,36,39,40,43,49",0.5,,0.980515247299484,"1,4,36,39,40,43"
95,0.8711224799251065,"0,2,5,8,9,11,15,18,21,22,24,27,28,29,30,31,32,34,35,37,39,42,47,49",0.848869345077201,"2,7,8,18,29,31,32,34",0.5,"18,29",0.981709101936947,"2,18,29,31,32,34"
96,0.8786532712248732,"1,3,4,5,7,14,15,16,17,20,21,23,25,27,30,33,35,36,37,40,42,43,44,45,46,47,48",0.8515893182930933,"1,5,7,16,24,40,43",0.5862151494678567,"5,43",0.9827679111152444,"1,5,7,16,40,43"
97,0.8724203513786146,"1,5,7,9,12,13,17,19,20,21,24,25,27,30,31,33,34,36,37,38,39,41,42,43,44,45,48,49",0.8201772129287155,"5,13,27,30,32,33,44,48",0.5,,0.9814407153665098,"13,27,30,33,44,48"
98,0.891632297824962,"1,2,4,5,7,9,11,12,13,14,15,16,17,18,19,21,22,23,24,25,27,28,29,30,31,33,34,35,36,38,40,42,44,45,47,48",0.826161614577616,"1,14,19,23,28,31,44",0.57609758137444,"1,44",0.9810487854600196,"1,14,19,23,28,44"
99,0.866300854728483,"0,1,2,3,9,10,11,12,17,18,19,21,22,23,25,26,28,30,34,36,40,43,45,46,47,48",0.8904072688286745,"3,10,19,36,46,48",0.5,,0.9819275972512924,"3,10,19,36,46,48"
100,0.8694027102666078,"1,2,3,6,7,9,10,11,12,13,14,16,17,18,19,23,25,27,29,31,32,34,37,38,40,42,43,45,46,48",0.8372932580013888,"6,10,13,25,27,32",0.5805767733518507,"6,32",0.9787734360204532,"6,10,13,25,27,32"
101,0.8729623922479753,"0,1,3,4,8,9,13,14,16,17,21,22,26,30,32,34,36,37,40,42,43,44,45,47,48,49",0.8466734265343436,"3,9,13,14,42,48",0.5926847054001761,"14,48",0.9825840259536336,"3,9,13,14,42,48"
102,0.8357049342175863,"0,5,6,7,8,10,11,12,13,14,15,17,18,19,20,21,23,24,27,28,29,30,31,32,33,34,35,38,40,42,43,44,45,46,47,48,49",0.8302051810357779,"2,6,18,23,30,40,43,48",0.5,,0.9827897967505848,"6,18,23,40,43,48"
103,0.8760485217040006,"0,1,2,4,5,9,11,14,15,16,17,19,21,23,24,27,28,31,32,34,36,40,44,45,46,47,49",0.8474660061024228,"2,11,17,20,31,36,47",0.5,,0.9819718055304536,"2,11,17,31,36,47"
104,0.8985801217038539,"0,2,3,5,6,7,11,12,13,15,17,18,19,20,23,24,26,29,33,34,35,36,37,38,39,41,44,46",0.8464775111858179,"6,26,29,35,39,46",0.5974209988982542,"35,39",0.9824313294489384,"6,26,29,35,39,46"
105,0.8838034601332474,"0,3,5,6,7,8,9,10,13,14,17,18,22,23,24,27,29,30,31,33,34,36,42,43,44,45",0.8594952181388351,"6,9,10,18,36,43",0.5,,0.9830029013539652,"6,9,10,18,36,43"
106,0.886031352747155,"0,1,2,3,4,5,6,7,9,10,12,13,16,21,24,25,26,27,32,33,34,36,39,40,42,45,46,49",0.8503766197786803,"4,12,16,26,27,33,39",0.5,"27,39",0.9823150747228278,"4,12,16,27,33,39"
107,0.877206868320917,"0,1,4,8,10,11,12,13,17,18,20,21,23,24,25,26,27,31,32,35,36,37,38,41,45,46,47,48",0.8470811268050014,"0,10,17,37,41,46",0.5939906271844291,"41,46",0.9823260140510636,"0,10,17,37,41,46"
