simulation,LassoNet_c_index,LassoNet_features,GBoost_c_index,GBoost_features,LASSO_QUT_c_index,LASSO_QUT_features,HarderLASSO_QUT_c_index,HarderLASSO_QUT_features
23,0.9176173687338274,"0,4,6,7,10,14,16,17,18,24,27,32,33,36,38,41,45,47,48",0.9127539313895572,"17,36,38,48",0.5,,0.9797201324986876,"17,36,38,48"
24,0.943114657210402,"6,7,8,12,13,17,18,19,20,26,30,35,38,39,41,43,44,46,49",0.8717991081022995,"7,8,10,17,39",0.5,,0.9812862669245648,"7,8,17,39"
25,0.9445891291513322,"0,1,3,5,7,8,9,13,14,20,22,24,25,30,33,35,36,37,38,40,42,45,46,47",0.8921315735749322,"0,14,24,26,33,42",0.5,,0.9813752158775526,"0,14,24,42"
26,0.9423920975253792,"9,14,16,20,21,27,28,31,37,41,42,46,49",0.877568787156869,"14,20,27,41,49",0.5,,0.9780734230463805,"14,20,41,49"
27,0.941925641554431,"3,4,7,24,27,38,42,47,49",0.88608277678189,"6,24,38,47,49",0.5,,0.9788404693539772,"24,38,47,49"
28,0.9271554754612382,"2,8,9,11,14,17,20,42,43",0.9054182189430244,"2,14,42,43",0.5,,0.9798264682985436,"2,14,42,43"
29,0.927781435154707,"2,3,4,5,7,8,9,10,11,15,17,18,26,32,34,35,38,40,41,43,44,45,46",0.8879498573622998,"5,9,17,46",0.5,,0.9802309633530832,"5,9,17,46"
30,0.9348716884554196,"1,3,8,14,15,18,19,20,26,32,36,42,43,45",0.880590717299578,"1,6,16,18,43,45",0.5,,0.9812409213529778,"1,18,43,45"
31,0.9159489442920196,"3,5,18,22,29,31,32,33,34,40,44",0.8793895052155818,"5,29,32,34",0.5,,0.977130966108659,"5,29,32,34"
32,0.9197754648579114,"3,4,6,8,11,12,20,21,23,24,26,28,38,40,41,44,47",0.8959784076290918,"8,12,23,38",0.5,,0.9766401590457257,"8,12,23,38"
33,0.9266965367906412,"1,2,5,19,20,21,23,24,25,26,27,32,37,40,42,44,45,46,47,49",0.8777553827506843,"19,26,32,46",0.5,,0.978626972994321,"19,26,32,46"
34,0.8964292068010268,"1,4,5,6,7,9,11,16,17,18,20,24,26,29,31,33,37,39,44,45",0.8716649299819554,"1,4,9,20,29,31",0.5,,0.9764149744580272,"1,9,20,31"
35,0.9323767152309248,"1,12,24,28,29,35,37,39,40,42,47",0.8815349890811903,"24,28,35,42,46,47",0.5,,0.9789391914648587,"24,28,35,47"
36,0.9352988235420028,"1,6,7,8,9,11,16,18,29,42,48",0.8697361063173413,"1,11,23,42,47,48",0.5,,0.9786166651950908,"1,11,42,48"
37,0.9428314834557862,"2,5,10,12,14,22,24,26,30,35,37,38,41,42,43,45,48,49",0.8876657382843385,"5,18,22,38,42,49",0.5,,0.981041165629468,"5,22,42,49"
38,0.9305369388019148,"1,2,3,9,16,19,20,21,24,25,26,29,32,34,40,42,44,45,46,47",0.8727455039461768,"16,21,25,34,45,46",0.5,,0.9746978910596454,"16,21,45,46"
39,0.9317057425871478,"5,7,9,10,11,13,15,17,30,33,36,37,38,40,49",0.894505864100422,"10,15,17,37,41",0.5,,0.9780109795922796,"10,15,17,37"
40,0.9322521450181024,"5,8,10,12,14,21,24,27,29,33,34,39,42,44,46",0.855274251690825,"5,10,12,14,27",0.5,,0.9781987329579714,"5,10,14,27"
41,0.9057401335282266,"3,5,9,10,11,16,17,21,23,26,29,32,33,35,40,42,46,47",0.878270717286243,"9,16,23,29,47",0.5,"9,29",0.9800260735590408,"9,16,23,29"
42,0.9314991771513512,"4,5,12,16,19,20,21,22,25,26,30,34,35,37,39,43,46",0.8856784519827998,"5,19,26,43,46",0.5,"19,26",0.980243669374104,"5,19,26,43"
43,0.9284039447985748,"4,5,15,16,18,21,24,28,33,35,37,40,42,43,44,47,48",0.850391958019445,"2,4,5,18,33",0.5,,0.9805013628656664,"4,5,18,33"
44,0.9192600308540236,"6,7,8,9,10,11,12,14,15,20,24,26,28,29,32,33,36,38,40,41,43,44,46,47,48,49",0.8610105351986392,"11,12,28,32,42,43",0.5,,0.9746205878087052,"11,28,32,43"
45,0.9154601919819312,"4,5,23,28,29,33,36,37,38,41,46,48,49",0.8779095300834431,"5,28,33,36",0.5,,0.9756546834807704,"5,28,33,36"
46,0.921096836579638,"0,4,11,16,20,22,25,28,29,30,33,37,40,41,43,45,46,49",0.8747934797623981,"16,22,33,37,41",0.5,,0.9796518856195608,"22,33,37,41"
47,0.9103533105669478,"8,11,12,19,21,24,28,30,31,33,34,39,40,43,45",0.8865241339871925,"8,12,24,34,39",0.5,,0.9800227663855936,"12,24,34,39"
48,0.9368000436407276,"1,3,6,7,8,14,18,20,22,23,26,28,29,30,31,33,34,35,36,38,40,41,43,48",0.874718380929002,"11,20,29,35,38,39,40",0.5,,0.9782887379647056,"29,35,38,40"
49,0.9268320233691996,"0,1,3,5,7,10,11,15,17,19,20,25,28,29,33,34,35,36,41,44",0.8924848688634835,"7,10,34,36",0.5,,0.9787165854068596,"7,10,34,36"
50,0.9254108523873572,"1,3,4,6,10,12,15,24,27,30,36,41,44,49",0.8732662239408204,"3,6,27,30",0.5,,0.9786981968728984,"3,6,27,30"
51,0.9306726486003764,"3,5,6,7,10,12,18,19,21,23,27,33,34,35,37,41,42,43,45,47,49",0.8856725954433825,"35,43,47,49",0.5,,0.979553162309565,"35,43,47,49"
52,0.9266470980653768,"1,2,4,6,9,10,11,16,20,26,28,29,30,31,36,39,43,44,45,46,47,49",0.8575090060040027,"2,9,10,16,35,49",0.5,,0.9768725817211474,"2,9,10,49"
53,0.9281438058900988,"3,10,11,15,17,19,23,24,26,28,29,30,37,39,41,43,44,47,48,49",0.8878431973487023,"10,17,28,47",0.5,,0.9780426420514312,"10,17,28,47"
54,0.9421805004390792,"1,2,6,8,17,18,21,31,35,40,44,45",0.8999927746467914,"8,31,35,40",0.5,,0.9803525972365804,"8,31,35,40"
55,0.9375815447063296,"7,8,9,17,25,28,30,33,35,42,44,45,48,49",0.8836068129661896,"17,33,38,44,48,49",0.5,,0.9807821180151916,"17,33,48,49"
56,0.9417985273382422,"3,12,14,15,20,27,33,43,49",0.87175525506869,"3,15,20,49",0.5,,0.9786474849681536,"3,15,20,49"
57,0.926610425454356,"6,8,11,15,18,22,23,28,31,32,33,36,37,38,40,42,43,45,48",0.870616570327553,"18,28,33,37,38",0.5,,0.9769358954330052,"18,28,33,37"
58,0.9373997362927152,"5,11,14,18,20,22,23,24,25,27,28,30,33,34,35,36,45",0.8924554993956708,"5,25,30,35",0.5,,0.9806312493132624,"5,25,30,35"
59,0.9325929329256378,"1,2,4,9,10,12,14,15,19,20,23,27,28,30,31,32,36,37,46",0.8773005486990183,"12,15,31,36",0.5,,0.9789603764318192,"12,15,31,36"
60,0.9315461249838272,"1,5,12,16,18,20,25,27,31,32,36,41",0.876245309871911,"0,2,16,18,20,27,32",0.5,,0.9783930650795704,"18,20,27,32"
61,0.918664047151277,"4,6,15,17,21,24,27,29,31,32,33,34,35,36,39,41,45,47,48,49",0.8768555266940046,"6,24,27,29,31,46",0.5,,0.9776796192033332,"6,27,29,31"
62,0.9308899266177452,"5,8,9,12,18,22,23,25,27,30,31,32,34,36,38,42,46,47",0.8771100733822549,"8,22,26,34,38",0.5,,0.9790713809206136,"8,22,34,38"
63,0.9199520410117562,"0,1,3,4,6,7,13,19,23,24,28,29,31,33,37,38,45,48",0.8691005590842666,"0,3,4,19,33",0.5,,0.977471343979809,"0,4,19,33"
64,0.9294375426551108,"1,2,3,8,11,12,13,19,23,28,30,31,36,38,41,42,48,49",0.8568058313705568,"1,5,11,28,30,38,48,49",0.5,,0.9768905514760592,"1,11,38,48"
65,0.9193823420383224,"0,2,4,6,14,16,19,22,25,27,29,30,34,36,40,41,42,43,44,45,46,47",0.8752591683603687,"2,10,16,34,35,36",0.5,,0.9782771535580524,"2,16,34,36"
66,0.8993288779063238,"1,2,4,5,8,10,13,23,26,29,32,33,34,35,38,39,41,42,44,45,47,48",0.8779610805346513,"10,23,34,47,48",0.5,,0.9819358643153993,"10,23,47,48"
67,0.9342050168899392,"0,4,5,6,7,10,11,19,21,23,24,27,31,32,37,43,45,47,49",0.8660043412923694,"4,5,23,32,37,47",0.5,,0.9787559243227968,"4,5,23,32"
68,0.9220136007869638,"1,3,4,5,6,7,8,9,11,17,19,21,23,25,26,27,28,29,35,39,40,41,47",0.8905806709151305,"17,23,29,39,47",0.5,,0.9797870065437748,"17,23,39,47"
69,0.9176801814019594,"0,1,2,6,7,10,11,21,25,31,33,36,39,42,44,46,49",0.8933015807575051,"1,2,39,49",0.5,,0.9800371049462412,"1,2,39,49"
70,0.911886711116962,"0,1,4,5,10,14,16,19,21,22,25,27,28,32,35,41,42,44,45,46,49",0.8819911770551808,"1,4,19,21,29,45",0.5,,0.977898755546607,"4,19,21,45"
71,0.934544998353432,"1,3,5,7,9,11,20,21,24,25,27,29,30,31,34,35,37,38,44,45,46",0.8866364011771655,"8,21,25,30,35,46",0.5,,0.979459716581202,"21,25,35,46"
72,0.9216127879066442,"1,2,9,11,13,20,28,37,39,41,42,46,47,48,49",0.8744101424850621,"13,39,42,46",0.5,,0.9754021755783668,"13,39,42,46"
73,0.927430609800552,"1,6,8,9,14,19,20,21,22,24,27,30,32,33,37,40,42,43,46,49",0.8498502838098214,"8,24,30,42",0.5,,0.9797323334895588,"8,24,30,42"
74,0.9285581568190264,"0,1,2,4,8,13,16,23,28,30,31,32,33,34,38,47,49",0.8802051812921378,"8,13,31,34",0.5,,0.9804692891649414,"8,13,31,34"
75,0.9148279697198004,"3,8,9,14,16,20,22,25,27,28,38,43,47,49",0.8677406706951427,"3,20,25,28,34",0.5,,0.9782380286093556,"3,20,25,28"
76,0.9389380196318886,"0,3,4,8,10,17,19,21,25,26,28,29,32,33,35,36,43,46,48,49",0.8848098667257316,"21,35,43,48",0.5,,0.9800277677235328,"21,35,43,48"
77,0.9206855320844958,"0,1,2,10,11,13,17,20,21,23,26,29,31,36,37,38,39,43,45,46,47,48",0.8932799066218755,"2,20,26,45,46",0.5,,0.982391960371235,"20,26,45,46"
78,0.9248144466082884,"1,6,10,11,13,16,17,18,20,21,24,25,27,30,31,32,33,34,35,36,37,47,49",0.8603630718108649,"22,30,34,35,36,47,49",0.5,,0.977602854458048,"30,34,36,47"
79,0.9352933016735616,"1,15,17,20,21,23,28,30,31,37,40,44",0.8896001457872649,"1,17,28,30",0.5,,0.9792389143200628,"1,17,28,30"
80,0.9211853394934412,"1,3,5,6,8,10,13,14,15,20,24,26,30,33,34,36,37,43,44,47",0.8538809194785909,"15,34,43,44",0.5,,0.977064598630476,"15,34,43,44"
81,0.9319335799763484,"0,3,4,7,8,9,10,11,13,14,15,18,19,31,32,33,40,42,46,48",0.9028992307775764,"4,16,18,41,42,46",0.5,,0.9797631576092264,"4,18,42,46"
82,0.9253378749587956,"1,5,6,8,10,12,13,15,21,22,23,25,27,31,32,34,35,37,42,46",0.8900244478628722,"20,23,26,34,42,46",0.5,"23,34",0.9786616855290629,"23,34,42,46"
83,0.9266399367209448,"0,1,4,10,11,13,18,27,29,30,32,37,38,41,43,44,48,49",0.8727395466819409,"13,38,41,48",0.5,,0.9799607233450618,"13,38,41,48"
84,0.924793199456602,"0,1,2,14,20,21,22,23,24,27,32,40,46,47,49",0.8719921449419613,"0,2,7,24,47",0.5,,0.979689832811008,"0,2,24,47"
85,0.929499732953534,"2,5,11,23,24,25,28,29,32,33,34,40,41,42,43,44,45",0.8907348363463727,"3,5,11,25,40,45",0.5,,0.9784609491748534,"5,11,25,40"
86,0.9391999652819216,"3,4,7,10,13,18,21,22,25,26,27,29,31,34,40,41,44,46,48",0.8741862950385696,"0,7,10,22,29",0.5,,0.9792667975827538,"7,10,22,29"
87,0.9253691513965486,"2,5,10,11,12,15,19,25,26,31,38,39,44,47",0.8958344981828348,"2,11,19,25,31",0.5,,0.9777022390525326,"2,19,25,31"
88,0.9146504504552204,"0,5,7,10,11,12,18,26,28,33,34,36,39,40,41,46",0.8807862250449396,"0,5,11,33,40",0.5,,0.978264840666192,"5,11,33,40"
89,0.9348189771123042,"1,4,5,6,7,8,11,12,16,18,21,22,24,25,26,29,30,36,37,38,40,42,43,44",0.8967219128288926,"1,12,24,37,38,47",0.5,,0.9812585453696602,"12,24,37,38"
90,0.9343045357496224,"1,3,9,12,14,17,20,22,23,25,26,31,32",0.8557582148622611,"1,9,13,26,32",0.5,,0.9760740509295422,"1,9,26,32"
91,0.9253769486327624,"0,1,7,9,10,17,18,19,22,23,26,27,28,31,33,37,38,44,46,47",0.8651727709255249,"9,11,28,37,38",0.5,,0.9766634833954296,"9,28,37,38"
92,0.92963667054524,"3,10,12,14,17,21,28,30,32,34,39,40,44,47",0.8929486444113036,"3,10,14,20,40",0.5,,0.9812298901435073,"3,10,14,40"
93,0.9045128770156516,"0,2,5,8,13,14,19,22,23,24,31,33,39,42,43,47,49",0.8720961178665432,"0,5,22,47",0.5,,0.97578956052876,"0,5,22,47"
94,0.9271202378834472,"9,10,12,15,16,18,19,21,24,27,28,30,31,32,36,40,47",0.902340712125448,"10,21,32,40",0.5,,0.9773985310188832,"10,21,32,40"
95,0.9304649304568048,"2,3,4,14,15,16,17,22,25,30,31,32,34,38,39,43,45,46,47,49",0.8759950703557741,"3,14,17,39,46,49",0.5,,0.9799157626728424,"3,14,39,49"
96,0.9326110740493664,"3,7,8,11,16,18,20,23,24,28,35,36,37,38,40,41,46",0.8762041360907271,"8,20,23,36",0.5,,0.97854036024016,"8,20,23,36"
97,0.9134953389327672,"0,1,2,5,10,12,18,20,30,31,34,35,43,44,47,48,49",0.8802059571999314,"1,12,43,48",0.5,,0.9787924737279308,"1,12,43,48"
98,0.9257684344640866,"0,2,6,8,9,12,13,14,16,23,24,26,29,33,34,35,38,39,40,41,43,44,48",0.866237989064076,"13,39,40,44",0.5,,0.9786085894781548,"13,39,40,44"
99,0.942167806168351,"2,3,4,7,12,14,15,17,18,20,22,23,26,28,29,30,31,32,33,35,38,39,40,42,43",0.8523586123906263,"2,15,19,29,38",0.5,,0.9811946745679684,"2,15,29,38"
100,0.8994219884497735,"2,3,4,6,7,10,13,14,16,17,18,19,20,22,23,24,27,28,31,34,36,38,39,40,41,44,45,49",0.8711754568942447,"6,34,36,41",0.5,,0.9728427113268754,"6,34,36,41"
101,0.9267624914442164,"1,5,6,8,10,12,13,14,15,16,17,18,19,21,24,25,26,27,30,32,33,34,39,44,47,48,49",0.8630965961561444,"10,13,15,16,39",0.5,,0.9791754940625578,"10,15,16,39"
102,0.9298678272082528,"0,3,6,7,9,10,13,15,16,17,21,24,26,27,28,35,39,40,43,46",0.8650830109606705,"0,12,15,39,40",0.5,"15,39",0.9795132172791748,"0,15,39,40"
103,0.9232502024838012,"0,2,7,9,11,15,16,18,21,23,25,27,28,33,35,36,37,38,41,44,47,49",0.8752559170266379,"2,7,16,41",0.5,,0.980316887149028,"2,7,16,41"
104,0.9096036346545512,"1,11,12,16,24,25,26,28,31,35,37,38,42,43,46,49",0.9138822410821849,"16,35,38,43",0.5,,0.9808435121308215,"16,35,38,43"
105,0.9358266111302096,"4,11,12,15,16,17,28,31,33,38,39,42,43,46",0.9042662338873656,"4,17,28,42,43,46",0.5,,0.9797574410591368,"4,28,42,43"
106,0.9235949924779712,"3,6,8,13,17,18,26,27,32,43,44,49",0.8778059853857726,"18,26,27,30,49",0.5,,0.9794809800128949,"18,26,27,49"
107,0.9077217583836892,"8,11,13,18,20,23,24,26,28,37,38,40,41,44,49",0.9045389547488352,"8,38,41,49",0.5,,0.9776306820220284,"8,38,41,49"
108,0.9267097947076895,"0,5,9,13,15,20,21,24,27,30,37,41,44,48,49",0.8713547591456607,"0,20,21,24,30",0.5,,0.9777431666684384,"0,20,21,30"
109,0.9269996118514684,"0,3,5,10,14,15,18,21,23,26,28,34,36,37,40,43,44,46,47",0.8675753655065338,"23,26,27,28,40",0.5,,0.976056410919912,"23,26,28,40"
110,0.9396636020474496,"1,3,8,9,12,13,14,18,22,25,26,30,31,33,34,39,42,43,45,46,47,48",0.8827550981388311,"14,21,25,30,43,47",0.5,,0.9828059019868128,"14,30,43,47"
111,0.9291032094129832,"1,9,10,13,16,17,18,20,21,22,23,26,33,35,44,45,47,48",0.8705809204741018,"21,26,44,45",0.5,,0.9781858103916142,"21,26,44,45"
112,0.9121011838403142,"0,2,3,11,12,13,15,18,25,27,29,33,38,40,45,47,48,49",0.8843273875882571,"11,12,45,49",0.5,,0.977154005414875,"11,12,45,49"
113,0.9283313026503688,"3,5,7,10,12,14,15,16,17,18,20,21,22,23,24,26,28,32,34,35,40,47,49",0.8874438286889649,"5,17,21,40",0.5,"21,40",0.9774921720447012,"5,17,21,40"
114,0.9215996966372784,"0,1,2,5,6,11,12,14,15,17,19,21,23,24,28,29,30,34,38,41,45,47,48,49",0.8717330949769092,"5,15,19,30,34,45",0.5,,0.9793307059954768,"15,19,30,45"
115,0.9193494299128102,"4,5,6,8,10,15,16,17,22,27,28,29,30,31,32,34,36,40,43,48",0.881067243355144,"5,10,15,17,22,31,48",0.5,,0.977534498328554,"5,17,31,48"
116,0.9079588508151212,"1,2,7,13,15,16,17,19,27,30,31,36,37,39,40,42,43,46,49",0.8737738830408464,"13,27,31,42",0.5,,0.9793617957858471,"13,27,31,42"
117,0.930190692268796,"1,3,5,9,10,14,23,25,28,31,32,36,38,41,42,43,46,48,49",0.8684797831249388,"10,14,31,38",0.5,,0.979580598789079,"10,14,31,38"
118,0.9154921100149164,"0,3,8,9,10,11,12,16,23,31,36,43,48",0.8696451469395232,"0,3,9,23,36",0.5,,0.9775312066574202,"0,3,23,36"
119,0.9197118078719146,"1,4,7,8,14,17,18,19,20,21,23,24,26,33,38,40,41,42,43,44,46,48,49",0.8797318212141427,"4,20,23,42",0.5,,0.978494996664443,"4,20,23,42"
120,0.9209030100334448,"0,2,3,6,7,12,14,16,18,20,21,24,26,29,30,32,33,36,37,38,39,41,42,43,44,48",0.8906712852365026,"2,14,24,33,36,41",0.5,,0.98088602219037,"2,14,33,36"
121,0.92800755735766,"2,5,6,8,12,15,24,39,42,43,44,45",0.8662228660721748,"2,6,24,35,44",0.5,,0.9764060509513812,"2,6,24,44"
122,0.9461120455427612,"2,4,11,16,20,27,34,38,43,45,49",0.8713986285418553,"4,20,27,34,42",0.5,,0.9773295381032476,"4,20,27,34"
123,0.9344153459332712,"1,3,5,6,8,9,12,14,16,17,22,27,31,35,37,40,41,42,45,48,49",0.881228635195073,"1,5,6,16,25",0.5,,0.9812921999039468,"1,5,6,16"
124,0.9515941235807954,"2,5,8,9,14,15,22,23,24,26,29,32,33,34,36,40,44,45",0.8855903783830189,"22,33,34,43,45,48",0.5,,0.9775422273732106,"22,33,34,45"
125,0.9318262411347518,"1,6,8,10,17,18,19,22,26,27,29,30,31,32,33,35,38,43,45",0.8423785729636794,"1,6,30,33",0.5,,0.9786589297227596,"1,6,30,33"
126,0.9434512006176268,"2,6,8,11,16,17,19,22,25,26,30,31,32,36,42,44,45",0.883293409690605,"11,22,32,36,44,47",0.5,,0.9788298935545792,"11,22,36,44"
127,0.928212551645104,"1,3,4,6,13,16,17,19,20,26,35,38,39,42,45,49",0.8851171627612413,"13,17,26,38,42",0.5,,0.981516330408034,"13,17,26,42"
128,0.9394380405396318,"0,2,5,6,10,13,14,21,28,32,33,36,37,39,41,42,44,49",0.8761093251913326,"6,13,14,21,41",0.5,,0.980198259512825,"13,14,21,41"
129,0.9447440920940612,"0,1,2,5,8,9,10,13,16,20,21,22,24,28,30,31,32,34,35,37,38,47,49",0.8850542802904114,"5,16,24,28,30,35",0.5,,0.977552865777242,"16,28,30,35"
130,0.9318931993986376,"1,7,8,9,10,11,12,14,15,17,18,19,20,23,26,28,30,31,32,34,36,37,40,43,45",0.862933908938965,"18,28,32,43,49",0.5,,0.9788711298500232,"18,28,32,43"
131,0.9373366487083852,"0,3,7,11,12,13,21,22,23,28,31,32,36,37,41,44,46,49",0.8717295206520238,"0,12,13,23,41,47",0.6109559331399365,"12,23",0.9783008702859513,"0,12,23,41"
132,0.920695634303916,"2,4,6,16,17,22,26,29,31,33,34,35,38,40,44,45,46,47,48",0.8806838177684729,"4,17,26,31,45",0.5,,0.9800557432215472,"17,26,31,45"
133,0.9157214562758712,"2,8,11,12,13,15,19,20,26,27,30,31,32,33,34,35,38,44,47",0.8733064980498245,"2,30,35,44",0.5,,0.9774616211987875,"2,30,35,44"
134,0.93989647264161,"0,5,6,12,14,15,18,23,24,28,35,41,42,44,46,49",0.8653637872416686,"6,9,12,15,18",0.5,,0.9769024385809532,"6,12,15,18"
135,0.928540160270276,"1,2,6,7,11,14,16,20,22,26,28,29,34,36,37,40,43,49",0.8634277856745566,"1,7,10,29,37,49",0.5,,0.9764203901695404,"1,29,37,49"
136,0.9413102554454618,"2,6,11,18,23,26,28,29,30,31,37,38,42,47",0.8794013127639115,"0,11,23,28,30",0.5,,0.980461836475884,"11,23,28,30"
137,0.9437250343578611,"2,3,5,11,16,18,21,27,29,33,36,37,40,42,45,47",0.8793788612456169,"16,27,29,37,40,42,44,45",0.5,,0.9770245449991652,"27,29,37,40"
138,0.9362222387599536,"4,13,30,35,38,44",0.8720178926441352,"3,4,30,38,44",0.5,,0.9777910079629176,"4,30,38,44"
139,0.9157328657786618,"1,6,9,10,12,19,21,22,23,25,28,29,31,36,40,45,46",0.8465090414256928,"1,6,9,29,31",0.5,,0.9754245937246486,"6,9,29,31"
140,0.9363727801961214,"6,12,13,14,15,17,26,28,32,37,46",0.8618588580184484,"6,13,14,25,37",0.5,,0.9772845034206246,"6,13,14,37"
141,0.947589476600438,"3,7,13,15,18,19,24,29,31,32,33,36,37,38,40,44",0.8899674345423848,"7,32,33,37",0.5,,0.9792767645721276,"7,32,33,37"
142,0.926081000350205,"0,2,3,4,5,6,8,9,11,12,14,15,16,18,20,21,22,23,24,26,34,35,36,39,40,41,42,48",0.8565730383371444,"14,15,23,24,39",0.5,,0.9754882269328224,"14,15,23,24"
143,0.9238703339882122,"5,8,10,13,17,21,23,24,25,26,29,35,46,48",0.8902134461056908,"10,12,13,17,26",0.5,,0.9784250718701786,"10,13,17,26"
144,0.9147678527858452,"0,1,9,13,14,16,17,20,23,24,26,27,30,31,35,36,38,43,46",0.886206281368143,"1,27,30,36,46",0.5,,0.9782899000154792,"1,27,30,36"
145,0.93097502252949,"0,1,5,6,8,9,10,11,14,15,18,30,31,32,34,38,39,40,41,44,46",0.8587784308714541,"1,9,10,15,39,46",0.5,,0.9795741590111235,"1,10,15,39"
146,0.931583474534554,"1,3,6,7,9,10,15,20,22,25,26,32,34,36,38",0.8905599859057864,"6,10,20,32",0.5,,0.9791643996745896,"6,10,20,32"
147,0.9380705709952616,"3,10,13,14,15,20,24,25,28,35,43,45,47,48",0.895137502727427,"3,10,20,45,47",0.5,,0.9813699899522936,"3,10,20,45"
148,0.9374347446397628,"1,2,10,12,19,20,26,32,38,46,47",0.8604327308490153,"18,19,20,46,47,49",0.5,,0.9782422444262624,"19,20,46,47"
149,0.9254378490959008,"1,6,9,10,11,12,19,23,25,26,29,31,33,35,39,48",0.8957601330790765,"1,6,11,23,26,35,48",0.5,,0.9790725037529924,"1,6,11,48"
