simulation,LassoNet_c_index,LassoNet_features,GBoost_c_index,GBoost_features,LASSO_QUT_c_index,LASSO_QUT_features,HarderLASSO_QUT_c_index,HarderLASSO_QUT_features
28,0.7983104046831114,"0,1,2,3,5,6,7,8,9,10,11,13,14,15,16,17,22,24,25,26,27,28,30,31,34,35,37,39,41,45,46,47,49",0.8213435886432346,"6,11,13,14,22,26,34,39",0.5,,0.9842484161763208,"6,11,13,14,22,26,34,39"
29,0.83825726490331,"0,1,2,3,4,6,7,8,9,10,12,13,14,15,16,19,20,21,23,26,27,28,30,31,32,34,35,37,39,40,41,42,43,44,45,49",0.8205829282663132,"4,7,28,31,35,39,44,49",0.5,,0.958688424552322,"4,7,28,31,35,39,44,49"
30,0.8364135812112691,"2,4,5,6,7,8,10,11,12,13,14,16,19,20,21,22,24,25,26,27,28,29,30,31,33,34,36,37,39,40,41,42,43,44,45,46,47,48,49",0.8332187679008488,"12,13,16,22,28,29,30,31,39",0.5,,0.966981721605999,"12,13,16,28,29,30,31,39"
31,0.7965764719922752,"0,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,47,49",0.815968417398097,"5,9,16,19,21,22,25,29,38",0.5,,0.985589285133068,"5,9,16,19,21,25,29,38"
32,0.7618654671035534,"1,2,3,5,6,7,10,11,12,13,14,16,18,19,20,21,23,25,26,28,29,30,32,33,36,37,38,39,42,45,48",0.79604658577296,"5,7,12,13,14,26,28,32",0.5,,0.9832925649770796,"5,7,12,13,14,26,28,32"
33,0.8197315047324706,"0,1,2,3,4,5,6,10,11,12,13,14,16,18,19,20,21,22,23,24,25,26,29,30,31,32,33,34,35,36,37,39,41,42,43,44,45,46,47,48,49",0.8047507136265104,"18,21,27,33,37,43,44,45,48",0.5791320584637177,"33,43",0.9839782799991414,"18,21,33,37,43,44,45,48"
34,0.843866191226109,"0,1,2,4,5,8,9,10,11,13,14,15,17,19,20,22,23,26,29,30,31,35,36,37,38,39,40,42,44,47,48",0.8311342847584311,"2,19,29,30,35,37,38,48",0.5,,0.8601829412580679,"2,19,29,35,37,38"
35,0.8298707931157755,"0,2,5,6,8,9,10,11,12,14,15,17,18,19,22,23,24,26,27,28,29,30,31,32,35,38,39,40,43,44,45",0.8038557785608498,"8,10,12,18,31,39,40,43",0.5,,0.9717225882232776,"8,10,12,18,31,39,40,43"
36,0.8076308248742143,"0,1,2,3,4,5,7,8,9,10,12,13,14,15,16,17,18,19,20,21,22,23,26,28,29,31,32,33,34,35,36,37,38,39,40,41,43,44,45,48,49",0.8121971946296901,"0,2,13,17,18,26,29,34,40,49",0.5,"18,29",0.5,"0,2,18,26,29,34,40,49"
37,0.7333360381926131,"0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,19,20,21,22,24,27,28,29,30,32,33,34,35,36,37,38,39,40,41,43,44,45,47,49",0.8548815947850313,"0,2,11,15,16,36,39,40",0.5767395626242545,"2,15",0.9717585642606944,"0,2,11,15,16,36,39,40"
38,0.7355564462257849,"0,1,2,4,5,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,40,41,43,44,45,46,47,48,49",0.8243219772879091,"8,15,25,29,32,35,37,39,40",0.5,"8,32",0.9809645958583836,"8,15,25,29,32,35,39,40"
39,0.8163281148919653,"0,1,2,3,4,5,6,7,8,10,11,13,14,16,17,18,19,21,23,24,25,26,27,29,31,34,35,38,39,40,41,42,43,44,45,46,49",0.8068585845516885,"1,2,3,4,11,17,19,26,34",0.5,,0.9592909820157848,"1,2,3,4,11,19,26,34"
40,0.8029126078292014,"0,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,22,25,27,30,31,32,33,34,35,36,37,38,39,40,41,42,44,46,47,48,49",0.8360564126147971,"3,8,9,27,31,33,38,48",0.5763953342531042,"27,31",0.5,"3,8,9,27,31,33,38,48"
41,0.7790943200931556,"1,3,4,5,7,12,13,15,16,17,19,22,25,26,27,28,29,30,31,32,33,35,38,39,40,41,43,44,45,46,47,48,49",0.8131478845905032,"4,19,26,30,31,33,35,46",0.5,"19,26",0.9679052917583127,"4,19,26,30,31,33,35,46"
42,0.7673666568594486,"0,2,4,6,7,10,11,14,17,20,22,23,24,26,29,32,33,34,35,36,42,45,46,48",0.8469023201075991,"2,20,22,26,32,35,42,45",0.5727910116845999,"22,26",0.9511153959314056,"2,20,22,26,32,35,42,45"
43,0.7138262366356076,"0,1,2,3,4,5,6,8,9,11,12,13,14,15,16,18,19,22,23,24,25,27,28,29,30,33,34,35,36,37,38,39,40,41,43,44,46,47,48,49",0.8260157476921254,"1,2,3,9,15,22,27,34,49",0.5,,0.9857365669169164,"2,3,9,15,22,27,34,49"
44,0.7391860301962518,"0,1,2,3,4,5,7,8,9,11,12,13,14,16,17,18,19,20,21,24,25,26,28,29,31,32,33,35,36,38,44,45,46,47,48,49",0.7951414903277217,"1,9,11,16,19,28,31,32,38,45,48",0.5,,0.5,
45,0.7794268345868484,"0,4,5,6,7,8,9,13,14,17,19,20,21,22,23,25,27,28,32,35,36,38,39,42,45,47,48",0.8262470267478976,"6,9,19,22,23,36,39,42,45",0.5760122435110194,"36,39",0.9660146247882936,"6,9,19,22,36,39,42,45"
46,0.7407115480978886,"0,1,2,3,4,5,6,8,9,10,11,13,14,16,17,18,19,20,21,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.8148918593155379,"11,24,31,35,37,38,44,47,49",0.5734205501157925,"11,44",0.5,
47,0.8328046352792658,"0,4,7,10,13,15,17,18,20,25,27,28,30,31,32,33,34,36,38,39,40,44,45,48",0.8355236538430414,"4,7,15,17,20,25,27,28",0.5,,0.984605715333862,"4,7,15,17,20,25,27,28"
48,0.7314485961667787,"1,2,4,7,8,9,10,11,12,15,16,17,18,19,20,22,23,24,25,28,29,30,31,32,33,34,35,36,38,41,42,43,44,45,47,49",0.8209928757565568,"1,9,10,11,19,24,28,31,32",0.5,,0.5697949941156691,"28,32"
49,0.8200769724182168,"1,2,3,4,5,8,9,11,12,13,14,15,17,18,19,20,21,22,23,26,28,29,35,36,37,38,40,41,43,44,45,46,47,48",0.8576564231150504,"3,4,9,12,13,15,37,47",0.5647355530934748,"12,37",0.5,
50,0.8293641650208471,"2,5,6,7,10,11,12,13,16,17,18,19,20,21,22,23,24,26,30,31,32,33,34,35,36,37,38,39,40,41,42,43,47,48,49",0.8351574500768049,"2,11,17,33,35,39,40,49",0.5,,0.98559359227562,"2,11,17,33,35,39,40,49"
51,0.8065396070611395,"2,4,5,7,9,10,11,13,15,16,17,18,19,20,22,23,24,25,27,30,31,32,33,34,35,36,38,39,40,41,42,43,45,46,47,48,49",0.8142219836126344,"9,16,18,25,34,36,40,46,47",0.5,"16,46",0.5,"9,16,40,46"
52,0.8468607509795896,"0,3,4,5,7,9,10,13,14,16,17,18,20,21,22,23,28,30,31,34,35,36,37,39,40,41,43,45,46,47,48,49",0.8716405225520688,"0,4,10,13,35,36,41,45",0.5,,0.5,
53,0.780805065581185,"0,1,2,3,4,5,6,7,8,10,11,12,13,15,16,17,18,20,21,22,24,25,26,27,28,29,30,31,32,34,36,37,38,39,40,41,42,43,45,46,47,49",0.8143296504490535,"1,3,4,15,16,29,31,32,42,47",0.5,,0.9659339665309814,"1,3,15,16,31,32,42,47"
54,0.8173246263858527,"0,1,2,5,6,7,8,11,13,14,15,17,19,21,24,25,26,28,30,31,32,33,34,35,37,38,40,41,42,43,44,45,46,48,49",0.8165460888623008,"0,1,6,14,24,30,33,37,39",0.5,,0.969135250278149,"0,1,6,14,24,30,33,37"
55,0.7848454068987933,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,17,18,19,20,21,22,23,25,26,28,30,31,33,35,36,37,38,39,40,41,43,44,45,47,48",0.7999769769363074,"10,18,20,22,23,30,31,35,36,41,45",0.5874483673939246,"18,31",0.9829250125272552,"10,18,20,23,30,31,36,45"
56,0.7758039440307667,"0,1,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,32,33,34,35,36,37,39,40,41,42,43,44,45,46,47,48,49",0.8542099664511906,"7,10,13,22,24,29,32,36",0.5,,0.5,"7,10,13,22,24,29,32,36"
57,0.7938924855948629,"1,2,3,4,7,8,10,11,12,14,15,16,17,20,21,24,25,26,27,29,30,31,32,33,34,35,37,39,40,41,42,43,45,46,47,48,49",0.812627734338946,"1,8,24,34,35,41,42,48",0.5,,0.9681649767276276,"1,8,24,34,35,41,42,48"
58,0.7931721034293426,"0,3,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,25,26,27,29,31,32,33,34,35,36,37,38,39,41,42,44,45,47,48",0.8269947197463016,"6,7,8,17,26,27,34,42",0.5,,0.984223381928088,"6,7,8,17,26,27,34,42"
59,0.7440580421678531,"0,1,2,5,6,7,9,10,11,12,13,15,16,17,18,20,21,23,25,26,27,29,32,33,34,35,36,37,38,39,42,43,44,45,46,47,48",0.8219267381283583,"1,9,13,17,18,20,23,33,44,47",0.5,,0.9837738319286474,"9,13,17,18,20,23,44,47"
60,0.821044055770976,"0,2,3,4,5,6,7,8,9,10,13,14,15,16,19,22,24,25,27,28,31,32,33,34,35,38,39,40,41,42,44,45,47",0.8091728714627506,"2,3,6,7,10,14,19,41,42,49",0.5,"3,14",0.9832032216813794,"2,3,6,7,14,19,41,42"
61,0.7682259449939765,"0,1,2,6,8,10,12,13,14,15,16,17,18,21,23,24,27,28,29,30,31,33,34,35,39,40,41,42,43,46,47,48",0.8191640510623586,"0,12,15,21,34,39,43,46,48",0.5,,0.981062304504962,"0,12,15,34,39,43,46,48"
62,0.8739344997756842,"0,3,4,7,10,11,14,15,16,17,20,27,28,30,31,37,41,42,47",0.8296367132876307,"0,4,7,10,11,14,15,20",0.5,,0.9652428514084672,"0,4,7,10,11,14,15,20"
63,0.7819572866377547,"1,2,4,5,6,7,8,9,10,11,13,14,15,16,17,19,20,21,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48",0.8319422851376047,"8,9,11,13,15,17,23,26",0.5,,0.9840793170226112,"8,9,11,13,15,17,23,26"
64,0.8370527744054845,"0,2,3,4,5,6,7,9,11,12,13,14,15,17,19,22,25,27,29,30,31,32,34,35,36,37,38,39,40,41,42,43,45,46,47,48",0.8218149682210955,"0,3,5,25,27,42,43,48",0.5277236510543659,0,0.9628242927535936,"0,3,5,25,27,42,43,48"
65,0.8165964462355743,"0,1,3,4,5,8,9,10,11,13,14,15,16,17,18,19,20,23,24,26,27,30,31,32,35,36,37,38,42,43,44,46,47,48,49",0.839756103943684,"4,5,17,26,30,34,38,48,49",0.5,"26,49",0.5,"4,5,17,26,30,38,48,49"
66,0.8273496969149143,"0,1,2,4,5,7,8,12,14,15,16,17,19,21,22,23,24,25,26,27,30,31,32,34,35,37,38,39,40,41,42,43,44,45,46,47,48,49",0.8671219106001715,"0,22,23,30,34,38,44,49",0.5,,0.9708227534314492,"0,22,23,30,34,38,44,49"
67,0.801243032475859,"0,1,2,4,5,8,9,10,12,14,16,18,21,24,25,26,29,30,31,32,37,40,41,42,43,44,46,47,48",0.8051513882710073,"5,8,10,24,32,41,44,48",0.5,"8,44",0.8522125978070291,"5,8,32,41,44,48"
68,0.8527125439816708,"1,2,3,6,7,8,9,10,11,16,18,19,21,24,26,27,28,29,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49",0.8155783760194201,"7,11,16,18,19,21,31,35,38,40",0.5693382974661102,"18,38",0.5,
69,0.8121853910550304,"0,1,2,3,6,7,8,9,10,11,12,13,15,16,17,18,20,22,24,25,27,29,32,34,35,36,37,38,39,41,46,47,49",0.811725564977482,"1,2,13,16,20,27,32,41",0.5,,0.5,"1,16"
70,0.8035616770010895,"0,1,2,4,5,6,7,8,10,11,12,14,15,16,18,19,20,24,25,26,28,29,31,33,34,36,37,38,39,42,43,44,45,46,47",0.835827941947893,"2,12,15,16,19,26,28,38,39",0.5,,0.9833887043189368,"2,12,15,19,26,28,38,39"
71,0.7519557658875797,"0,1,3,7,8,10,11,13,14,15,18,21,22,23,25,27,28,29,30,32,33,35,36,39,44,45,48",0.8202345309381237,"1,3,7,8,10,21,27,35,48",0.5,,0.6785058914429206,"8,35"
72,0.8300967866195799,"0,1,6,7,8,9,13,18,19,21,23,24,25,27,28,29,30,33,34,35,36,37,39,40,41,43,44,46",0.8115543236115713,"7,8,13,19,20,24,25,30,39,44",0.5,,0.9839182822462684,"7,8,13,19,24,25,30,44"
73,0.798716597604242,"0,1,3,4,5,6,7,8,10,11,12,13,15,18,20,21,22,23,24,25,26,27,28,30,31,32,33,35,36,38,39,40,43,45,46,47,48,49",0.8049680804692199,"5,6,10,12,20,26,27,35,36,41",0.5,,0.9537373715080254,"5,6,10,20,26,27,35,36"
74,0.7569183343440469,"1,2,3,5,6,8,10,11,13,14,16,18,19,20,22,23,24,25,26,27,28,29,32,33,37,39,40,41,42,44,45,47,49",0.7653476854659389,"1,8,10,22,24,28,42,44,49",0.5,,0.9644481503941784,"1,8,10,24,28,42,44,49"
75,0.8351509151372071,"0,1,2,3,4,5,8,9,11,12,13,14,16,18,20,21,24,25,28,31,34,37,38,40,41,42,43,44,45,47",0.8261315462137944,"2,3,4,5,8,13,14,25",0.5,,0.9689259513111468,"2,3,4,5,8,13,14,25"
76,0.8440620352666242,"0,3,4,5,6,7,8,9,10,11,12,13,14,15,19,20,23,24,27,28,29,30,32,33,34,36,37,38,43,44,45,46,47,48",0.8307709845740905,"4,10,20,28,33,34,44,46",0.571614927430345,"4,28",0.5644356873779063,"33,44"
77,0.754780612061852,"0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,29,30,33,34,35,36,37,38,39,40,41,42,43,44,46,47,48,49",0.8656636478722368,"2,6,12,23,35,42,44,46",0.5,"23,46",0.5,"2,6,12,23,35,42,44,46"
78,0.8521813209218246,"1,3,4,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,28,29,30,31,32,33,34,36,37,38,39,40,41,42,43,44,45,47,48,49",0.8235606554481727,"18,23,32,36,41,43,44,47",0.5,,0.9812866378022904,"18,23,32,36,41,43,44,47"
79,0.8320569139383893,"0,2,3,4,6,8,10,12,13,14,20,24,25,26,27,28,29,30,31,33,36,37,38,39,41,43,44,46,48,49",0.840163005940047,"0,4,24,28,29,31,38,48",0.5811672882994888,"24,28",0.9565381958834092,"0,4,24,28,29,31,38,48"
80,0.8127282226057654,"1,2,3,5,6,7,8,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,32,33,34,35,36,37,38,39,40,42,44,45,46,47,48,49",0.818481825616731,"5,7,12,20,29,30,35,37",0.5764120055689735,"7,37",0.9693788515770096,"5,7,12,20,29,30,35,37"
81,0.8006320862797772,"0,3,4,5,6,7,8,10,11,12,14,15,16,18,19,20,21,22,24,25,26,27,28,31,32,33,36,38,39,40,41,42,43,44,45,47,48,49",0.8505695360750076,"3,5,7,8,20,32,33,41",0.5,,0.5,"3,5,7,8,20,32,33,41"
82,0.7990178215566817,"0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,43,44,47,48,49",0.8056952115242271,"5,9,10,11,17,23,37,47",0.5795877697432101,"11,17",0.5,10
83,0.7784684136778058,"0,1,2,3,4,5,6,7,8,10,11,13,15,16,17,19,20,21,22,24,25,26,27,28,29,31,33,34,35,36,37,38,39,40,41,43,44,45,46,47,48,49",0.8434267388619332,"3,4,11,22,26,34,40,43",0.5,,0.9655616789954106,"3,4,11,22,26,34,40,43"
84,0.8563099834380827,"1,3,4,5,6,7,8,9,10,11,12,13,15,16,21,22,23,24,25,26,27,28,30,32,34,37,39,40,42,44,45,46,48,49",0.8174550299800133,"4,9,15,21,25,27,30,42",0.5820510556549984,"21,27",0.5,
85,0.7547864920806335,"2,6,8,9,10,12,14,17,18,20,21,24,25,29,32,33,34,35,37,38,40,47,48",0.855477186825054,"0,6,9,17,21,25,34,35,37,44",0.5,,0.9866866900647948,"6,9,17,21,25,34,37,44"
86,0.7964715655120581,"1,2,3,8,10,11,12,15,19,22,23,25,26,31,32,33,34,35,36,37,38,39,40,41,43,45,47,48,49",0.8228530741946968,"1,2,3,10,11,17,19,22,23",0.5,,0.9833704724357536,"1,2,3,10,11,19,22,23"
87,0.7993802824329848,"1,2,3,4,6,7,8,9,10,11,13,15,16,17,18,20,21,23,25,28,29,31,32,33,34,35,36,37,38,39,40,41,42,43,45,46,49",0.8148033385635738,"2,9,17,18,21,31,34,38",0.5778787199535871,"18,21",0.9852770928653368,"2,9,17,18,21,31,34,38"
88,0.8315181654924714,"1,4,5,6,7,9,10,12,13,14,15,16,17,18,19,20,22,23,24,25,27,30,31,33,35,36,37,38,39,40,41,42,44,46,47,49",0.8495427545241055,"15,19,20,22,27,31,36,40,49",0.5,,0.5,"15,19,20,22,27,36,40,49"
89,0.8097218198002073,"0,1,4,6,7,9,11,13,15,16,18,19,21,23,24,25,27,28,29,31,32,33,34,35,37,38,39,40,41,42,43,44,45,46,47,48,49",0.8148889184723451,"7,11,13,23,25,28,45,49",0.5,,0.9822969117481996,"7,11,13,23,25,28,45,49"
90,0.8470645514667099,"0,2,3,4,5,6,7,8,9,10,11,12,13,14,17,19,22,24,25,26,27,28,29,31,32,33,36,38,39,40,41,43,48,49",0.8140896119879363,"7,14,29,32,33,36,39,42,43,48",0.5,,0.8391501332143195,"7,14,29,32,43,48"
91,0.8038501602035838,"0,1,2,3,4,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,27,28,29,30,31,32,33,34,36,38,39,40,42,43,45,47,48,49",0.8248559486293693,"0,2,11,23,25,34,42,48,49",0.5,,0.984095673843963,"0,2,11,23,34,42,48,49"
92,0.8080131977135171,"2,5,8,9,10,11,13,14,15,18,20,21,22,23,24,26,27,28,29,32,33,37,39,40,41,43,45,46,47,49",0.8189661966207128,"5,13,28,32,39,40,46,47,49",0.5697529631809012,"5,49",0.5,
93,0.784005637598445,"0,1,2,3,6,8,9,10,11,13,15,16,19,20,22,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,41,42,43,45,46,47,48,49",0.8058061585084112,"6,7,9,11,19,26,27,31,37,43",0.5,"27,37",0.965627169920418,"9,11,19,26,27,31,37,43"
94,0.8077731821214142,"0,1,2,3,4,5,6,7,9,10,11,12,13,14,15,17,18,19,20,21,22,23,24,27,28,29,30,31,32,34,35,36,37,38,39,40,41,42,43,44,45,48,49",0.8377571714476317,"2,7,18,20,24,34,44,49",0.5,,0.971199466310874,"2,7,18,20,24,34,44,49"
95,0.785199613206244,"0,1,2,3,4,6,7,8,9,11,13,14,15,16,17,18,19,20,22,23,24,26,28,29,30,33,34,35,36,37,38,41,42,43,44,45,46,47,48,49",0.8165575355712115,"4,6,8,28,29,34,37,44",0.5,"6,29",0.9833595800524936,"4,6,8,28,29,34,37,44"
96,0.7925551167703004,"0,1,2,4,6,7,8,9,11,12,13,14,15,16,17,18,22,24,26,27,28,29,30,31,32,33,34,36,37,38,40,41,42,44,45,46,47,48,49",0.8177554063325536,"8,9,14,28,29,30,31,32,40",0.579822751165542,"31,32",0.9827451149875478,"8,9,14,29,30,31,32,40"
