simulation,LassoNet_c_index,LassoNet_features,GBoost_c_index,GBoost_features,LASSO_QUT_c_index,LASSO_QUT_features,HarderLASSO_QUT_c_index,HarderLASSO_QUT_features
29,0.6925397461589846,"0,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,30,31,32,33,35,36,37,38,39,41,43,45,46,47,48,49",0.7914094856379426,"0,5,9,10,16,18,23,25,28,43",0.5,,0.5,
30,0.7267331957058035,"0,1,2,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7817502087532197,"6,11,13,22,26,27,36,40,41,42,45",0.5,"6,26",0.5,
31,0.7650211947615758,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,24,25,26,27,28,29,30,32,34,35,36,37,38,39,40,41,42,43,44,46,47,48,49",0.7899605899321497,"1,12,15,17,18,24,30,34,35,36,49",0.5,,0.5,
32,0.7803045429803855,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,26,27,28,29,30,31,32,33,34,36,37,38,39,41,42,43,44,45,46,47,49",0.800214443772788,"0,10,11,16,18,20,27,31,34,43,44",0.5,,0.5,
33,0.7484598992126318,"0,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,24,25,26,27,28,29,30,31,32,33,34,35,36,38,39,40,41,42,44,45,47,48,49",0.7844070413672394,"10,11,13,20,24,26,30,31,32,44,49",0.5,,0.5,
34,0.7227883426033824,"0,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49",0.8084887753893283,"0,2,10,12,13,17,26,37,39,41",0.5,,0.5,
35,0.8159263395021876,"1,2,4,5,7,8,9,10,11,12,13,14,15,16,19,20,21,23,24,25,27,28,30,31,32,33,35,38,39,40,41,42,44,45,46,47,48,49",0.8057184974189454,"1,2,5,8,9,10,12,21,28,33,38",0.5,,0.5,
36,0.7656415319630419,"0,1,2,3,4,5,7,10,11,12,13,14,15,16,17,18,19,22,23,24,25,26,27,28,29,31,32,33,34,36,38,39,40,41,42,43,45,46,47,48",0.799498992272731,"4,10,12,14,15,19,24,29,38,43",0.5,,0.5,
37,0.7684611113368274,"0,1,2,3,4,5,7,8,9,10,11,13,14,15,16,17,18,19,20,21,23,24,25,26,27,29,30,31,32,33,34,35,38,39,40,41,42,43,44,45,46,47,48,49",0.801099689865789,"7,10,14,16,18,20,23,28,32,45,47",0.5,,0.5,
38,0.731027192925976,"0,2,3,4,5,6,8,9,11,12,13,14,15,16,17,18,19,20,21,25,27,28,29,30,31,32,34,35,37,38,39,40,42,43,45,46,47,49",0.8017982851501299,"0,2,3,17,18,21,34,37,38,39",0.5,,0.5,
39,0.681982984158375,"0,1,2,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,25,26,27,28,29,30,31,32,33,34,36,37,38,39,40,41,42,44,45,46,47,48,49",0.784551840636137,"6,7,10,12,13,32,34,40,42,47",0.5,,0.5,
40,0.7516997620472288,"0,1,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.8058792424474347,"0,10,18,25,26,28,30,33,40,44,46",0.5,,0.5,
41,0.7028459094933084,"0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23,24,25,26,29,30,31,32,33,34,36,37,38,39,40,41,42,43,44,45,46,49",0.7966372441805968,"7,12,14,16,29,35,36,38,39,44,45",0.5,,0.5,
42,0.7241433333153258,"1,2,3,4,5,6,8,10,12,13,14,15,16,17,18,19,20,23,24,25,26,27,30,31,32,34,36,37,38,39,40,41,43,44,45,46,47,48,49",0.7875309955863365,"5,12,16,18,25,27,34,41,48,49",0.5,,0.5,
43,0.7523201776819831,"0,2,3,5,6,8,9,10,11,12,13,14,16,17,21,23,24,25,26,27,28,29,30,31,32,34,35,36,37,38,39,41,42,43,44,45,46,47,48",0.8211350202545425,"2,3,6,11,12,16,21,34,37,41",0.5,,0.5,
44,0.7364434911393698,"0,1,2,3,5,6,7,10,11,12,13,15,16,17,18,19,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,43,45,46,47,49",0.7854884837342322,"1,6,11,17,18,23,29,36,41,45,46",0.5,,0.5,
45,0.7053951002603548,"0,1,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,19,21,22,25,26,27,28,29,30,31,32,35,37,38,39,40,41,42,43,44,45,46,48,49",0.8000258770470593,"4,5,7,10,25,35,38,42,43,46,49",0.5,,0.5,
46,0.680121591994297,"1,2,3,5,8,9,10,12,13,14,15,16,17,18,19,20,21,22,24,25,26,27,28,29,31,32,33,34,35,36,37,39,42,43,46,47,48,49",0.7751193726713923,"8,10,15,19,21,24,25,33,34,39,43,46",0.5,,0.5,
47,0.6441708208795195,"0,1,2,4,5,6,7,8,9,12,13,15,16,18,19,20,23,24,27,28,29,31,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49",0.7803862028067742,"4,5,7,9,19,20,34,36,40,41,48",0.5653338769329334,"5,40",0.5,"5,40"
48,0.7166075406319611,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,43,45,46,47,48,49",0.8273115873277782,"0,1,3,19,22,31,32,35,40,45",0.5,,0.5,
49,0.7200728846901531,"0,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,23,24,26,27,28,29,31,32,34,36,37,38,40,41,43,44,45,47,48,49",0.7993407881527561,"3,4,5,6,8,20,24,40,41,47,49",0.5,8,0.5,
50,0.7424386427436039,"0,1,2,3,5,7,8,9,10,11,12,14,15,16,17,18,20,21,22,24,25,27,29,31,32,33,34,37,38,39,40,42,43,44,45,46,49",0.7682653024680645,"1,2,5,8,9,22,24,33,38,45",0.5,,0.5,
51,0.745357833655706,"0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21,23,24,25,26,27,28,29,30,32,33,34,36,37,38,39,40,41,42,43,45,46,47,48,49",0.8041478615946701,"2,5,6,27,29,33,40,41,43,45",0.5,,0.5,
52,0.7037449199465401,"0,2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,19,20,21,22,23,24,25,26,27,29,30,32,34,35,36,37,38,39,40,41,42,43,44,45,47,48,49",0.8091931920464773,"5,7,21,23,34,35,37,39,40,43",0.5,,0.5,
53,0.6689820544142734,"1,2,5,7,8,9,10,11,12,14,15,16,18,19,22,24,25,26,27,28,29,30,31,32,34,35,36,37,39,40,41,43,44,47,48,49",0.7683135194692173,"12,14,15,16,24,25,26,27,30,41,44",0.5,,0.5,
54,0.736394945840531,"2,3,4,5,7,8,9,10,12,13,14,15,16,17,19,20,21,22,23,24,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,47,48,49",0.7878966895907348,"8,13,16,17,19,22,33,35,42,48",0.5,,0.5,
55,0.6860095325615477,"0,1,2,3,4,5,6,7,8,10,11,12,13,14,15,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39,40,42,43,44,45,46,47,48,49",0.7878375445750401,"2,4,13,21,29,32,33,39,41,42,46,48",0.5,,0.5,
56,0.6788911716045182,"0,3,4,5,6,7,8,9,10,12,13,14,16,18,19,20,21,22,23,24,25,27,29,30,31,32,34,35,36,37,38,39,40,41,42,43,45,46,48",0.7879065708445557,"3,5,8,9,14,15,22,23,25,29,35,38",0.5571439331565455,"3,9",0.5,
57,0.767451592874121,"0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,48,49",0.8573620680694863,"4,5,6,7,18,23,26,46,48,49",0.5,,0.5,
58,0.7287710329470433,"0,1,3,4,5,7,9,10,12,13,14,15,16,17,18,19,20,21,22,24,25,28,30,33,34,36,37,38,39,40,42,44,45,46,47,48,49",0.7958843638758645,"0,3,7,10,14,18,19,30,36,39,40,42,48",0.5041360222051467,14,0.5,
59,0.7990413358090046,"0,1,2,3,4,6,7,9,10,11,12,13,14,15,17,18,19,20,21,22,23,24,26,27,28,30,31,33,35,37,39,40,41,42,43,44,46,48,49",0.7842307641659754,"1,7,10,13,27,30,31,33,43,44,48",0.5,,0.5,
60,0.6766148498856943,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7990749094470482,"2,6,7,14,22,25,26,38,39,44",0.5,,0.5,
61,0.6409872714350326,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.8295431931252827,"0,1,13,18,21,24,25,26,33,46",0.5725179298313626,"1,26",0.5,
62,0.7008717110782423,"0,1,2,3,5,7,10,11,12,13,14,15,16,17,18,19,20,22,24,25,26,28,29,30,31,33,35,36,37,38,39,40,41,42,43,44,46,47,48,49",0.7939359678264528,"0,1,5,11,12,26,31,36,40,47,48,49",0.5,,0.5,
63,0.7289338846453296,"0,4,5,7,9,10,11,12,13,14,18,20,22,25,26,27,28,29,30,34,35,36,37,38,39,40,43,45,47,48",0.8043394777265745,"9,14,18,26,29,34,36,37,43,48,49",0.5,,0.5,
64,0.698640972554016,"2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,19,20,21,22,23,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,48",0.773325104846844,"9,11,12,14,15,18,27,32,35,38,44,46",0.5,,0.5,
65,0.6760987534923705,"1,2,3,4,5,7,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,28,33,34,36,37,40,41,42,44,45,46,47,48,49",0.8323098001289491,"4,9,14,18,21,33,37,46,47,49",0.5,,0.5,
66,0.747263509006004,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,30,31,32,33,35,36,37,38,40,41,42,43,46,48,49",0.8107418278852568,"6,14,21,24,27,28,36,37,38,41,46",0.5,,0.5665083388925951,"6,36"
67,0.7487761082140677,"0,1,2,3,4,5,6,9,11,12,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,33,34,36,37,38,39,40,42,43,44,45,46,48,49",0.7820662180540817,"0,9,15,17,20,22,26,38,40,44",0.5,,0.5,
68,0.7282184075412098,"0,1,2,3,4,5,6,7,8,9,10,12,13,14,15,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,37,38,39,40,41,42,45,46,47,48",0.8067866690803576,"2,5,6,9,19,20,23,25,27,29,40",0.5,,0.5,
69,0.6959792477302205,"0,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49",0.8300672090555359,"1,7,13,23,25,29,37,38,47,48",0.522654561175962,13,0.5,
70,0.7798395501057175,"0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,18,19,20,21,22,23,24,25,26,27,28,31,32,33,34,36,37,38,39,40,41,42,43,44,45,46,48,49",0.8553434519429864,"6,8,12,15,18,19,22,26,27,48",0.5,,0.5,
71,0.7189739413680781,"0,1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49",0.8022436257441312,"5,7,9,10,15,16,22,23,26,37,39,40,42",0.5558688082668763,"5,15",0.5,
72,0.7302916577896502,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,34,36,37,38,39,40,41,42,44,45,47,48,49",0.8273884637025626,"15,17,18,26,27,34,39,41,48,49",0.5,,0.5,
73,0.7464522463681635,"0,1,2,3,4,5,6,7,8,9,10,11,13,15,16,17,19,20,21,22,24,25,26,27,28,29,32,33,34,35,36,37,38,41,42,43,46,47,48,49",0.7828696119169803,"0,1,7,17,21,25,27,33,43,46,47",0.5,,0.5,
74,0.7785111755856436,"1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,48",0.7967467225445949,"11,17,20,21,24,31,34,35,41,42,46",0.5,,0.5,
75,0.7506059295942564,"0,1,3,4,5,7,8,10,11,12,13,14,16,17,20,21,22,23,24,25,26,27,28,29,30,31,33,35,37,38,39,40,41,42,43,44,45,46,47,48,49",0.8007834505888981,"0,1,3,17,22,26,31,41,42,46,48",0.5,,0.5,
76,0.7129466284709297,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7813833546431018,"4,5,10,18,25,26,29,34,47,48",0.5,,0.5,
77,0.7728791998846384,"0,1,3,4,6,7,8,9,10,11,14,15,18,19,21,22,24,25,26,28,30,31,32,34,35,36,38,39,40,41,42,43,44,47,48,49",0.7971218816307192,"9,15,18,19,28,32,35,39,41,47",0.5,,0.5,"28,35"
78,0.6918110289931498,"0,1,2,3,5,8,9,11,12,13,14,15,17,18,19,20,21,22,23,25,26,29,30,31,32,34,35,36,37,38,40,41,43,44,45,46,47,48,49",0.8029759234335277,"2,5,13,17,19,20,33,44,45,46,49",0.5,,0.5,
79,0.7571967236489805,"3,4,5,7,8,9,11,12,13,14,16,17,18,19,20,21,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,43,45,46,47,48,49",0.7724575801264278,"3,19,20,21,28,34,38,46,47,48",0.5,,0.5,
80,0.7903187538968313,"0,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,26,27,28,31,34,35,36,37,38,39,41,43,45,46,47,48",0.8000408305147404,"0,1,4,6,7,9,10,12,16,23,41,43,47",0.5,,0.5,
81,0.7352010688042753,"0,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,38,39,40,42,44,45,46,47,48,49",0.7987388109552438,"0,4,19,21,27,30,32,38,45,46,47",0.5,,0.5,21
82,0.7207264434781684,"0,1,2,3,4,7,9,10,11,12,13,14,15,18,19,20,21,22,23,24,25,26,27,30,32,33,34,35,36,37,39,40,41,42,43,44,45,46,47,48",0.7883859941952562,"0,2,3,11,18,24,25,32,37,46",0.5,,0.5,
83,0.7218008996873968,"0,1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,22,24,25,27,29,31,32,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.8,"0,3,7,13,14,15,19,25,32,38,44,46",0.5,,0.5,
84,0.7228403473613895,"0,2,3,4,5,6,7,8,9,10,11,14,15,16,18,20,21,22,23,24,25,26,27,28,30,31,33,34,35,36,37,38,39,40,41,45,46,47,48",0.8082805611222444,"3,4,8,11,20,23,26,28,35,39,47",0.5,,0.5,
85,0.6958178904947643,"0,1,2,3,4,6,7,8,9,10,11,12,13,15,16,18,19,20,21,22,23,25,26,27,28,30,31,32,33,34,35,36,37,38,39,40,41,42,43,45,47,48,49",0.8043129352992269,"18,21,25,26,30,31,34,36,38,45,47",0.5,,0.5,
86,0.7972521015999277,"0,4,7,8,9,10,12,13,15,16,17,18,19,20,21,23,24,25,27,28,30,31,32,33,34,35,36,37,39,40,41,43,45,48,49",0.814086814086814,"8,9,10,15,17,27,37,39,41,45,49",0.5,"9,27",0.5,
87,0.7355988023159461,"0,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,42,43,44,46,47,48,49",0.7905760479073621,"1,7,14,18,25,27,32,33,36,38,39",0.5,,0.5,
88,0.7034762518805072,"0,1,2,3,4,5,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,25,27,28,31,32,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49",0.8380346013324736,"0,1,10,21,23,28,32,36,39,44",0.5,,0.5,
89,0.7349951070288252,"0,1,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,21,22,23,25,26,27,28,29,30,31,32,33,34,35,37,39,40,41,43,44,45,47,48,49",0.8151558798296774,"1,7,14,17,21,29,33,37,45,47",0.5,,0.5,
90,0.6915694957949051,"0,1,2,3,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,49",0.8026043147929955,"5,8,9,11,15,16,19,32,47,49",0.5,,0.5,
91,0.7705334202553975,"0,1,2,3,5,6,7,8,9,11,12,13,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,32,33,34,35,37,38,39,40,41,42,43,44,45,46,48,49",0.793900116322174,"3,7,8,16,20,23,28,37,39,43,44",0.489427464815738,39,0.5,
92,0.7129585954925929,"0,2,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7952799341237419,"0,1,5,12,13,21,30,31,32,36,49",0.5,,0.5,
93,0.7596389290707353,"0,1,2,3,4,5,6,7,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,28,29,30,32,33,34,36,37,38,39,40,41,43,44,45,46,48,49",0.8104566184215134,"0,2,21,24,27,29,30,34,37,40,43,46",0.5,,0.5,
94,0.7006149827350074,"1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,19,21,22,23,25,26,27,28,29,30,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7789234893792535,"1,4,9,11,15,16,21,22,25,33,36,44,46",0.5,,0.5,
95,0.7450419700438295,"0,1,2,3,4,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,29,30,32,34,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7944831499984848,"2,4,8,13,17,27,36,43,46,48,49",0.5,"46,49",0.5,
96,0.7292605814486004,"0,2,3,4,7,8,9,10,12,13,15,17,18,20,21,22,23,24,25,26,27,28,29,30,32,33,34,35,38,39,40,43,49",0.8063005898354089,"0,8,17,20,26,27,29,30,46,49",0.5,,0.5,
97,0.6884540159304774,"1,3,4,8,10,11,12,13,14,16,17,18,19,20,21,22,23,24,26,27,30,31,33,35,36,38,39,40,42,43,45,47,48,49",0.7890883988987262,"15,16,17,19,21,23,30,36,39,42,48",0.5,,0.5,
98,0.6685097546841801,"0,1,2,3,4,6,7,8,10,11,12,13,14,17,18,19,20,21,22,23,24,25,27,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,48,49",0.7961603674371687,"1,7,13,17,19,20,27,32,41,48",0.5,,0.5,
