simulation,LassoNet_c_index,LassoNet_features,GBoost_c_index,GBoost_features,LASSO_QUT_c_index,LASSO_QUT_features,HarderLASSO_QUT_c_index,HarderLASSO_QUT_features
97,0.7366865290897721,"0,1,2,3,4,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,25,26,28,29,30,32,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49",0.7256740413832621,"0,2,8,10,12,13,14,35,37,39,41,44",0.5,,0.5,
98,0.6443098717343101,"0,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,20,21,23,24,25,26,27,28,29,30,31,32,33,34,35,38,39,40,41,43,44,46,47,48,49",0.7221391898275421,"2,3,5,8,9,10,12,20,21,28,33,38,47,48",0.5,,0.5,
99,0.673289142152433,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,47,48",0.7164353451483612,"4,7,10,12,14,19,24,29,30,34,38,43,48",0.5,,0.5,
100,0.6587335235245366,"0,2,3,4,5,6,7,8,10,11,12,13,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",0.7529957849763538,"0,7,10,14,15,16,18,19,20,23,32,39,45,47",0.5,,0.5,
101,0.6344552337063858,"0,2,3,4,9,11,12,13,14,15,16,17,18,21,23,26,27,29,30,31,32,34,37,38,39,40,42,43,44,45,46,48",0.7158108404652184,"0,2,3,14,17,18,21,24,27,34,37,38,39,44",0.5,,0.5,
102,0.5864340070916527,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.6865843583388497,"7,10,12,13,14,16,24,31,32,36,40,41,42,44,47",0.5,,0.5,
103,0.6486347355949285,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,30,31,32,33,34,35,36,38,39,40,41,42,43,44,45,46,48,49",0.6881531819853192,"0,4,6,10,11,18,24,25,26,28,30,33,44,46",0.5,,0.5,
104,0.6413816929296263,"0,1,2,3,4,7,8,13,17,18,20,26,29,30,31,33,34,36,39,40,42,43,45,47,48",0.6975265035888129,"7,14,16,29,33,35,36,39,43,44,45",0.5,,0.5,
105,0.642713300660887,"1,2,4,5,7,9,11,12,14,15,16,17,18,20,21,22,23,25,27,30,31,32,33,34,35,36,37,38,40,41,43,44,46,47,48,49",0.7093309311096235,"5,8,11,12,16,23,25,27,31,32,34,41,46,48,49",0.5,,0.5,
106,0.6141019775303747,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7081891857904636,"3,6,10,11,12,16,21,30,32,33,34,41,49",0.5,,0.5,
107,0.6601910766699952,"1,3,4,5,6,7,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,29,31,32,33,36,38,40,41,42,43,44,45,46,47,48,49",0.7104332923451043,"1,6,7,9,10,11,17,18,26,29,36,41,45,46",0.5,,0.5,
108,0.6094967988318545,"0,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,29,30,31,32,33,34,35,37,38,39,40,41,42,43,45,46,47,48,49",0.6992488487026844,"5,7,13,18,25,29,32,38,42,43,46",0.5,,0.5,
109,0.6688363393453574,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7207588510354042,"5,10,13,15,21,24,25,26,33,34,39,40,43",0.5,,0.5,
110,0.6118500387423862,"2,3,4,5,7,9,12,14,16,17,19,21,24,25,29,30,31,32,33,34,36,38,40,41,42,43,44,47,48,49",0.7434792202260914,"4,5,9,13,19,20,24,33,34,36,40,41,43,48",0.5,,0.5,
111,0.6368153626762675,"0,1,2,3,4,5,6,7,8,11,12,13,14,16,18,19,20,21,22,24,25,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,45,47,48,49",0.6838213249421892,"0,1,19,29,31,32,33,35,40,45,47",0.5,,0.5,
112,0.6324298900582045,"0,1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.6956751187746543,"0,4,5,6,24,27,40,41,46,47,49",0.5,,0.5,
113,0.61932754642347,"0,2,4,10,14,15,19,20,24,28,30,32,33,34,37,38,39,43,45,46,47,48",0.7159996154268762,"1,2,5,8,10,19,24,33,38,39,45,47",0.5,,0.5,
114,0.6724327010863986,"0,5,6,7,8,9,10,13,15,16,17,18,20,22,25,27,28,29,30,31,32,33,35,36,37,38,40,41,42,43,44,45,46",0.7745277055973032,"2,5,6,9,17,18,27,29,32,33,40,41,43,44,45",0.5,,0.5,
115,0.6238125940253599,"0,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.68214055448098,"2,5,12,19,21,23,32,35,37,39,40,43,44,48",0.5,,0.5,
116,0.6603235087864038,"0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,34,35,36,37,39,40,41,42,43,44,47,48,49",0.7017366553914693,"0,2,10,15,21,25,26,27,30,39,41",0.5,,0.5,
117,0.6755660460767267,"0,1,4,6,7,8,9,11,13,14,16,17,19,20,22,24,25,26,28,29,30,31,32,33,34,35,37,38,39,40,42,43,44,45,46,47,48,49",0.6931201054529574,"8,13,16,17,19,22,35,39,42,43,49",0.5,,0.5,
118,0.5831687121721587,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7052606968728985,"5,13,21,29,32,33,37,39,41,42,44,46,47,48",0.5,,0.5,
119,0.6004347898056136,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7242119434773253,"3,8,9,14,15,16,22,23,24,25,35,37,38",0.5,,0.5,
120,0.6301236095605741,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7138795109419345,"4,5,6,7,10,17,18,19,26,48,49",0.5,,0.5,
121,0.662797883434398,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7454079465009904,"0,2,3,7,13,17,18,19,20,30,36,40,42,48",0.5,,0.5,
122,0.6434861875038626,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7175931648229404,"1,7,10,13,26,27,28,31,33,34,42,43,44,46",0.5,,0.5,
123,0.6902809396750793,"0,1,2,3,4,5,6,7,9,10,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,48,49",0.685446296704283,"2,4,6,7,14,18,26,31,32,38,42,44",0.5,,0.5,
124,0.6952190526727516,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,18,19,20,23,24,25,26,27,28,29,30,32,33,34,36,37,39,40,41,42,43,44,45,46,47,48,49",0.7155884758354144,"0,1,6,13,18,19,21,24,25,26,33,41,46",0.5,,0.5,
125,0.6402451912914817,"3,5,7,12,13,16,19,20,21,23,24,25,26,28,30,35,36,39,40,41,42,43,46,48",0.7397825813580772,"0,5,12,24,26,28,36,40,42,43,46,47,48",0.5,,0.5,
126,0.6605151411992659,"0,2,3,4,5,6,7,9,10,11,12,13,14,15,18,20,22,23,25,26,29,30,32,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7088182672150994,"3,9,14,18,22,26,34,35,36,37,40,43,48",0.5,,0.5,
127,0.6934668476316731,"0,1,2,3,4,5,6,8,9,11,12,13,14,15,17,18,19,20,21,22,23,24,25,27,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,47,48,49",0.695335679565684,"9,11,14,15,18,23,24,27,32,34,38,44",0.5185673252951203,34,0.5,
128,0.5507797663413951,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7008473051583664,"0,4,9,14,21,24,33,36,42,46,47",0.5,,0.5,
129,0.6126105176704582,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,42,43,44,45,46,47,48,49",0.6993362755235829,"6,19,21,27,28,36,41,43,46,47,49",0.5,,0.5,
130,0.6563499743536865,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",0.7091073496517918,"0,2,9,12,15,17,20,22,23,33,38,40,44",0.5,,0.5,
131,0.589818193014055,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7180606228544159,"2,5,6,8,20,23,25,26,27,29,33,40,43,46",0.5,,0.5,
132,0.5976526618340701,"1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7347136134299853,"1,12,13,23,25,27,29,37,38,41,43,47,48",0.5,,0.5,
133,0.6044067333427998,"0,1,5,9,10,12,14,17,18,20,21,22,23,30,35,38,39,40,41,43,44,47,48,49",0.7438586244497611,"6,8,12,15,18,19,21,22,27,35,36,46,48",0.5,,0.5,
134,0.5867094236779189,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7327985987015142,"5,10,15,16,22,23,26,28,32,33,37,40,42,49",0.5,,0.5,
135,0.5841921223777888,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7299944847125751,"2,18,26,27,33,34,37,38,39,41,45,48,49",0.5,,0.5,
136,0.6139692178037568,"0,1,4,6,8,9,11,13,14,15,17,18,19,21,22,23,25,26,27,30,31,33,35,37,39,41,42,43,44,45,47",0.7066210354011464,"0,1,15,17,21,23,25,26,27,30,33,35,43",0.5,,0.5,
137,0.6174600580549265,"2,4,6,9,11,15,18,20,21,29,30,31,34,36,37,38,40,41,42,44,47,48",0.7008134953060594,"11,16,20,21,23,31,35,40,41,42,46,48",0.5,,0.5,
138,0.5989872431590223,"0,1,2,4,5,7,8,10,12,13,15,16,17,18,20,21,22,23,24,25,27,28,29,30,31,32,34,35,36,37,39,40,42,43,45,47,48,49",0.719111172614563,"0,1,3,8,17,22,25,27,30,42,46,48",0.5,,0.5,
139,0.5962810980647083,"0,2,3,9,11,14,17,23,25,26,29,30,32,35,37,38,39,40,41,43,45,46",0.7000325031487425,"4,5,9,10,18,26,29,30,32,39,47",0.5,,0.5,
140,0.5957939438200728,"0,2,3,4,5,6,7,8,9,12,13,14,16,17,18,19,20,21,22,25,29,30,32,34,35,36,39,41,42,44,45,47,48",0.701762215820722,"6,11,13,14,15,18,19,28,32,35,39,41,43,47,48",0.5,,0.5,
141,0.6148024440998316,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,40,41,42,43,44,45,46,47,48,49",0.7632139117526211,"2,5,10,13,17,19,20,31,39,42,44,45,46,49",0.5,,0.5,
142,0.610551656050094,"0,1,2,4,6,8,9,11,12,14,15,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,40,42,44,45,46,47,48,49",0.7225166010738291,"1,3,11,14,19,20,21,28,33,34,38,40,46,47,48",0.5,,0.5,
143,0.6536170687180345,"0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.720924787825578,"0,4,6,7,9,10,12,16,23,29,36,43,47,48",0.5,,0.5,
144,0.621008777164184,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7276949908322574,"4,5,13,17,19,21,27,34,38,44,45,46,47",0.5,,0.5,
145,0.5915405419462214,"0,1,2,3,4,6,7,8,9,11,12,13,14,15,17,18,19,20,21,22,23,24,25,28,29,30,31,32,33,34,36,37,38,39,41,42,43,44,45,46,48",0.7285067873303167,"0,2,3,5,11,18,25,32,33,37,46,47",0.5,,0.5,
146,0.5907500420309347,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,37,38,39,40,41,43,44,45,46,47,48",0.7446200403496974,"0,3,5,7,14,15,17,25,32,34,38,44,46,47",0.5,,0.5,
147,0.5921506166115114,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49",0.7197244160552818,"2,4,11,20,23,28,30,35,39,42,47,49",0.5,,0.5,
148,0.5878618052531096,"2,3,4,9,11,12,13,16,17,21,23,24,25,26,28,30,32,35,36,37,41,42,43,44,45,47,48,49",0.6934992152383457,"8,18,21,24,25,28,30,31,34,36,38,41,45,46,48",0.5,,0.5,
149,0.6395485775545663,"0,1,2,3,4,6,8,10,11,12,13,14,15,16,17,19,20,21,22,23,24,26,27,30,31,33,34,35,36,37,38,39,40,41,42,45,46,48,49",0.7096331268450599,"10,11,15,17,19,27,34,35,36,37,41,45,46,49",0.5,,0.5,
150,0.5884785835538536,"0,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,29,32,33,34,36,38,39,40,41,42,44,45,47,48,49",0.726488278449776,"1,5,7,11,14,18,25,27,32,33,36,38,45,47",0.5,,0.5,
151,0.6084513916539296,"0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.6976058671667288,"0,4,10,21,23,27,30,32,36,39,44",0.5,,0.5,
152,0.6245011727304054,"0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,42,43,44,45,46,47,48,49",0.7099409744222497,"1,14,17,20,21,28,29,30,37,43,45,47",0.5,,0.5,
153,0.643394777265745,"1,2,3,5,6,7,8,9,11,12,13,14,15,16,18,19,21,25,26,29,30,31,32,33,35,36,37,38,39,40,41,43,45,47,48,49",0.7508503401360545,"3,5,8,9,11,14,15,16,30,32,45,47,49",0.5,,0.5,
154,0.6712280912145868,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7106854129136371,"0,3,7,8,9,16,17,18,23,28,37,43",0.5,,0.5,
155,0.5982002686649295,"0,2,3,7,8,11,12,13,14,16,17,19,20,21,24,25,27,30,31,33,34,36,37,40,41,42,44,48,49",0.7197495697584713,"0,5,7,12,13,14,21,23,30,31,32,36,49",0.5,,0.5,
156,0.5708671200981055,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7179280092054866,"0,4,10,19,21,24,27,28,29,30,40,43",0.5,,0.5,
157,0.634484088606429,"0,1,2,4,5,7,8,9,11,12,13,14,15,21,22,23,24,25,27,28,30,31,32,33,34,35,36,37,38,39,40,41,42,43,45,46,48,49",0.6978763700838169,"8,9,11,22,33,35,36,38,44,46",0.5,,0.5,
158,0.600503881614795,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7216917258754538,"0,1,2,4,8,9,10,13,17,27,36,39,43,46,48,49",0.5,,0.5,
159,0.5839927914406886,"0,1,9,10,11,12,13,16,21,23,25,27,28,29,30,31,32,35,36,37,38,39,40,41,42,43,46,48,49",0.7160236950119954,"0,17,20,22,27,29,30,33,35,46,47,49",0.5,,0.5,
160,0.5972377183617883,"0,1,2,3,4,5,6,9,10,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30,31,32,34,35,36,37,38,39,40,42,43,44,45,46,47,48,49",0.7168126202344354,"0,12,14,15,16,17,19,21,23,25,30,31,39,42,48",0.5,,0.5,
161,0.5835013137984344,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7379258919352989,"0,1,7,13,17,19,20,27,32,35,37,38,41,45,48",0.5,,0.5,
162,0.6260515851011581,"0,1,2,3,4,5,7,8,9,15,20,22,23,24,25,26,27,33,35,37,38,41,42,45,46,49",0.7136731148043114,"5,8,13,19,23,27,31,33,36,37,38,44,48,49",0.5,,0.5,
163,0.6163784088592615,"4,6,13,17,18,19,21,24,28,32,37,40,42,47",0.7317177129635267,"4,6,10,11,16,19,26,28,37,40,44,46,48,49",0.5,,0.5,
164,0.5486972929820741,"0,1,2,3,4,6,7,8,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,37,38,39,41,42,43,44,45,47,48,49",0.7163395244714644,"0,10,13,14,15,24,26,35,36,37,39,42,47",0.5,,0.5,
165,0.6618550727719246,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,29,30,31,32,33,34,35,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7387187569768554,"3,4,7,8,16,19,20,23,26,30,33,37,38,40",0.5,,0.5,
166,0.6392074157379246,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7427997059885356,"0,1,2,14,18,25,30,33,41,42,43,47",0.5,,0.5,
167,0.6006298362892578,"0,1,2,4,11,12,14,15,16,18,19,20,28,29,30,32,33,34,35,36,37,38,39,40,41,42,44,47,49",0.7139277348461855,"3,13,27,28,29,31,32,37,39,42,48,49",0.5,,0.5,
168,0.6182580633205287,"1,2,3,4,5,8,9,11,12,13,15,16,17,18,20,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7172999690254124,"4,8,9,16,17,20,23,25,26,30,33,40,41,46",0.5,,0.5,
169,0.603532011215135,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,30,31,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49",0.7194271421394113,"0,1,6,10,12,19,21,26,28,31,33,35,41,46,47",0.5,,0.5,
170,0.5879642186804961,"1,2,3,4,5,6,7,8,9,14,15,16,17,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,48,49",0.6864238751885083,"2,8,14,16,20,28,32,35,36,38,46",0.5,,0.5,
171,0.6177312752185609,"0,1,2,3,4,7,8,11,13,14,15,16,18,20,22,23,24,25,26,27,28,29,30,31,32,33,34,35,37,38,41,42,43,45,46,47,48,49",0.7308338937457969,"0,2,4,5,8,9,11,13,15,24,26,27,28,30",0.5209077631136516,2,0.5213451475285811,2
172,0.6028981974295426,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,27,28,29,31,32,33,34,38,39,40,41,42,43,44,45,46,47,48,49",0.726850309457062,"1,3,7,9,18,20,21,24,25,29,33,38,41,46",0.5,,0.5321361340213167,46
173,0.6470012239902081,"0,1,2,3,5,6,7,8,9,10,11,15,16,17,18,19,20,21,22,24,25,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.758567258934456,"5,9,16,24,25,31,36,37,38,40,43,44,47,49",0.5,,0.5,
174,0.6504268677911899,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.735411856134093,"3,7,8,11,13,16,20,26,27,28,32,37,38,39",0.5,,0.5,
175,0.6529510493040395,"0,1,3,4,6,7,8,9,10,12,13,14,18,21,24,25,26,27,28,29,30,32,35,36,37,38,40,42,43,44,45,46,47,48,49",0.7060939136579887,"0,3,7,9,15,16,22,27,28,29,37,42,43,44,48,49",0.5,,0.5,
176,0.6933023195709763,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7364424630096272,"3,7,14,16,19,24,26,29,31,33,42,43,48",0.5,,0.5,
177,0.6421996602536246,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,37,38,39,40,41,42,43,44,45,46,47,48,49",0.754774226681942,"2,9,11,12,14,19,25,31,33,34,35,36,41,44",0.5,,0.5,
178,0.5113625422605146,5,0.7380989714430333,"1,3,4,5,8,9,10,18,29,34,39,40,44,47",0.5,,0.5,
179,0.6062273624648292,"1,2,3,7,9,10,11,14,17,18,19,20,21,25,26,27,29,35,37,38,39,43,44,45,46,48,49",0.7433298615968952,"0,3,8,10,11,20,23,29,37,44,45,46,49",0.5,,0.5,
180,0.6686910621830514,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7211025292097681,"0,2,7,13,15,22,23,27,29,36,38,40,47",0.5,,0.5,
181,0.6153516047304267,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7337113053237933,"0,1,14,19,22,25,30,33,34,40,42,45,49",0.5,,0.5,
182,0.6076563755464462,"0,1,2,3,4,5,7,8,9,11,12,13,14,16,17,18,19,20,22,23,24,27,29,31,32,33,34,35,36,37,38,39,41,43,44,45,46,47,48,49",0.6944545070748614,"1,2,4,6,8,9,11,19,23,24,33,34,39,48",0.5,,0.5,
183,0.6287520640898205,"0,1,2,3,4,5,6,7,8,9,10,11,14,15,16,17,18,19,20,21,22,24,25,26,27,29,31,32,33,34,36,37,38,39,40,41,42,43,44,45,46,47,49",0.6821571051830542,"7,11,14,15,19,25,27,29,32,38,40,42",0.5,,0.5,
184,0.6754997378555251,"0,2,3,4,5,6,7,9,11,13,14,15,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7488203498630728,"0,2,11,14,15,20,24,27,30,31,41,42,43,46,49",0.5,,0.5,
185,0.6234597491264869,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,23,24,25,26,27,28,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7222740988476,"5,9,10,12,22,23,27,32,37,38,40,47,48",0.5,,0.5,
186,0.5931851731469819,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7149419683365159,"0,2,4,17,20,24,25,27,28,37,39,40,43,48",0.5,,0.5,
187,0.671027903306793,"1,3,4,5,6,7,10,12,14,15,17,20,21,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,41,42,44,45,47,48,49",0.7343002654042035,"4,5,6,12,23,25,26,32,36,44,46,47,49",0.5,,0.5,
188,0.6556291209841744,"0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,46,47,48,49",0.7590559224722354,"0,3,4,5,15,23,30,31,38,40,41,43,47",0.5,,0.5,
189,0.6147344829699746,"0,1,3,4,5,7,8,10,11,12,14,15,16,18,19,20,21,23,24,25,27,29,30,31,32,33,34,35,36,37,38,39,40,41,43,44,45,46,47,48,49",0.7200978550242639,"1,3,5,10,14,24,27,29,30,32,33,36,40,45",0.5,,0.5,
190,0.6140722509860622,"0,1,2,3,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,45,46,47,49",0.7073175917755499,"8,11,17,18,20,26,27,29,30,37,39,40,45",0.5,,0.5,
191,0.5823161938899533,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,49",0.6873081597758688,"8,10,13,20,24,27,29,36,45,46,47,49",0.5,,0.5,
192,0.6489969298061151,"0,1,2,3,4,5,6,10,11,12,13,15,18,19,20,22,23,24,26,28,29,30,31,32,33,34,38,39,40,41,42,43,44,46,47,49",0.7198567242853738,"10,13,19,20,22,28,29,34,39,41,42,47",0.5,,0.5,
193,0.6072903931055262,"1,3,4,6,7,8,9,10,11,12,14,15,16,18,19,22,24,25,26,27,28,29,30,31,33,35,37,38,39,40,42,45,47,49",0.6746639043618353,"4,6,24,25,28,29,30,35,37,38,39",0.5,,0.5,
194,0.6229023831573268,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49",0.6860883482880541,"1,8,9,11,14,17,21,23,24,30,40,48",0.5,,0.5,
195,0.5594401461422738,"0,2,5,7,8,11,16,17,18,19,21,22,23,25,30,31,32,33,36,37,40,41,42,45,47,49",0.7548087255534064,"2,4,9,13,16,19,23,25,29,33,40,41,42,43",0.5,,0.5,
