simulation,LassoNet_c_index,LassoNet_features,GBoost_c_index,GBoost_features,LASSO_QUT_c_index,LASSO_QUT_features,HarderLASSO_QUT_c_index,HarderLASSO_QUT_features
10,0.6626522386275979,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,28,29,30,31,32,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.8078778397053551,"2,7,15,18,21,22,23,25,28,38,40,45",0.5,,0.5,
11,0.6778086152386102,"0,2,3,4,5,8,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,49",0.7588516693611128,"3,13,14,23,27,28,30,37,38,39,41,42,47",0.5077853859863052,9,0.5,
12,0.6812485530240096,"0,1,2,3,4,7,8,9,10,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,30,31,33,34,35,36,37,38,39,40,41,43,45,47,48,49",0.7697367525092266,"0,2,4,7,8,13,16,21,26,27,33,35,36,43",0.5,,0.5,
13,0.6243323127493472,"0,1,2,3,5,6,7,8,9,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,29,30,31,33,34,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7797208636526303,"0,1,19,20,21,22,23,24,30,36,47,48",0.5,,0.5,
14,0.6531349276946146,"0,1,2,4,5,6,7,8,9,11,12,13,14,15,16,17,18,20,21,22,23,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,42,43,44,45,46,47,48",0.7775561033878059,"1,7,8,11,17,18,26,29,36,42,43,44,46",0.5,,0.5,
15,0.6670920858651127,"0,1,2,3,6,7,8,9,10,12,13,14,15,18,19,20,21,22,24,25,26,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,45,46,47,48,49",0.7643686003173252,"2,6,9,11,21,26,39,40,41,42,47,48",0.5,,0.5,
16,0.6405747082358656,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,32,33,34,35,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7656044279122087,"2,3,6,11,12,20,25,29,33,34,38,40,43",0.5,,0.5,
17,0.6547966130710176,"1,2,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,29,30,31,32,33,34,35,36,37,38,39,42,43,44,45,46,47,48,49",0.7896548545543133,"1,13,14,15,17,20,22,30,35,37,38,39,42",0.5,,0.5,
18,0.6175793574142039,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,49",0.7642430193376687,"0,5,16,20,22,26,27,30,31,36,38,39,42,43,46",0.5,,0.5,
19,0.67879140415288,"0,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.786566848474776,"1,4,5,6,8,16,19,25,34,38,40,46",0.5,,0.5,
20,0.6491399231139384,"0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,18,19,20,22,24,26,27,28,29,30,32,33,34,35,36,37,38,39,40,41,42,43,44,46,47,48,49",0.7762861494043181,"3,7,8,9,11,12,15,20,30,33,39,43",0.5,,0.5,
21,0.7154639729915128,"0,2,3,4,6,7,8,9,10,11,12,13,14,15,16,18,20,21,22,23,24,26,27,28,29,30,32,33,35,36,37,38,39,40,41,42,43,44,45,46,48,49",0.7842656731273623,"4,16,19,20,21,27,30,35,37,39,42,43,49",0.5,,0.5,
22,0.648449924779712,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7588840532989469,"0,1,4,5,9,13,14,28,31,38,40,49",0.5,,0.5,"40,49"
23,0.6339559118236473,"0,1,2,5,6,7,8,10,11,12,13,14,15,16,19,20,21,22,26,28,29,30,31,32,33,34,35,36,37,39,40,42,44,46,48,49",0.7873052772211089,"1,5,7,10,11,12,14,15,28,29,34,37,39",0.5,,0.5,
24,0.6104509824047712,"0,1,2,4,5,6,8,9,10,11,12,13,14,16,17,18,20,21,22,23,24,25,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,48,49",0.7888869680779225,"4,6,9,10,13,18,19,24,31,32,34,43,44",0.5,,0.5,
25,0.6589097642837853,"1,3,4,5,6,7,9,10,11,14,15,16,17,21,22,23,24,25,26,27,30,31,32,33,34,35,37,38,40,41,43,44,45,46,47",0.7510011187839976,"3,8,11,16,18,20,22,30,32,35,36,38,46",0.5,,0.5,
26,0.6887182727172838,"0,1,2,3,4,6,7,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,30,31,32,33,34,35,36,38,39,40,41,42,43,44,45,46,47,48,49",0.7748928689155038,"12,18,19,20,21,22,25,27,28,38,40,41,47",0.5,,0.5,
27,0.6979107613299096,"0,1,2,4,7,8,9,11,12,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,35,36,37,38,39,41,42,43,44,45,46,47,48,49",0.8127688665088205,"4,9,12,13,15,17,20,28,31,39,47,49",0.5,,0.5,
28,0.6701405864650218,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,45,46,48",0.8003052920917397,"3,8,9,11,16,19,20,29,37,38,43,44",0.5,,0.5,
29,0.6373100946458282,"1,2,3,4,5,6,7,10,12,13,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,32,35,36,37,38,39,40,41,42,44,46,47,48",0.8051796088699779,"10,13,14,19,21,25,26,27,29,41,42,46",0.559640509505496,"13,41",0.5,
30,0.6578645112978315,"0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49",0.7511572315982188,"0,3,4,5,8,12,13,22,29,44,45,47",0.5,,0.5,
31,0.671924911735037,"2,3,4,5,8,9,12,13,14,15,16,19,20,22,24,30,31,34,35,36,37,39,40,41,42,43,45,46,47",0.7472207044384667,"8,9,14,19,30,31,34,36,37,40,41,43,45,46",0.5,,0.5,
32,0.7064248936646519,"1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,37,38,39,40,41,42,43,44,45,46,47,48",0.7904028233187164,"4,6,7,12,13,19,21,23,24,26,29,38,39,42",0.5,,0.5,
33,0.6961428489286853,"0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49",0.7653274579602419,"0,2,4,6,9,20,23,24,33,37,46,49",0.5,,0.5,
34,0.6513167124689494,"0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7817885722616975,"4,9,11,17,22,24,25,33,39,41,45,47",0.5,,0.5,
35,0.6510013870208473,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,47,48,49",0.7668189412407532,"3,5,7,8,9,11,13,14,15,23,25,35,37,38",0.5,,0.5,
36,0.7000790988189728,"1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,34,35,36,37,38,39,40,42,43,44,45,48,49",0.7830264844666285,"2,3,7,11,14,15,16,17,18,19,24,34,40,44",0.5,,0.5,
37,0.6328316148487602,"0,1,2,3,4,5,6,7,8,9,11,12,13,15,16,17,18,20,21,22,24,26,27,28,29,30,31,32,33,34,35,37,38,39,40,41,43,44,45,46,47,49",0.7573868499716878,"7,10,24,27,28,31,32,34,37,38,41,46",0.5,,0.5,
38,0.6459897731446168,"0,1,2,3,4,5,7,8,9,10,11,12,13,15,16,17,18,19,21,22,23,25,26,27,28,29,30,31,32,33,34,36,38,39,40,41,42,43,44,45,46,48,49",0.7653840720965054,"0,4,12,15,21,22,25,29,34,39,40,43",0.5,,0.5,
39,0.6446082861122038,"0,2,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,23,24,28,29,30,32,33,34,35,36,37,38,39,40,41,42,43,46,47,49",0.8094454662399932,"3,6,7,9,13,28,32,34,35,38,39,40",0.5,,0.5,
40,0.6414486730015705,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,24,25,27,29,30,32,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7612566164844985,"4,5,7,11,16,18,20,25,34,35,41,42,45",0.5,,0.5,
41,0.6872589163847843,"0,1,2,3,4,7,8,9,12,13,15,16,19,20,21,23,24,25,26,27,28,29,32,33,34,35,36,37,40,41,45,46,47,48",0.7864626323768215,"0,5,7,8,9,16,20,24,25,26,29,36",0.520646198499145,7,0.5,
42,0.650918748570412,"0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,29,30,31,32,33,34,35,36,37,38,39,42,43,44,45,46,47,49",0.7740335984954381,"2,4,7,12,14,15,22,34,35,37,38,44,46",0.5,,0.5,
43,0.7044202649440772,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,33,34,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7656849185474178,"5,10,11,13,14,15,19,26,27,33,34,40,42",0.5,,0.5705291686320283,"11,27"
44,0.7311648529462643,"0,1,2,3,4,5,6,7,8,9,11,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,42,43,44,46,48,49",0.7873755479085661,"1,4,6,17,18,19,21,33,34,37,40,43,46",0.5,,0.5,
45,0.6808987207315383,"0,1,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,21,24,25,26,27,28,29,30,31,32,33,34,35,36,38,39,41,42,43,44,45,46,47,49",0.7743089230642919,"1,3,6,10,13,17,25,31,38,41,42,43,47",0.5,25,0.5,
46,0.661658990022682,"0,1,2,3,4,5,6,8,9,10,11,12,13,15,16,17,19,23,25,26,27,28,29,30,31,32,35,36,37,40,41,42,44,45,46,47,48",0.7923632467333677,"0,2,3,5,8,9,10,11,24,29,39,44",0.5,,0.5,
47,0.6551979232517788,"0,2,3,5,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,29,30,32,33,34,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7744495406674109,"0,9,12,18,21,30,32,34,38,39,43,45,46",0.5,,0.5,
48,0.629245615310213,"1,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,32,33,34,36,37,38,42,43,44,45,47",0.775356282252699,"4,10,11,13,17,20,27,28,29,36,38,42,47",0.5,,0.5,
49,0.6323539055928603,"0,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.792184537302368,"0,4,6,7,15,17,23,26,42,43,47,48,49",0.5,,0.5,
50,0.6644521371142894,"0,1,2,4,5,6,8,10,11,12,13,14,15,17,18,19,21,22,24,26,27,29,32,33,35,36,37,38,39,42,43,44,46,47,48,49",0.7705550181346252,"1,2,4,10,12,17,19,22,24,32,37,39,41,42",0.5,,0.5,
51,0.6133909110277127,"0,1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39,40,41,42,45,46,47,49",0.7698831511496419,"2,8,21,25,27,32,34,35,38,41,42,47",0.5,,0.5,
52,0.672223597260923,"0,1,2,4,5,6,7,8,10,11,12,13,15,16,17,18,19,20,21,22,23,25,26,27,28,29,31,32,33,34,35,36,37,39,40,41,42,43,44,45,46,47,48,49",0.7874181297522003,"6,11,13,16,17,18,19,21,24,31,32,36,41",0.5,,0.5,
53,0.6411372520174848,"0,1,2,3,4,5,7,8,9,12,13,14,15,16,17,18,23,24,25,26,27,28,29,30,33,34,35,37,38,39,40,42,43,44,45,46,47,48",0.7758963096839274,"2,4,9,23,25,33,34,35,38,39,42,45,47",0.5,,0.5,
54,0.6714418431809737,"0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,24,25,27,28,29,30,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7648882518447736,"5,6,15,18,22,27,28,32,37,38,40,43,46",0.5,,0.5,
55,0.6895871743486974,"0,1,2,4,6,7,8,9,10,11,14,15,16,17,18,19,21,22,23,24,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,45,46,47,49",0.7633360053440214,"0,2,11,14,17,29,30,33,35,37,38,40,45",0.5,,0.5,
56,0.6513277522729318,"0,1,2,3,4,5,7,8,9,10,11,12,14,15,16,17,21,22,23,24,25,27,29,30,35,37,40,42,43,44,45,46,48,49",0.7915666833841287,"0,4,12,13,16,21,22,24,29,34,35,42,43,45,46",0.5,,0.5,
57,0.6588808922096473,"0,1,2,3,5,6,7,8,9,10,13,15,16,17,18,19,20,21,22,23,24,25,26,29,30,31,32,34,36,37,38,40,41,42,44,45,46,47,49",0.7840566970662565,"8,10,18,20,23,24,34,36,38,41,42,47",0.5,,0.5,
58,0.6695184228731972,"0,1,3,4,5,8,9,10,13,14,16,17,18,19,20,21,22,23,24,25,26,28,29,30,32,34,35,38,39,40,42,43,44,46,48,49",0.7689998257260096,"10,17,22,23,24,26,28,29,32,34,35,44,49",0.5503678237403423,"26,28",0.5512259911173075,"26,28"
59,0.6849078734429053,"0,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,48,49",0.7796504981218357,"6,7,8,9,13,14,15,17,22,26,37,38,40,45,48",0.5574584651017772,"40,48",0.5393597909521476,40
60,0.6692077488309953,"4,5,6,7,9,10,12,13,16,17,18,19,20,22,23,24,27,28,29,30,31,32,33,34,35,37,38,39,41,43,45,46,47,48",0.8214161656646627,"4,5,6,7,9,13,22,25,28,31,32,41",0.5,,0.5,
61,0.7149431046531559,"0,1,2,4,6,7,8,10,11,12,13,14,15,16,18,21,22,24,25,26,27,28,29,30,32,33,34,36,37,38,39,40,41,43,45,46,47,48,49",0.8057620548252264,"4,7,10,11,25,26,27,36,37,39,41,49",0.5,,0.5,
62,0.6874227788385937,"0,1,2,3,4,5,7,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,32,34,35,36,37,38,39,40,41,42,44,46,47,48,49",0.7832205436369764,"4,11,14,20,25,27,28,35,37,38,39,41,47",0.5,,0.5,
63,0.681743300678382,"1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,18,19,20,21,22,24,25,26,27,28,29,30,31,32,33,34,35,36,38,39,40,41,42,43,44,45,46,47,49",0.7956710233215435,"2,4,16,19,22,24,32,34,38,39,43,45",0.5,,0.5,
64,0.6748373061270418,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,30,31,32,33,34,36,37,38,39,41,42,43,44,45,46,47,48",0.7803706392817624,"11,14,15,18,21,23,26,30,31,32,34,38,45",0.5,,0.5,
65,0.5708880131096034,"0,1,2,4,6,7,10,11,12,13,14,15,16,17,18,19,20,21,22,23,25,26,28,29,30,31,32,35,36,37,38,42,44,45,46,47,48,49",0.7740272755589864,"2,11,15,17,23,24,25,28,31,38,43,44",0.5,,0.5,
66,0.663508587299693,"0,1,2,4,5,6,8,9,10,11,13,14,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,32,33,34,35,36,37,38,41,43,44,45,46,47,48,49",0.770076813748359,"6,8,10,14,18,21,24,25,27,32,34,35,38",0.5,,0.5,
67,0.6732518450305516,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,39,41,42,43,44,47,48,49",0.7697417613122083,"2,3,7,9,15,18,20,24,29,33,36,43,44",0.5,,0.5,
68,0.6356703971911345,"0,1,4,8,9,10,11,12,13,14,16,17,19,22,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,41,42,43,44,45,46,47,48",0.7881939872723283,"9,12,19,22,25,27,28,39,40,41,47,48",0.5,,0.5,
69,0.6601612481783481,"0,2,4,6,8,9,10,11,12,13,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,36,37,38,39,40,41,43,44,48,49",0.8038218996899488,"11,13,17,20,26,27,29,38,40,43,44,49",0.5,,0.5,
70,0.7063954968157815,"0,1,2,3,4,5,6,7,8,9,11,12,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,32,33,34,37,38,39,41,42,43,45,46,48,49",0.76934844754278,"2,4,6,11,19,21,25,26,27,37,42,43,47",0.5,,0.5,
71,0.6893455834945197,"0,1,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,23,24,25,26,27,29,30,31,32,33,35,36,39,40,42,43,46,47,48,49",0.7591473243068988,"5,9,12,19,30,32,40,42,43,46,47,49",0.5,,0.5,
72,0.6560974279246107,"1,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7976515833401522,"4,5,8,10,14,15,20,23,32,39,42,45",0.5,,0.5,
73,0.6500168130523087,"0,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,47,48,49",0.7946225133495636,"1,4,5,12,16,17,32,38,39,40,41,43,45",0.5,,0.5,
74,0.6605396990964422,"0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,24,25,26,27,28,30,31,32,33,34,35,37,38,39,40,41,42,44,45,46,47,48,49",0.7693055073875715,"0,4,6,8,11,17,20,25,26,32,35,42",0.5553425868810709,"6,11",0.5,
75,0.6979499713001177,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,38,40,41,42,43,44,45,46,47,48,49",0.7936075881969461,"0,1,4,10,18,24,26,28,35,36,43,49",0.5,,0.5,
76,0.6983206558197178,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,25,26,27,28,29,30,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,48,49",0.8285750019897443,"0,1,11,12,22,33,35,36,40,42,44,48",0.5,,0.5,
77,0.5955211845973527,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,22,23,24,25,26,27,28,29,30,31,32,33,34,35,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7771689586283143,"0,1,8,9,10,14,15,25,28,31,41,44",0.5,,0.5,
78,0.6559461757421168,"0,1,3,4,5,6,7,8,9,11,12,13,14,17,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38,39,40,41,42,43,44,45,47,48,49",0.7688044276155621,"6,9,11,13,19,20,26,29,30,33,36,41",0.5,,0.5,
79,0.6717115623704931,"1,2,3,4,5,6,9,12,13,15,16,17,18,19,20,21,23,25,26,27,28,29,30,31,32,33,34,36,37,39,40,42,43,44,45,46,48,49",0.7634065478657273,"1,4,5,6,13,23,25,26,30,31,34,39,48",0.5,,0.5,
80,0.6738938678051107,"0,1,2,3,5,6,8,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,29,30,31,33,34,35,36,37,39,40,41,43,44,45,46,47",0.8296890864465994,"3,6,12,14,15,17,22,24,35,36,37,45",0.5,,0.5,
81,0.661614543760209,"0,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,30,31,32,33,34,35,36,37,38,40,41,42,44,45,47,48,49",0.8010160723693441,"5,7,9,11,14,15,16,17,25,28,31,37",0.5,,0.5,37
82,0.6402855780812334,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7671483657678648,"1,4,12,15,18,29,34,42,46,47,48,49",0.5,,0.5,
83,0.6961175684702738,"0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,40,41,42,43,44,45,47,48,49",0.7811302605210421,"2,8,12,16,17,22,28,29,31,32,35,44",0.5,,0.5,
84,0.6865852600058586,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,40,41,42,43,44,45,48,49",0.764646689305747,"2,4,5,14,22,24,32,33,34,37,42,45",0.5,,0.5,
85,0.6404288059675879,"1,2,3,5,6,7,8,10,11,14,15,16,17,18,19,21,23,24,25,26,27,28,29,31,33,34,35,36,37,38,39,40,41,42,43,44,45,47,48,49",0.7799451979566503,"0,5,7,8,19,23,24,36,39,40,45,48,49",0.5,,0.5,
86,0.695194017764247,"2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,22,23,24,25,26,27,28,29,30,31,34,35,36,37,38,39,40,41,42,43,44,46,47,49",0.7440918246536586,"3,4,6,8,10,12,18,28,35,36,37,39,44,47",0.5,,0.5,
87,0.6591019085495444,"0,1,2,3,4,5,6,7,8,10,11,12,14,15,16,17,19,20,21,22,24,25,26,27,28,29,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,48,49",0.7780022304989164,"3,5,7,8,11,25,31,35,37,38,44,46",0.5,,0.5,
88,0.6511131322952114,"0,1,2,3,4,5,6,7,9,10,11,12,13,14,15,17,19,20,21,22,23,24,25,27,28,29,30,31,34,35,36,37,38,39,41,43,44,45,46,47,49",0.7856259833670488,"0,3,4,7,8,15,19,22,29,41,44,48",0.5,,0.5,
89,0.6520451396828386,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7874830188171681,"1,4,12,23,25,28,31,34,41,42,47,49",0.5,,0.5,
90,0.6562883561083381,"0,2,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,24,25,26,27,29,30,31,32,35,36,37,38,39,41,42,44,45,46,47,48,49",0.7979325205247797,"0,2,9,10,18,31,35,39,41,44,46,48",0.5,,0.5,
91,0.6834096708584869,"0,1,2,3,4,5,7,8,9,10,12,13,14,15,16,17,19,21,22,23,24,25,26,27,28,29,31,32,34,35,36,37,38,39,42,43,45,46,47,48,49",0.7867930686606136,"1,2,3,7,8,22,29,32,34,37,44,47",0.5,,0.5,
92,0.6730995775588454,"1,2,3,5,9,11,12,13,14,15,16,17,18,19,20,21,22,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,40,42,44,46,49",0.7864508690182308,"2,5,6,8,13,17,18,20,23,30,39,42,47",0.5,,0.5,
93,0.6752453196032963,"0,1,2,4,6,7,9,10,11,12,13,14,15,16,17,19,20,22,23,25,27,28,29,30,31,32,33,34,35,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7765593679990567,"6,7,9,15,16,19,29,30,31,34,35,37,39,48",0.5,,0.5,
94,0.7003289008836268,"0,1,2,3,4,5,6,7,8,9,10,13,14,15,17,18,19,20,21,22,23,24,26,27,28,29,30,31,34,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.7798220554781254,"3,4,9,10,20,21,24,29,31,40,43,44,45",0.5,,0.5,
95,0.6807116964782531,"0,1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,22,23,24,26,27,28,29,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49",0.7849649121859249,"4,7,9,16,17,26,31,32,36,38,41,42,45,48,49",0.5,,0.5,
