simulation,LASSO_CV_c_index,LASSO_CV_features,AIC_Cox_c_index,AIC_Cox_features,BIC_Cox_c_index,BIC_Cox_features,LASSO_QUT_c_index,LASSO_QUT_features,HarderLASSO_QUT_c_index,HarderLASSO_QUT_features
23,0.9274500322372663,"17,18,21,23,25,28,29,30,34,38,39,41,42,51,60,64,66,70,72,73,74,76,77,80,83,87,88,90,95",0.8837859982806792,"73,80,18,51,64,28,83,96,21,25,76,38,5,17,90,42,98,33,9,29,23,66,81,16,19,22,37,34,75,8,78,52,31,99,11,87,71,32,27,48,50,44,12",0.9122125510423382,"73,80,18,51,64,28,83,96,21,25,76,38,5",0.9324871050934881,"18,73,80",0.9324709864603482,"18,73,80"
24,0.8906848393681615,"25,34,90,99",0.7884490548231264,"90,99,25,34,98,50,14,36,55,93,33,11,71,43,61,12,0,87,8,66,15,57,45,95,24,23,51,79,80,75,5,47,69,3,44,16,53,2,4,91,68,9,76,59,60,88,48,81,35,40,85,64,67,86,96,56",0.8519913759616663,"90,99,25,34,98,50,14,36,55,93,33,11,71",0.8884558330878385,"25,90,99",0.888784318223886,"25,90,99"
25,0.8734491315136477,"60,72,79",0.7708205408588131,"72,79,60,16,81,20,4,40,10,27,65,21,63,53,50,75,5,82,48,94,8,69,18,76,52,3,11,92,99,91,24,0,42,59,96,58,32,61,87,28,66,64,74,89,46,31,6,78,83,88,17,95,62,67,14,22",0.8692826400863579,"72,79,60,16,81",0.8772062637562911,"60,72,79",0.8772343020566093,"60,72,79"
26,0.8706958364954335,"6,8,16,17,30,36,38,62,64,74,80,85,93,97",0.8027085023421349,"97,93,30,24,36,16,62,85,3,96,34,63,32,90,38,12,66,58,1,7,53,13,56,29,9,28,83,19,72,84",0.8506817051788659,"97,93,30,24,36,16,62,85,3,96",0.8723000026169104,"30,93,97",0.8725329076492293,"30,93,97"
27,0.8743619539487841,"6,11,17,37,55,59,61,73,93,96,99",0.7586098558209597,"93,96,37,59,55,17,21,6,73,11,13,88,51,57,79,99,9,43,61,80,1,66,56,95,77,91,27,65,90,58,16,63,68,64,4,48,12,34,87,54,97,52,78,28,40,18,76,31,20,47,60,26,19,46,25,45,72,24,5,74,49,38,53",0.8643511943189154,"93,96,37,59,55,17,21,6",0.8785395595724841,"37,93,96",0.8787461444659637,"37,93,96"
28,0.9040350010972131,"4,9,11,21,22,23,24,27,30,35,36,39,51,63,71,72,75,77,79,80,81,82,87,89",0.8550650098749177,"63,36,22,30,24,79,11,4,39,27,75,23,7,87,52,65,70,51,21,13,15,81,61,88,98,33,67,31,95,93,10,41,14,76,62,80,38,92,74,53,91",0.8871680930436691,"63,36,22,30,24,79,11,4,39,27,75",0.9154405310511301,"22,36,63",0.9156078560456441,"22,36,63"
29,0.8990669572865282,"36,53,91",0.7949969135296656,"91,53,36,59,81,62,15,1,60,75,46,40,35,69,13,12,63,87,7,4,96,0,19,83,17,61,52,6,25,73,57,49,80,79,38,47,5,34,85,88,26,82,66,50,92,51,14,32,16,44,71,18,98,77,37,94",0.8933228447969758,"91,53,36,59,81,62",0.9057807131112168,"36,53,91",0.9061057484827131,"36,53,91"
30,0.906451450643186,"13,14,15,34,39,40,58,61,81",0.8576360300638818,"61,81,58,40,14,34,39,92,31,32,17,38,87,50,62,33,85,54,74,56,42,46,11,49,15,24,68,66,44,43,63",0.8965025190017182,"61,81,58,40,14,34,39,92",0.9093980075662711,"58,61,81",0.9093609439571756,"58,61,81"
31,0.9059215012410332,"27,48,52",0.7802280228022802,"52,27,48,90,5,78,62,4,75,97,44,68,34,81,12,10,23,59,22,31,93,56,79,15,47,32,29,72,17,16,65,66,18,95,9,92,86,53,14,51,84,36,8,26,88,98,45,42,30,46,94,58,63,67,49,24,74,96,89,37,57,54,43,21,25",0.902787551482421,"52,27,48,90,5",0.9096527834601642,"27,48,52",0.9095900499140823,"27,48,52"
32,0.8856800442026787,"6,19,36,37,38,39,42,46,75,87,88,93,94",0.7883796761064289,"39,75,93,46,19,94,64,68,77,37,48,74,22,60,38,41,11,33,16,86,67,66,70,73,56,87,29,44,13,51,58,42,63,8,98,45,12,21,57,9,88,28,1,10,23,18,30,71,52,26,32,78,99,5",0.8786423759458569,"39,75,93,46,19,94,64",0.888629483497926,"39,75,93",0.8887098991691246,"39,75,93"
33,0.9226017967032549,"14,29,36,37,42,58,90",0.8843844529132405,"42,90,58,37,92,80,56,98,36,69,78,61,63,67,38,64,5,39,43,33,77,41,4,32,11,60,88,71,2,46,93,86,85,17,62,65,27,31,10,48,51,74,53,99,73,96,55",0.907804223748634,"42,90,58,37,92,80,56,98,36,69",0.9233928938180325,"42,58,90",0.9234968520927308,"42,58,90"
34,0.9108886739285864,"3,8,9,22,75,80,82,87",0.8685410270429407,"9,22,87,75,82,8,59,80,70,65,30,46,40,84,73,95,2,14,83,41,18,67,13,29,62,42,16,63,4,36,3,99,1,72,35,69,31,26,43,33,39,89,45,77,23,28,0,7,17,37,54",0.908037178786222,"9,22,87,75,82,8,59",0.894836746996397,"9,22",0.9174356170528942,"9,22,87"
35,0.895655669451862,"10,36,37,47,52,56,65,70,92",0.826789298793778,"56,37,52,70,47,10,36,33,6,41,9,93,1,91,40,39,54,30,53,82,7,17,4,46,69,92,16,62,94,34,3,51,21,0,98,58,25,83,50,99,14,85,31,95,59,38,42,84,43",0.884381762321292,"56,37,52,70,47,10,36,33,6,41",0.897086116570999,"37,52,56",0.8970443516916081,"37,52,56"
36,0.9338272476983216,"9,20,60,79,88,90,92",0.9009736480900283,"9,20,90,42,21,24,92,3,62,55,38,60,54,28,37,93,39,12,27,48,74,59,95,72,64,46,67,87,69,23,16",0.9264987999967893,"9,20,90,42,21,24,92,3",0.9345202261410733,"9,20,90",0.9344854434393135,"9,20,90"
37,0.860164731391681,"53,70,82",0.8049542058504663,"82,70,53,89,93,48,29,6,91,41,46,47,72,18,37,11,13,96,27,61,9,62,94,74,68,54,90,67,1",0.8494606248804251,"82,70,53,89,93,48",0.8601402031916094,"53,70,82",0.8601254862715664,"53,70,82"
38,0.8704130967184758,"30,65,91",0.7818610753025855,"30,91,65,5,67,1,45,66,56,43,64,99,44,31,76,77,29,48,14,28,87,26,36,73,89,8,18,60,62,78,24,63,85,22,81,21,11,90,86,42,61,2,82,72,92,0,50,39,40,6,94,84,52,27,96,69,49,46,79,88",0.8497873860001469,"30,91,65,5,67,1,45,66,56,43,64,99",0.8714767998743818,"30,65,91",0.8715249197790537,"30,65,91"
39,0.8985303168062566,"0,15,26,56,71,86,88,91,98",0.7762019212505097,"88,26,0,76,98,9,51,63,15,48,99,71,94,31,82,42,93,28,68,60,25,13,66,34,79,17,85,21,67,97,29,77,43,65,16,64,84,1,3,36,5,38,39,61,87,49,7,35,52,33,24,22,8,10,4,54,83",0.9044845218527683,"88,26,0,76",0.8799788272419443,"26,88",0.9060471524413254,"0,26,88"
40,0.8200924426184174,"11,13,30,47",0.757355245657699,"13,47,30,11,36,58,81,51,73,22,82,59,17,37,18,28,85,44,88,72,71,87,8,4,0,66,12,99,60,23,9,10,68,90,42,15",0.8101186478620999,"13,47,30,11,36,58,81",0.8214013879561227,"13,30,47",0.8218728189731231,"13,30,47"
41,0.9275016002864241,"7,11,24,28,31,32,34,40,42,43,50,52,60,61,62,67,79,88,99",0.8814106389211357,"42,52,88,31,62,67,60,79,30,40,43,75,34,27,94,8,99,95,53,81,55,11,97,1,28,37,0,85,21,82,14,83,71,47,61,69,77,24,87,13",0.9220362152954834,"42,52,88,31,62,67,60,79",0.9133132981089497,"42,52",0.9373935402675462,"42,52,88"
42,0.8919205239548216,"8,14,30,38,48,50,59,64,68,70,82,86,90,97",0.8174006963258055,"38,50,68,8,30,48,90,86,14,59,5,70,64,18,87,84,94,41,79,74,28,32,11,45,22,63,76,29,9,55,46,1,77,36,49,10,52,58,85,3,23,20,12,19,4,33,7,66,67,17",0.8601058282800973,"38,50,68,8,30,48,90,86,14,59,5,70,64,18,87,84,94,41,79,74",0.8954490528975871,"38,50,68",0.8956394113784713,"38,50,68"
43,0.9126573347341532,"21,39,50,70,71,78,82,83",0.8000007725109697,"78,71,39,70,50,31,82,61,37,66,68,80,7,56,55,16,85,97,35,48,21,83,84,44,81,64,54,95,33,58,73,88,62,5,41,98,99,42,30,65,3,10,47,74,51,53,14,4,93",0.8971195640978102,"78,71,39,70,50,31,82,61",0.9117689471190491,"39,71,78",0.9117921224481388,"39,71,78"
44,0.9236798993175728,"0,63,68,84",0.8782643130702715,"68,63,84,89,98,40,65,0,76,24,99,22,70,78,29,35,14,9,44,10,62,94,56,23,90",0.9184613381649326,"68,63,84,89,98,40",0.9226356446170705,"63,68,84",0.9226709051653991,"63,68,84"
45,0.81744054599991,"18,26,36,59,68",0.6976933198139407,"36,26,18,68,35,80,63,14,33,13,44,67,27,5,65,23,53,3,70,85,39,58,90,52,30,98,83,10,1,50,32,88,78,99,29,87,4,40,55,8,69,49",0.7885282835048407,"36,26,18,68,35,80,63,14,33",0.8212025023230941,"18,26,36",0.8210674848899608,"18,26,36"
46,0.9266890310500858,"41,66,93",0.8408774119727467,"41,66,93,42,25,56,45,58,73,9,69,65,3,16,59,57,13,74,76,80,91,86,98,82,8,14,62,83,20,30,68,99,32,87,26,84,44,89,70,28,15,7,46,35,27,85,60",0.9037785405939565,"41,66,93,42,25,56,45,58,73,9",0.9270557029177718,"41,66,93",0.9271207156602694,"41,66,93"
47,0.8666694096993636,"8,12,15,28,38,51,53,63,66,68,78,99",0.7760642966864165,"38,78,28,51,15,68,12,61,91,93,53,62,65,2,23,82,8,47,83,96,37,97,77,56,94,39,44,76,14,60,25,27,19,79,42,18,26,85,34,72,10,71,20,95,40,29,17,24,48,57,13,73,3,4,58,5,0,86,43",0.8439543559359227,"38,78,28,51,15,68,12,61,91,93",0.8271340794382269,"38,78",0.8730771340794382,"28,38,51,78"
48,0.8395306161869809,"15,22,38,95",0.6627202584079154,"22,38,15,3,27,47,39,19,61,31,77,86,23,88,94,85,70,95,29,11,80,41,5,42,13,16,20,69,52,67,30,43,59,45,87,50,1,89,33,0,96,24,83,98,34,68,40,36,53,7,2,37,4,91,93,55,46,75,72,62,35,84,92,82,25,14,60",0.8133893503315949,"22,38,15,3,27,47,39,19,61",0.8383394501319941,"15,22,38",0.838961861223789,"15,22,38"
49,0.8074333396072526,"16,76,81",0.6677771503858461,"76,16,81,65,20,92,33,80,10,14,48,95,68,79,99,56,45,23,78,40,67,47,90,91,34,63,35,96,9,97,43,41,54,83,73,25,12,27,26,5,53,69,86",0.7842775581906016,"76,16,81,65,20,92,33",0.8209850053328315,"16,76,81",0.8212987012987013,"16,76,81"
50,0.8093234980823545,"1,4,9,15,18,29,33,35,36,42,44,45,47,52,61,62,68,69,77,88,91,96,98",0.7203721631555049,"33,52,35,1,47,77,36,78,61,65,62,45,98,24,49,2,21,71,16,96,66,44,25,89,9,4,17,18,7,14,63,31,39,94",0.73657862346467,"33,52,35,1,47,77,36,78,61,65,62,45,98,24,49,2,21,71,16",0.8319725618201497,"33,35,52",0.8317241103581413,"33,35,52"
51,0.9113570840470284,"11,48,93",0.8319297697555655,"11,93,48,40,3,43,91,55,84,34,67,36,7,44,83,97,65,14,6,24,70,96,89,47,23,58,38,86,21,94,15,57,31,62,68,77,25,16,52,74,9,32,8,2,71,13,28,69,51",0.9057445946697236,"11,93,48,40,3,43,91",0.916011214389152,"11,48,93",0.9159476767735599,"11,48,93"
52,0.888912981189936,"3,6,19,21,32,44,47,73,89,98",0.8118386986027326,"21,3,44,26,33,35,98,97,19,51,28,16,96,38,65,91,69,85,39,50,49,73,79,0,47,6,41,40,34,74,48,80,22,55,92,57,62,24,2,76,15,11,18,29,32,46",0.8821163709766933,"21,3,44,26,33,35,98,97,19,51,28,16",0.8993079486524229,"3,21,44",0.894173707211428,"3,21,44,98"
53,0.8492235748595827,"2,14,53,68",0.800739573538008,"14,2,68,60,41,35,92,83,77,99,9,49,98,73,39,70,25,26,72,84,89,86,82,28,45,88,12",0.8511576486136173,"14,2,68,60,41,35",0.8178895468523648,"2,14",0.8613261493887717,"2,14,68"
54,0.889697506984741,"51,89,98",0.845048893187191,"89,98,51,92,68,17,60,83,23,26,41,22,54,55,12,94,21,40,3,91,66,15,86,9,45,61,74",0.8896652697184612,"89,98,51,92,68",0.8928621319578767,"51,89,98",0.8928084031807436,"51,89,98"
55,0.8682150567966063,"7,17,32,38,40,43,45,46,92,99",0.6867100280999446,"45,99,17,20,32,48,12,40,84,46,43,82,33,90,37,0,25,3,92,7,70,59,67,1,38,72,69,34,76,89,73,4,60,8,24,19,87,18,50,14,16,83,22,86,98,2,31,23,68,79,71,57,15,26,93,49,35,6,88,11,66,52,78,61,27",0.8669511017565178,"45,99,17,20",0.8700784411582819,"17,45,99",0.8698587408186956,"17,45,99"
56,0.8685006382632386,"0,2,16,19,20,22,25,30,32,43,50,52,54,62,64,65,66,69,70,73,74,77,83,84,88,91,95",0.8070845791603483,"32,22,54,73,84,62,69,43,95,0,25,52,2,83,48,66,37,94,91,98,64,79,41,93,65,46,9,35,36,6,14,8,5,21,45,87,30,59,24,28,88,96,99,49,53,19",0.8593707609754148,"32,22,54,73,84,62,69,43",0.8773649295054674,"22,32,54",0.8772878238793268,"22,32,54"
57,0.8867404806913314,"11,16,37,38,41,56,60,67,81,88,95",0.8363591939611383,"41,56,67,11,37,74,81,32,14,50,95,21,83,89,75,93,53,0,23,69,36,30,12,17,73,22",0.8400974756632331,"41,56,67,11,37,74,81,32,14,50,95,21,83,89,75,93,53,0,23,69,36,30,12",0.8888571685763152,"41,56,67",0.8886514151974589,"41,56,67"
58,0.9275656223089271,"12,18,32,42,43,46,50,52,58,60,98",0.8445848970349029,"52,43,46,15,32,54,98,12,18,50,86,56,93,7,20,2,16,62,60,25,36,80,75,4,96,19,69,68,6,22,70,42,51,1,90,44,38,58,91,27,73,57,34,28,30",0.9165195989836383,"52,43,46,15,32,54,98,12,18,50",0.9295058525850246,"43,46,52",0.929612166572756,"43,46,52"
59,0.8710065808358406,"0,44,58,62",0.7494272333910973,"62,44,58,42,0,31,93,88,12,48,38,45,33,11,69,92,70,28,14,82,87,5,80,36,76,2,95,6,24,34,25,39,94,54,98,83,4,30,37,64,27,47,16,18,20,21,55,85,84,10,59,67",0.8548335654522066,"62,44,58,42,0,31,93,88,12",0.8726252112990506,"44,58,62",0.8725135816119327,"44,58,62"
60,0.9054440529084317,"10,16,19,37,39,70,98",0.8384211735866401,"98,70,19,16,10,39,44,51,31,46,18,48,32,17,71,30,14,56,25,92,41,67,29,52,7,3,22,83,34,91,5,62,59,13,75,43,57,11,78,88,63,79,27,73,1,99",0.8814692814463,"98,70,19,16,10,39,44,51,31,46,18",0.9058679332005516,"19,70,98",0.9059036821408508,"19,70,98"
61,0.8546967050373762,"3,10,16,20,25,53,57,79,86",0.7301049136930271,"20,3,53,79,40,25,6,72,17,81,59,34,63,48,57,49,66,46,1,84,41,4,51,83,78,99,11,95,28,68,21,16,2,39,30,43,62,19,26,45,37,69,64,94,54,71,10,38,15,91,61,55,97,33,52,47",0.8584207614108559,"20,3,53,79,40",0.823672847207907,"3,20",0.8644394657755693,"3,20,53"
62,0.8981488165535243,"1,12,47",0.8490611257251263,"12,47,1,0,28,67,7,46,33,11,66,23,45,20,98,56,87,19,3,70,82,83,86,80,34,31,42,78,25",0.888088727444928,"12,47,1,0,28,67",0.900845752037861,"1,12,47",0.9007735642572311,"1,12,47"
63,0.9283808884234201,"36,57,66",0.8813188043139355,"36,57,66,5,41,75,96,0,87,70,74,86,77,37,12,17,27,24,19,94,11,60,59,58,9,61,3,38,84",0.9256147251558299,"36,57,66,5",0.9281170636031009,"36,57,66",0.9280477762765523,"36,57,66"
64,0.883726734380554,"32,42,69",0.848382404473251,"32,69,42,4,40,47,19,66,18,55,17,31,54,3,61,23,95,59,46,91,7,83,26,49,13,43,65,63,82,12,33",0.8708066423138687,"32,69,42,4,40,47,19,66,18",0.8902661917114774,"32,42,69",0.890535938023894,"32,42,69"
65,0.9123701415331561,"4,6,11,12,15,17,19,28,30,31,32,38,41,42,51,66,67,68,71,73,79,84,87,90,93,97,98",0.8696802931245061,"71,87,93,84,41,68,30,67,1,23,86,51,70,14,64,39,12,31,4,17,98,5,11,97,65,96,42,66,9,58,78,20,44",0.9124189956175013,"71,87,93,84,41,68",0.9202672605790646,"71,87,93",0.9204166966017674,"71,87,93"
66,0.8579179482651204,"12,29,30",0.7964944296457638,"12,29,30,65,63,99,44,75,10,49,19,74,6,66,35,83,59,95,43,42,68,86,81,2,82,48,79,70,98,52,92,33,36,15,23",0.855251732917335,"12,29,30,65,63,99",0.8639984890628756,"12,29,30",0.8640132059829185,"12,29,30"
67,0.908297473670608,"26,50,53,64,67,80,84,85",0.8365148284551269,"80,85,64,26,84,18,50,71,40,39,77,20,66,32,63,12,74,75,36,15,35,53,69,90,61,0,72,87,28,97,16,5,43,98,13,25,34,27,45,37,91,83,70,49,94,81,55,48,96,47",0.8879989662079214,"80,85,64,26,84,18,50,71,40,39,77,20",0.9084060218388577,"64,80,85",0.9083569167151256,"64,80,85"
68,0.909119433061495,"4,33,49",0.7821141180130103,"33,49,4,74,66,40,70,8,61,27,68,24,35,5,45,83,78,31,51,6,95,0,42,80,10,25,12,79,54,7,89,98,30,88,48,59,96,44,76,71,55,28,56,72,50,37,32,99,90,46,3,13,69,85,23,93,17,47,16,67,1,41,14",0.9021787641497951,"33,49,4,74,66",0.9166768098889655,"4,33,49",0.9167768896823143,"4,33,49"
69,0.9098142211579313,"0,6,19,21,26,32,50,68,81",0.8013540281509847,"32,21,68,37,81,26,41,45,65,0,29,31,19,87,82,46,67,76,58,12,73,52,3,28,25,94,24,93,79,16,50,43,5,6,34,63,62,90,48,91,35,89,66,39,51,40,4,77,92,72,96,61,2",0.9057339285024582,"32,21,68,37,81",0.9134889674845644,"21,32,68",0.9135358674001446,"21,32,68"
70,0.9174095067541819,"2,3,15,23,28,50,94",0.8312747002656903,"23,2,94,46,47,29,15,41,51,50,20,89,36,33,24,28,44,35,59,39,10,37,7,22,58,71,83,81,49,65,70,88,31,90,38,79,14,96,45,74,3,30,53,60,25,19",0.913462794038092,"23,2,94,46,47",0.9178385551993476,"2,23,94",0.9178012466388984,"2,23,94"
71,0.8665619805146981,"0,12,18,43,44,53,64,94",0.7688934831555247,"43,53,94,44,84,64,28,25,90,55,32,20,62,71,67,16,81,18,6,59,12,95,46,42,52,31,89,92,38,82,47,56,72,76,24,73,57,23,74,77,10,65,7,58,54,27,22,2,8,33,21,35,87,1,5,60",0.8400695452728153,"43,53,94,44,84,64,28,25,90,55,32",0.8692948677482483,"43,53,94",0.8689608189718663,"43,53,94"
