simulation,LASSO_CV_c_index,LASSO_CV_features,AIC_Cox_c_index,AIC_Cox_features,BIC_Cox_c_index,BIC_Cox_features,LASSO_QUT_c_index,LASSO_QUT_features,HarderLASSO_QUT_c_index,HarderLASSO_QUT_features
26,0.9348622417876468,"5,8,19,23,31,33,34,39,43,49,55,58,59,62,64,65,69,72,78,82,83,84,85,89,93,98",0.907525045721592,"69,55,78,39,59,93,62,19,73,26,98,68,65,1,75,71,67,77,22,81,13,31,6,91,15,80,30,64,72,14,7,17,89,23,84,36,8,86,49,90,88,45,47,4,11,16,46",0.930891611504038,"69,55,78,39,59,93,62,19,73,26,98,68,65,1",0.8601350877476923,"39,55,69,78",0.938592799995684,"39,55,59,62,69,78,93"
27,0.9215419286964232,"0,3,9,14,18,21,33,39,42,43,57,63,66,68,74,78,82,89,90,93",0.8967701143092515,"33,66,74,78,3,39,57,21,43,30,69,42,89,9,77,22,26,31,1,82,15,14,81,10,98,37,65",0.911060738431993,"33,66,74,78,3,39,57,21,43,30,69,42,89,9,77,22",0.8831432551769733,"33,57,66,74,78",0.9299636109864912,"3,33,39,57,66,74,78"
28,0.9192647493904368,"1,3,14,17,20,29,31,35,41,47,49,51,55,66,73,77,80,81,86,87,90,91,92",0.8859160281980392,"77,81,90,17,1,31,51,55,3,41,73,29,35,22,20,14,38,36,75,25,40,49,62,48,64,13,21,83,76,58,53,28,11,82,97,27,87,60,78,95,7,94,45",0.9224706950551412,"77,81,90,17,1,31,51,55,3,41,73,29,35,22,20",0.9022046296201834,"1,17,77,81,90",0.921692800522337,"1,17,31,77,81,90"
29,0.939871259853258,"2,6,7,16,20,34,41,43,50,56,58,68,69,81,85,92,93,98,99",0.8998622589531681,"7,93,92,98,41,68,58,16,6,59,69,61,75,64,95,2,4,55,91,20,56,11,90,29,28,60,18,65,79,76,1,44,38,13,39,96",0.9386984152960752,"7,93,92,98,41,68,58,16,6,59,69,61,75",0.9016474374710198,"7,92,93,98",0.9486103155770124,"7,41,58,68,92,93,98"
30,0.9367452435019892,"2,11,12,16,17,18,22,23,43,49,51,53,54,57,60,66,71,74,83,93,95,96",0.9142173698714272,"17,93,16,54,96,11,23,83,51,18,6,28,2,10,61,73,75,35,52,34,48,66,4,95,67,72,29,12,30,50,15,27,46,14,42,31,70",0.9288336848683696,"17,93,16,54,96,11,23,83,51,18,6,28,2,10,61,73",0.8989518599031865,"16,17,54,93",0.9483526340883928,"11,16,17,23,54,93,96"
31,0.9321054751513212,"1,2,6,20,21,24,29,32,33,34,36,37,40,42,43,45,46,62,68,69,74,79,89,91,92,95,96,97",0.8798093104608883,"43,34,36,42,6,40,62,45,32,20,69,29,21,1,73,89,97,24,96,79,74,38,66,76,58,3,4,84,75,35,95,53,88,23,17,77,2,56,85,47,90,67,8,87,15,31,13,44,59,49",0.92697407262314,"43,34,36,42,6,40,62,45,32,20,69,29,21,1",0.9144876598045651,"34,36,40,42,43",0.9409474886474616,"6,34,36,40,42,43,62"
32,0.9208233716568884,"0,1,13,25,29,54,68,77,81,89,94,95",0.8585836332035935,"89,68,25,54,94,13,0,37,72,6,79,65,20,95,77,52,16,88,93,32,8,98,40,23,15,81,80,38,85,86,56,7,50,33,26,18,3,73,14,99,1,96,12,43,28,59,66,46",0.9233773687030644,"89,68,25,54,94,13,0,37,72,6",0.8946115830157837,"25,54,68,89,94",0.9315235041165862,"0,13,25,54,68,89,94"
33,0.9492790120693192,"11,14,20,22,23,31,34,41,48,49,64,65,66,68,69,73,75,86",0.9378959037865524,"66,64,75,34,31,23,22,0,72,46,99,49,82,79,69,77,73,85,35,70,48,74,1,18,95,9,68,20,44,13,51,3,6",0.9425847903658636,"66,64,75,34,31,23,22,0,72,46,99,49,82,79,69,77,73,85",0.9266940085116816,"31,34,64,66,75",0.9525674951831984,"22,23,31,34,64,66,75"
34,0.9415015343007228,"1,4,6,15,18,21,35,44,47,49,51,61,62,67,72,74,76,93,99",0.9163910126384772,"61,76,93,51,1,49,21,9,62,82,24,74,91,15,47,14,34,83,56,4,95,31,87,94,46,20,85,13,59,17,44,72,26,80,52",0.9355827742237478,"61,76,93,51,1,49,21,9,62,82,24,74,91",0.8928225932282727,"51,61,76,93",0.9427679825245748,"1,21,49,51,61,76,93"
35,0.9311859637946596,"1,5,6,8,10,17,24,37,40,47,48,59,63,67,68,69,73,81,86",0.909363221319743,"48,10,47,68,67,1,17,40,86,8,59,63,49,35,81,2,3,21,71,80,38,97,14,4,82,18,37,22,64,93,24,95,96,90,70,66,11,99,34",0.934538408451452,"48,10,47,68,67,1,17,40,86,8,59,63",0.8841588363327494,"10,47,48,67,68",0.9252534904708818,"1,10,47,48,67,68"
36,0.9359053809944488,"7,17,18,25,30,31,33,34,38,44,49,55,57,58,59,61,63,68,75,76,88,93,96,98",0.8994448912857161,"49,31,76,18,57,98,7,34,17,44,3,75,88,29,93,79,62,30,63,16,96,39,80,1,71,33,67,12,38,95,32,65,47,84,69,19,59,25,54,26,2,10",0.9350114054403292,"49,31,76,18,57,98,7,34,17",0.9015440197254784,"18,31,49,57,76",0.9377698078875544,"7,18,31,49,57,76,98"
37,0.932285351951726,"0,3,4,5,10,15,16,27,31,40,42,44,49,52,61,62,65,70,76,77,78,80,82,88,90,92",0.8809914015357386,"92,61,82,90,5,10,76,88,3,15,86,20,44,55,2,96,67,99,97,91,27,77,16,37,74,84,51,53,40,95,50,43,65,58,75,83,7,29,93,78,87,39,71,22,98",0.9386512814080856,"92,61,82,90,5,10,76,88,3,15",0.895873573309921,"61,82,90,92",0.9442590966734952,"5,10,61,76,82,90,92"
38,0.8987219745428701,"3,14,15,23,39,44,55,56,63,69,92,96",0.8582477224268269,"44,56,23,14,63,15,3,1,69,39,46,92,71,76,49,60,5,48,13,7,20,62,81,50,59,87,31,90,53,8,93,95,77,54,91,52,6,36,34",0.8880196420494928,"44,56,23,14,63,15,3,1,69,39,46,92,71,76,49,60",0.8639348710990502,"14,23,44,56,63",0.9127324416876657,"3,14,15,23,44,56,63"
39,0.9173642035022078,"1,2,20,26,28,29,30,34,36,38,39,40,44,52,53,55,59,60,63,66,67,70,80,87,91",0.8595839029551045,"80,34,66,44,91,52,20,35,30,87,39,56,29,93,85,47,94,1,63,61,19,59,95,73,83,74,12,72,11,86,2,51,23,69,57,8,16,99,84,32,71,26,45",0.9123328776359164,"80,34,66,44,91,52,20,35,30,87,39,56,29,93",0.8637731213141141,"34,66,80",0.9308885566650412,"20,34,44,52,66,80,91"
40,0.9098089938176486,"10,17,21,25,34,50,53,67,73,77,78,89",0.789742832278102,"67,21,10,50,53,89,78,62,34,42,73,94,95,35,3,25,64,71,19,47,88,96,30,39,79,23,7,90,24,40,13,48,65,22,38,68,69,97,0,72,20,54,41,61,11,93,43,63,84,33,16,80,9,52,6,28,55,81,1,75,99,98,56,86,15,31,44,49",0.9112035491966668,"67,21,10,50,53,89,78,62,34,42,73",0.8517087295440815,"10,21,53,67",0.9188230378419522,"10,21,50,53,67,78,89"
41,0.9399322266320328,"1,4,5,6,7,14,16,19,24,28,32,36,37,38,39,44,49,51,54,56,62,65,69,73,74,76,77,78,81,82,83,86,88,89,91,96,97,98,99",0.9223665299771892,"89,62,78,37,1,98,16,88,14,97,44,4,48,6,22,74,71,38,50,60,77,93,10,5,72,32,45,51,65,18,83,63",0.9317387692672828,"89,62,78,37,1,98,16,88,14,97,44,4,48,6,22,74,71,38",0.9256945451668622,"1,37,62,78,89",0.9507891509869332,"1,16,37,62,78,89,98"
42,0.933918390010699,"6,8,15,18,20,21,22,25,33,38,42,55,56,58,61,66,68,69,81,83,84,88,99",0.9139140562575332,"58,55,33,68,66,81,42,69,94,21,99,56,67,73,59,39,75,49,10,25,72,48,45,36,16,51,12,24,64,37",0.9381356735600428,"58,55,33,68,66,81,42,69,94,21,99,56,67,73",0.8134942239196089,"33,55,58",0.9505085388480342,"33,42,55,58,66,69,81"
43,0.9397761253425204,"12,16,26,30,38,39,47,57,62,69",0.8722740503234756,"62,57,47,26,12,69,30,66,13,25,40,16,92,21,63,81,75,52,86,1,37,32,76,9,10,24,88,67,73,58,33,43,93,5,50,53,56,65,77,83,90,91,99,31",0.9165529669929848,"62,57,47,26,12,69,30,66,13,25,40,16,92,21,63,81",0.910464349467317,"26,47,57,62,69",0.9392786892701618,"12,26,30,47,57,62,69"
44,0.9330070547420102,"4,6,7,17,26,29,41,44,50,61,63,65,69,72,80,82,83,84,89,96",0.8896964111936272,"17,82,50,6,7,29,84,34,61,89,26,80,4,96,58,65,72,94,16,83,11,5,8,60,22,99,55,68,20,71,3,39,90,64,42,73,48,52,56",0.93831424448695,"17,82,50,6,7,29,84,34",0.8826816796119763,"6,7,17,50,82",0.937645683132894,"6,7,17,29,50,82,84"
45,0.9331699096062508,"1,4,6,9,10,11,16,20,24,28,32,40,44,48,51,56,57,59,64,65,68,70,72,80,81,87,88,95,96,97,98,99",0.9103978346356162,"16,70,64,10,44,4,48,56,97,20,81,96,58,2,33,1,85,24,25,60,67,84,79,54,15,31",0.9095551810428476,"16,70,64,10,44,4,48,56,97,20,81,96,58,2,33,1,85",0.902229201777233,"10,16,64,70",0.9410091415147336,"4,10,16,44,48,64,70"
46,0.940619525402134,"8,16,19,20,22,27,28,32,34,37,38,41,48,50,58,62,67,71,73,75,82,91,93,97,99",0.8666640123161863,"41,20,16,97,75,73,99,91,48,18,8,67,96,17,94,62,66,37,34,71,47,65,7,1,83,49,13,92,55,5,89,52,64,79,0,58,87,27,95,42,84,3,19,70,82,12,44,57,93,10,86,32",0.924356320008494,"41,20,16,97,75,73,99,91,48,18,8,67,96,17,94",0.8554228380315337,"16,20,41,75",0.9507379094335616,"16,20,41,73,75,97,99"
47,0.9218781422435998,"7,19,28,37,44,47,51,74,79,86,90,96",0.8734039124290284,"19,51,74,44,7,79,28,50,27,90,2,40,42,17,82,94,54,13,72,39,38,92,57,4,20,73,49,43,69,11,37,62,32,99,31,34,10,86,84,77,65,76,81,18,87,55,88,60",0.9143216059636856,"19,51,74,44,7,79,28,50,27,90,2,40,42",0.8515717760752843,"19,51,74",0.9276027074603922,"7,19,28,44,51,74,79"
48,0.8803062406418624,"5,9,11,16,26,37,45,48,57,59,61,62,70,71",0.8082450490154532,"70,48,11,5,16,9,45,25,3,64,99,36,55,96,6,84,27,4,58,94,71,89,60,59,66,0,13,26,32,61,2,28,14,65,33,56,15,91,37,85,81,12,97,21,18,87,79,42,23,78,83,98,35,92,41,10",0.8931208859507868,"70,48,11,5,16,9,45,25,3",0.8294036217758567,"5,11,16,48,70",0.902240302850524,"5,9,11,16,45,48,70"
49,0.9114869739478958,"0,1,2,5,6,13,15,21,26,29,35,46,48,49,52,53,67,68,69,72,74,77,78,79,80,87,89,90,96,98,99",0.8569205076820308,"69,77,26,52,53,87,2,90,78,47,89,6,21,7,85,72,35,82,45,16,57,4,66,32,30,68,93,43,60,91,98,64,33,28,15,12,37,61,36,55,29,96,34,23,24,3,51,80,39,99,13",0.8884809619238477,"69,77,26,52,53,87,2,90,78,47,89,6,21,7,85,72,35,82,45,16,57,4",0.851505678022712,"2,26,69,77",0.9224101536406144,"2,26,52,53,69,77,87"
50,0.9047313714902808,"1,6,7,12,16,20,24,31,33,35,37,41,44,46,52,53,55,57,59,71,73,75,76,80,81,83,93,94,95,98",0.8654340465262779,"55,41,16,46,31,24,80,1,44,28,98,95,6,94,96,82,37,30,2,15,23,88,86,67,48,75,49,36,47,22,85,53,52,59,7,43,71,40,17,13,91,68,65,5,20",0.8979003554715623,"55,41,16,46,31,24,80,1,44,28,98,95,6,94,96",0.7677904517638588,"41,55",0.9169282082433404,"16,24,31,41,46,55,80"
51,0.9396854798574572,"9,10,17,26,73,85,96",0.8955653671220263,"26,85,10,96,73,17,9,31,37,84,44,0,33,5,6,95,98,83,90,65,54,78,35,75,76,25,30,27,72,53,81,32,52,62,36,21,23,22,58,50,41,19,92",0.94233886098891,"26,85,10,96,73,17,9,31,37,84",0.879658387159445,"10,17,26,73,85",0.946301633812113,"9,10,17,26,73,85,96"
52,0.9378240298660452,"9,24,25,32,34,39,51,70,75,88,89,92,94",0.8512321901586634,"24,89,39,94,70,9,32,60,74,92,8,93,57,31,75,71,72,13,56,2,40,25,84,6,79,65,76,99,29,11,20,4,51,46,37,61,58,97,59,48,49,18,42,5,43,77,66,73,91,83,98,22",0.9359816789939632,"24,89,39,94,70,9,32,60",0.8805627936836767,"24,39,89",0.93761632705909,"9,24,32,39,70,89,94"
53,0.91745205281915,"7,8,19,25,39,53,56,67,69,89,90",0.8514873411202439,"8,90,53,67,89,7,39,50,19,4,49,40,38,86,30,18,25,91,88,75,81,24,51,78,63,95,46,87,58,15,73,84,3,69,9,35,96,43,45,62,41,1,71,10,97",0.8800753970706384,"8,90,53,67,89,7,39,50,19,4,49,40,38,86,30,18,25,91,88,75,81,24,51,78",0.8204736007251303,"8,53,90",0.9267865603691572,"7,8,39,53,67,89,90"
54,0.9160756810509512,"1,7,11,16,23,24,27,30,36,39,44,45,47,49,52,54,64,69,75,76,85,88,91,92,93,96",0.8422827310077722,"54,45,91,96,76,92,64,93,99,75,39,46,9,89,69,97,62,88,1,63,11,30,44,14,58,84,10,74,4,94,0,68,28,49,72,56,43,47,82,66,36,98,70,40,2,90,87,60,81",0.9038442414884986,"54,45,91,96,76,92,64,93,99,75,39,46,9,89,69,97",0.8865883338131002,"45,54,76,91,96",0.9266322979090884,"45,54,64,76,91,92,96"
55,0.9227199743981638,"0,2,19,25,29,30,42,48,52,53,56,57,60,68,86",0.8531811936856161,"29,60,56,19,68,2,48,0,25,6,30,1,52,8,45,24,70,27,86,89,57,15,20,76,31,51,26,65,69,43,38,36,77,90,33,14,66,49,82",0.9114226123804742,"29,60,56,19,68,2,48,0,25,6,30,1",0.7944349111936304,"2,19,29,60",0.9262347092481116,"2,19,29,48,56,60,68"
56,0.9209469999351216,"1,18,38,69,73,84,87,88,93",0.8733191540976393,"18,73,87,1,69,84,93,88,63,77,3,34,71,53,60,85,25,7,46,68,47,67,99,42,22,50,9,58,97,65,23,29,55,35,82,45,33,16,64,41,2,89,75,32,8,92,43,30,11",0.919971002146631,"18,73,87,1,69,84,93,88,63,77,3,34,71",0.8777294793644167,"1,18,73,87",0.9138357559328536,"1,18,69,73,84,87"
57,0.9336005443055736,"4,6,14,27,28,30,31,32,37,40,41,50,52,60,75,78,84,87,90,97",0.8921859322424278,"60,87,97,6,37,4,75,90,42,30,5,82,78,0,40,51,14,13,1,32,29,76,9,44,35,92,11,17,15,54,79,65,96,93",0.9068022312292676,"60,87,97,6,37,4,75,90,42,30,5,82,78,0,40,51,14,13,1,32,29,76,9",0.9065070460568292,"6,37,60,87,97",0.9431205970417944,"4,6,37,60,75,87,97"
58,0.9394737211030268,"2,8,10,12,19,30,32,37,43,48,53,57,61,62,64,68,75,76,77,78,79,96",0.8918296392872664,"2,48,10,37,76,96,79,5,64,44,1,58,30,12,57,32,25,61,77,68,26,53,40,75,0,39,17,98,60,87,28,50,97,38,24,67,45,82,15,74,95,22,11",0.9428943937418514,"2,48,10,37,76,96,79,5,64",0.8936170809325539,"2,10,37,48",0.9470889234694592,"2,10,37,48,76,79,96"
59,0.9422755367974354,"0,4,11,13,15,20,25,39,43,44,48,52,61,62,68,70,71,78,81,87,89,90,92",0.9221153624391708,"25,11,62,4,92,43,81,90,44,52,89,61,37,39,24,87,76,30,3,28,14,7,71,79,67,5,0,93,42,45,74",0.9299626375147028,"25,11,62,4,92,43,81,90,44,52,89,61,37,39",0.9199387670379852,"4,11,25,62,92",0.9486294656242072,"4,11,25,43,62,81,92"
