simulation,LASSO_CV_c_index,LASSO_CV_features,AIC_Cox_c_index,AIC_Cox_features,BIC_Cox_c_index,BIC_Cox_features,LASSO_QUT_c_index,LASSO_QUT_features,HarderLASSO_QUT_c_index,HarderLASSO_QUT_features
10,0.9412509586894507,"1,2,4,8,9,10,13,15,17,18,20,21,22,26,29,30,31,33,35,36,37,39,40,41,43,45,46,47,50,51,52,53,54,55,56,58,59,61,62,65,66,67,74,78,79,80,83,84,85,86,88,90,91,92,93,97,98",0.9525331472050408,"93,29,80,4,22,50,39,61,2,97,47,26,17,33,65,67,74,46,53,43,54,41,30,7,71,92,37,16,32,86",0.9556368180890216,"93,29,80,4,22,50,39,61,2,97,47,26,17,33,65,67,74,46,53,43,54,41,30,7,71,92",0.7364141979838554,"4,29,80,93",0.7583909466610019,"4,22,29,80,93"
11,0.9442392701001268,"0,5,7,8,9,11,12,15,16,18,19,21,22,23,26,29,30,31,33,34,35,37,39,40,41,42,47,48,49,50,53,56,57,59,60,64,70,71,72,74,78,80,81,84,86,88,91,92,94,95,98,99",0.9488294287353628,"59,70,98,56,84,95,40,15,19,26,0,64,71,99,39,12,49,50,7,92,41,16,60,13,86,29,10,88,30,91,72,23,81,36,8,5",0.9498665244363992,"59,70,98,56,84,95,40,15,19,26,0,64,71,99,39,12,49,50,7,92,41,16,60,13,86,29,10,88,30,91,72,23,81",0.751681576600966,"56,59,70,84",0.7720086523412772,"56,59,70,84,98"
12,0.9452826754043792,"0,1,4,6,7,8,9,10,13,14,15,16,18,20,21,22,27,30,31,33,34,36,37,38,42,50,51,53,55,57,59,60,61,63,65,67,70,71,73,74,75,77,78,79,80,83,85,87,88,90,91,92,94,96,97,98",0.951950382274926,"53,60,80,1,87,97,50,75,98,55,0,34,14,18,83,85,15,91,36,74,27,21,63,89,57,38,37,66,61,65,28,35",0.951950382274926,"53,60,80,1,87,97,50,75,98,55,0,34,14,18,83,85,15,91,36,74,27,21,63,89,57,38,37,66,61,65,28,35",0.7340198678941072,"1,14,53,60,80",0.7868596244863993,"1,14,34,53,60,80,87"
13,0.9487155542066475,"0,1,2,5,9,11,12,15,17,18,19,25,26,28,31,34,36,39,41,42,43,49,51,53,55,57,59,60,62,68,70,71,72,77,82,83,84,87,91,92,94,95,96",0.9441500193257016,"84,68,72,1,19,17,42,43,87,31,25,11,15,41,26,95,83,55,5,92,53,47,49,57,12,96,76,80,99,34,0,75,7,8,44,94",0.959781788185122,"84,68,72,1,19,17,42,43,87,31,25,11,15,41,26,95,83,55,5,92,53,47,49,57,12",0.7644339644666496,"1,19,68,72,84",0.8031398428522142,"1,17,19,68,72,84"
14,0.9249310654645724,"0,3,5,6,7,8,10,13,15,16,22,25,26,27,28,29,30,31,32,35,36,37,39,44,45,49,50,57,61,62,63,64,65,68,69,70,73,78,79,81,82,83,87,88,89,90,91,92,95,99",0.9384518106053564,"61,57,64,73,79,15,45,91,25,44,82,65,50,26,27,81,5,62,78,92,6,87,59,31,9,85,88,36,21,28,17,12,89,63,42,94,86,48,22,69,77,83",0.9381166437119592,"61,57,64,73,79,15,45,91,25,44,82,65,50,26,27,81,5,62,78,92,6,87,59,31,9,85,88,36,21,28,17,12",0.7412060938410971,"57,61,64,79",0.7411891946700014,"57,61,64,79"
15,0.9574718162236756,"3,5,6,8,10,14,16,17,21,28,33,34,39,42,43,44,46,48,50,55,56,58,59,63,65,66,67,68,69,72,74,77,78,80,84,86,91,92,95,97,98",0.949071122549907,"34,55,69,72,58,59,65,98,21,91,86,44,8,17,68,39,6,42,80,48,16,46,61,28,14,62,33,10,24,41,92",0.9516605930858252,"34,55,69,72,58,59,65,98,21,91,86,44,8,17,68,39,6,42,80,48,16,46,61,28,14,62,33,10,24",0.7190017814088084,"34,55,59,72",0.8310154030207866,"34,55,58,59,65,69,72,98"
16,0.9321943562807627,"1,2,3,5,6,9,13,15,16,17,20,21,23,24,25,27,28,29,30,31,32,33,35,36,37,38,39,40,41,43,44,46,48,50,52,53,54,55,57,58,59,61,62,63,65,66,67,68,71,73,74,76,78,81,82,83,84,87,88,89,90,92",0.9377200205730062,"63,2,25,32,52,39,76,58,78,17,21,87,59,82,20,40,13,84,35,55,15,88,81,10,71,14,65,83,28,46,77,1,74,48,95,29,68,30,18",0.9442783325205396,"63,2,25,32,52,39,76,58,78,17,21,87,59,82,20,40,13,84,35,55,15,88,81,10,71,14,65,83,28,46,77,1,74",0.709803357237461,"2,25,58,63",0.7612385376110263,"2,25,32,58,63,78"
17,0.956400443005145,"0,2,3,4,5,7,8,9,10,11,13,14,15,17,18,23,25,27,28,29,30,32,35,37,38,40,41,46,47,48,50,51,54,57,58,59,60,61,63,64,65,66,68,69,70,71,72,74,75,76,77,79,80,81,82,84,85,86,87,88,89,93,94,98,99",0.9572724341450422,"70,13,40,17,81,29,5,51,69,9,2,58,18,60,63,35,94,54,38,57,85,23,86,32,74,61,80,89,28",0.9583014397667212,"70,13,40,17,81,29,5,51,69,9,2,58,18,60,63,35,94,54,38,57,85,23,86,32,74,61",0.834229157028501,"5,13,17,29,40,51,70,81",0.8340104582860187,"5,13,17,29,40,51,70,81"
18,0.9481140850790656,"0,1,5,6,11,14,15,18,23,24,25,28,29,34,35,36,38,39,40,42,44,48,49,51,52,55,57,58,59,60,61,63,65,69,70,71,73,74,75,78,81,84,85,86,88,89,94,99",0.9349369178162952,"35,55,49,39,38,85,65,40,6,44,63,69,89,14,11,99,15,94,23,42,61,68,3,1,86,47,92,5,88,9,67,51,78,30,18,13",0.9461489080166124,"35,55,49,39,38,85,65,40,6,44,63,69,89,14,11,99,15,94,23,42,61,68,3,1,86,47,92",0.7373160921799055,"6,35,38,39,85",0.8349722910034194,"6,35,38,39,49,55,65,85"
19,0.918272881256936,"0,2,3,7,8,9,10,12,14,15,16,17,18,20,23,25,28,29,30,31,32,33,34,35,37,38,39,41,42,43,44,45,46,47,48,49,50,52,53,54,55,56,58,59,61,62,64,72,73,74,75,77,78,80,83,84,86,87,88,89,90,91,92,95,96,97,99",0.930332632439694,"9,23,38,90,8,31,49,33,35,88,47,58,37,7,14,0,84,16,62,44,56,52,13,71,55,87,98,46,99,82,18,80,5,75,50",0.930332632439694,"9,23,38,90,8,31,49,33,35,88,47,58,37,7,14,0,84,16,62,44,56,52,13,71,55,87,98,46,99,82,18,80,5,75,50",0.7831989953857835,"8,9,23,38",0.8375153320483617,"8,9,23,31,38,90"
20,0.9383955814761886,"1,2,7,10,17,21,25,27,30,33,34,35,37,38,44,45,47,50,51,54,58,67,69,73,74,76,77,81,93,97",0.9544298349674736,"69,97,47,76,54,67,17,37,73,45,38,58,81,44,30,10,25,93,39,28,3,13,71,41,35,86,87,27,16,75",0.9568907011261496,"69,97,47,76,54,67,17,37,73,45,38,58,81,44,30,10,25,93,39,28,3,13,71,41,35",0.7914305577779371,"47,54,67,69,76,97",0.7933341425867786,"47,54,67,69,76,97"
21,0.9351536858734288,"1,4,5,6,7,8,9,10,11,13,14,17,18,20,23,24,25,26,27,28,29,30,31,32,33,34,37,38,42,43,46,47,49,51,52,53,54,55,56,57,58,59,60,61,62,63,64,66,67,68,69,70,71,73,74,76,77,79,80,81,83,84,85,86,88,89,90,91,93,94,96,97,99",0.9406610467254082,"25,58,62,10,26,67,5,77,76,7,27,91,88,17,79,48,14,93,94,71,32,66,39,19,42,11,44,82,18,89,53,98,33,55,90,60,29",0.9436271772732844,"25,58,62,10,26,67,5,77,76,7,27,91,88,17,79,48,14,93,94,71,32,66,39,19,42,11,44,82,18,89,53,98,33",0.7105339852102031,"10,25,58,62",0.7459532337359899,"10,25,26,58,62"
22,0.9432520286809442,"0,2,4,6,8,9,10,11,12,14,15,16,17,18,19,20,21,23,26,27,28,30,31,33,34,36,39,40,41,42,43,44,45,46,47,48,51,53,54,55,57,58,60,63,65,66,71,72,73,76,81,83,87,89,91,95,96,97,98",0.9479626612516036,"44,47,58,31,18,72,46,87,8,98,30,81,17,4,0,12,23,6,42,57,68,10,39,2,22,75,9,53,14,51,88,15,16",0.946423933319166,"44,47,58,31,18,72,46,87,8,98,30,81,17,4,0,12,23,6,42,57,68,10,39,2,22,75,9,53,14,51,88,15",0.6727559889704822,"44,47",0.7593077954344513,"18,31,44,47,81"
23,0.9524219510369096,"1,3,4,5,9,12,17,18,20,21,24,25,27,28,29,34,35,37,42,43,47,48,57,60,62,63,64,65,67,70,74,76,78,79,81,83,90,91,93,94,97",0.94639015747049,"79,37,27,5,21,93,1,4,12,28,97,90,76,17,34,70,60,67,20,25,81,91,84,9,74,40,71,24,13,18,44,46,52,56",0.9510294227745753,"79,37,27,5,21,93,1,4,12,28,97,90,76,17,34,70,60,67,20,25,81,91,84,9,74,40,71,24,13",0.7349329939357641,"1,5,27,37,79",0.7819719997005316,"1,4,5,21,27,37,79"
24,0.9406155927895058,"2,5,7,9,10,14,16,17,19,20,21,26,27,28,29,31,33,34,35,36,37,38,41,43,45,46,47,48,51,52,53,56,57,59,60,64,65,67,68,69,70,71,72,73,74,75,77,78,79,80,81,84,85,86,87,88,90,91,92,93,95,98,99",0.9432369432369432,"52,27,79,77,80,46,98,57,47,17,53,72,87,64,65,41,14,56,2,95,90,7,15,20,70,45,91,93,4,28,38,92,85,16,35,78,61,73,5,48,51",0.9448174230782926,"52,27,79,77,80,46,98,57,47,17,53,72,87,64,65,41,14,56,2,95,90,7,15,20,70,45,91,93,4,28,38,92",0.8316693099301795,"27,46,52,79,80",0.8313871792132662,"27,46,52,79,80"
25,0.9298868718758222,"2,4,5,7,8,10,12,14,15,19,22,26,31,32,33,34,42,43,44,45,46,49,54,55,57,61,63,64,66,68,69,71,73,76,77,80,82,86,89,92,95",0.922484973589946,"19,8,44,2,69,57,14,33,73,66,5,77,26,92,7,54,10,63,43,82,15,95,68,31,45,86,65,94,21,55,40,85,74,91,70,41,97,25,62,81",0.9305547123226682,"19,8,44,2,69,57,14,33,73,66,5,77,26,92,7,54,10,63,43,82,15,95,68,31,45,86,65,94,21,55",0.7899995952482141,"2,8,19,44,66,69",0.8323619290470119,"2,8,14,19,33,44,66,69"
26,0.9340228926520237,"1,3,4,5,13,17,18,19,20,23,29,30,31,32,35,36,37,38,40,41,45,46,47,48,49,50,53,54,56,60,61,63,64,65,67,68,69,74,75,77,79,80,81,82,83,84,85,88,89,91,92,93,94,95,98,99",0.9384749889033854,"82,47,64,1,94,95,41,63,75,89,18,54,23,13,85,40,38,4,92,68,29,84,99,69,21,51,80,96,2,35,61,48,43,34,57,73",0.9378347478714676,"82,47,64,1,94,95,41,63,75,89,18,54,23,13,85,40,38,4,92,68,29,84,99,69,21,51,80,96,2,35,61,48,43,34,57",0.6560964127671594,"47,82",0.7286104348527849,"1,47,64,82"
27,0.925508092874354,"0,1,3,4,6,7,9,10,11,12,14,15,16,17,20,21,22,23,25,26,28,29,31,32,34,38,39,41,42,43,44,46,47,48,50,52,53,54,55,56,57,58,62,63,65,67,68,70,71,72,74,76,77,78,79,80,81,82,84,85,86,87,89,90,91,92,94,95,96,97,98",0.9429199056611806,"38,96,31,34,77,85,54,43,6,72,95,98,20,50,10,67,94,71,97,9,58,18,25,56,0,70,57,79,39,65,47,24,33,46,55,29",0.9443701805322594,"38,96,31,34,77,85,54,43,6,72,95,98,20,50,10,67,94,71,97,9,58,18,25,56,0,70,57,79,39,65,47,24,33,46",0.6908445367776652,"38,85,96",0.8211110070470303,"31,34,38,43,54,77,85,96"
28,0.944155270064926,"0,2,4,5,6,7,8,9,10,12,13,14,15,16,17,20,21,23,24,26,30,32,33,35,36,37,38,39,40,43,47,48,51,53,54,55,59,61,62,64,65,67,68,69,71,72,73,74,77,79,80,81,83,85,86,87,88,89,90,91,93,94,95,96,97,99",0.9462384307224756,"10,15,40,9,8,7,86,14,22,89,37,79,66,38,5,74,61,68,91,77,51,81,67,62,23,88,71,36,19,55,26,3,1,49,60",0.9462384307224756,"10,15,40,9,8,7,86,14,22,89,37,79,66,38,5,74,61,68,91,77,51,81,67,62,23,88,71,36,19,55,26,3,1,49,60",0.7407984528249758,"5,9,10,15,40",0.7590578809227794,"8,9,10,15,40"
29,0.932941004943868,"2,4,6,8,9,12,16,19,20,21,23,24,29,31,32,33,34,36,37,39,40,41,42,45,46,47,48,51,54,56,57,58,59,60,61,63,65,66,68,70,71,72,73,74,76,80,81,82,85,89,91,92,94,97,98,99",0.9484724376052064,"37,47,63,21,42,76,8,59,4,9,23,24,36,33,12,92,41,48,45,54,35,66,89,18,99,19,90,22,85,15,71,26",0.9489336885495778,"37,47,63,21,42,76,8,59,4,9,23,24,36,33,12,92,41,48,45,54,35,66,89,18,99,19,90,22,85,15,71",0.7164844195262899,"21,37,47,59,63",0.7161557119567379,"21,37,47,59,63"
30,0.9389591298232256,"2,3,4,5,9,14,18,19,20,21,22,25,26,27,28,30,36,37,50,52,53,55,56,61,63,64,67,69,70,77,78,82,83,84,86,90,91,92,95,96,97,99",0.953125413117164,"69,97,19,83,2,86,20,67,64,27,63,50,56,61,37,53,18,26,95,96,54,4,71,45,89,65,58,92,78,70",0.95512952710313,"69,97,19,83,2,86,20,67,64,27,63,50,56,61,37,53,18,26,95,96,54,4,71,45,89,65,58",0.6889763154972477,"2,69,97",0.6900524030860182,"2,69,97"
31,0.934705935240248,"0,3,6,7,9,14,15,17,21,22,24,25,28,33,35,36,39,44,48,52,53,56,58,61,66,67,69,71,73,74,75,76,81,85,87,88,89,91,93,94,95,96",0.9355099734127952,"74,28,87,71,6,75,3,48,69,15,9,33,67,25,7,17,85,53,21,96,73,57,63,82,22,14,80,68,24,83,36,60,62,58",0.9377563995530268,"74,28,87,71,6,75,3,48,69,15,9,33,67,25,7,17,85,53,21,96,73,57,63,82,22,14,80,68",0.7130970882515381,"28,74,87",0.7399642935124652,"28,71,74,87"
32,0.909042316258352,"1,2,4,5,10,14,15,18,21,24,26,27,32,35,37,40,43,44,45,48,52,54,55,56,57,58,62,64,65,66,67,68,76,77,79,80,81,86,91,94,95,97,99",0.8878252748042245,"94,32,26,54,10,35,45,14,1,57,99,31,55,95,86,21,5,15,80,18,77,91,24,97,56,68,87,37,40,64,39,66,92,76,52,36,2",0.925164164092248,"94,32,26,54,10,35,45,14,1,57,99,31,55,95,86,21,5,15,80,18,77,91,24,97,56,68,87,37",0.767057978303039,"26,32,35,45,54,94",0.7981895251095624,"10,26,32,35,45,54,94"
33,0.9600567578995428,"0,1,3,5,9,11,12,13,14,15,20,21,24,27,28,33,34,35,36,37,40,41,43,44,45,46,47,50,51,52,54,61,62,63,65,68,69,71,74,75,76,83,84,91,94,95,97",0.9384015958619653,"13,41,69,34,76,46,54,44,74,15,62,91,12,9,52,33,50,97,37,1,43,63,27,84,4,38,55,78,45,7,89,60,87,80,61",0.9401162654962296,"13,41,69,34,76,46,54,44,74,15,62,91,12,9,52,33,50,97,37,1,43,63,27,84,4,38,55,78,45,7,89,60",0.663893623037274,"13,34,41",0.6634526338726371,"13,34,41"
34,0.9535058027079304,"1,3,5,6,10,17,19,20,21,22,23,24,26,28,30,34,36,37,46,47,49,50,51,52,54,58,59,65,68,74,76,78,79,86,87,90,91,92,95,96,98",0.9596201375456694,"76,54,46,3,30,65,59,19,20,51,47,36,37,23,49,26,5,87,96,95,39,63,81,21,58,77",0.9598055018267784,"76,54,46,3,30,65,59,19,20,51,47,36,37,23,49,26,5,87,96,95,39,63,81,21",0.6933725553406405,"20,54,59,76",0.7335186976144423,"20,46,54,59,76"
35,0.9511212617619268,"1,2,3,11,12,13,14,15,17,18,21,29,34,36,37,39,41,43,44,45,46,48,51,57,59,64,65,66,67,68,69,70,72,75,77,80,81,82,89,91,97",0.9544310945370986,"2,37,82,12,1,65,21,45,68,39,70,44,75,18,14,59,51,36,72,91,97,46,99,31,53,88,28,74,79,11,87,9",0.9536455683463696,"2,37,82,12,1,65,21,45,68,39,70,44,75,18,14,59,51,36,72,91,97,46,99,31,53,88,28,74",0.7401054450103712,"2,12,37,65,82",0.7579656828486926,"1,2,12,37,65,82"
36,0.9508843692621928,"2,5,7,8,11,13,19,20,23,26,29,30,32,33,34,36,37,39,40,41,42,44,45,56,60,64,66,69,72,74,75,77,79,80,83,87,90,94",0.93199510011625,"2,29,66,11,83,64,87,36,20,37,79,39,30,90,23,72,60,5,34,69,9,80,92,7,77,44,81,3,51,58,97,28,31,43,53,8,33,63",0.9642884304075268,"2,29,66,11,83,64,87,36,20,37,79,39,30,90,23,72,60,5,34,69,9,80",0.6147642949490999,"2,29,45",0.683191551774714,"2,29,66"
37,0.9296008387384156,"0,6,7,8,9,10,11,13,18,19,20,21,23,25,26,28,29,31,32,34,37,38,40,42,43,44,45,46,48,49,50,52,53,54,56,57,58,61,64,65,68,69,71,73,77,83,91,92,94,97,98,99",0.9316813880468912,"44,25,20,8,21,37,9,54,64,11,92,71,18,50,38,91,83,99,29,13,0,32,61,40,53,42,52,62,69,7,82,77,10,33,90,14",0.9322626381147942,"44,25,20,8,21,37,9,54,64,11,92,71,18,50,38,91,83,99,29,13,0,32,61,40,53,42,52,62,69,7,82,77,10,33,90",0.7570782134437165,"8,9,25,44",0.7720875025803158,"8,9,20,25,44"
38,0.9276858218034688,"1,4,5,6,9,10,12,13,14,19,20,21,26,29,33,38,41,42,43,44,47,49,53,58,60,62,66,68,70,72,75,77,78,81,83,84,85,86,88,91,93,97,99",0.934753699459582,"86,99,10,70,84,81,97,29,19,6,66,88,20,26,14,78,43,38,1,75,12,5,53,44,85,8,92,4,51,95,68",0.934753699459582,"86,99,10,70,84,81,97,29,19,6,66,88,20,26,14,78,43,38,1,75,12,5,53,44,85,8,92,4,51,95,68",0.6188467306114365,"86,99",0.6783012194776901,"10,70,86,99"
39,0.925358692804354,"2,4,5,6,9,12,16,18,19,26,31,32,33,34,37,39,41,44,46,48,49,52,53,54,61,64,67,69,70,73,79,84,90,93,98",0.9152211301255264,"16,98,69,53,9,4,49,5,18,44,90,73,32,84,54,33,64,39,34,76,56,40,48,67,21,88,43,46,62,66,35,12,26,10,8,61,45,17,51,47,50,87,78,74",0.9332575869591722,"16,98,69,53,9,4,49,5,18,44,90,73,32,84,54,33,64,39,34,76,56,40,48,67,21",0.7456659844304885,"16,33,49,69,98",0.7462055476436912,"16,33,49,69,98"
40,0.9464952313359136,"4,5,8,9,11,12,17,19,21,22,28,31,32,34,35,41,47,53,59,60,61,62,63,64,67,68,70,71,74,75,76,77,80,83,86,88,90,91,93,95,98,99",0.9402287088157704,"91,95,22,68,8,17,59,62,98,86,77,93,9,76,64,11,41,12,90,34,32,42,80,56,85,74,69,35,88,49,31,26,54,19,87",0.9425917214781072,"91,95,22,68,8,17,59,62,98,86,77,93,9,76,64,11,41,12,90,34,32,42,80,56,85,74,69,35,88,49,31,26,54",0.7583537586756125,"22,68,91,95",0.7576495313862549,"22,68,91,95"
41,0.961559609420496,"2,3,4,5,8,12,13,15,18,22,23,32,37,39,40,41,44,45,47,50,51,53,56,60,61,62,64,67,68,70,74,81,87,88,94,95",0.9567572691937865,"3,4,12,22,70,50,67,39,61,87,44,95,56,68,81,40,60,41,2,53,15,7,30,69,52,80,49,27,38,8,17,78,11",0.9624669889895584,"3,4,12,22,70,50,67,39,61,87,44,95,56,68,81,40,60,41,2,53,15,7",0.6326439957204187,"4,50",0.7656739663321551,"3,4,22,39,50,67"
42,0.9566652852603952,"5,6,8,9,11,12,17,18,20,23,24,26,29,31,33,36,40,41,43,44,45,51,52,53,54,56,61,63,64,66,68,69,70,72,74,75,76,77,78,79,81,82,84,85,86,87,88,89,90,95,98,99",0.9564774140074596,"11,77,40,36,6,98,85,90,8,44,76,12,26,23,69,56,54,20,18,61,9,19,42,70,49,74,75,17,89,64,88,28,4,33",0.9573919049592484,"11,77,40,36,6,98,85,90,8,44,76,12,26,23,69,56,54,20,18,61,9,19,42,70,49,74,75,17,89,64,88,28",0.6674126260533223,"11,40,77",0.68526592070728,"11,36,40,77"
43,0.9479646870951218,"0,2,3,4,5,7,8,10,12,13,14,15,17,19,20,22,24,37,38,39,40,41,42,43,44,46,47,49,50,51,52,60,61,64,65,66,67,68,71,73,76,77,78,80,83,84,92,93,95,96",0.9376271984967636,"93,80,76,4,5,2,8,0,17,15,40,73,43,7,83,71,41,66,22,47,95,19,44,10,13,24,29,77,25,42,68,92,20,99",0.9376271984967636,"93,80,76,4,5,2,8,0,17,15,40,73,43,7,83,71,41,66,22,47,95,19,44,10,13,24,29,77,25,42,68,92,20,99",0.7533876229528403,"2,4,5,76,93",0.8143908578691187,"2,4,5,8,76,80,93"
44,0.9445265278710544,"1,2,4,6,7,8,9,13,15,17,20,22,26,31,34,35,37,40,41,43,44,48,49,50,51,55,57,58,59,62,63,64,72,73,74,75,77,79,86,87,91,92,94,95",0.941089558724766,"87,77,20,57,9,43,44,6,73,1,55,26,41,64,2,95,7,72,8,49,13,40,74,56,63,15,51,22,36,30,10,24,81,50",0.9542606565796232,"87,77,20,57,9,43,44,6,73,1,55,26,41,64,2,95,7,72,8,49,13,40,74,56",0.7172204005846798,"41,57,77,87",0.7365464385888674,"20,41,57,77,87"
