simulation,LASSO_CV_c_index,LASSO_CV_features,AIC_Cox_c_index,AIC_Cox_features,BIC_Cox_c_index,BIC_Cox_features,LASSO_QUT_c_index,LASSO_QUT_features,HarderLASSO_QUT_c_index,HarderLASSO_QUT_features
10,0.9470565385487736,"1,4,7,8,9,12,14,15,17,22,23,24,28,31,34,35,36,37,42,45,46,50,53,54,55,56,65,66,69,77,79,80,81,83,84,86,93,97",0.935708159205796,"50,12,35,28,31,42,46,53,80,77,54,83,15,23,7,93,73,2,49,92,66,34,99,84,87,1,91,38,36,17",0.9419702329898144,"50,12,35,28,31,42,46,53,80,77,54,83,15,23,7,93,73,2,49,92,66",0.8273836680318787,"12,28,31,35,50,53",0.864103613597199,"12,28,31,35,42,46,50,53"
11,0.9360581725817568,"3,4,6,9,10,17,19,22,31,34,38,39,41,44,48,51,54,58,59,60,61,62,63,64,68,71,72,74,75,76,81,82,83,84,85,86,91,93,94,97",0.9209097080787508,"76,10,58,71,85,64,3,6,38,83,74,91,9,22,62,31,84,14,4,60,15,82,48,86,97,39,61,43,20,1,2,99,27,44,29,59",0.938156784090821,"76,10,58,71,85,64,3,6,38,83,74,91,9,22,62,31,84,14,4,60,15",0.71691718357559,"10,76",0.7525935792296831,"10,58,76"
12,0.9566815611759432,"3,6,11,17,24,28,29,30,32,34,35,38,42,44,47,49,50,52,60,65,71,72,73,77,80,83,84,85,86,94,96,99",0.938918051277602,"50,99,65,72,6,38,94,84,3,29,52,73,35,86,85,30,28,96,64,49,21,5,74,58,32,83,78,81,11,61,70,95",0.957014157014157,"50,99,65,72,6,38,94,84,3,29,52,73,35,86,85,30,28,96,64,49,21,5,74",0.7616704987491504,"38,50,65,99",0.7624600523476928,"38,50,65,99"
13,0.9493089127330372,"0,1,2,3,4,5,9,13,14,16,18,19,23,26,27,29,30,32,37,42,43,44,46,52,53,55,57,58,59,60,62,67,69,72,74,79,85,87,88,90,93,95,98",0.9207404787171324,"23,72,27,18,87,59,85,60,3,52,32,57,9,46,43,2,29,31,74,53,67,62,44,78,88,42,64,28,14,82,97,69,4,81,51,79,80,45,99,30",0.953792136671514,"23,72,27,18,87,59,85,60,3,52,32,57,9,46,43,2,29,31,74,53",0.8090267133068689,"18,23,27,60,72",0.9009865188853516,"18,23,27,59,60,72,85,87"
14,0.934042402093337,"1,2,7,8,9,10,11,14,17,21,24,25,30,31,33,34,36,38,41,43,44,45,46,51,52,60,65,72,75,76,77,78,80,81,83,84,85,86,88,89,93,94,96",0.9131240542563244,"7,17,46,72,80,65,60,85,9,93,36,45,78,89,21,51,94,2,52,76,86,3,25,20,42,10,1,54,63,87,16,47,13,31,41,27,35,32,75,84",0.9159769907733656,"7,17,46,72,80,65,60,85,9,93,36,45,78,89,21,51,94,2,52,76,86,3,25,20,42,10,1,54,63,87,16,47,13,31,41,27",0.7259897190492579,"7,17,36",0.7564174000447947,"7,17,36,46"
15,0.9601399844229432,"4,10,14,16,17,18,21,24,27,28,33,34,38,40,41,44,48,49,53,54,58,61,62,63,64,69,78,82,86,87,89,94,95,99",0.9454672332951748,"24,21,53,86,64,18,62,44,14,54,82,48,33,63,99,28,40,4,69,78,17,61,10,12,2,27,15,84,73,29,50,66",0.958746935553848,"24,21,53,86,64,18,62,44,14,54,82,48,33,63,99,28,40,4,69,78",0.7858233101768362,"14,21,24,33,64,86",0.9300496061304604,"14,18,21,24,33,44,53,54,62,64,82,86"
16,0.9424911683228708,"0,1,6,7,9,12,14,15,16,18,19,22,23,25,27,28,30,32,36,39,42,43,44,46,48,49,51,52,55,56,58,61,63,67,69,71,74,77,79,80,81,83,87,91,94,95,97,99",0.9311218136071364,"87,12,58,25,97,94,71,51,7,49,32,83,42,48,91,16,22,28,88,93,36,52,18,27,39,64,82,56,57,62,72,19,61,8,11,15,54",0.945490126312044,"87,12,58,25,97,94,71,51,7,49,32,83,42,48,91,16,22,28,88,93,36,52,18",0.759216712837065,"12,58,71,87,94",0.8462296998500521,"12,25,49,58,71,87,94,97"
17,inf,,0.9550112058926208,"38,54,74,99,0,19,24,45,56,46,33,75,82,21,91,51,63,6,85,73,27,16,87,11",0.9550112058926208,"38,54,74,99,0,19,24,45,56,46,33,75,82,21,91,51,63,6,85,73,27,16,87,11",0.7858035597696463,"19,38,54,74,99",0.8049641704574829,"0,19,38,54,74,99"
18,0.9494393592975632,"0,1,4,5,8,9,10,11,14,18,20,21,24,29,34,35,40,43,46,49,51,57,58,61,62,64,65,66,68,69,72,73,79,80,83,84,85,86,88,90,91,92,95",0.9336290568566058,"5,24,1,49,85,11,69,57,29,73,80,58,34,9,18,91,95,0,25,60,2,37,56,71,72,65,46,45,13,20,10,67",0.9459772302446172,"5,24,1,49,85,11,69,57,29,73,80,58,34,9,18,91,95,0,25",0.759848688275427,"5,24,49,85",0.8136550749650007,"1,5,11,24,49,85"
19,0.9214470410568972,"0,1,2,3,4,5,6,7,9,11,12,13,14,15,17,18,19,20,21,23,24,27,28,30,32,35,36,37,38,40,41,42,43,44,45,48,49,50,51,52,53,54,57,59,62,63,64,66,67,70,71,72,73,74,78,80,81,82,83,84,85,86,87,89,90,92,93,95,96,97,98,99",0.938528731136534,"15,93,78,23,97,74,42,95,57,63,9,52,72,64,1,92,11,50,82,2,47,59,96,98,55,17,31,35,38,45,56,51",0.9388057755614224,"15,93,78,23,97,74,42,95,57,63,9,52,72,64,1,92,11,50,82,2,47,59,96,98,55,17,31,35,38,45,56",0.8217110480970851,"15,23,76,78,93,97",0.8679910476625056,"15,23,42,74,78,93,97"
20,0.9344849050731404,"3,4,7,8,10,12,14,19,21,28,32,34,35,37,38,40,43,46,49,50,55,67,69,71,73,84,86,87,92,93,97",0.9338511162040574,"49,3,84,32,4,97,43,71,93,73,69,19,55,8,50,92,86,37,62,35,83,28,95,20,17,64,52,65,98,12,46,53",0.9479359420535892,"49,3,84,32,4,97,43,71,93,73,69,19,55,8,50,92,86,37,62,35,83,28,95",0.8285035226211697,"3,4,32,43,49,84",0.888538041479218,"3,4,32,43,49,71,84,93,97"
21,0.9529885865597784,"1,4,5,6,9,10,12,13,14,17,18,19,28,29,30,31,33,34,41,42,47,48,49,50,54,55,56,57,58,63,66,68,70,73,76,78,87,90,91,93,94",0.9379574332824212,"49,47,1,19,63,30,29,34,91,14,68,10,93,90,41,56,57,31,38,55,54,76,87,94,96,44,67,18,52,37,13,74,73,24",0.9414808649108772,"49,47,1,19,63,30,29,34,91,14,68,10,93,90,41,56,57,31,38,55,54,76,87,94,96,44,67,18,52,37",0.7925242909363224,"1,30,47,49,63",0.8172098623760536,"1,19,30,47,49,63"
22,0.9489452159376978,"1,2,3,5,6,8,9,10,11,12,14,17,19,21,22,23,24,25,26,29,33,34,36,37,41,42,44,46,47,52,54,56,58,59,64,65,67,73,75,76,77,78,79,80,81,84,85,86,88,91,93,95,97,99",0.9483236695643784,"88,37,67,6,47,10,73,46,8,93,3,59,9,80,95,54,11,36,91,97,58,17,5,28,44,65,24,29,31,25,21,52",0.9483236695643784,"88,37,67,6,47,10,73,46,8,93,3,59,9,80,95,54,11,36,91,97,58,17,5,28,44,65,24,29,31,25,21,52",0.7537541117137367,"3,6,47,67,88",0.7840495307182976,"6,37,47,67,88,93"
23,0.94657256120574,"0,4,5,6,7,10,11,13,15,17,18,19,21,22,23,24,26,27,30,33,37,38,40,41,42,44,45,50,52,54,55,58,59,60,61,65,67,71,72,75,83,88,89,90,98",0.9291702135279356,"67,58,0,71,72,42,61,54,65,4,83,55,11,89,13,41,90,7,22,18,99,24,50,59,38,26,17,37,49,32,75,96,1,70,82,60,63",0.9406964795852308,"67,58,0,71,72,42,61,54,65,4,83,55,11,89,13,41,90,7,22,18,99,24,50,59,38,26",0.7200885957735188,"0,58,67",0.7383559643743612,"0,58,67,71"
24,0.8983692117327918,"0,1,3,4,5,7,8,9,10,11,12,13,17,18,19,22,23,24,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,46,47,49,50,51,52,53,54,55,57,61,62,63,64,66,67,68,70,71,72,73,75,77,78,80,81,82,83,84,85,86,87,88,90,92,93,94,96",0.897294446118946,"73,38,17,70,37,4,11,71,85,36,54,24,18,52,33,82,28,67,40,96,47,39,35,61,43,0,62,75,66,94,29,95,3,90,45,13,34,7,9,41",0.9128210416104828,"73,38,17,70,37,4,11,71,85,36,54,24,18,52,33,82,28,67,40,96,47,39,35,61,43,0,62,75",0.7913897129199253,"17,38,73",0.8320298660575006,"17,37,38,70,73"
25,0.9371136316721532,"0,2,5,12,13,15,18,19,27,29,32,33,38,44,45,47,49,52,53,54,57,61,63,65,68,70,71,74,75,79,82,83,84,86,87,88,89,90,91,97,98",0.9290236628532316,"74,18,91,84,44,90,88,71,15,86,75,32,52,47,82,12,68,89,11,33,97,8,31,19,50,16,2,42,56,26,5,61,6,64,70,54,48,49",0.934052562389318,"74,18,91,84,44,90,88,71,15,86,75,32,52,47,82,12,68,89,11,33,97,8,31,19,50,16,2,42,56",0.7424518974826984,"18,74,91",0.8271921819149746,"18,44,74,84,88,90,91"
26,0.9328894340283862,"0,1,2,5,10,11,12,14,16,17,20,21,23,24,26,28,29,30,32,33,34,35,36,37,38,39,41,42,43,47,48,51,52,53,54,58,61,62,63,65,66,67,68,69,70,73,74,77,78,79,84,85,87,88,89,90,91,92,96,99",0.9338852870743533,"29,0,24,38,84,87,61,52,35,28,42,47,74,69,79,43,11,90,70,51,12,66,1,34,80,26,39,5,49,60,63,72,15,30,41",0.9341539629694527,"29,0,24,38,84,87,61,52,35,28,42,47,74,69,79,43,11,90,70,51,12,66,1,34,80,26,39,5,49,60,63,72,15,30",0.8057823725249693,"0,24,29,35,61",0.860203843233456,"0,24,29,35,52,61,87"
27,0.9324013453923686,"4,5,7,9,10,13,17,21,22,23,28,35,38,41,44,47,59,61,62,68,69,71,82,86,91,93,95,98,99",0.9351854976601872,"5,47,61,62,4,86,10,13,93,99,17,98,7,71,91,34,92,9,20,77,21,40,30,25,23,81,16,3,36,39,74,31,95,1,2",0.9500877429805616,"5,47,61,62,4,86,10,13,93,99,17,98,7,71,91,34,92,9,20,77,21,40,30,25,23",0.7452585043196545,"5,47,61,93",0.83989999550036,"4,5,10,47,61,62,93"
28,0.9509021241959718,"3,4,6,7,8,9,12,13,17,18,20,24,25,26,27,28,29,30,31,33,34,35,36,37,38,39,43,52,53,54,55,56,58,61,63,64,66,67,69,70,73,76,77,78,79,83,84,85,86,87,90,92,93,94,97",0.9445364471484992,"93,58,67,29,55,20,78,25,35,34,97,9,13,17,70,92,4,84,15,7,26,1,94,3,51,83,33,90,24,66",0.950945637066823,"93,58,67,29,55,20,78,25,35,34,97,9,13,17,70,92,4,84,15,7,26,1,94,3,51",0.5626393371709979,93,0.5626393371709979,93
29,0.959805170674736,"0,5,6,8,18,22,27,31,32,36,37,38,48,49,50,51,52,54,57,59,62,69,72,77,79,80,83,85,90,93,95,96,97",0.9540120507511812,"38,27,18,36,80,85,6,52,32,79,5,8,72,90,96,93,48,37,95,0,15,68,78,70,46,97,57,44,77",0.9568535329404896,"38,27,18,36,80,85,6,52,32,79,5,8,72,90,96,93,48,37,95,0,15,68,78",0.828743961352657,"18,27,36,38,80,85",0.9190237298932952,"6,18,27,32,36,38,52,79,80,85"
30,0.9561890235202868,"0,1,9,11,15,19,20,21,25,26,31,34,35,38,41,44,45,48,49,51,57,61,63,68,69,70,71,74,76,78,80,84,85,86,87,89,96,97,98,99",0.9542227306567884,"1,74,76,34,41,89,96,87,70,35,51,78,26,85,44,61,68,80,83,72,19,59,58,64,57,55,47",0.9536650090662184,"1,74,76,34,41,89,96,87,70,35,51,78,26,85,44,61,68,80,83,72,19,59,58,64,57",0.6792685805596412,"1,74,96",0.8059933021528053,"1,34,41,74,76,89,96"
31,0.9342808772993734,"4,5,7,9,11,12,14,18,19,23,27,29,31,37,39,57,58,65,71,73,78,83,84,85,87,88,91,92,97,99",0.915198605215282,"57,14,73,39,65,9,11,99,37,12,83,5,7,78,91,84,21,58,87,29,15,93,31,26,23,61,25,63,80,10,44,17,49,82,40,59",0.913361633313119,"57,14,73,39,65,9,11,99,37,12,83,5,7,78,91,84,21,58,87,29,15,93,31,26,23,61",0.7878107944208611,"9,14,39,57,73",0.8111178492015363,"9,14,39,57,65,73"
32,0.9094573819962422,"8,10,14,15,16,17,18,19,21,23,24,31,33,34,35,36,40,42,43,45,46,48,51,52,55,59,60,61,64,66,67,72,73,74,75,76,81,82,86,87,88,89,91,92,96,97,99",0.8863918464954734,"34,60,24,52,18,55,72,46,59,43,16,74,81,48,8,88,45,87,3,17,75,6,66,40,82,23,44,71,33,91,10,80,58,12,54,49,65,98,90,96,51,42,31",0.8986676535899334,"34,60,24,52,18,55,72,46,59,43,16,74,81,48,8,88,45,87,3,17,75,6,66,40,82,23,44,71,33,91,10,80",0.7411575471160964,"24,34,60",0.808221829983488,"24,34,52,55,60"
33,0.9406466322382157,"5,11,12,13,14,15,29,31,38,42,44,46,48,49,67,69,71,75,76,89,91",0.9452491484452258,"29,5,46,44,89,49,38,13,48,12,11,75,31,69,71,67,78,64,10,33,3,70,37,87,35,84,26,6,32,28,40,9,93",0.9547659597846392,"29,5,46,44,89,49,38,13,48,12,11,75,31,69,71,67,78,64,10,33,3,70",0.7893363366663004,"5,29,46,49,89",0.8607378310075816,"5,29,38,44,46,48,49,89"
34,0.9527339068570948,"0,3,5,8,9,12,14,15,18,19,20,23,25,27,29,30,31,32,34,35,37,39,42,45,46,48,50,51,53,56,57,58,61,62,66,68,70,74,77,78,79,84,87,90,93,94,96,97,98",0.9479579348055642,"8,0,5,79,97,62,57,42,29,15,3,74,50,58,35,27,96,66,39,19,12,32,31,56,20,93,14",0.9485686078435864,"8,0,5,79,97,62,57,42,29,15,3,74,50,58,35,27,96,66,39,19,12,32,31,56,20,93",0.6918340292461496,"0,5,8",0.7800024935815719,"0,5,8,42,79,97"
35,0.9415750395585668,"0,3,5,7,8,9,13,16,21,26,27,29,33,36,43,44,45,46,47,55,56,57,58,60,63,65,67,69,70,76,77,78,80,85,86,89,93,95,97,99",0.943211479422783,"99,47,76,97,43,69,80,63,27,33,78,16,67,9,3,13,86,45,85,64,51,38,14,15,77,40,8,21,60,89,23,17",0.9432872154826144,"99,47,76,97,43,69,80,63,27,33,78,16,67,9,3,13,86,45,85,64,51,38,14,15",0.7906195480180144,"33,43,47,63,97,99",0.9102879322703236,"16,27,33,43,47,63,69,76,80,97,99"
36,0.9416295147638432,"0,6,9,10,12,20,22,24,26,28,31,35,36,37,39,41,43,45,47,49,51,56,60,61,73,78,79,80,81,83,85,88,91,92,96,97,98",0.929735736899916,"79,10,96,60,88,97,73,39,36,31,51,81,26,45,6,83,32,2,94,13,58,61,27,48,15,18,69,34,71,44,54,3,20,25,46",0.9428183756541966,"79,10,96,60,88,97,73,39,36,31,51,81,26,45,6,83,32,2,94,13,58,61,27",0.7532286618853783,"10,60,79,88,96",0.8341539057956968,"10,39,60,73,79,88,96,97"
37,0.939452213819965,"0,2,4,5,6,7,16,18,19,20,21,25,26,27,28,29,30,32,37,38,39,41,43,46,52,54,58,60,62,70,73,75,76,77,78,88,94,95",0.922235573011034,"76,88,94,95,25,32,73,7,27,39,0,78,54,46,58,6,18,75,90,16,47,26,41,92,65,68,91,79,28,38,40,82,64,53,77,3,43,99",0.9325899686452356,"76,88,94,95,25,32,73,7,27,39,0,78,54,46,58,6,18,75,90,16,47,26,41,92",0.7801911664189387,"7,39,76,88,94",0.7713163576396046,"39,76,88,94,95"
38,0.9368564486210136,"1,2,8,9,14,17,18,19,20,22,27,31,32,34,35,40,42,46,47,49,50,51,52,55,58,59,61,62,63,65,66,67,70,74,77,80,82,85,86,89,92,96,97,98",0.9263573627999692,"35,96,92,77,58,70,9,80,61,67,20,89,49,62,19,51,79,55,24,85,66,64,63,87,47,44,31,98,75,46,56,60,2,4,0,10,34,82,90,99",0.949809313181476,"35,96,92,77,58,70,9,80,61,67,20,89,49,62,19,51,79",0.7610173866990289,"9,35,77,96",0.85352111926376,"9,35,70,77,80,92,96"
39,0.9506019195698612,"0,1,2,4,5,9,10,11,15,16,17,19,23,25,26,30,32,33,34,37,39,49,51,63,65,67,77,78,79,81,90,91,98,99",0.9262557612686508,"16,5,78,11,0,10,33,39,15,25,4,9,91,79,49,2,86,90,98,81,35,7,29,65,31,72,96,85,52,58,67,77,51,55,42,46,19,56,75",0.939606011383809,"16,5,78,11,0,10,33,39,15,25,4,9,91,79,49,2,86,90,98,81,35,7,29,65,31",0.7708503376621977,"5,11,16,78",0.8853995781579564,"0,5,10,11,15,16,33,39,78"
40,0.9368872209953368,"1,5,6,11,15,17,20,21,23,24,25,30,31,32,33,34,39,41,42,46,48,51,54,56,58,60,65,66,67,70,71,72,75,77,79,83,84,95,98",0.928370567491838,"21,33,6,25,70,83,67,11,31,58,1,34,30,79,32,46,56,75,24,51,60,97,39,18,84,41,23,54,42,36,20,29,55,44,68,71,65",0.9436608027687928,"21,33,6,25,70,83,67,11,31,58,1,34,30,79,32,46,56,75,24,51,60",0.8015187109821065,"6,21,33,70",0.811426300512609,"6,21,31,33,70"
41,0.955508513239776,"1,2,3,7,8,9,10,11,12,16,17,18,19,22,23,25,27,31,32,34,35,36,37,42,49,50,52,53,54,55,59,62,63,64,67,68,69,70,71,72,74,75,78,79,80,81,82,85,87,88,89,91,92,95,97,99",0.9613977824646291,"49,68,42,32,91,7,99,80,10,55,27,81,25,64,87,95,2,58,82,11,96,3,20,41",0.9613977824646291,"49,68,42,32,91,7,99,80,10,55,27,81,25,64,87,95,2,58,82,11,96,3,20,41",0.7596688035580675,"32,42,49,55,68",0.7828817531720975,"32,42,49,55,68,91"
42,0.9565762893756709,"0,3,5,8,11,13,16,20,22,24,25,29,34,37,41,47,49,53,55,59,61,64,67,68,69,72,73,74,77,78,79,80,81,82,83,86,87,94,96,97",0.9478463059992004,"73,72,25,53,0,96,87,29,47,34,94,22,78,64,3,49,95,28,17,86,24,19,9,13,48,98,5,65,88,67",0.9558608463270416,"73,72,25,53,0,96,87,29,47,34,94,22,78,64,3,49,95,28,17",0.6838767544136524,"72,73",0.7879816089051617,"0,25,53,72,73,87"
43,0.947959106069989,"0,2,3,4,7,8,9,11,12,15,17,24,25,28,30,31,34,37,41,43,45,50,56,59,60,65,67,68,70,71,72,74,77,80,82,84,87,91,94,96",0.9349706115619874,"60,82,12,41,24,77,91,68,80,56,87,34,71,31,7,72,50,5,28,32,57,9,70,94,47,75,25,85,22,59,36,88,78,26,67,44,52,35",0.9560178394880654,"60,82,12,41,24,77,91,68,80,56,87,34,71,31,7,72,50,5",0.785874536901231,"12,56,60,82",0.7873195137055506,"12,41,60,82"
44,0.9394062939303044,"1,5,7,9,12,18,20,23,35,43,44,48,50,58,61,73,77,78,81,85,89,90,92,93,98,99",0.9308340106266662,"43,77,98,7,50,18,92,48,1,5,93,90,9,58,61,35,73,84,0,91,19,15,20,89,12,44,26,25,83,53,80,31,69,36,30,8,29,38",0.9416248156747298,"43,77,98,7,50,18,92,48,1,5,93,90,9,58,61,35,73,84,0,91,19,15,20,89,12,44,26",0.7981701166709466,"7,18,43,50,77,98",0.8214751845900103,"7,18,43,48,50,77,98"
45,0.9525816677926788,"3,4,7,10,14,20,26,27,29,30,33,35,41,45,46,51,52,53,56,58,60,62,64,67,69,72,74,75,78,82,84,92,96,97",0.941678952507816,"3,10,92,84,78,29,35,7,20,27,33,82,62,4,53,52,69,46,26,30,60,58,56,91,66,64,38,76,61",0.941678952507816,"3,10,92,84,78,29,35,7,20,27,33,82,62,4,53,52,69,46,26,30,60,58,56,91,66,64,38,76,61",0.7880261599520784,"3,10,78,92",0.8864925040413352,"3,7,10,29,35,78,84,92"
46,0.9500908984595104,"0,4,5,6,7,9,18,20,22,26,27,28,29,33,37,39,40,43,44,46,50,51,52,54,59,62,64,66,67,69,71,72,74,77,80,89,93,96,98",0.9405226395636874,"44,18,40,50,22,46,52,39,37,80,28,0,98,26,43,67,85,34,68,56,20,74,49,90,62,54,36,70,64,60,25,94,30,10,84,48",0.9486211075791242,"44,18,40,50,22,46,52,39,37,80,28,0,98,26,43,67,85,34,68,56,20,74,49,90",0.7499521587055209,"18,40,44,50",0.8322604480071443,"18,22,28,40,44,46,50"
47,0.9510556751852002,"1,2,3,5,7,8,9,10,11,13,14,15,16,17,19,22,24,26,30,32,34,37,41,42,46,49,50,51,52,59,60,62,68,70,71,75,79,80,83,89,90,92,93,95,96,97,98,99",0.9433578461246768,"22,62,59,1,49,99,17,96,75,41,8,15,79,98,34,50,51,23,72,55,9,44,30,88,13,70,63,32,69,42,45,73,26,71,12,85,6",0.9596337978575008,"22,62,59,1,49,99,17,96,75,41,8,15,79,98,34,50,51",0.6829317840165766,"22,59,62",0.7674128847898807,"1,22,49,59,62"
48,0.9417203919481084,"0,4,5,7,8,12,13,15,18,20,23,25,27,30,33,41,44,45,47,48,49,56,58,59,61,62,64,65,66,68,76,78,79,80,82,83,86,87,90,92,93,96,97,98",0.9385461643106404,"18,80,62,93,78,90,0,79,92,15,23,83,61,68,48,30,44,45,8,4,41,76,20,7,40,26,65,5,10,95,97,54,36",0.9570197748467104,"18,80,62,93,78,90,0,79,92,15,23,83,61,68,48,30,44,45,8",0.7881350919737387,"18,62,80,93",0.8779739020467713,"18,62,78,79,80,93"
