simulation,LASSO_CV_c_index,LASSO_CV_features,AIC_Cox_c_index,AIC_Cox_features,BIC_Cox_c_index,BIC_Cox_features,LASSO_QUT_c_index,LASSO_QUT_features,HarderLASSO_QUT_c_index,HarderLASSO_QUT_features
0,0.9121054658984076,"0,1,2,4,5,9,10,16,20,21,22,33,38,40,41,43,49,52,53,60,70,71,75,79,86,87,89,96,97,98",0.840689978423022,"60,5,97,70,71,98,38,87,69,1,90,49,0,2,21,10,81,67,51,16,96,31,54,36,95,12,93,78,58,79,17,42,91,6,28,43,15,34,40,11,25",0.9000051181346285,"60,5,97,70,71,98,38,87,69,1,90,49,0,2,21",0.882573829092016,"5,60,70,97",0.9268456936284613,"5,60,70,71,97,98"
1,0.9432504085103544,"2,9,11,13,16,19,22,35,44,45,48,49,51,56,62,72,73,89,90,96",0.8975681128489011,"13,49,45,62,51,72,90,22,56,73,89,40,16,9,52,64,91,59,54,48,21,0,96,93,99,39,5,41,74,11,14,7,78,57,95,63,68,55,79,86,70,43,23,44,85,38",0.932673603005747,"13,49,45,62,51,72,90,22,56,73,89,40,16,9",0.9090689298696102,"13,45,49,62",0.9495225708918308,"13,45,49,51,62,72"
2,0.920729345661839,"2,20,24,26,28,33,35,39,46,47,49,52,55,57,59,63,69,72,79,90,92,98",0.8813954122684996,"28,33,46,49,47,98,90,35,55,94,92,2,72,25,19,62,88,80,66,87,36,11,0,23,39,95,85",0.8938330196656029,"28,33,46,49,47,98,90,35,55,94,92,2,72,25,19,62,88",0.9272209039085728,"28,33,46,47,49,98",0.9272590895453182,"28,33,46,47,49,98"
3,0.9176066239650056,"0,6,8,21,27,28,30,34,35,42,49,52,57,60,72,74,76,77,78,81,86,95,97,99",0.8780411914804979,"77,52,97,42,8,35,57,21,99,74,30,6,34,62,72,60,50,73,39,46,49,96,4,36,63,55,92,95,41,3,88,84,0,13,78,80",0.9043170337968026,"77,52,97,42,8,35,57,21,99,74,30,6,34,62",0.906462531896058,"8,42,52,77,97",0.9296047492579284,"8,35,42,52,77,97"
4,0.8804605776068127,"3,7,13,15,20,23,25,26,27,29,31,32,33,34,35,37,38,40,42,43,48,49,50,51,54,55,57,58,59,61,63,66,68,70,72,77,82,85,86,87,88,89,90,91,93,94,96,97,98",0.8172553824010692,"85,77,27,89,48,40,42,32,70,35,93,13,47,7,43,59,61,25,15,5,88,98,62,68,57,33,90,75,65,55,20,82,79,69,41,97,29,10,44,50,96,56,21,74,87,83,46,72,1,30",0.8864548260982554,"85,77,27,89,48,40,42,32,70,35,93,13,47,7,43,59,61",0.8570918613583727,"27,77,85",0.9020044607032603,"27,48,77,85,89"
5,0.9517171341678586,"11,12,16,24,25,63,90",0.9114266396213658,"63,11,25,24,90,16,40,21,42,71,4,33,22,31,88,36,50,47,39,89,91,43,67,12,58,2,84,8,48,61,44,26,0,52,80,75,19",0.9307462509663846,"63,11,25,24,90,16,40,21,42,71,4,33,22,31,88,36,50,47,39,89",0.942008840904132,"11,24,25,63,90",0.9537697755293902,"11,16,24,25,63,90"
6,0.9329547536178788,"0,6,9,10,21,23,27,29,34,35,48,50,52,57,65,76,77,78,80,82,90,95",0.8912660612880433,"82,76,65,29,35,80,77,27,23,2,10,34,89,30,14,0,50,17,16,66,51,97,93,95,38,55,46,75,69,33,39,57,99,19,11,59,70,86,24,21,52,15,25,92,87,47,90,49",0.9343652683641692,"82,76,65,29,35,80,77,27,23,2,10",0.9114699186140842,"29,65,76,82",0.9474158009054512,"29,35,65,76,80,82"
7,0.9310446075663468,"12,14,15,16,18,19,25,28,29,34,43,46,49,57,58,68,72,75,87,94",0.874732417341113,"28,34,12,43,72,87,19,18,5,32,46,39,26,86,47,63,95,41,33,56,36,4,27,81,68,15,52,20,80,82,65,7,48,6,49,55,73,16,76",0.9280983750548968,"28,34,12,43,72,87,19,18,5",0.9137863103080496,"12,28,34,43,72",0.9347161051508878,"12,28,34,43,72,87"
8,0.9410359217739956,"1,6,8,9,27,30,32,35,36,45,48,57,61,79,83,85,86,93,94,97",0.9195333169680604,"9,27,8,86,79,97,48,36,83,6,1,24,93,45,96,16,94,85,60,13,32,69,34,40,77,39",0.934937130076644,"9,27,8,86,79,97,48,36,83,6",0.9105174153779014,"8,9,27,86",0.9430052096118704,"8,9,27,79,86,97"
9,0.9496067628380368,"13,14,16,18,47,56,76,91",0.9160449173571098,"14,56,47,13,76,91,50,0,95,19,6,65,24,42,75,81,46,39,94,98,85,16,63,17,8,86,64,20,30,89,69,7,43,2,92,26,72,60",0.9414083638249848,"14,56,47,13,76,91,50,0,95,19",0.9504226773772974,"13,14,47,56,76,91",0.9504058543971065,"13,14,47,56,76,91"
10,0.9184587466668732,"2,10,22,26,30,33,44,47,48,51,52,59,62,63,76,81,82,89,90,92,97",0.8515613101737485,"76,26,59,81,63,92,30,48,97,33,10,44,51,89,1,29,52,8,58,93,49,22,56,45,80,65,17,87,41,47,0,35,90,98,73,79,71,66,40,69,96,61,77,13,60",0.9166931251758524,"76,26,59,81,63,92,30,48,97,33",0.884940332835139,"26,59,76,92",0.9301934181554418,"26,59,63,76,81,92"
11,0.934302007655652,"0,14,32,49,52,66,78,90",0.8997424770155349,"32,49,14,66,90,0,77,83,55,2,62,8,61,11,93,40,88,44,78,3,67,79,98,36,7,74,59,95,84,20,39,89,21,50,6,75,46,52",0.9365135805661734,"32,49,14,66,90,0",0.9180155645167808,"14,32,49,66,90",0.936386974077995,"0,14,32,49,66,90"
12,0.919411265063439,"1,2,6,8,11,14,15,16,17,18,19,22,23,26,28,31,32,34,35,37,38,39,42,44,45,46,47,49,50,51,52,53,55,56,57,59,60,61,62,65,70,72,75,76,77,78,79,82,84,85,89,91,92,94,96,98,99",0.8989900196421936,"94,23,31,45,47,26,22,61,18,82,98,91,62,92,15,19,42,34,85,75,1,95,66,59,40,56,6,52,2,14,38,28,4,13,73,16,72,36,53,32",0.9239979826936348,"94,23,31,45,47,26,22,61,18,82,98,91,62,92",0.9302436693741042,"23,31,45,47,94",0.9449408079842864,"23,26,31,45,47,94"
13,0.9275476393340636,"4,5,14,29,43,45,60,68,70,81,83,95",0.896815028198158,"83,5,14,70,4,68,38,81,20,89,17,21,93,0,48,12,18,76,74,45,6,30,97,99,36,56,13,87,33,61,52,66,73,94,98,55,25,64",0.9185134093398792,"83,5,14,70,4,68,38,81,20,89,17,21,93,0,48,12,18,76",0.906111629542473,"5,14,70,83",0.9373365250672834,"4,5,14,68,70,81,83"
14,0.9194528352337258,"2,10,31,38,43,48,74,88,93",0.8319099142506929,"93,88,43,38,74,31,48,50,97,5,57,82,33,22,42,12,28,37,87,18,85,83,62,90,70,39,95,20,34,99,80,14,64,19,30,81,67,89,76,32,1,25,45",0.914621329048074,"93,88,43,38,74,31,48,50,97,5",0.9055910454320424,"38,43,74,88,93",0.9289517087647492,"31,38,43,74,88,93"
15,0.9262130903921948,"1,2,6,9,10,15,18,20,21,22,23,25,26,27,29,31,32,33,36,38,39,40,43,45,47,50,52,53,54,56,57,58,59,62,63,64,65,66,67,69,70,71,72,73,74,75,78,79,80,81,82,83,85,87,89,92,94,95,97,98",0.9112295664534472,"85,62,65,74,66,1,39,64,80,59,15,53,87,30,2,11,95,47,92,10,31,78,36,23,9,45,4,19,75,73,58,67,71,96,25,79,52,21",0.9326536150416748,"85,62,65,74,66,1,39,64,80,59,15,53,87,30",0.8828894488595981,"62,65,74,85",0.9512256897331524,"1,62,65,66,74,85"
16,0.9294520845082644,"3,6,7,19,23,25,30,39,45,50,53,61,69,70,71,78,81,82,86,87,94,98",0.9200237155293336,"78,7,98,6,39,45,81,70,23,71,3,50,57,35,52,90,87,62,65,2,18,0",0.9265570546469424,"78,7,98,6,39,45,81,70,23,71,3",0.9052159703845096,"6,7,78,98",0.9392969213193932,"6,7,39,45,78,98"
