simulation,LASSO_CV_c_index,LASSO_CV_features,AIC_Cox_c_index,AIC_Cox_features,BIC_Cox_c_index,BIC_Cox_features,LASSO_QUT_c_index,LASSO_QUT_features,HarderLASSO_QUT_c_index,HarderLASSO_QUT_features
17,0.9363734215025852,"6,9,10,12,17,18,20,21,22,24,26,29,30,32,36,38,41,48,51,53,55,60,61,68,70,71,78,79,80,81,83,85,87,89,90,99",0.9366888634818614,"30,26,81,60,48,21,71,90,24,38,22,18,10,80,89,41,78,57,16,75,11,6,25,85,72,13,50,33,70,17,79,8,54,59",0.9444744865377088,"30,26,81,60,48,21,71,90,24,38,22,18,10,80,89,41",0.764193601549142,"26,30,60,81",0.8121974332035515,"26,30,48,60,71,81"
18,0.9420037284071884,"3,4,6,10,14,15,19,29,30,38,41,42,52,53,55,58,61,64,69,71,78,87,88,89,92,98",0.8965287789730509,"4,78,58,42,41,88,98,29,53,87,19,55,38,65,35,16,14,56,46,71,76,0,82,59,57,26,77,89,7,50,27,28,49,96,13,90,44,2,36,99,79",0.9354948589172832,"4,78,58,42,41,88,98,29,53,87,19,55,38,65,35,16,14,56,46",0.8312869342036471,"4,41,42,58,78,88",0.9245023949471104,"4,29,41,42,53,58,78,87,88,98"
19,0.9179474927663188,"0,2,3,4,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,24,25,27,28,29,31,32,34,36,37,40,41,43,46,47,48,49,51,56,59,62,63,64,67,73,77,78,79,82,83,85,87,88,90,91,94,96,97,99",0.903689546040426,"56,40,67,12,2,82,87,64,63,10,21,79,25,78,37,94,34,32,96,0,36,73,47,8,29,9,28,81,51,41,22,54,50",0.9046215922062064,"56,40,67,12,2,82,87,64,63,10,21,79,25,78,37,94,34,32,96,0,36,73,47,8,29,9,28,81,51,41,22,54",0.8349776869327717,"12,40,56,67,82",0.8786068859334767,"2,10,12,40,56,67,82"
20,0.934775175945098,"0,2,5,6,10,11,12,13,17,18,24,27,33,34,36,37,42,48,50,54,58,59,62,66,68,69,70,73,75,78,80,82,88,91,92,93,99",0.9163669286126528,"2,24,48,10,99,42,58,6,54,34,62,50,17,78,74,82,81,75,66,69,87,45,56,11,46,92,4,96,76,40,85,38,61,39,26,8,79,70,37",0.9449557846481236,"2,24,48,10,99,42,58,6,54,34,62,50,17,78,74,82,81",0.7988440824186194,"2,10,24,42",0.9144057527824352,"2,6,10,24,42,48,54,58,99"
21,0.9432130426818098,"0,4,5,8,12,13,15,19,22,25,26,36,38,39,45,47,49,53,58,61,62,63,69,70,72,73,74,77,81,82,83,84,86,89,94,96,97,99",0.9148431162169942,"77,62,63,19,86,58,69,47,97,96,8,70,84,0,76,81,83,80,21,38,66,6,94,89,45,3,12,51,42,92,15,61,31,65,22,90,36,93",0.946306230863842,"77,62,63,19,86,58,69,47,97,96,8,70,84,0,76",0.8185617460026693,"62,63,77,86",0.90780886085887,"19,58,62,63,69,77,86"
22,0.9453715429831208,"0,1,4,10,12,13,15,17,18,23,24,27,30,32,33,34,38,40,42,45,47,50,52,53,54,55,56,61,65,81,86,87,88,91,94,97,99",0.9364956495813695,"99,4,81,53,87,33,32,1,30,86,24,40,12,6,49,91,45,47,66,19,58,13,70,75,56,93,96,72,76,34",0.9471275748980434,"99,4,81,53,87,33,32,1,30,86,24,40,12,6,49,91,45,47",0.7939206284515464,"4,33,53,81,99",0.9307625609619335,"1,4,30,32,33,53,81,86,87,99"
23,0.9443062574924612,"4,5,8,23,25,27,29,31,32,35,37,40,45,46,47,53,57,63,65,67,68,80,84,96",0.9375808657720602,"8,4,65,31,40,84,47,5,46,63,27,37,50,56,42,6,55,68,2,35,23,81,93,58,83,0,17,87,45,26,66,61",0.946260238596936,"8,4,65,31,40,84,47,5,46,63,27,37,50,56,42,6,55,68,2,35,23",0.8060752969259124,"4,8,31,65",0.9266306500419842,"4,5,8,31,40,46,47,65,84"
24,0.9092524991575872,"0,1,3,6,7,9,21,22,24,25,27,41,48,51,52,53,56,63,71,82,88,90,93,95,98",0.898371335504886,"82,41,98,56,0,22,3,71,24,53,9,63,27,52,6,48,66,10,32,55,94,88,79,86,7,46,17,81,75,72,36,20,73",0.9144529933730204,"82,41,98,56,0,22,3,71,24,53,9,63,27,52,6,48,66,10,32",0.788037740087611,"41,82,98",0.8011878018645401,"41,56,82,98"
25,0.9315760760329628,"10,13,18,22,23,27,29,42,46,47,51,55,56,60,63,64,77,80,82,83,85,86,89,93,97",0.90224407917577,"82,22,80,97,93,89,13,46,83,27,29,86,85,18,52,60,56,63,55,72,50,53,2,66,39,11,0,36,25,42,16,26,61",0.9198871304134462,"82,22,80,97,93,89,13,46,83,27,29,86,85,18,52,60,56,63,55,72,50",0.8329744164010682,"22,80,82,89,93",0.8626248704636162,"22,80,82,89,93,97"
26,0.9540872521119752,"2,20,31,32,44,46,49,52,54,58,59,66,70,74,76,77,83,84,86,91,93,96,97",0.924706895298584,"97,74,32,66,83,86,58,31,76,44,52,77,5,4,3,59,2,71,1,28,91,90,82,13,94,47,37,93,69,30,81,14,40,55,25,9,0,42,56,21,15,41",0.9498073923325936,"97,74,32,66,83,86,58,31,76,44,52,77,5,4,3,59,2,71,1",0.8203884580763834,"31,66,74,83,97",0.917701455320053,"31,32,52,58,66,74,83,86,97"
27,0.9443229652230416,"0,3,4,6,8,9,12,13,16,18,19,20,22,26,27,29,33,34,37,40,42,43,46,49,50,55,58,62,69,70,72,74,83,84,85,86,93,94,95,99",0.9143938751871628,"58,40,4,20,74,12,85,37,19,29,94,86,0,33,22,61,38,73,34,26,43,70,13,93,64,84,56,8,95,9,31,35,45,16,78,98,97,49,47,46,90",0.95276435856146,"58,40,4,20,74,12,85,37,19,29,94,86,0,33,22,61,38,73,34",0.8167048054919909,"4,20,40,58,74",0.8433850326298838,"4,12,20,40,58,74"
28,0.94817065109909,"4,9,11,16,22,23,27,28,31,32,34,37,42,44,46,48,63,64,66,68,71,72,82,84",0.9317927037559952,"23,32,68,44,16,66,72,34,22,9,42,64,29,3,96,63,48,39,62,1,21,5,38,69,92,54,99,0,51,11",0.9325105361401504,"23,32,68,44,16,66,72,34,22,9,42,64,29,3,96,63,48,39,62,1,21,5,38,69,92,54,99,0",0.7771441111305001,"23,32,66,68,72",0.9321668226597076,"9,16,22,23,32,34,44,66,68,72"
29,0.9339456809685326,"0,2,6,7,8,11,13,16,19,23,24,31,34,35,40,45,50,52,53,57,61,62,63,64,68,69,70,71,72,74,75,78,79,81,83,85,87,88,89,90,92,94,96,99",0.9073335919167912,"45,78,89,34,2,8,88,7,24,19,69,0,31,15,64,70,62,86,18,73,85,52,94,30,68,33,50,93,90,22,61,23,47,79,99,87,74,81,9,28",0.9502171825956828,"45,78,89,34,2,8,88,7,24,19,69,0,31,15,64",0.7516388414360735,"34,45,78,88",0.9105658851394288,"2,7,8,34,45,78,88,89"
30,0.9501787441645289,"2,4,10,14,16,19,21,22,25,27,36,41,53,56,61,63,64,68,72,85,95,99",0.9440215334146445,"10,63,21,36,56,95,19,22,72,27,68,64,79,88,54,32,14,2,80,85,78,69,77,75,51,6,44",0.9464832961825854,"10,63,21,36,56,95,19,22,72,27,68,64,79,88,54,32,14,2,80,85,78,69,77",0.8422509147495478,"10,21,36,56,63",0.9426756949993692,"10,19,21,22,27,36,56,63,68,72,95"
31,0.9503752883766916,"0,4,9,12,15,19,25,26,28,38,39,45,54,56,66,67,68,69,73,78,81,85,87,91",0.9150843601492648,"25,4,12,54,28,85,0,9,91,73,78,68,80,15,39,55,60,2,20,45,17,93,65,41,14,18,82,10,98,71,38,42,49,11,86,77,31,63,48,53,46,5,92",0.9417877760176906,"25,4,12,54,28,85,0,9,91,73,78,68,80,15,39,55,60,2",0.8026838966202783,"4,25,28,85",0.9047692454896292,"0,4,9,12,25,28,54,85"
32,0.9277800147365364,"3,7,12,15,16,17,20,21,22,30,31,37,41,56,58,59,61,63,67,71,72,74,86,87,90,93,96,97",0.9001955741086176,"17,67,63,71,96,61,21,93,16,56,3,97,28,15,50,6,54,41,80,35,22,85,20,83,90,87,12,29,18,81,82,59,62,49,57,95,86,37,39,23,52,10,2,7,73,88,26,25,77,36,47,94",0.9432862476340738,"17,67,63,71,96,61,21,93,16,56,3,97,28,15,50",0.768066637631855,"17,63,71",0.8550423333032029,"16,17,21,63,67,71,96"
33,0.9472447256398884,"4,5,9,10,11,12,16,19,23,28,29,32,35,37,40,43,44,46,48,49,52,54,56,57,61,65,66,67,70,73,75,76,79,80,85,93,95,96",0.9376778548211788,"66,28,79,5,95,29,70,75,37,35,96,54,10,19,43,67,89,65,3,85,93,60,22,17,15,4,32,27,57",0.9390397331237338,"66,28,79,5,95,29,70,75,37,35,96,54,10,19,43,67,89,65,3,85,93,60,22,17,15,4,32",0.854310150273543,"5,28,66,79,95",0.9263885322064764,"5,28,29,37,66,70,75,79,95"
34,0.9464536791126388,"5,9,19,21,27,30,32,34,37,39,43,44,50,59,67,70,81,83,85,86,88,98,99",0.9327605061709108,"19,43,99,32,9,70,85,37,50,30,44,86,51,40,20,18,79,65,45,62,88,68,15,84,11,39,14,66,52,58,13,49,69,7,72,4,27",0.9481643493204188,"19,43,99,32,9,70,85,37,50,30,44,86,51,40,20",0.8462948497630579,"9,19,32,43,85,99",0.918973597875332,"9,19,32,37,43,70,85,86,99"
35,0.9477304746837932,"1,4,5,7,11,19,24,31,34,42,50,54,56,57,58,60,64,72,73,75,79,83,85,90,91,92",0.9376047791079314,"60,73,34,31,50,5,24,56,54,75,79,91,72,64,10,26,40,21,61,63,92,9,32,83,88,95,71,15,46,7,59,0,17,42,52,4,77,28,37",0.9472818430103972,"60,73,34,31,50,5,24,56,54,75,79,91,72,64,10,26,40,21,61,63",0.7479844369410141,"31,34,60,73",0.8256082107466962,"5,31,34,50,60,73"
36,0.9395300093126536,"0,3,4,10,11,13,14,15,16,18,24,25,27,28,29,33,34,35,37,38,39,41,42,43,44,45,46,47,52,54,56,59,60,61,62,64,66,68,69,72,74,75,76,77,78,79,80,83,84,86,87,90,91,93,95,98,99",0.9213236419479268,"13,25,61,11,10,24,59,66,83,56,27,42,54,91,47,95,76,60,45,86,33,84,50,90,63,74,49,87,82,96,44,64,36,3,16,52",0.9531617626077504,"13,25,61,11,10,24,59,66,83,56,27,42,54,91,47,95",0.6791259075946117,"10,13,25",0.9241628339520152,"10,11,13,24,25,59,61,66,83"
37,0.9247141927688448,"1,13,16,18,23,24,33,37,44,48,67,73,74,77,82,85,89,90,91,92,96,98,99",0.9023396902381938,"48,77,67,13,74,96,89,1,37,91,44,90,35,76,82,27,33,38,19,23,61,21,16,58,36,42,26,99,8,15,17,70,32,59,6,69,92,71,31,93,80,0,81,39",0.9300261655499132,"48,77,67,13,74,96,89,1,37,91,44,90,35,76,82,27,33",0.7470588400972266,"48,67,77,96",0.8803200703005517,"13,48,67,74,77,89,96"
38,0.9365444142200544,"3,7,9,11,14,15,17,19,20,21,22,24,25,26,27,28,29,30,31,34,35,36,37,39,42,44,45,47,50,56,58,60,61,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,79,80,82,86,88,89,92,94,95,96",0.9193280069742932,"7,92,45,74,27,37,9,35,58,71,66,24,64,3,67,72,30,88,95,39,12,25,17,8,86,21,1,79,77,56,50,34,46,31,42,82,69",0.9350905168370696,"7,92,45,74,27,37,9,35,58,71,66,24,64,3,67,72,30,88,95,39,12,25",0.8068937358265696,"7,37,45,92",0.8504554809448401,"7,27,37,45,74,92"
39,0.9401332732256577,"8,12,13,15,16,17,19,24,30,35,36,39,42,45,49,50,51,52,59,64,68,70,74,87,89,91,98,99",0.8973078497515377,"99,42,68,64,17,13,52,15,87,74,59,49,89,3,91,46,63,23,57,75,39,45,0,93,97,33,73,58,7,34,37,76,54,78,66,20,35,9,32",0.9258162466901916,"99,42,68,64,17,13,52,15,87,74,59,49,89,3,91,46,63,23,57,75",0.8034763999647645,"42,64,68,99",0.8386108908890236,"13,17,42,64,68,99"
40,0.9304276620728016,"6,7,8,13,20,37,39,44,47,50,52,58,59,61,64,65,66,73,81,84,91,92,95,96",0.9020275837916898,"50,58,44,81,64,8,84,65,61,66,59,52,39,69,25,60,26,7,57,73,67,22,49,33,93,99,16,89,13,53,71,30,55,80,29,17,90,4,76",0.9237171167830583,"50,58,44,81,64,8,84,65,61,66,59,52,39,69,25,60,26,7,57,73,67",0.8102017798652741,"44,50,52,58,64",0.8737279319366335,"8,44,50,58,64,65,81,84"
41,0.9452480528979468,"1,2,4,8,10,12,13,16,18,23,25,26,37,38,42,46,48,50,53,59,60,63,64,65,66,68,76,78,79,81,83,86,89,90,92,93,96,99",0.9299204012356428,"8,16,12,63,64,26,53,76,10,92,78,96,28,79,23,37,80,7,15,24,71,83,19,90,6,66,97,18,33,13,89,55,57,21,39,95",0.9499795041889152,"8,16,12,63,64,26,53,76,10,92,78,96,28,79,23,37,80",0.8850734232291217,"8,12,16,26,63,64,76",0.9089075062894008,"8,12,16,26,63,64,76,92"
42,0.9436083322022532,"0,5,6,11,14,15,20,21,27,35,49,50,60,61,63,65,69,70,71,72,75,78,83,84,87,89,90,93,97,98",0.9123306373703582,"11,69,63,75,83,89,0,98,70,50,15,97,37,17,8,91,52,60,32,51,39,38,95,71,93,54,55,96,14,9,47,64,23,7,35,66,49,22,1,62,86,40,16,68,82,58,26",0.9440501188299574,"11,69,63,75,83,89,0,98,70,50,15,97,37,17,8,91,52,60,32",0.7778691513172428,"11,63,69,75",0.8503487719130159,"0,11,63,69,75,83,89"
43,0.9448039405060846,"5,15,34,35,37,43,48,50,52,53,54,57,66,68,75,76,77,78,79,87,91,96,97",0.9350519391324876,"57,5,97,75,78,35,53,87,96,91,77,52,32,25,68,40,7,59,63,93,44,45,48,26,11,22,94,8,79,28,83,14,2,13,73,33",0.937356469855987,"57,5,97,75,78,35,53,87,96,91,77,52,32,25,68,40,7,59,63,93,44,45,48,26",0.8344708432597171,"5,57,75,97",0.8997918142210203,"5,35,53,57,75,78,91,97"
44,0.9466114326136724,"10,13,20,24,33,39,43,44,45,49,50,53,54,59,63,68,71,72,73,76,78,83,86,88,95",0.930223938062684,"39,68,95,53,49,76,33,63,86,45,20,83,54,13,14,80,35,65,8,40,24,1,16,47,75,97,62,70,29,43,17,44,71,4,50,41,58",0.945374148061718,"39,68,95,53,49,76,33,63,86,45,20,83,54,13,14,80,35,65,8",0.7423341869030559,"39,68,95",0.8963891651461641,"33,39,49,53,63,68,76,86,95"
45,0.947145831818096,"2,3,7,10,12,13,17,21,28,32,33,35,38,43,47,49,52,54,57,59,61,69,71,73,74,75,76,77,79,82,83,92,95,96,97,99",0.9240765134189408,"57,3,92,99,95,35,69,10,21,82,73,61,32,96,64,9,97,62,17,94,47,42,79,89,2,70,18,76,77,74,31,38,15,80,4,37",0.9491203542826664,"57,3,92,99,95,35,69,10,21,82,73,61,32,96,64,9,97,62,17,94",0.8451872025084247,"3,57,92,99",0.8987148094572353,"3,35,57,92,95,99"
46,0.9322283213145338,"0,3,11,14,22,23,24,25,31,44,49,52,54,55,59,67,68,81,89,90,93,98",0.9018238336126616,"98,24,90,49,68,23,67,81,59,22,25,3,55,28,36,93,88,97,8,34,83,79,7,71,0,10,18,39,35,5,44,62,41,46,45,52,89,12,6,63",0.949208399321412,"98,24,90,49,68,23,67,81,59,22,25,3",0.7998472664278282,"24,49,68,90,98",0.8015001716971365,"24,49,68,90,98"
47,0.9333643751500555,"0,4,7,8,9,10,12,13,16,19,21,22,24,25,27,29,32,33,35,41,47,49,52,53,57,58,62,64,66,69,70,71,72,74,75,76,77,78,80,82,83,84,85,87,88,89,91,95",0.9069921692167034,"77,87,53,83,7,9,80,70,10,78,32,66,89,97,47,37,13,4,82,21,29,25,33,95,2,84,79,81,91,96,30,73,76",0.9053964258258216,"77,87,53,83,7,9,80,70,10,78,32,66,89,97,47,37,13,4,82,21,29,25,33,95,2,84,79,81,91,96,30,73",0.8757090508722023,"7,9,53,77,83,87",0.8970769764300456,"7,9,32,53,77,80,83,87"
48,0.9285016506543052,"6,8,13,14,15,17,18,26,28,30,32,34,44,45,47,49,50,52,55,64,70,72,79,81,84,85,86,92,94,95,96,99",0.9100082334160204,"50,95,64,70,26,92,13,28,45,96,84,49,94,72,60,24,0,76,79,17,93,34,14,39,7,21,35,89,57,71,36,15,86,3,77,91,18",0.923310097980298,"50,95,64,70,26,92,13,28,45,96,84,49,94,72,60,24,0,76,79,17,93,34",0.8255839503983015,"50,64,70,95",0.8510757712539943,"26,50,64,70,92,95"
49,0.9364507253494722,"0,7,8,14,21,23,25,27,28,31,32,36,37,39,43,47,48,50,52,53,60,66,67,70,73,75,78,80,81,82,86,95,96,98",0.9045335002138816,"50,28,0,7,81,53,37,60,98,27,8,32,78,47,25,66,39,93,70,9,49,71,73,31,96,29,15,34,20,74,26,23,51,86,33,56,5",0.932933559361418,"50,28,0,7,81,53,37,60,98,27,8,32,78,47,25,66,39,93,70",0.8293303125841665,"0,7,28,37,50,81",0.8561315398955412,"0,7,28,37,50,53,81,98"
50,0.9250026864388566,"1,2,3,5,7,8,10,13,15,17,20,22,23,29,32,34,35,38,41,43,44,46,50,52,53,55,56,58,64,66,68,69,70,74,76,79,80,88,90,93,94,95,97,98",0.8977151837524178,"44,55,93,52,76,13,97,46,94,56,69,34,1,29,35,58,64,27,2,65,42,41,26,90,38,67,70,57,88,50,86,31,19,9,17,22,30,11,89,28,20,53,51,96",0.9232296367934666,"44,55,93,52,76,13,97,46,94,56,69,34,1,29,35,58,64,27,2,65,42",0.8267354395013969,"44,52,55,76,93",0.8710267569310123,"13,44,46,52,55,76,93,97"
51,0.9426714721066474,"1,2,11,14,22,26,29,33,41,42,59,62,65,67,70,71,72,73,74,83,84,90,92,97,98,99",0.9289230897680308,"71,70,26,33,41,42,29,73,98,83,90,59,2,84,72,78,11,21,46,24,27,14,22,64,88,48,17,99,1,87,69,54,86,55,96,67,61,44,74",0.9510318244437332,"71,70,26,33,41,42,29,73,98,83,90,59,2,84,72",0.8052460932607879,"26,33,42,70,71,83",0.8657194940372653,"26,29,33,41,42,70,71,83"
52,0.9402660604622676,"7,10,11,15,17,22,27,32,43,49,65,67,68,74,75,76,79,90,91,93,95,96",0.9156477430105332,"68,15,22,95,76,90,11,43,65,91,49,32,0,28,99,67,74,57,34,55,85,40,64,88,44,58,72,80,17,54,60,21,30,94,5,29,26,48,36,39,23,75,79,14",0.9581211342054878,"68,15,22,95,76,90,11,43,65,91,49,32,0",0.9062691393037844,"15,22,68,76,90,95",0.92280273895507,"11,15,22,43,68,76,90,95"
