simulation,RandomForest_mse,RandomForest_features,XGBoost_mse,XGBoost_features,LassoNet_mse,LassoNet_features,LASSO_QUT_mse,LASSO_QUT_features,HarderLASSO_QUT_mse,HarderLASSO_QUT_features
10,33.04388059403996,"1,21,30,38",22.978038595645454,"1,21,30,38",0.4072780776735745,"1,3,4,6,7,8,9,10,11,13,15,16,17,18,19,20,21,22,24,27,28,29,30,34,36,37,38,39,41,43,45,46,47,48",116.03314167001098,"1,30",0.0495389065529238,"1,21,30,38"
11,34.6103161776457,"23,31,34,38",22.590691904342577,"23,31,34,38",0.7525367353993018,"2,8,9,22,23,31,34,38,39,42,44,47",0.0423954434301282,"23,31,34,38",0.0390357967931062,"23,31,34,38"
12,37.10768583274937,"3,16,17,46,48",21.61395967632351,"3,17,46,48",0.3069778479010357,"2,3,4,6,7,9,11,13,14,15,17,18,21,23,24,27,28,30,36,37,40,42,43,44,45,46,48,49",0.0356887706238416,"3,17,46,48",0.0186393279553589,"3,17,46,48"
13,42.697580745575216,"5,15,26,39,44",24.75256881882007,"5,26,39,44",0.3243462021832755,"0,1,2,4,5,8,10,12,19,21,24,25,26,29,31,32,38,39,43,44,45,46,48,49",0.0255799823434586,"5,26,39,44",0.0237839348594285,"5,26,39,44"
14,42.36537766081077,"4,29,36,41",26.495974113683616,"4,29,36,41",0.3540775166236278,"1,2,4,7,9,10,11,12,13,14,15,17,18,19,20,21,24,25,26,27,29,30,31,32,33,34,36,37,38,39,40,41,42,44,45,48,49",0.0555733320073788,"4,29,36,41",0.0259036766877115,"4,29,36,41"
15,49.59489832012627,"6,9,29,35,40,43,45",27.9004683138312,"6,35,43,45,48",0.8499400234187369,"0,2,3,4,5,6,9,11,13,14,16,18,20,22,24,27,29,30,32,33,34,35,38,39,43,45",0.0329438978460972,"6,35,43,45",0.0329644606010948,"6,35,43,45"
16,33.527576146292084,"1,3,41,48",21.778638213230735,"1,3,41,48",0.9063337699834916,"1,3,4,6,7,13,16,18,21,22,24,25,27,29,30,32,35,36,38,39,41,45,48,49",0.0547187513523586,"1,3,41,48",0.0388652262667725,"1,3,41,48"
17,38.93784930539787,"18,20,32,35,42",24.82599424308239,"20,32,35,42",1.074525937890975,"0,1,3,4,8,11,12,15,16,17,18,20,21,22,23,24,25,26,27,28,30,32,34,35,36,42,45,47,49",0.0450884028395851,"20,32,35,42",0.0529060612589717,"20,32,35,42"
18,38.463156998667465,"1,10,18,19,21,30",21.31680746709495,"1,10,19,30",0.1892386127940195,"0,1,3,4,5,6,7,8,9,10,11,15,16,17,19,21,23,26,28,30,31,32,35,36,37,41,42,43,45,47",0.0305287660419061,"1,10,19,30",0.0284894073495345,"1,10,19,30"
19,37.5327116092642,"15,31,33,48",21.204305156680523,"15,31,33,48",0.7656786777730022,"1,3,4,5,6,9,10,12,15,18,19,20,23,24,25,28,30,31,33,34,35,37,40,41,43,44,45,46,47,48",0.0415360537303874,"15,31,33,48",0.0261554055280857,"15,31,33,48"
20,41.45114432220568,"10,14,32,40,49",22.45145713076188,"10,14,32,40",0.4149052515269912,"1,3,4,6,8,9,10,12,14,16,17,18,19,20,21,22,23,24,26,30,31,32,35,37,38,39,40,43,44",0.0551346931968877,"10,14,32,40",0.0466517117509228,"10,14,32,40"
21,37.067550961039224,"3,25,29,34,45",21.87400756141608,"3,25,29,45",0.6432159186635518,"1,2,3,4,6,8,9,11,12,18,19,22,25,27,29,30,35,36,40,42,45,46",112.0282399035346,"3,45",0.0431104483308779,"3,25,29,45"
22,39.065592004565055,"2,22,36,46",24.211052968960363,"2,22,36,46",0.5048656664691633,"0,2,3,5,6,8,10,11,12,13,14,15,17,18,19,20,21,22,23,24,25,27,28,29,30,31,33,34,35,36,37,38,41,43,45,46,48,49",0.0372532718255651,"2,22,36,46",0.0199123325013947,"2,22,36,46"
23,40.61753421507737,"9,11,40,44,46",22.620215969104574,"9,11,40,44",0.9170878929449506,"1,6,7,8,9,10,11,13,15,17,18,19,20,21,23,25,26,27,28,31,32,35,36,40,43,44,45,47",0.0409925164541654,"9,11,40,44",0.0332654595444647,"9,11,40,44"
24,43.23119628356944,"1,3,8,27,38",24.17500276660507,"1,3,8,27",0.3815613950680988,"0,1,3,4,6,7,8,10,11,13,15,16,18,19,20,21,22,23,25,26,27,29,31,35,36,37,38,39,41,42,43,46,47,49",0.0475935258272119,"1,3,8,27",0.0502573855897675,"1,3,8,27"
25,38.246259823639754,"8,13,17,41",25.053939657435546,"8,13,17,41",1.187002065304651,"0,4,8,13,17,19,20,24,25,28,39,41,42,43,46,49",0.0269970220510939,"8,13,17,41",0.0175586071817266,"8,13,17,41"
26,33.96446620613294,"16,35,38,42",25.56128838374003,"16,35,38,42",0.9168876389613227,"1,2,4,5,6,8,10,13,14,15,16,18,21,22,24,25,26,27,33,35,38,39,40,42,43,45",0.0619020824347052,"16,35,38,42",0.0488890560915624,"16,35,38,42"
27,32.981122613435275,"8,38,41,42",22.74768141511804,"8,38,41,42",0.7860111132877826,"0,1,2,3,5,6,8,13,15,16,17,20,22,28,30,31,32,36,37,38,39,40,41,42,46,47",0.0435069709277633,"8,38,41,42",0.0356949846077179,"8,38,41,42"
28,39.383803236387,"10,26,39,40",23.03286668736759,"10,26,39,40",0.7278977148527731,"0,2,6,7,8,10,11,13,16,17,18,19,20,21,23,25,26,27,31,32,33,34,35,36,37,38,39,40,42,43,46,47,48",0.039252224622127,"10,26,39,40",0.0317368633067582,"10,26,39,40"
29,35.83080134994824,"1,7,20,32",24.72173510727864,"1,7,20,32",0.379728294504351,"0,1,2,3,7,8,9,13,16,18,19,20,24,29,30,31,32,34,37,46,47,49",0.0247586522277878,"1,7,20,32",0.0221003023285773,"1,7,20,32"
30,33.98210003512089,"10,30,39,43",22.232605087736346,"10,30,39,43",0.7604044777185004,"0,2,5,8,9,10,11,12,15,16,17,18,19,22,23,24,26,27,28,29,30,33,36,37,38,39,40,41,42,43,44,47",0.0317085470912664,"10,30,39,43",0.0267131797379336,"10,30,39,43"
31,38.99889560115727,"0,9,12,30,35",29.432159422587485,"0,12,30,35",0.2971363361529386,"0,2,8,9,10,12,14,15,16,17,18,20,22,23,26,27,28,30,31,33,35,37,39,44,47,49",0.0569873266179261,"0,12,30,35",0.0462672992834884,"0,12,30,35"
32,38.419442624809264,"7,23,29,33",22.507240409253672,"7,23,29,33",0.348280101074201,"1,2,3,4,5,6,7,9,12,13,14,15,16,17,19,20,21,23,24,25,27,29,30,31,32,33,34,37,39,40,41,42,43,44,49",0.0408019246720863,"7,23,29,33",0.0409296338952195,"7,23,29,33"
33,47.26468242931133,"2,17,18,28,34,36",23.780424670612227,"17,18,28,36",0.6995068759000351,"0,2,3,8,9,11,13,15,16,17,18,20,22,23,27,28,29,30,31,32,34,35,36,37,38,40,42,46,47,48,49",0.0309532626953316,"17,18,28,36",0.024453283556207,"17,18,28,36"
34,38.99032394307031,"3,38,47,48",24.357092033633823,"3,38,47,48",0.5178919686747352,"1,3,4,6,7,8,13,14,16,17,18,20,21,23,24,25,26,28,31,32,34,35,36,38,40,41,42,43,45,47,48",0.0226585666670168,"3,38,47,48",0.0134668384139274,"3,38,47,48"
35,34.6354478231452,"1,3,4,10",24.344106539504264,"1,3,4,10",0.9016512548568492,"0,1,3,4,5,6,7,10,11,12,14,16,17,19,20,21,22,23,24,25,26,27,28,30,31,32,34,35,36,37,38,39,40,41,44,46,47,48,49",0.0521130910284953,"1,3,4,10",0.0381789425357074,"1,3,4,10"
36,37.747927248300385,"3,9,36,45",22.619140217847317,"3,9,36,45",0.6149523312877979,"0,1,2,3,4,5,6,7,9,10,12,14,19,20,24,26,27,30,32,35,36,39,40,44,45,47",61.861109023047206,"3,9,45",0.0675481650759455,"3,9,36,45"
37,34.25365017137748,"0,3,8,31",24.641424723550113,"0,3,8,31",1.710805770391879,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39,42,43,44,45,46,47,49",0.0571317968785392,"0,3,8,31",0.0389219591977105,"0,3,8,31"
38,48.17507557828004,"5,19,26,28,35,38",31.054579594225988,"5,26,28,35,38",0.3309073916358481,"2,3,4,5,6,7,8,12,14,20,21,25,26,27,28,29,30,33,35,37,38,39,40,41,42,43,44,45,46,47,49",0.0635505085357836,"5,26,28,35",0.0452405293646635,"5,26,28,35"
39,44.11748842611246,"4,16,19,27,43,46,49",26.719034174518193,"4,27,43,46,49",0.3122190611085537,"4,6,12,13,14,15,16,17,21,22,23,26,27,28,33,34,36,37,39,41,43,46,47,49",0.0324892585033693,"4,27,43,46",0.027031085238012,"4,27,43,46"
40,41.99601885471989,"13,15,19,35,38",24.732667788225022,"13,15,19,35",0.283995455611968,"1,5,6,7,8,9,10,12,13,14,15,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",0.0480980236666008,"13,15,19,35",0.036793359388727,"13,15,19,35"
41,37.70840692639732,"24,32,46,48",24.47266661437219,"24,32,46,48",0.381633301966094,"0,2,4,6,9,13,15,19,24,29,31,32,33,34,35,36,41,45,46,48",0.0428033417741767,"24,32,46,48",0.0304288155410019,"24,32,46,48"
42,43.30452913365061,"4,8,10,20,22,31,47",24.282907233443925,"4,20,22,47",1.3070764549876266,"0,1,2,3,4,5,6,8,9,10,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,30,31,32,33,34,36,37,38,40,41,42,43,44,45,46,47,48,49",53.038892713223845,"20,22,47",0.0248125734220654,"4,20,22,47"
43,37.0939132383248,"22,24,26,28",20.712241083068697,"22,24,26,28",0.6304257447669013,"0,1,2,3,5,6,8,9,10,11,12,14,17,18,19,20,22,23,24,26,28,30,31,34,35,36,37,39,40,43,44,46,47,48",0.0259600482544236,"22,24,26,28",0.0288453209961601,"22,24,26,28"
44,39.737679796091136,"12,23,24,25,36",21.272612687116293,"12,23,24,25",0.8478773122889129,"0,2,3,4,5,6,7,8,9,10,11,12,13,17,18,19,20,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,48,49",0.0675739979153604,"12,23,24,25",0.0537426690607656,"12,23,24,25"
45,34.105143938348874,"5,6,40,45",22.541543728699885,"5,6,40,45",0.8133182517308537,"4,5,6,9,11,12,17,26,29,30,31,40,43,44,45,46,47",0.0611820023263445,"5,6,40,45",0.0382397140663901,"5,6,40,45"
46,41.210968589002995,"3,21,31,36,49",23.254842769203375,"3,21,36,49",0.7951276431333772,"0,3,4,5,6,8,10,12,14,15,16,17,18,19,21,22,23,27,30,31,32,33,34,35,36,39,42,43,44,46,47,48,49",0.0542838576492063,"3,21,36,49",0.0370508777942974,"3,21,36,49"
47,41.91814267361357,"7,8,20,27",27.50687647841473,"7,8,20,27",0.698581905612861,"0,1,3,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30,32,33,34,35,36,38,39,41,42,44,45,47,48",0.0526877208138911,"7,8,20,27",0.0281454019430806,"7,8,20,27"
48,30.11780572676917,"3,41,47,48",21.38656095320839,"3,41,47,48",0.3413224104660201,"1,2,3,4,6,9,10,12,13,14,16,17,18,21,22,23,25,26,27,28,30,31,32,33,36,38,39,40,41,46,47,48,49",0.0354747077710626,"3,41,47,48",0.033311869221089,"3,41,47,48"
49,37.79628452989227,"7,16,33,34,42",21.04681498827456,"7,16,34,42",1.44187976383889,"0,1,4,5,6,7,8,9,10,11,13,14,15,16,17,19,21,22,23,25,26,27,28,29,30,31,32,33,34,35,36,38,39,40,42,44,46,47,48,49",0.0420667941700012,"7,16,34,42",0.0301274780770915,"7,16,34,42"
50,34.37883851353871,"7,17,33,40",27.751556217448247,"7,17,33,40,41",0.6481751426316261,"0,1,3,5,7,16,17,18,21,23,24,26,30,33,39,40,42,43,44,45,46,48",58.17324790075317,"7,17,33",0.0324017531467634,"7,17,33,40"
51,35.17942255091528,"6,8,18,48",24.85795756928276,"6,8,18,21,48",0.8427535059783298,"0,2,3,5,6,8,9,12,16,18,19,20,22,24,26,27,28,29,34,35,37,38,40,41,42,43,47,48",0.0672369228149901,"6,8,18,48",0.0456308776830002,"6,8,18,48"
52,32.867720988630765,"1,7,15,47",23.94795655496645,"1,7,15,33,47",2.5654864797996293,"0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,19,20,21,22,23,25,26,27,28,29,30,32,33,34,35,37,38,39,40,41,42,43,44,45,46,47,48,49",0.0226628952957736,"1,7,15,47",0.0160110906843878,"1,7,15,47"
53,38.20990844900164,"12,24,38,43",23.082256356650564,"12,24,38,43",0.8896346437927956,"0,1,2,3,4,5,6,7,9,10,11,12,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,38,39,42,43,44,45,47,48,49",0.0411027559977192,"12,24,38,43",0.0356117909414682,"12,24,38,43"
54,38.357031475422744,"6,10,20,26,34",19.37248083441788,"6,10,20,34",0.504412933143912,"0,4,5,6,10,12,20,22,23,27,28,30,31,33,34,36,37,44,47,48",0.0454468961112967,"6,10,20,34",0.0291586002529796,"6,10,20,34"
55,44.403090942027944,"12,25,34,40,45",26.811653278057683,"12,25,40,45",0.4600477634141656,"0,2,3,4,6,7,8,9,10,12,13,14,17,18,19,20,21,22,23,25,26,27,28,29,30,31,33,35,36,38,39,40,44,45,46,47,48,49",0.041446024754032,"12,25,40,45",0.0291257612463157,"12,25,40,45"
56,45.52175488001333,"2,13,18,21,28,31",25.24336698601347,"13,21,28,31",0.5934393121384821,"0,2,3,4,9,12,13,15,21,22,24,25,27,28,30,31,33,35,36,37,44,45,46,47,48,49",0.0511767273770257,"13,21,28,31",0.0312033963244154,"13,21,28,31"
57,41.362068778903016,"12,24,28,34,48",22.573160435831593,"12,24,28,34",0.4290925645949937,"1,3,4,5,7,8,11,12,14,15,18,19,21,23,24,25,26,27,28,31,32,33,34,35,37,39,41,46,49",113.48981056788548,"28,34",0.0396975015465349,"12,24,28,34"
58,44.9318848189376,"17,21,23,24,25,35,39",22.35175482766439,"17,24,25,35",0.2994109049863537,"1,2,3,4,5,7,8,9,10,14,15,16,17,18,19,20,21,23,24,25,27,29,30,34,35,36,37,38,40,41,42,43,44,45,46,48,49",0.0570868862690429,"17,24,25,35",0.044132166360214,"17,24,25,35"
59,41.81546380553111,"6,18,24,26,38",21.961081187105627,"6,18,26,38",0.5127163391760043,"1,5,6,7,9,10,11,13,14,16,17,18,20,22,24,25,26,27,28,29,30,34,36,38,40,41,42,43,45,46,49",0.0913139639078693,"6,18,26,38",0.0843443912049575,"6,18,26,38"
60,39.64187863802323,"16,19,21,28",24.184239593476313,"16,19,21,28",0.3573569551459112,"0,2,4,5,6,7,9,10,11,13,16,19,20,21,26,27,28,30,31,34,35,39,40,43,44,45,46,48,49",0.077425248972761,"16,19,21,28",0.0524240732493312,"16,19,21,28"
61,45.583628589902645,"4,7,43,47,49",25.700818399732288,"4,7,43,47",1.1208403198626125,"0,1,2,3,4,5,6,7,8,9,10,11,12,14,16,17,18,19,20,21,22,23,26,27,28,29,30,31,32,35,36,38,39,40,41,43,44,45,47,49",0.0518255326317924,"4,7,43,47",0.0398207606300024,"4,7,43,47"
62,32.68206115622254,"15,17,18,31",21.32856226735102,"15,17,18,31",0.5212420387966722,"0,1,2,3,4,5,7,8,9,10,13,14,15,16,17,18,19,21,22,23,24,26,30,31,34,36,40,42,43,44,47,48,49",0.0613449754331876,"15,17,18,31",0.0504696367631191,"15,17,18,31"
63,40.44075476695488,"5,15,19,22",28.085991323199572,"5,15,19,22,45",0.874386659239246,"0,2,3,4,5,12,13,15,17,18,19,20,21,22,23,26,27,28,29,32,33,34,35,36,37,38,39,40,41,42,43,44,45,47,48",0.0312708529435453,"5,15,19,22",0.0208457676821644,"5,15,19,22"
64,52.41906823744643,"3,4,5,25,29,40,43",23.303144411849065,"3,25,29,40",0.5075221871271555,"0,1,3,5,7,9,11,13,16,19,25,26,29,37,40,44,49",0.0453942296750255,"3,25,29,40",0.0231708222706869,"3,25,29,40"
65,30.53003372285408,"1,4,11,33",20.856318760548543,"1,4,11,33",0.5694107944165503,"0,1,3,4,5,7,8,9,10,11,14,15,16,22,23,24,26,27,28,29,30,33,34,36,37,39,40,41,43,45,46,47,49",61.94993355088382,"1,4,11",0.0559371513144963,"1,4,11,33"
66,33.40332222528773,"8,33,34,38",23.69020860154114,"8,33,34,38",0.5467390409438126,"2,3,4,5,7,8,9,12,15,17,19,21,22,23,24,25,26,28,30,31,33,34,35,38,40,41,45,46,47",0.0367669698912238,"8,33,34,38",0.0257923775609479,"8,33,34,38"
67,44.33238119696245,"0,7,10,21,22,29",23.138459478024355,"7,21,22,29",0.6753411651825731,"0,5,6,7,8,9,10,11,12,13,14,15,20,21,22,23,25,28,29,30,32,33,36,37,38,39,42,47,48,49",0.0642448417379695,"7,21,22,29",0.0359632513053587,"7,21,22,29"
68,35.86561097486711,"8,11,30,45",19.44748834687036,"8,11,30,45",0.6191733456901382,"2,3,4,6,7,8,9,10,11,12,13,14,23,24,26,27,28,30,31,32,33,34,35,36,44,45,46,47,49",0.0395284706019024,"8,11,30,45",0.0277847972650122,"8,11,30,45"
69,42.26038742454486,"4,14,18,26,35",24.36899084619185,"4,14,18,26",0.3307211629361276,"0,4,7,9,10,14,15,17,18,21,22,24,25,26,28,29,30,35,36,37,40,41,45,49",0.0567175089123137,"4,14,18,26",0.0397055463835854,"4,14,18,26"
70,37.17857728048904,"3,5,30,32,42",21.81038381450432,"3,5,30,42",1.1784257515891403,"1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,22,25,26,27,29,30,33,34,35,37,38,39,41,42,43,45,49",0.0612042767436638,"3,5,30,42",0.0404017988294531,"3,5,30,42"
71,34.62717510873885,"7,13,38,44",23.946136795595425,"7,13,38,42,44",0.6184997311602274,"0,3,7,8,10,11,13,15,20,21,24,29,31,32,33,35,38,40,42,43,44,46",0.0553453021286048,"7,13,38,44",0.0513241658431025,"7,13,38,44"
72,35.80653726090294,"0,1,15,30,34",22.535502391916104,"0,15,30,34",0.4958380068650538,"0,1,2,6,7,9,11,12,13,14,15,18,19,20,21,22,25,26,28,29,30,34,36,37,38,40,41,43,45,48,49",0.0125420801470918,"0,15,30,34",0.0105616078230789,"0,15,30,34"
73,34.487301011528196,"23,26,27,35,44",22.756889884228535,"26,27,35,44",0.3777450042942166,"3,9,16,18,20,21,22,26,27,28,29,33,34,35,39,40,41,42,44,45,46,47,48",0.0472503215548601,"26,27,35,44",0.0421897754160747,"26,27,35,44"
74,42.416454007804525,"1,17,19,21,38,46",21.724435855749483,"1,17,21,38",0.4361457615266276,"0,1,2,4,6,7,9,11,12,13,14,15,17,18,20,21,31,32,38,39,40,41,42,43,44,45,46,47",0.0647098528730597,"1,17,21,38",0.0389765134344535,"1,17,21,38"
75,33.37280774126822,"10,19,32,48",21.53207387940581,"10,19,32,48",0.2587600931977806,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,25,26,27,30,32,33,34,36,37,38,42,43,44,45,46,47,48,49",101.40661075739636,"10,32",0.0151495291787821,"10,19,32,48"
76,34.422368882559105,"1,3,19,21,35",21.12165173430998,"1,3,21,35",0.6832207326772061,"0,1,2,3,4,6,7,9,11,15,16,18,20,21,26,27,28,31,35,36,37,39,41,45,46,48,49",0.0392852728490302,"1,3,21,35",0.039048125792036,"1,3,21,35"
77,32.88910029013714,"4,20,22,38",25.72442412187406,"4,20,22,38,43",0.3897310540227567,"0,1,3,4,9,10,15,17,20,22,23,24,26,28,30,31,33,38,39,40,42,43,44,45,47,48,49",0.0261569226348321,"4,20,22,38",0.0212150729059715,"4,20,22,38"
78,40.020729052188635,"0,1,5,33,36",30.842362638344557,"0,1,5,33,36",0.5225943134780658,"0,1,3,4,6,8,9,10,12,13,14,16,19,20,21,23,24,28,30,31,32,33,34,36,37,38,40,42,46,49",0.0585554561893869,"0,1,33,36",0.0510332166476369,"0,1,33,36"
79,40.09211651040138,"22,25,36,40",27.356112242397742,"22,25,36,40",1.3461607666391855,"2,3,4,6,7,9,10,12,13,15,16,19,20,21,22,23,24,25,26,28,30,32,33,35,36,38,39,40,41,43,44,45,48,49",0.0343766256965708,"22,25,36,40",0.0151286288015514,"22,25,36,40"
80,40.57368227036665,"21,22,27,31,44",25.71538709029359,"21,22,31,44",0.5499147368013659,"3,5,7,10,13,15,18,19,21,22,24,25,26,27,28,29,30,31,33,38,41,42,44,45,47,49",0.0618789009446505,"21,22,31,44",0.0431146007673926,"21,22,31,44"
81,36.80691726113432,"20,34,39,45,46",23.762151508036585,"20,39,45,46",0.2724515550672812,"0,2,5,6,7,9,11,14,17,19,20,21,23,24,26,27,28,29,30,34,35,36,38,39,40,41,45,46",0.0259057258045448,"20,39,45,46",0.0221348861630931,"20,39,45,46"
82,29.5661991879336,"15,27,39,45",20.978820398831218,"15,27,39,45",0.3885360648331591,"2,7,8,11,14,15,17,20,21,23,24,27,28,31,35,36,39,43,45",0.0468579467508172,"15,27,39,45",0.0316655098181867,"15,27,39,45"
83,36.02152965359126,"0,9,28,36",24.849918490378105,"0,9,28,36",0.3762782144230777,"0,1,2,3,4,8,9,10,12,13,15,16,18,19,20,21,22,24,25,26,27,28,30,31,34,36,38,39,41,44,45",0.0668328342568747,"0,9,28,36",0.0272567334315695,"0,9,28,36"
84,35.34730610665331,"13,26,34,43",21.988962506625285,"13,26,34,43",0.755039729162068,"0,1,2,10,13,15,16,20,21,22,23,24,25,26,29,32,33,34,37,38,40,42,43,44,45,46,47,48,49",0.0304849191001127,"13,26,34,43",0.0209191529254635,"13,26,34,43"
85,34.196279350073965,"16,21,22,47,49",24.59241545819331,"16,21,22,44,47",0.7881884519043638,"0,2,3,4,5,6,9,11,12,16,19,21,22,23,27,29,32,33,34,35,36,38,40,41,42,44,45,47,48",0.0869826432513018,"16,21,22,47",0.070230051013333,"16,21,22,47"
86,39.76544258432652,"5,14,28,29,35",22.057013234002355,"5,14,28,35",0.3081261189699534,"0,2,3,4,5,7,8,11,14,15,17,18,20,22,25,27,28,29,30,31,32,33,34,35,36,38,39,40,42,45,46,47",0.0375088248151673,"5,14,28,35",0.0350256016429196,"5,14,28,35"
87,36.96385435776373,"6,19,28,36,43",25.616672954470054,"6,19,28,35,36",0.4994455153281557,"6,13,16,19,20,21,23,25,28,36,39,49",0.0367939994052676,"6,19,28,36",0.0346921218580427,"6,19,28,36"
88,46.12073106942103,"1,12,16,38,40,49",31.15065290250846,"16,35,38,40,49",0.4368985880511937,"0,1,3,7,10,14,15,16,20,22,28,31,33,34,35,37,38,40,42,43,44,45,47,49",0.0514332493781204,"16,38,40,49",0.032793594070419,"16,38,40,49"
89,36.41669190404648,"11,21,25,36,45",20.25570163876537,"11,21,25,36",0.3188554482367932,"1,3,5,6,8,11,16,20,21,23,25,28,35,36,37,38,45,46,47",0.0231437876013298,"11,21,25,36",0.0222087424832644,"11,21,25,36"
90,35.35604840081137,"11,25,41,46",25.938096394930263,"11,25,41,46",0.4364494636774176,"1,3,4,5,6,8,10,11,13,14,16,17,18,19,21,24,25,26,27,28,29,30,32,33,34,37,38,39,40,41,42,44,45,46,47,48",0.0381502528035546,"11,25,41,46",0.0245716599301634,"11,25,41,46"
91,35.6387827689223,"9,14,17,30",25.625259571978244,"9,14,17,30",0.4064184725054422,"0,1,2,3,4,5,8,9,10,11,12,13,14,16,17,19,20,21,22,24,26,27,28,30,32,35,36,38,40,41,45,46,48",0.0488933011315358,"9,14,17,30",0.037227399338158,"9,14,17,30"
92,43.3946536093395,"4,12,34,47,48",26.371740731359225,"12,34,38,47,48",0.2523903407207065,"0,2,3,5,6,8,9,11,12,19,20,21,23,24,25,26,27,30,32,33,34,38,39,40,41,42,43,44,45,46,47,48",153.58795441025254,,0.0206656682429808,"12,34,47,48"
93,40.077639356852195,"6,12,13,29,39",22.45656821363477,"12,13,29,39",0.2878173911360356,"2,7,8,10,11,12,13,14,16,17,19,21,27,28,29,30,31,33,34,35,37,38,39,40,41,43,47,49",0.0323077883828433,"12,13,29,39",0.0269655680822234,"12,13,29,39"
94,47.30433248571725,"19,20,24,33,39",26.91913034984931,"19,24,33,39",0.4021915139573591,"0,1,5,7,8,12,13,15,17,18,19,21,24,27,29,31,33,34,36,38,39,40,43,45,47",0.036399017766658,"19,24,33,39",0.032381628033214,"19,24,33,39"
95,37.21542373582552,"2,4,13,16,17",20.29216875996196,"4,13,16,17",1.02598712028008,"0,1,2,3,4,5,7,8,11,12,13,14,16,17,18,19,26,27,28,30,31,32,35,39,43,44,45,47,48,49",0.0394055434086067,"4,13,16,17",0.0156788569997304,"4,13,16,17"
