simulation,RandomForest_mse,RandomForest_features,XGBoost_mse,XGBoost_features,LassoNet_mse,LassoNet_features,LASSO_QUT_mse,LASSO_QUT_features,HarderLASSO_QUT_mse,HarderLASSO_QUT_features
27,0.5293355345657976,49,1.167607602095268e-07,,0.0029943262993918,"34,46",1.867732400646308e-05,,1.225285798773856e-05,
28,0.22667832459777,"16,25",0.0020522398905588,,0.0022443811559873,"25,32",0.0026695583026165,,0.0026426875058871,
29,0.2863802072204234,"2,19",0.0048373987570316,,0.0052656910762028,19,0.0039113040586951,,0.0044265735679883,
30,0.5441498046894006,20,0.0004836029442496,,0.0029553986736283,,0.0003257564437892,,0.0009506878068993,
31,0.4563287279600427,14,0.009482432073517,,0.0122625388950588,14,0.009505322398523,,0.0097379138562383,
32,0.204392351280515,"5,30,42",3.748844840067897e-06,,0.0002215139660549,"5,7",1.325144091377488e-05,,3.365659769193291e-06,
33,9.786504564074128e-06,,9.786504564074128e-06,,0.0003567479747987,,6.911522224894474e-06,,1.501829699997187e-05,
34,0.5537483351403377,26,0.0016863389243481,,0.0014356814491791,26,0.001944036749947,,0.0018025911059221,
35,1.362995516861963e-05,,1.362995516861963e-05,,0.0061002289542235,"5,7,35",3.6520286737552634e-06,,2.8949280571956303e-06,
36,0.4842860269792434,24,0.000182913493183,,0.0010833734288553,,8.470851154726913e-05,,0.0001491191563467,
37,0.4757985596117874,33,6.984263682119544e-05,,0.0011559930327043,,4.2449041787103474e-05,,4.219115707117249e-05,
38,0.4556180607284972,12,0.0010433202512679,,0.0005516602460744,,0.0012221030023466,,0.001026522448406,
39,0.4631066348615433,26,0.0006898859775717,,0.000950210267707,,0.0006030400295253,,0.0006943156747368,
40,0.280031618455932,"5,7",0.0009882238188205,,0.0017033410410969,,0.000767762348703,,0.0006223043312714,
41,0.0035437017827572,,0.0035437017827572,,0.0020481227334939,,0.0035083111428468,,0.0033310270976354,
42,0.2169453628811465,"21,23,49",0.0003119761472593,,0.0005974566338482,,0.0003223169316166,,0.0003038007446277,
43,0.0005726459230083,,0.0005726459230083,,3.1403585900591224e-06,,0.000665431305244,,0.0004198018599419,
44,0.2097012707771501,"12,25",0.0065746507081956,,0.034049498152512,"8,12,19,23,29,30,35,37,40,47",0.0065918035948647,,0.006901785219072,
45,0.0073648685145721,,0.0073648685145721,,0.0071959179716878,,0.0069792726947364,,0.0068114688845293,
46,0.2097629241459331,"32,33,44",0.0048644875639484,,0.0196011799470563,"7,12,15,31,32,33,34,40,44,46",0.0047258486868253,,0.0049652677109455,
47,0.0009328523558101,,0.0009328523558101,,0.0116385636435121,"13,26,28,29,34,36,42,45",0.0016184599753322,,0.0009605723789198,
48,0.1522147940704392,"16,25,36",0.0074484139257406,,0.0079261600469573,,0.0074763110869194,,0.0085967638825403,
49,0.5165514514763804,15,0.0017550460555478,,0.001081462924577,,0.0018248097613651,,0.0016754856274249,
50,0.2573805690702743,"16,19",1.5040045604849824e-05,,0.0001483340684731,42,1.0288262963597953e-05,,2.7846850830362535e-05,
51,0.5589338585841036,48,0.0048041964733776,,0.0160086254745615,"3,18,19,24,26,28,47,48",0.0046820519589554,,0.0057618171354221,
52,3.661093525860792e-05,,3.661093525860792e-05,,1.3703519388119645e-06,,3.80343779304035e-05,,3.350349184100612e-05,
53,0.2380992898364191,"8,34,45",0.0013093530896945,,0.0017967210342289,,0.0013545992615136,,0.0014570841710366,
54,0.0060337758988369,,0.0060337758988369,,0.0090340166309212,,0.0052416019427675,,0.0057686328781336,
55,0.4128865665469511,34,0.0046490771689168,,0.0033366221635076,,0.0049308004139008,,0.0035967358838897,
56,0.5032854782933249,44,0.0003561608029497,,3.469601298317082e-05,,0.0004817835688981,,0.000321054657169,
57,0.002621451619837,,0.002621451619837,,0.0134921174422677,"3,5,14,18,19,23,26,27,32,33,41",0.0030620665496061,,0.0029731384337863,
58,0.0009582544115521,,0.0009582544115521,,0.0009892854916062,,0.0014092308975595,,0.0007707232393106,
59,0.0002125684537093,,0.0002125684537093,,0.0004528722501229,,0.000243288336859,,0.0003425665528453,
60,0.5959980492382694,12,0.0087720346617979,,0.0079888689355565,,0.0079296494816196,,0.0088072774213152,
61,0.4675747292126572,8,0.0033993946444135,,0.0073082323713293,,0.0026925779719072,,0.0032840031507009,
62,0.4415487719102994,7,0.0001824120737415,,0.0003697435091035,18,0.0002957355230058,,0.0002279943469895,
63,0.0008171886537674,,0.0008171886537674,,6.503680707415152e-05,,0.0006845962679497,,0.0007269298049156,
64,0.0012413858206368,,0.0012413858206368,,0.0012754312899689,,0.0011443664486191,,0.0017439674064301,
65,0.220002692478536,"11,47",0.0054897675288125,,0.0081159528822608,,0.0056946402959501,,0.0047696486240456,
66,0.0014019187680281,,0.0014019187680281,,0.0014640686655807,23,0.0013805412609216,,0.0022276291722205,
67,0.0023458122800772,,0.0023458122800772,,0.0036915429677597,,0.0024382461351486,,0.0026916648740349,
68,3.245352492641948e-05,,3.245352492641948e-05,,7.238437561341016e-06,,1.376808298717198e-05,,2.9987537565196112e-05,
69,0.0021042346069778,,0.0021042346069778,,0.0015456997026588,,0.0022141374818962,,0.0021372669323946,
70,0.2033085310664395,"2,17,45",0.0021905201179461,,0.0011921510327397,,0.0023429278093125,,0.0029774914128425,
71,0.002110392794262,,0.002110392794262,,0.0023375415580382,,0.0019577720792105,,0.0022505783304191,
72,0.0019210056269883,,0.0019210056269883,,0.0149769699145379,"2,6,11,12,13,14,18,19,21,29,35,38,41,43,45,49",0.0022519750575822,,0.0012720906678398,
73,0.2108275644888332,"18,28,45",7.780115741061703e-05,,1.4048841933345102e-05,,5.580784432136278e-05,,0.0001020115535148,
74,0.2161081578359636,"19,41,46",0.0031625730016662,,0.066427930758306,"1,4,5,6,7,8,9,10,13,14,15,16,21,23,26,31,32,33,36,39,41,42,43,44,48,49",0.0029922785164938,,0.0031641796800912,
75,0.4564307135061248,21,0.0001132533654013,,9.052449479107771e-05,,2.7004257003058335e-05,,0.0001056241042137,
76,0.5415664113563525,43,0.0019129123283116,,0.0012629957191608,"43,46",0.0019200446092399,,0.0024442915190398,
77,5.059379116612567e-06,,5.059379116612567e-06,,1.0401179862400363e-05,,8.111764649702435e-06,,4.193632618971142e-06,
78,0.2730256741522286,"30,34",0.0040304635832015,,0.0020238228532877,46,0.004271873401827,,0.0032013427287334,
79,0.0001313354740967,,0.0001313354740967,,5.0451707012122426e-05,,0.0001352101039628,,0.0001145128907623,
80,0.4900134257620917,42,4.951438869388031e-05,,0.0080092242543879,"1,8,26,42",0.0001084571696688,,3.713950153172637e-05,
81,0.2567871383033301,"11,27",4.803520745299748e-06,,2.3636369030910487e-06,,8.053083477904386e-06,,2.968883836621753e-05,
82,0.2750512858909426,"11,39",0.0003106198765107,,0.0007031751974331,,0.0003122795869942,,0.0003148791857206,
83,0.1981256313170765,"5,10,18",0.000950748167507,,0.0008771856675231,39,0.0009606782571008,,0.0009101758050991,
84,0.4718888465207628,42,0.0038841923884946,,0.0494233769540981,"4,9,12,15,16,21,22,23,25,28,30,32,33,35,37,40,42,45",0.0038971525561957,,0.0047622511388567,
85,0.0006863518363689,,0.0006863518363689,,0.0003848045697086,,0.0003980306159952,,0.0006018019149293,
86,0.4828515433301496,49,0.0067961641500167,,0.006200511024762,,0.0064531972746806,,0.008283380980787,
87,0.1992547561704541,"5,12,23,24",0.0067800329459389,,0.0062990492350147,,0.0067881653703951,,0.0073416855411272,
88,0.0027624268480941,,0.0027624268480941,,0.0046646184456387,,0.0002035331888097,,0.0027250477639437,
89,0.4791108277185634,35,0.0008646123538617,,0.0081349291129089,"16,35,46",0.0009700965884163,,0.001181114933261,
90,0.004119453471922,,0.004119453471922,,0.0053652125937766,,0.0037864976394672,,0.0036383551242164,
91,0.202822075660072,"17,24,46",0.0007025144263525,,0.0057008114778742,"5,24,26,27,32,40,46",0.0008056321095181,,0.0006954359459991,
92,0.4411229139101307,8,3.509569694711249e-05,,0.0049687194228111,"8,30,41",0.0001411925839935,,4.0502950169121754e-07,
93,0.4997259972088413,39,0.000137557340134,,0.0026399044825271,"34,35,38",0.0001539671182473,,0.0001410368564147,
94,0.0012947466859134,,0.0012947466859134,,0.0006611991984489,,0.0013158474721173,,0.0014214796917164,
95,0.0011068561809029,,0.0011068561809029,,0.0001761203371621,,0.0011250942373388,,0.000992565719502,
96,0.000172948777831,,0.000172948777831,,0.0015405840992284,"2,10,11,24,28,29",0.0002152121910885,,0.0002556211386581,
97,0.0019045729485286,,0.0019045729485286,,0.0022079179334468,,0.0019830251263983,,0.0015807848068247,
98,0.5345653386706142,41,0.0004472760326482,,0.0002870917677109,,0.0006254266371484,,0.0004333755022151,
99,0.2486053667675766,"15,35",3.5316529720575474e-05,,0.0005844149280564,,5.185332294818852e-05,,2.7460170349035423e-05,
100,0.4689175592778485,10,0.0001897986636069,,0.0465888007687384,"1,2,3,4,6,8,10,15,21,24,25,26,27,31,32,37,41,47",0.0001254963654975,,0.0301914097703605,10.0
101,0.2128080580097695,"5,9,36",0.0028700836242436,,0.0013380892912861,"5,14,36,40",0.0028677741955057,,0.0024607658690923,
102,0.4116598505202241,36,0.0001029019952357,,3.769622856086841e-07,,9.744803074337396e-05,,0.0002831501959474,
103,0.1810460622890786,"7,33,44",0.0027516531321183,,0.0023484235208242,,0.0026078596316592,,0.0029930358101337,
104,0.001223096489038,,0.001223096489038,,0.0039001305476385,"23,43,44",0.0010808568378559,,0.0011797958414268,
105,0.0037389729226602,,0.0037389729226602,,0.0019515510438102,"14,17,32,45",0.0037416304239846,,0.0029420680695359,
106,0.000997559876258,,0.000997559876258,,0.000181430704407,,0.0009055889455388,,9.21295592557986e-05,
107,2.964510140731029e-07,,2.964510140731029e-07,,2.0721918321753297e-05,,6.022436261542358e-06,,1.8829043265197488e-06,
108,0.5530609592500014,37,0.0004186562804572,,0.0001984895143323,,0.0002812098357574,,0.0003579576140559,
109,0.4705456360084249,36,0.005407058617196,,0.0060933544717025,,0.0058407340901234,,0.0056562176144012,
110,0.2590026472906402,"26,34",0.002881772187333,,0.0016103897369248,,0.0023050197499181,,0.003789979586567,
111,0.0105504924182323,,0.0105504924182323,,0.0058887823794882,,0.01060714604348,,0.0105639656618366,
112,0.5082069258346585,48,0.0003214068202418,,0.0004080959567751,,0.0003719458869561,,0.0001394848345671,
113,0.5317734674888644,43,0.0010683295492105,,0.0009496306747678,,0.0009644865846197,,0.0009748214706302,
114,1.658393803835855e-05,,1.658393803835855e-05,,0.0156841582644823,"5,16,19,20,23,24,26,27,33,38,43,46",4.695594219310132e-06,,8.318619922099979e-07,
115,0.0001193362962591,,0.0001193362962591,,0.0018705504251317,,0.0001238597040095,,0.0002029696644839,
116,0.0050206245404131,,0.0050206245404131,,0.0026222826018775,,0.0049969115741302,,0.0052328735472078,
117,0.0085894985943053,,0.0085894985943053,,0.0040790130710242,,0.0078800802082051,,0.0086175282905289,
118,0.2953795419721245,"0,13",0.0028241869404209,,0.0014939819290162,,0.0026398444026749,,0.0028510211822457,
119,0.0018555854772464,,0.0018555854772464,,0.0041941593600839,"1,37,47",0.0018812555738337,,0.0021997337404451,
120,0.0030575814738423,,0.0030575814738423,,0.0037083021592332,,0.0028359346448386,,0.0026976863646588,
121,0.4888367850123703,36,0.0043920226226414,,0.0040202100453337,,0.0038615748704507,,0.004386231187766,
122,0.3195578816061029,"32,35",0.0015119106681532,,0.0015890627540251,,0.001281834100726,,0.0017933825448124,
123,0.0015187191849308,,0.0015187191849308,,0.000306420178877,,0.0014345794301645,,0.0011569305029058,
124,0.0016746231947519,,0.0016746231947519,,0.0005982060856868,,0.0014486139466107,,0.0016953186869115,
125,0.5563421755449349,41,0.0001690390790959,,0.0002594875476626,,0.0002053821234967,,0.0001929739909425,
126,0.000858773012106,,0.000858773012106,,0.0011400346795454,,0.000923583118456,,0.0008485031122541,
127,0.2218857299707682,"28,33",0.000893994482753,,0.0066035222583252,"12,33",0.0008324007636579,,0.0006622242754828,
128,0.5101289933057731,30,0.000438346581825,,0.0004280946867855,"40,47,48",0.0003800574630501,,0.000349770182837,
129,0.0008743803198948,,0.0008743803198948,,0.0005929462023206,,0.0008723292757348,,0.0007126683737959,
130,0.5422003127037974,33,2.443081280994601e-05,,2.8614296693138744e-05,,1.229576728973888e-06,,0.0001446977954668,
131,0.4597619275589608,0,0.0058643016602474,,0.0057503761189856,,0.0071542736957364,,0.0068146741646884,
132,0.0011908453846701,,0.0011908453846701,,0.0016124468416923,,0.0014565393080129,,0.0007742038688287,
133,0.0039932279778133,,0.0039932279778133,,0.007067865880074,,0.0040983553494919,,0.0044971346944047,
134,0.555276854680586,46,1.7949128423308355e-05,,0.0006757407038996,23,2.6032705862281437e-05,,2.6340636858469226e-06,
135,0.2354457559372807,"11,21",0.0063277344618092,,0.0080503100377642,,0.006305098778089,,0.0068141476893393,
136,0.4987172564024206,30,0.0009808781802165,,0.0020971422605766,"13,49",0.0009895074263373,,0.0009892086287808,
137,0.2713770323140096,"24,26",0.0128797602800682,,0.0127530805285778,,0.0119950423621164,,0.0083437397480088,
138,0.5241020579761436,20,8.369538848051218e-05,,0.0006592340209993,20,0.0001107789440867,,7.964535530291528e-05,
139,0.3108957611811874,"1,26",0.0001378979086309,,0.0011761472898389,,2.7137977821625747e-05,,4.069053486658106e-05,
140,0.4765422289263266,23,0.001398843413322,,0.0021238509204225,,0.0013124062541142,,0.0014775557205771,
141,0.0005704237972501,,0.0005704237972501,,0.0023446213031641,,0.0004783679589015,,0.0005761103434951,
142,0.0002254098036482,,0.0002254098036482,,0.0014774958650943,,0.0002122118114702,,0.0001356172274979,
143,0.0001723139987352,,0.0001723139987352,,3.62749302844185e-05,,0.000174350238687,,0.0003789427651695,
144,0.2025753828384832,"11,30,35",0.0044898264568181,,0.0114136920369403,"30,35,36,45",0.0035651808553471,,0.028549212656965,30.0
145,4.7932382334926585e-05,,4.7932382334926585e-05,,5.838756702300843e-05,,0.0001115936366746,,7.1361569901117e-06,
146,0.2217678453625389,"15,45",0.010529820911399,,0.0123249940502251,2,0.0118832961955759,,0.0029207177837344,
147,0.5289645396103195,48,0.0015945786612003,,0.0003214160084061,,0.0015184583242708,,0.0013376862606842,
148,0.000278809244839,,0.000278809244839,,0.0001264988994054,,0.0006424276346068,,0.0004243200352208,
149,0.2967237629073653,"16,31",0.0030126991821738,,0.0014397332997622,,0.0033463297906175,,0.0030723575670627,
150,0.5108854731042473,27,0.0062900822052686,,0.0037906502044578,,0.0060091352291005,,0.0072423312703142,
151,0.2397431061540059,"42,47",3.690052527671627e-06,,4.416812560142924e-05,,4.884485179144395e-06,,9.861276735204094e-06,
152,0.0003020981408072,,0.0003020981408072,,0.0001601436793735,,6.687190584478767e-05,,0.0004704733851221,
153,0.0001780568329767,,0.0001780568329767,,3.4290283423971113e-06,,0.0002240536922809,,4.327218265135716e-05,
154,0.2525686307454426,"27,28",0.00199349364519,,0.0102403426119725,"1,3,15,27,28,40,43,49",0.0023478895447322,,0.0019576326339313,
155,0.2538744613445417,"35,41",0.0004256293445772,,0.0143780188877144,"1,10,14,20,27,34,41",0.0003783082068426,,0.0002056431923172,
156,0.0020431214589548,,0.0020431214589548,,0.0001987768119739,,0.0021933470876474,,0.0023413578614706,
157,1.0875256412795353e-05,,1.0875256412795353e-05,,0.0004556134288916,,3.3749593632803577e-07,,2.367253430490671e-05,
158,0.5370109157135959,18,0.0016227355615632,,0.0027947875071288,18,0.0014108835268145,,0.0014543307565845,
159,2.8268256120360663e-05,,2.8268256120360663e-05,,0.0001397195695409,,1.2509698125239868e-05,,1.2442694255792765e-05,
160,6.651197515929805e-05,,6.651197515929805e-05,,0.0524770445096628,"0,1,2,3,4,6,7,8,9,10,11,12,14,15,16,17,18,19,20,21,22,23,24,25,26,28,30,31,32,34,35,36,37,38,39,42,43,45,46,48,49",0.0002085914476658,,1.9364310936079848e-05,
161,0.4872696011334522,8,0.0015926474162733,,0.0014639642758107,,0.0021077579325468,,0.0020809870944219,
162,0.4934391354628289,30,0.0039623240712791,,0.0048514929231032,"4,15,22,27,30,36,45,47,48",0.0037771254845171,,0.0032018637942634,
163,0.0003815375938797,,0.0003815375938797,,0.0001749779673503,,0.0004291268178277,,0.0006250070966981,
164,0.0005087445207511,,0.0005087445207511,,0.0020044264961962,,0.0004793750694858,,0.000558766085007,
165,0.0011562693393902,,0.0011562693393902,,0.0014915391715194,0,0.0012634811133295,,0.001082681491376,
166,3.0521023763367245e-05,,3.0521023763367245e-05,,0.000895420887288,"15,16,42",3.3647367426864695e-05,,2.1697935955324412e-06,
167,0.2459545774512305,"16,18",7.503353594231693e-05,,0.0018385172918899,18,4.814079009562664e-05,,5.636601388804563e-05,
168,0.4233367363290084,0,6.395848167383051e-06,,0.0003565139877096,,7.049058977154701e-05,,1.4166224776856025e-07,
169,5.698954875559956e-05,,5.698954875559956e-05,,0.0001561400115402,,8.431525670005158e-05,,5.600777733819409e-05,
170,0.008008425192452,,0.008008425192452,,0.005725575141434,,0.007898162298682,,0.0085629034663556,
171,0.0012320709404309,,0.0012320709404309,,0.0040544536003595,,0.0009868208088557,,0.000915673259243,
172,0.0027566007357088,,0.0027566007357088,,0.0004473593910694,,0.0034921057509587,,0.0034909531801564,
173,0.0010798741180448,,0.0010798741180448,,0.0013522176313967,,0.0008354770896033,,0.0011833129216489,
174,0.0001809920665284,,0.0001809920665284,,0.0003755262645462,,0.0001540876033804,,0.0001301058389804,
175,0.0012147441720746,,0.0012147441720746,,0.003149610032517,,0.0010392986767095,,0.0014947229942198,
176,9.928239486034852e-05,,9.928239486034852e-05,,0.0017212225535898,,0.0002692812736806,,7.565438769786825e-05,
177,0.2071290880531374,"17,45",0.0010631818869262,,0.00220352544835,"17,35,45",0.0011928408203327,,0.0010439323486482,
178,0.5007878252900316,17,0.0003825417166816,,0.000441524527023,,0.0004453533654358,,0.0002658825932473,
179,0.0003285676369256,,0.0003285676369256,,0.0011632960641417,,0.0002933706184704,,0.000211481232491,
180,0.2993745774224471,"15,47",0.0031990939489405,,0.0032904274105366,,0.0028241311580928,,0.0027385714403645,
181,0.0009919081551,,0.0009919081551,,0.0015773998430949,,0.00094256056558,,0.0010828322668521,
182,0.5416144624701349,17,0.0001522544931741,,6.888800352827795e-05,,9.444932477072553e-08,,0.0001167165621504,
183,0.4835432642629231,23,0.0003435673785636,,0.0009144012317974,,0.0002495559903298,,0.0006175948794615,
184,1.2625144479031488e-08,,1.2625144479031488e-08,,0.0004244744448469,,5.188172669707335e-07,,4.317446684496047e-05,
185,0.5473212850094805,30,0.0045494393961333,,0.004534076760744,,0.0040966775258791,,0.0046366264600286,
186,0.2558741206342809,"13,17,27",0.0025491597586326,,0.0029178680725029,,0.0021628872747223,,0.0029157804824897,
187,0.5564836927781529,29,0.0081279217768161,,0.0078560914795497,,0.0078724562648526,,0.0084309660550686,
188,0.0009992944114441,,0.0009992944114441,,0.0003783729865693,,0.0008771201515345,,0.0010221150745313,
189,0.0082104810556522,,0.0082104810556522,,0.0056127829203092,,0.0085890244261879,,0.0075320778266845,
190,0.2287764780290908,"18,32,38",0.0003871087281352,,0.0005951409352056,,0.0003824798607483,,0.000241860102569,
191,0.0059332057701054,,0.0059332057701054,,0.0105410904478398,,0.0060458360385382,,0.0061900736282428,
192,0.1886984072392631,"7,10,12,39",0.0004168048230009,,0.0011028268362094,"7,16,28,39",0.0003523756930038,,0.00020292296271,
193,0.0012407375238831,,0.0012407375238831,,0.0036730659019532,,0.0013423639984331,,0.0014955786302468,
194,0.4892415428549603,48,0.0006362364526754,,0.001607376415622,"12,37",0.002219488172277,,0.0005448956751907,
195,0.2669676065546024,"27,39",0.0101632490095212,,0.0333580125969101,"0,3,4,7,9,13,16,19,20,23,26,27,29,31,36,39,40,42,48",0.0109401479084572,,0.011043612079348,
196,0.0001593670640892,,0.0001593670640892,,9.714296805525632e-05,,0.0001660443601797,,7.137317410267715e-05,
197,4.5317202891010856e-05,,4.5317202891010856e-05,,0.0002877468900583,,3.9673180244129136e-05,,4.66122534939844e-05,
198,1.8208825207829823e-05,,1.8208825207829823e-05,,7.18945950940221e-05,,1.816840586647329e-05,,2.101197572951588e-05,
199,8.18746149219903e-05,,8.18746149219903e-05,,0.0006520670290855,"5,9,39",8.219076229817964e-05,,0.0002387800286663,
