simulation,RandomForest_mse,RandomForest_features,XGBoost_mse,XGBoost_features,LassoNet_mse,LassoNet_features,LASSO_QUT_mse,LASSO_QUT_features,HarderLASSO_QUT_mse,HarderLASSO_QUT_features
10,497.177563498884,"6,8,17,18,19,22,27,29,32,37,40,41,43,45",624.0258602379588,,265.5508149950039,"0,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",620.1331858975794,,148.97441088886345,"6,8,13,17,18,19,22,25,27,29,32,35,37,40,41,43,45"
11,515.7049872060467,"0,2,4,5,8,10,14,16,20,24,31,33,37,42,44,46,49",759.1384901494232,"14,49",379.9076575109139,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,37,38,39,40,41,42,43,44,45,46,47,48,49",647.8218382343986,,231.72673327980743,"0,4,5,8,10,16,18,20,24,31,33,37,42,44,46,47,49"
12,539.7414473481845,"7,8,11,12,13,24,25,29,34,36,37,46",767.3447886538403,"29,37",316.1344645396702,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,43,44,45,46,47,48,49",642.8292158408797,,367.6939272539838,"4,7,11,12,20,24,25,31,34,36,37,49"
13,532.6123840012409,"2,4,8,17,22,24,28,33,36,40,41,46",700.7933236492369,,486.1644135311752,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",701.8703721814079,,263.22990590568435,"2,4,8,9,17,22,24,28,33,36,38,40,41,42,46"
14,542.8148231300793,"5,10,14,19,20,31,33,34,35",707.0460015831007,"14,19,31,33",364.6621051830152,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",667.5354229926481,,40.666958731294,"0,2,5,6,7,10,12,14,18,19,20,26,30,31,33,34,35,42,45,46"
15,542.85572268112,"1,11,16,25,29,32,39,40,42,43,44",853.3866416954817,"42,43",433.80833853541617,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",671.2702937372339,,252.518532566142,"1,11,13,16,25,28,29,31,32,35,39,40,42,43,44,48,49"
16,484.2557083819909,"1,6,11,14,20,23,29,41,44",584.565324381368,,300.66539624921603,"0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",582.252947095184,,324.4728279495691,"1,6,10,11,14,23,29,30,38,41,47"
17,483.39607154680823,"3,5,8,13,15,16,17,23,30,32,40,45,48",771.0915225181193,"30,40",345.35754600522034,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49",617.8559630237864,,309.09582107160134,"3,5,8,12,16,19,23,33,39,40,41,45,48"
18,561.7808322234631,"0,5,8,13,21,29,40,46",757.5098981897521,46,379.438130678255,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,23,24,25,26,27,28,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",666.4104459094968,,392.19315157737555,"0,3,5,6,8,13,21,29,33,35,39,40,41,45,46"
19,568.7803602538607,"0,1,2,6,14,18,20,32,37,42,46,47",811.2062265892774,"20,46,47",341.4239096775497,"0,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",671.1273526512753,,407.5976315990737,"0,1,2,13,14,18,20,22,26,27,37,38,42,46,47"
20,488.1079905484027,"3,4,6,8,9,11,30,32,36,39,43,44,46,48",702.2234733611946,43,399.39832131491335,"0,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,29,30,31,32,33,34,35,36,38,39,40,41,42,43,44,45,46,47,48,49",628.5743386239493,,329.83319707519854,"3,4,8,9,11,20,27,30,32,39,41,43,44,46,48"
21,543.4936195389865,"0,2,13,16,20,23,24,27,29,35,42,44",740.3774368177699,"24,35",484.0218878871464,"0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",639.0089728359983,,425.21976989507016,"0,13,14,15,16,20,24,27,34,35,42,46,47"
22,549.5239696444158,"4,6,13,27,29,30,32,39,40,42,48",714.0408981131376,"39,40,42",476.5451027468802,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",645.7291646409475,,373.9403547160223,"3,4,5,6,22,29,36,39,40,42,44"
23,535.866209196396,"0,5,11,14,18,24,30,32,33,36,40,42,43,44,45,46,48,49",799.3820301064688,"42,46",378.3540749027761,"0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",659.7496671816376,,429.2489056933745,"7,9,10,11,14,28,30,32,40,42,44,45,46"
24,512.3505400359126,"3,9,12,18,19,22,28,32,37,40,42,43,46",658.9636061646519,"37,40,42,46",338.13990392954,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",612.7696898915996,,217.39333598718284,"9,11,12,19,22,28,31,32,35,37,40,42,46,47"
25,541.407981551683,"15,26,27,30,38,40,42,44,47,48",674.0894717860758,,362.0972007494142,"0,1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49",669.5715270702029,,291.2596266260032,"1,20,24,26,27,30,31,33,37,38,40,42,44,47,48"
26,525.1959828119471,"4,5,8,15,18,22,26,30,35,37,39,40,44",621.1876712363318,"18,22,35,37,39,40",293.2418520384509,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",656.9440662051929,,369.18872556693026,"4,5,8,15,18,21,22,24,35,37,39,40,44"
27,520.7155700095556,"3,5,10,14,16,17,19,29,38,42,49",730.9715464898981,"29,38",298.73134439550273,"0,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",643.2650145773706,,155.9271389176312,"3,4,5,9,10,14,16,17,19,28,29,34,38,39,42,44,49"
28,500.6090543110497,"1,7,10,19,27,29,31,32,33,41,42,44",813.9871409448078,"31,44",334.51323898454893,"0,1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,36,37,38,39,40,41,42,43,44,45,46,47,48,49",681.0044936511529,,226.37394201054167,"2,7,9,12,14,19,21,26,27,29,31,32,33,37,42,44"
29,534.2618144075624,"2,6,10,11,13,18,23,26,27,30,33,35,39,43,46",853.3827497441974,"35,43",294.97342126228506,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",688.5704406372467,,295.07725323052074,"3,7,11,23,26,27,30,33,35,38,39,43,46"
30,518.9051636553379,"1,2,3,5,8,18,32,33,38,39,41,42,43,49",726.0196666353571,"38,43,49",249.20305635139695,"0,1,2,3,4,5,6,7,8,9,10,12,13,14,16,17,18,20,21,22,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,49",665.5451243451007,,317.8036408773076,"1,5,8,18,29,30,32,33,34,38,39,41,42,43,47,49"
31,559.425105221414,"7,11,12,17,30,34,35,38,40,43",835.5150028736808,"30,34,41,43",351.22036781286465,"0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21,22,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",675.7864891265571,,243.91438664478605,"1,2,6,7,11,12,16,17,21,30,34,35,38,40,45"
32,556.277044589188,"2,6,8,9,11,24,25,26,29,30,35,42,43,44,48",858.6802453273336,"43,48",319.36526066549135,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49",708.9609423414641,,285.4982700337468,"0,2,3,6,9,11,25,26,29,30,35,42,43,44,47,48"
33,583.340868444817,"0,6,9,11,24,26,32,35,39,43,44,47",885.6191325251949,"39,44",305.88848930110004,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",697.5391231114103,,313.30057921990675,"0,2,9,21,24,26,32,35,39,41,43,44,47"
34,530.7136627945081,"0,6,14,16,22,30,33,36,37,43",692.6709405222045,,260.9910317249021,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",693.1963830728165,,414.7431730204752,"0,1,2,3,14,16,22,30,33,37,43,47"
35,540.0222494471569,"5,10,12,13,18,23,27,31,36,42,44,46",742.3480444003005,"31,42,44,46",408.8704546683144,"0,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30,31,32,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",689.1892879928178,,382.89240732291694,"4,5,8,10,12,18,19,23,24,25,31,36,38,42,44,46,48"
36,490.9118671740843,"4,7,8,12,19,22,30,35,37,42",695.6872211414168,"22,30,36,42",272.61032620695676,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,36,37,39,40,41,42,43,44,45,46,47,48,49",609.8309590175843,,234.62063304334967,"0,2,4,7,8,12,19,22,24,26,30,35,37,39,42,47"
37,513.9381490091514,"5,8,11,12,13,14,17,23,29,30,37,38,42,46",801.1345980215506,"30,42,46",325.2422451218277,"0,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",655.4788706488505,,194.68886858846267,"2,3,5,8,11,13,14,23,27,29,30,35,36,37,38,39,42,46,48,49"
38,521.675851710437,"4,9,23,24,31,34,38,40,42,47",715.8202774493172,"38,40,42",296.7740893337346,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",633.148723096028,,306.28574919947874,"4,7,9,15,22,23,24,25,31,35,38,39,40,42,47,49"
39,519.4963821359482,"0,2,4,6,10,18,22,23,31,37,39",764.5512255347078,"31,37,39",253.03744653046024,"0,1,2,3,4,5,6,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49",617.4453852446821,,358.324241186139,"0,2,6,18,22,23,27,31,41,44,47"
40,535.1724732925201,"4,5,6,11,13,17,19,23,24,27,30,43",704.3027230819953,"17,24,30,43",348.1905450278695,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",612.7825726579805,,405.3934512061865,"4,6,13,17,19,24,25,30,37,43"
41,559.3714830581423,"4,5,7,8,12,19,22,28,29,32",655.7545502963409,,378.6586378542728,"0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48",657.2570375088679,,352.45376001342373,"0,1,5,8,9,12,14,16,19,28,29,41,43"
42,516.987028689747,"2,3,7,12,14,20,23,38,40,41,44",728.1400090397178,40,399.98513230989386,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,46,47,48",616.686907697419,,270.96822379432734,"2,3,7,12,14,20,31,38,40,41,42,43,44,48"
43,498.6938189856058,"6,10,15,16,17,21,28,36,37,48,49",618.9917073784997,"17,28,36,37,49",261.06546015924044,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,35,36,37,39,40,42,43,44,45,46,47,48,49",636.450990036703,,238.57163373744115,"6,7,10,15,16,17,28,30,33,36,37,44,48,49"
44,490.07437386055057,"5,10,16,24,26,29,37,39,40,41,43,47,48,49",799.9272897973659,"39,40,49",392.2670713902247,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",663.1928377502521,,325.57707660153625,"5,8,14,24,26,29,30,35,37,39,40,41,43,47,48,49"
45,540.4218171950249,"0,1,3,5,8,12,18,19,28,32,40,41",774.0515981732344,32,296.04168277625666,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,24,25,26,27,28,29,30,31,32,33,34,35,36,38,39,40,41,43,44,45,46,47,48,49",655.9888277810194,,310.40455023110565,"0,1,5,10,12,15,16,18,19,28,32,40,41"
46,519.8868837453462,"0,2,4,10,18,19,20,25,27,35,40,43,44,48",811.5718620591352,"43,48",399.6278222996644,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,34,35,36,37,38,39,40,41,42,43,44,45,46,48,49",657.2138829554264,,340.62856488327606,"0,4,10,14,18,20,25,35,36,38,40,43,44,48"
47,523.349272522636,"2,13,14,15,20,21,30,33,35,42,44,49",680.1365314098731,,533.8933575192085,"0,1,2,3,4,5,6,9,10,11,12,13,14,15,16,17,18,20,21,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49",682.288246826971,,252.8635960497564,"3,6,13,14,15,16,20,21,26,33,42,44,46,49"
48,536.2786401533343,"1,5,10,11,18,19,27,30,32,34,38,48",764.8079252547088,"19,34",308.80687886247284,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,37,38,39,40,41,42,43,44,45,47,48,49",637.3755456273378,,448.12940253821415,"5,9,17,18,19,26,27,29,31,32,37,38,45,48"
49,536.4442832925433,"2,6,10,16,17,18,29,30,31,34,40,42,49",754.7599801057249,"40,42,49",438.7171373566365,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,48,49",628.0761953292938,,257.88282399752893,"2,4,6,7,10,12,14,16,17,23,29,31,34,40,42,49"
50,481.9938397026808,"2,7,8,10,13,15,17,19,20,21,22,23,24,28,41,47,49",741.5434214983671,19,312.25032162123233,"0,1,2,4,5,6,7,8,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,30,31,32,34,35,37,38,39,40,41,42,43,44,45,46,47,48,49",626.7892470229152,,220.475964830437,"0,2,7,8,10,15,17,20,21,23,24,28,30,32,41,47,48"
51,575.318762255225,"4,8,10,12,18,20,38,41,42,43",658.9076792569018,,290.60192989042355,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,33,34,36,37,38,39,40,41,42,43,44,46,47,48,49",662.1747781779932,,329.2887963084993,"4,8,12,16,18,20,21,22,28,41,42,43"
52,509.83084353201696,"6,7,8,10,11,16,23,28,31,36,39,42,43",767.5310866761462,"28,39,42",273.60510149109166,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,42,43,44,46,47,48,49",660.2515321059498,,281.6107710955745,"0,1,6,7,8,10,16,23,28,31,32,36,38,39,42,43"
53,568.0030637969468,"0,3,4,6,7,9,19,25,30,32,35,45,48",771.3147837523238,"19,32,35,44,48",514.3201652503091,"0,1,2,3,5,6,7,9,11,12,13,14,15,17,18,19,20,21,23,24,25,26,27,28,29,30,31,32,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",715.5899530586312,,402.93129143509225,"0,2,3,6,7,9,19,20,23,30,32,35,42,44,48"
54,587.228261817582,"3,10,16,21,23,25,30,32,38,40,48",655.2482997932634,,275.56292171228455,"0,1,2,3,4,5,7,8,9,10,11,12,14,16,17,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,36,37,38,39,40,41,42,43,44,46,47,48,49",657.1124129728622,,337.4062823301869,"3,10,12,20,21,22,23,25,26,27,30,31,32,36,38,40"
55,520.6874927085952,"0,1,10,14,17,23,27,31,40,43",762.9331946942634,"31,40",355.25478008378144,"0,1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,40,41,43,44,45,46,47,48,49",643.9131883946303,,413.84294772252673,"0,1,4,5,8,10,11,14,17,31,40"
56,624.2716046301091,"1,2,6,8,9,14,21,29,43",784.0204948935133,"29,43",390.2729342569935,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,49",695.755239748785,,457.39197601337287,"1,4,5,8,9,13,29,30,32,33,43"
57,571.1098361782759,"1,20,21,23,27,33,34,36,37,44,49",800.5473398478276,"37,44",437.9568275082804,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",666.009016619057,,413.1295548679302,"1,3,4,8,10,22,24,28,34,36,37,42,44,49"
58,523.3143471344055,"2,3,6,7,11,14,19,27,30,31,35,36,39,46",766.7144271790477,39,307.6365677895328,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,49",650.2777361762156,,279.0228055141544,"2,3,6,9,14,16,18,19,20,25,27,30,31,35,36,39,44,46"
59,534.7573309145017,"14,18,26,27,29,32,38,39,41,43,44,48",762.3486960340512,"32,38,39,41",326.9726650773466,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",670.071107762892,,357.52214063507375,"9,18,19,24,26,27,30,32,38,39,41,43,44,48"
60,546.4537547731036,"6,8,19,24,28,29,31,34,36,41",735.257061888237,"28,29",314.538070038609,"0,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,24,25,26,27,28,29,30,31,33,34,35,36,37,38,39,40,41,43,44,45,46,47,48,49",653.131449949571,,358.2752202615795,"1,6,8,24,25,28,29,34,36,39,41,47"
61,551.8632219724674,"5,6,8,13,14,15,18,19,29,40,42,44",817.1293616370966,"18,19,29,44",332.71163970862546,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49",685.9909545696436,,313.7615289761125,"6,8,13,14,15,17,18,19,20,25,26,29,33,34,42,44"
62,525.077330317407,"0,2,6,13,16,17,19,27,34,38,41,46",665.224485417741,,390.7446500385732,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,28,29,30,31,32,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",666.4093967137429,,282.42355316828684,"0,2,5,6,13,14,16,17,19,27,31,32,34,38,40,45"
63,485.456543237969,"3,6,13,14,15,18,28,31,32,41,42,44,46,48",674.5329531330931,"28,31,32,42,44",258.00600307285777,"0,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",640.924467201065,,405.5766364968138,"11,13,14,28,31,32,35,42,44,45,48,49"
64,549.3879840221729,"7,10,12,24,31,34,37,38,42,47,49",685.5831783111347,"31,34,37,38,47",271.74655342642274,"0,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",625.6229696989548,,236.98549591291115,"4,6,7,10,12,15,16,20,22,24,31,34,37,38,42,47"
65,485.8429594768998,"1,5,13,14,18,19,22,27,31,34,35,37,46",765.6205902583526,"19,27,37,46",383.0710968397248,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",636.6087412931688,,319.6332024019231,"1,5,13,14,18,19,27,34,35,46"
66,456.31973409810695,"0,5,6,8,19,20,25,30,31,38,42,44,45",759.023426133127,"20,42",400.4709315697095,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,36,38,39,40,41,42,43,44,45,46,47,49",605.4677707780188,,276.3959815156368,"4,6,8,19,20,25,30,38,42,45,47,49"
67,535.3930924397832,"3,14,20,21,24,27,29,30,31,32,34,37,45",796.3761963733396,"30,31,45",308.1571673819782,"0,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,32,33,34,36,37,38,39,40,41,42,43,44,45,46,47,48,49",668.3616015585749,,183.71002089115103,"3,4,5,13,14,20,21,22,24,27,30,31,32,34,35,36,37,41,45"
