simulation,RandomForest_mse,RandomForest_features,XGBoost_mse,XGBoost_features,LassoNet_mse,LassoNet_features,LASSO_QUT_mse,LASSO_QUT_features,HarderLASSO_QUT_mse,HarderLASSO_QUT_features
126,4.8567083299385425,"25,32,44",3.4641697544174095,"25,32",0.0464784710531848,"2,3,5,6,10,15,16,17,19,21,24,25,27,28,32,35,36,40,41,42",0.0055159168345074,"25,32",0.0069516353259322,"25,32"
127,4.352762582083006,"21,44,49",3.770724328393764,"21,44",0.068256881034602,"0,1,2,3,6,9,10,12,18,21,22,26,28,29,32,33,34,35,37,43,44,46,48",0.0186649505051553,"21,44",0.007383593733673,"21,44"
128,2.57722040574062,"11,32",2.519432284188975,"11,32",0.0688568346824821,"1,3,6,11,13,14,16,17,18,23,25,27,32,33,34,40,47,48,49",0.0177272272100154,"11,32",0.0082200462810494,"11,32"
129,3.1619786567719337,"0,29",3.9157966837754663,"0,29",0.0841176620273494,"0,3,4,8,15,29,32,39,40,45,48",0.0079977298752104,"0,29",0.0042811378764146,"0,29"
130,3.288619223112536,"4,20",3.670742369668472,"4,20",0.0993094351397525,"2,4,8,12,14,16,20,25,37,38,41,44",0.0197361962921868,"4,20",0.019057368559788,"4,20"
131,2.42458844428762,"15,17",3.1486492040817784,"15,17",0.0601073289398955,"0,1,9,10,14,15,17,18,24,26,30,31,32,33,35,37,39,40,41,43,45,46,48",0.0160200902529421,"15,17",0.0155406789540823,"15,17"
132,3.982939922239957,"23,30,47",2.9821185823922343,"23,47",0.085601313753136,"0,1,3,6,7,8,9,10,12,15,16,17,19,23,24,25,26,32,33,37,38,39,40,41,44,46,47,48,49",0.0133385321449648,"23,47",0.0110884162265681,"23,47"
133,2.999826467961337,"10,18,35",3.27104041497463,"10,35",0.0501479620577234,"10,12,19,32,33,34,35,36,40,42,46",0.0304738758189188,"10,35",0.023903286035838,"10,35"
134,3.4329193229759385,"0,22",4.06479133518971,"0,22",0.0604017412156101,"0,6,9,11,13,16,22,23,26,33,34,35,36,47",0.0288064544279548,"0,22",0.0223188805134343,"0,22"
135,2.6267566517622893,"12,25",3.770709094208174,"12,25,48",0.0605980626713435,"3,4,12,21,22,25,28,29,32,38,44,46,48,49",0.0196329838071139,"12,25",0.0126090056824512,"12,25"
136,2.741243445013018,"11,30",3.655539197048551,"11,30",0.0500523533746086,"0,1,11,30,32,33,34,38,44,48,49",0.0104672598924562,"11,30",0.0064924149394646,"11,30"
137,3.408311578467753,"9,35,38",4.481206219747042,"35,38",0.1279045924598151,"2,3,10,35,38,43",0.021883192543042,"35,38",0.023967659079724,"35,38"
138,2.6420794860761387,"10,28",3.5034436808636977,"10,28",0.1214478098342372,"10,15,20,28,40,43,49",0.0114968355577054,"10,28",0.0114489460819969,"10,28"
139,4.13078137084683,"0,22,32,48",4.576755226332127,"0,30,48",0.0679628296913634,"0,1,2,3,8,9,11,14,15,18,26,29,31,32,34,36,40,41,42,48",0.028308827082961,"0,48",0.0213986749204905,"0,48"
140,2.9822750158445963,"14,40",4.749564426586312,"14,40",0.0801554798984194,"1,5,8,14,15,20,28,29,34,39,40",0.0259756108000442,"14,40",0.0092193507690684,"14,40"
141,3.3550184061276824,"13,30",4.838094555994892,"13,17,30,42",0.0572440854421998,"2,10,13,19,28,30,46",0.0185592628873622,"13,30",0.0115245646214953,"13,30"
142,6.364115249104611,"0,15,22,36,49",3.624829920914181,"22,49",0.0618806742094313,"7,8,11,22,30,37,42,43,49",0.0118255436888074,"22,49",0.0057139147661285,"22,49"
143,5.251767168097619,"6,21,36,42",3.693709897650992,"6,36",0.0477634545223767,"5,6,7,8,16,19,24,25,26,29,32,36,41,47",0.01323910379359,"6,36",0.0095492688052174,"6,36"
144,3.832572876227798,"4,9",6.149833332367285,"4,8,9,30",0.0741758389237214,"2,3,4,9,11,30,31,35,36,38",0.0162866118371256,"4,9",0.0143993815174281,"4,9"
145,4.031514828395451,"13,32",5.081428012753851,"13,32,41",0.1044842793359426,"1,13,14,16,20,22,32,36,39,40,42,44,45",0.022001297311781,"13,32",0.0222594884402249,"13,32"
146,4.944550965064564,"8,24,33,37",4.286661653099999,"8,33,39",0.0849647279506074,"0,2,8,12,18,19,20,26,30,32,33,34,35,36,39,45,47",0.0185318076628811,"8,33",0.0149386097083439,"8,33"
147,3.39513348846426,"2,8,28",3.559783940282031,"2,8",0.0452760725734849,"0,1,2,4,8,13,14,18,22,23,25,26,28,36,38,40,43,44,46,48",0.0137046700676065,"2,8",0.0119102748314377,"2,8"
148,2.4945846140968433,"6,11",3.0717118556648573,"6,11",0.0730643377399075,"0,6,9,10,11,14,19,25,28,31,32,33,34,36,40,41,42,49",0.0077018040072462,"6,11",0.0060381558135908,"6,11"
149,3.3639808415655312,"11,35",3.50141549784069,"11,35",0.0917011654123923,"1,4,5,11,14,15,16,22,27,32,35,40,44,46,48",0.0119233702424192,"11,35",0.0101926907510035,"11,35"
150,3.9116844572231058,"3,27,40",4.002423929601146,"3,27",0.092066081385982,"3,6,7,12,13,15,16,27,28,34,35,37,43,48,49",0.0103370391517897,"3,27",0.0169378231842689,"3,27"
151,3.272187544174599,"38,42,44",3.432175715922401,"38,42",0.0766201137327496,"13,18,22,27,37,38,42,47,48",0.0167748301458449,"38,42",0.0162532360702415,"38,42"
152,5.271906545849794,"1,2,6,28",4.036560300975702,"2,28",0.05967261072516,"2,6,10,12,14,15,21,28,30,33,35,37,38,40,41,43,45,48,49",0.01199470767332,"2,28",0.0141117193123178,"2,28"
153,3.669045782327198,"6,23,46",3.950015697426144,"6,23,33,46",0.0867132729508744,"2,6,11,12,14,15,18,23,24,31,39,41",0.0192439456166254,"6,23",0.0191294271846341,"6,23"
154,6.126905481587186,"2,11,22,37,46",3.6121470039217343,"2,46",0.0683358507143143,"1,2,3,4,7,9,11,13,15,16,22,25,27,28,29,33,35,38,39,40,41,43,44,46,49",0.0106570343166938,"2,46",0.0044296673950313,"2,46"
155,5.227877048694856,"0,5,36",3.851124285342077,"0,36",0.0920372025233995,"0,1,5,10,12,20,27,29,31,34,36,41,43,44",0.0073349596877147,"0,36",0.0072545007008815,"0,36"
156,4.17583284972365,"16,26,28",2.9658549640016756,"16,26",0.1064809152799862,"6,7,8,10,13,16,25,26,28,31,33,38,45,46",0.0215462593123486,"16,26",0.0233123669744478,"16,26"
157,6.197678675524974,"0,24,27,28,31",3.9613818975472577,"0,28",0.0584787454537798,"0,26,28,48",0.0265558710991513,"0,28",0.0075392914864163,"0,28"
158,2.6535387291420016,"5,24,33",3.1979786660610685,"5,33",0.0605637535031993,"3,5,6,11,13,14,15,16,18,21,28,30,33,34,38,42,43,44,45,49",0.0085926338130026,"5,33",0.0114494957677848,"5,33"
159,5.1157350819272605,"31,39,43",3.791505901673862,"31,39",0.082175907905574,"5,14,16,18,19,22,23,26,27,31,39,40,42,47,48",0.0284757994076601,"31,39",0.0221484127818916,"31,39"
160,4.950426088722938,"16,17,19,46,48",3.266596566472549,"16,46",0.068916079280852,"1,2,3,4,6,7,10,15,16,21,22,24,25,26,31,32,35,38,41,42,46,49",0.0083848835384694,"16,46",0.0061292718112277,"16,46"
161,3.862900311088728,"30,37,42",4.135237200271137,"30,40,42",0.0861604608209455,"2,8,12,16,21,22,25,30,33,38,40,41,42,44,48,49",0.0042965470592444,"30,42",0.010183743205157,"30,42"
162,4.9843821360162455,"7,14,42",4.10837109470109,"7,14",0.0954938438056272,"0,3,4,5,7,8,9,13,14,15,16,19,20,21,22,25,27,30,32,33,34,36,40,43,45,47,48,49",0.0153194840895245,"7,14",0.0099422481093924,"7,14"
163,3.253917922066499,"37,38",3.5302981076158715,"37,38",0.1050593714116065,"0,5,14,19,20,23,24,25,26,28,33,36,37,38,40,42,46,49",0.0078347640329079,"37,38",0.0124556989446038,"37,38"
164,4.007570912027146,"4,23,36",4.46553951309098,"4,36,45",0.1742120971289565,"1,4,8,14,19,24,27,28,31,33,36,44,47",0.0106751397686163,"4,36",0.0105985317977015,"4,36"
165,4.605216361991875,"2,15,23,41",4.440676226045996,"2,41",0.0537101745257624,"0,2,4,8,9,13,18,25,27,29,39,41,43,47,49",0.0081712251980319,"2,41",0.0083645345961529,"2,41"
166,3.18441865298313,"11,35",3.758879328481873,"11,35",0.1144787413816637,"0,4,7,11,15,17,18,28,35,42,48",0.0069322174672219,"11,35",0.0063600203107508,"11,35"
167,2.9575379507805115,"2,39",3.167834891293001,"2,39",0.1063811820781336,"0,1,2,4,5,7,10,11,12,13,15,16,17,18,19,23,24,27,30,31,36,39,40,42,43,44,46,47,49",0.0068597634407689,"2,39",0.0027967831542244,"2,39"
168,2.306109653667536,"10,30",3.279147374895706,"10,30",0.0383481817739002,"4,6,8,10,16,18,30,34,35,40,41,49",0.0251947630546567,"10,30",0.0073004232882541,"10,30"
169,4.191974908125924,"11,32,38",3.9827041458090737,"11,38",0.0642640365420811,"0,1,2,3,7,8,11,15,17,18,19,21,22,26,27,28,31,32,35,36,37,38,45,47,48,49",0.0081445404922649,"11,38",0.0030134775716084,"11,38"
170,3.3464964324656186,"5,13",5.015387799564209,"5,13,46",0.0996915358571096,"0,3,5,6,7,12,13,14,15,17,19,22,25,29,32,34,35,36,41,43,45,48",0.0149938295816004,"5,13",0.0141915934347766,"5,13"
171,2.4297473970531778,"14,18",3.1207702161338564,"14,18",0.0777506133700558,"0,14,18,21,27,38,39,43",0.0057917125884126,"14,18",0.0128532924187055,"14,18"
172,3.2715006917077463,"3,8,21",2.9691542717311084,"8,21",0.0702724245289635,"3,4,8,11,12,14,17,18,21,27,31,35,37,38,42,46",0.03675391606074,"8,21",0.0348864149795617,"8,21"
173,5.3112160473702446,"7,12,13,49",3.46484044128603,"12,49",0.0924873761758042,"12,35,45,49",0.0081565500474664,"12,49",0.0094883289182444,"12,49"
174,4.583952680426814,"13,15,38,40",3.5186491250637437,"15,40",0.0984529340818464,"0,5,7,15,16,21,25,26,28,30,33,36,40,41",0.0047807888013677,"15,40",0.0076290150536655,"15,40"
175,4.452077875411999,"38,40,47",3.465463988452474,"38,47",0.0581143276473919,"7,11,17,25,27,30,38,42,43,46,47",0.0110833492554072,"38,47",0.003452325309848,"38,47"
176,5.8532054534426985,"7,12,40,41",4.221756480791528,"7,41",0.0744878045645442,"5,7,14,18,41,42,44,47",0.0253816672180653,"7,41",0.0140309184307544,"7,41"
177,3.4530912368700455,"12,14,32",2.873678461770502,"14,32",0.0916973638580077,"4,7,12,13,14,15,17,19,21,24,25,29,30,31,32,34,35,41,42,44,45,46,48",0.0097244805720477,"14,32",0.0092962312540463,"14,32"
178,3.453263025668992,"38,46",3.287450459266104,"38,46",0.0871947299056268,"0,1,3,16,33,34,36,38,41,43,44,45,46",0.0191825570110246,"38,46",0.0164749173355054,"38,46"
179,2.5509273782393582,"0,8",3.2442182306247775,"0,8",0.0683414492441098,"0,8,12,14,19,21,30,35,37,41,42,46",0.0156107055075,"0,8",0.0014141892103443,"0,8"
180,2.9164065793230782,"11,13",3.5439353470379085,"11,13",0.0622029578823513,"0,1,6,10,11,13,18,24,26,27,29,33,37,43,44,47,49",0.0114965223838601,"11,13",0.0077652810671142,"11,13"
181,5.587261195090009,"5,15,32,42,47",3.5931214128747353,"32,47",0.0546101146617581,"2,4,12,15,16,18,19,20,25,27,28,30,31,32,36,45,47,48",0.0061582970220687,"32,47",0.0040574360787255,"32,47"
182,3.3231573789067586,"0,21",2.982335668223707,"0,21",0.0859914252808381,"0,11,21,23,34,38,44,46",0.0079904838323472,"0,21",0.0081662718258585,"0,21"
183,2.461879407280906,"27,43",3.6379810245075026,"27,43",0.1158771808548177,"12,20,27,43,49",0.0094169659199041,"27,43",0.007756734253252,"27,43"
184,5.297245515549063,"8,24,34,38",3.605758727641902,"8,38",0.1069648557370733,"1,4,5,8,9,13,14,15,16,19,20,22,23,25,27,28,29,31,32,35,36,38,39,41,42,43,44,46,47,48,49",0.0062505559028246,"8,38",0.0114891301575798,"8,38"
185,5.9759212433634215,"2,10,13,18,23",4.38156855241356,"2,10,18",0.1405197611384376,"2,7,10,16,17,18,21,23,34,42",0.012052499416427,"2,18",0.0144768923684347,"2,18"
186,3.658501285117003,"27,28",4.946153806758859,"13,27,28",0.0755554166168292,"4,14,20,21,23,24,27,28,30,31,32,40,41",0.0212137019140743,"27,28",0.0123428748663983,"27,28"
187,3.842204295448048,"0,10,26,45",3.542538029559144,"10,26",0.0388286001211188,"1,3,6,10,11,12,14,16,18,19,26,29,35,36,39,42",0.0244394165260619,"10,26",0.0117693096471773,"10,26"
188,3.45374102263557,"0,40",3.4381424489274033,"0,40",0.0585962588985872,"0,9,11,40",0.0089907279186466,"0,40",0.0023681048953684,"0,40"
189,5.337831875663487,"16,23,24,38",3.586252633492149,"16,38",0.1062800927652529,"0,2,5,6,7,11,12,15,16,17,18,19,20,21,23,26,30,32,33,37,38,41,43,47,49",0.0158356362953375,"16,38",0.0119171162289919,"16,38"
190,6.456978498127934,"12,13,21,22",4.7508525775408765,"12,13",0.1188252537508258,"0,3,6,12,13,16,18,19,21,22,23,25,29,30,32,33,37,38,43",0.0045314985647968,"12,13",0.0097402437276889,"12,13"
191,3.794842569002513,"25,35,42",2.6797089761042687,"35,42",0.1278476256546938,"2,3,4,5,7,10,13,15,18,19,22,27,35,41,42,47",0.0107746990390861,"35,42",0.0158658397740562,"35,42"
192,4.751827082562573,"13,16,28,49",4.540656613423067,"13,16,48",0.0911700300140216,"1,10,12,13,16,26,28,30,42,43,47",0.0255085958955378,"13,16",0.0237095360213147,"13,16"
193,2.5341391392640307,"18,20",4.468597664127534,"18,20,48",0.092350720709675,"5,7,11,18,20,23,30,33",0.0129951216137249,"18,20",0.0117124160296028,"18,20"
194,3.656296422928039,"36,40",4.181939198787265,"36,40",0.1080639738790809,"0,4,7,8,9,10,12,24,30,36,37,38,39,40,41,44,46,48",0.0155408535721122,"36,40",0.0134150674618494,"36,40"
195,3.174500750849138,"21,26",5.397482177103274,"21,26,27",0.0917810538538286,"1,2,3,4,7,9,13,16,19,21,22,23,24,25,26,27,28,30,31,34,36,38,39,40,41,42,45,48",0.0156947841503918,"21,26",0.0132396538811478,"21,26"
196,2.600717010504189,"11,26",3.6236471989264727,"11,26",0.1078395230778352,"5,6,9,11,20,26,37,45,46,48,49",0.0220546091958335,"11,26",0.0120054753996147,"11,26"
197,5.1126160359369095,"6,20,25,30,35",2.9332538248205875,"25,35",0.1015595150218803,"1,2,4,5,8,9,10,11,12,13,15,17,18,19,20,22,25,27,28,29,32,33,35,36,38,39,42,43,44,46,48,49",0.0064348152325061,"25,35",0.00696686090459,"25,35"
198,3.6002978876656297,"37,41,45",3.0110623315890708,"37,41",0.1054464440778704,"6,11,12,16,18,22,24,25,28,29,30,32,33,35,37,38,41,43,44,45,48,49",0.0114760222465676,"37,41",0.0144931535456103,"37,41"
199,3.440375276857114,"10,27,47",3.385658959972866,"10,47",0.0531285443200119,"3,4,5,7,8,9,10,11,12,15,19,21,25,32,33,35,36,38,39,40,41,42,43,45,46,47,49",0.0117298744424576,"10,47",0.0049392752405081,"10,47"
