simulation,RandomForest_mse,RandomForest_features,XGBoost_mse,XGBoost_features,LassoNet_mse,LassoNet_features,LASSO_QUT_mse,LASSO_QUT_features,HarderLASSO_QUT_mse,HarderLASSO_QUT_features
67,358.74553819739236,"2,4,7,9,13,16,17,30,34,38,39,44,47",528.231446995351,"13,30,38",402.4462583530382,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,24,25,26,27,28,29,30,32,33,34,35,37,38,39,40,41,42,43,44,45,46,47,48,49",521.5830488235837,,128.7928093011361,"7,8,9,13,16,17,25,30,34,38,39,40,44,47"
68,351.133171239088,"1,4,5,6,15,19,24,30,31,35,40,48",538.8093269262623,"30,40",387.4790295307995,"0,1,4,5,6,7,8,9,10,11,13,14,15,16,19,21,23,24,25,28,29,30,31,32,33,34,35,37,38,39,40,41,42,45,46,47,48,49",501.6047472748199,,14.073055540101738,"0,1,4,5,6,11,15,19,24,30,31,35,40,48"
69,372.29321508341496,"5,7,12,14,20,26,33,34,38,42,46,47",452.7967189909688,"14,33,38,42,46,47",205.29237803307657,"0,1,2,3,4,5,6,7,10,11,12,13,14,15,17,18,19,20,21,22,23,24,26,27,28,29,30,31,33,34,37,38,40,42,43,45,46,47,48,49",523.1684408330759,,14.315767036043338,"5,7,12,14,17,20,26,28,33,34,38,42,46,47"
70,380.19942048694463,"2,3,6,8,12,13,25,26,33,40,46,48",547.7732660326034,"40,46,48",210.42086125753863,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,20,23,24,25,26,28,29,30,32,33,34,35,36,37,38,39,40,41,44,45,46,47,48,49",535.2857484830696,,103.22704930506998,"6,8,12,13,20,25,26,33,38,40,46,48"
71,310.3631264397431,"0,6,7,10,17,22,23,28,30,32,34,36,45,46",571.2085912554138,"30,34",155.28623052005597,"0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49",459.2486931330607,,12.935508810146676,"0,6,7,10,17,22,23,28,29,30,32,34,36,46"
72,355.25679042139694,"2,3,6,8,17,19,23,25,27,34,35,37,44",583.5956299868112,19,216.68243036477656,"0,1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39,40,42,43,44,45,46,48,49",488.0985692526344,,33.07206682699212,"2,3,6,8,12,17,19,23,25,27,34,35,37,44,46"
73,346.28066535386284,"0,10,22,25,27,29,37,39,40,42,46,47,49",449.8389261621022,"37,39,40,42,47,49",309.8399564644333,"0,1,3,4,8,10,11,12,14,15,17,18,20,22,23,24,25,26,27,28,29,31,32,33,35,36,37,38,39,40,41,42,43,44,46,47,49",496.4885730239323,,7.0616380753412535,"0,10,14,22,25,27,29,37,39,40,42,46,47,49"
74,362.4482371001278,"3,4,7,8,11,17,25,28,37,41,42,44",442.9524206438871,"7,17,25,37,42,44",167.39148441813435,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,31,32,33,37,38,39,40,41,42,44,45,46,47,48,49",499.3501300923328,,222.4422874613944,"3,4,7,8,11,16,17,25,28,37,42,44"
75,369.1729549237613,"8,10,18,19,20,22,23,29,40,47",491.87040062611504,"20,22,23,29,40",204.90892125135716,"0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38,39,40,42,43,44,45,46,47,48,49",500.3031546993335,,146.40109788585804,"2,8,9,10,17,18,20,22,23,29,37,40,47,48"
76,378.3236876156502,"0,1,5,6,8,19,20,23,28,30,32,36,46,48",571.0924773345338,"30,46,48",199.3517080405121,"0,1,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21,22,23,25,27,28,29,30,32,36,37,41,42,43,44,46,48,49",485.4769725375683,,89.07617458023736,"1,5,6,8,19,20,23,25,28,30,32,36,46,48"
77,366.04826681483144,"3,9,13,20,22,25,27,31,32,37,42,48",618.095647386916,"27,37,42",165.3000960686073,"0,3,6,9,11,13,15,16,17,18,20,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",506.915285488069,,103.3362825628921,"3,9,13,18,20,22,25,31,32,37,42,48"
78,338.9571484559777,"1,5,6,13,14,16,19,26,32,33,35,43,48",646.4647473148049,"33,48",132.4101831293603,"0,1,2,3,4,5,6,7,8,9,12,13,14,15,16,17,19,20,21,23,25,26,28,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48",508.8907113565177,,19.954877959714295,"1,5,6,13,14,16,19,26,31,32,33,35,43,48"
79,329.35414614018777,"1,4,5,6,11,15,24,26,27,30,34,36,37,47,49",548.5095863539553,"37,49",160.47651648943236,"0,1,2,3,4,5,6,7,8,9,10,11,15,16,19,21,24,25,26,27,30,31,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49",471.18900451917017,,21.43739983414504,"1,4,5,6,11,15,24,26,27,30,34,37,47,49"
80,383.4435347461405,"6,8,9,13,14,20,25,27,28,30,37,39,43,44,45",527.0961196982884,"14,30,43,44",276.5123551753304,"0,1,3,4,6,8,9,10,11,13,14,15,16,18,20,21,23,25,26,27,28,30,32,33,34,35,36,37,38,39,41,42,43,44,45,47",518.3151925037887,,122.71109156999094,"2,6,8,9,13,20,25,27,28,30,37,43,44,45"
81,317.5917136432592,"1,7,13,14,16,18,21,25,28,33,35,36,46,48",590.5868111305712,"33,35,48",149.13957005148015,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,23,24,25,27,28,29,30,31,33,34,35,36,37,38,39,42,43,45,46,47,48,49",470.24622270418183,,167.20874502277243,"4,7,10,13,14,16,18,21,25,33,35,36,42,46,48"
82,386.4370782254565,"5,6,7,8,10,11,13,23,25,29,35,39,40,49",537.249254197281,"29,35,39",158.9765524743454,"0,1,3,4,5,6,7,8,9,10,11,13,14,15,17,18,19,21,22,23,24,25,26,27,28,29,30,31,32,33,35,36,37,39,40,41,42,43,44,45,47,48,49",521.5208840359206,,101.36614150757995,"4,5,6,7,8,10,11,13,29,35,39,40,49"
83,379.03222941285793,"2,3,8,10,12,21,23,27,34,36,37,40,44,46",539.2274269468123,"36,37,44,46",219.46675555629423,"0,1,2,3,5,6,7,8,9,10,12,13,15,17,18,19,20,21,23,24,25,26,27,30,31,32,33,34,35,36,37,38,39,40,41,44,46,47,48",519.1727908507816,,130.67663514053345,"5,8,10,12,21,23,24,27,33,36,37,40,44,46"
84,358.16087269280325,"3,4,7,8,9,23,24,29,31,40,43,46,47,49",627.9301366412217,"24,29,31,40,49",163.53364992694785,"0,1,2,3,4,5,6,7,8,9,10,11,13,14,16,17,20,21,22,23,24,26,28,29,31,32,33,34,36,37,38,40,41,43,45,46,47,48,49",531.2151846653951,,170.40720483127475,"3,7,8,9,10,24,29,40,43,46,47"
85,376.123063627139,"6,7,9,12,15,19,23,26,28,32,35,36",542.8372386584143,"26,35,36",298.5604058319626,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",516.4151807003425,,177.97382985617136,"6,7,9,12,15,19,23,26,28,35,36,46"
86,340.15402397259686,"0,2,7,8,13,15,16,20,28,31,32,42,44,48",434.10128633550136,"13,15,16,20,28,31,42,44",233.74224095121616,"0,1,2,3,4,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,26,27,28,29,31,32,33,34,35,36,37,38,39,40,41,42,43,44,46,47,48,49",513.1946196384358,,188.67989228164737,"0,2,7,13,15,20,25,28,31,32,48"
87,365.59482932777127,"3,5,8,9,10,11,13,23,26,30,32,35,37",405.84494791774057,"10,11,13,23,32,35,37",150.02345650067664,"1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,19,20,21,22,23,24,26,27,28,30,31,32,33,34,35,37,38,40,45,46,49",509.52268761789986,,102.09600464470788,"3,5,8,9,10,11,13,23,30,32,35,37"
88,389.7129339209232,"10,11,13,18,25,30,32,34,41,43,47",531.8047546336251,"30,32,34,41,47",175.26523412970153,"0,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,32,33,34,35,36,37,40,41,42,43,44,45,46,47,48,49",509.3260461847216,,16.721547418473367,"10,11,13,18,22,25,30,32,33,34,41,43,44,47"
89,367.76030204050346,"2,3,4,6,8,13,14,16,23,24,45,46",563.331474363081,"24,45",158.0604733126869,"0,1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",499.0349111464496,,21.271232062320944,"0,2,4,6,8,12,13,14,16,22,23,24,37,45,46"
90,410.6107290514222,"1,9,11,12,14,17,29,32,33,41,46",590.1472511828954,41,151.78298805660953,"0,1,2,3,4,5,9,10,11,12,14,15,17,18,19,21,22,23,24,25,27,29,32,33,34,35,36,37,40,41,42,43,44,45,46,48,49",527.6517078719608,,258.619888510746,"1,9,11,14,15,17,19,32,33,46"
91,355.5330176308465,"10,12,17,21,29,32,37,38,42,43,47",457.97349497727106,"21,32,37,38,43,47",163.28418479694176,"0,1,2,3,4,7,10,12,15,17,19,20,21,23,26,29,30,32,33,34,36,37,38,40,41,42,43,44,45,47,49",510.0160125294396,,9.828580036996776,"2,10,12,17,21,23,29,32,37,38,42,43,44,47"
92,387.8422063263955,"0,1,2,7,10,17,19,20,26,32,33,43",604.9992283594802,19,173.23455368471687,"0,1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,19,20,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,42,43,44,46,47,48",501.0041371544815,,97.72851476346747,"0,1,7,10,17,19,20,26,28,33,35,43"
93,382.5114073987819,"1,5,8,10,14,21,24,27,29,40,47,48",524.182009787684,"24,29,40,47,48",197.56275133283089,"1,2,3,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,31,32,33,35,36,37,38,39,40,41,43,44,45,46,47,48,49",498.4491610076238,,100.7400336808967,"1,2,5,8,12,14,21,27,29,31,35,40,47,48"
94,396.74532730876126,"6,10,13,16,18,21,24,29,30,34,38,39",556.3296076950027,"16,18,29,38",164.1072270858007,"2,3,4,6,7,10,12,13,16,18,19,20,21,23,24,26,28,29,31,34,36,37,38,39,40,41,42,45,46,47,48,49",521.4903830209207,,21.868506279751667,"6,10,13,16,18,21,24,29,34,38,39,40,41,45"
95,354.21281481918913,"3,6,10,11,12,15,23,32,35,36,47,48",441.56174726255574,"15,23,32,36,47,48",188.30836871878708,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",458.4951803462315,,116.1146119366457,"3,6,10,11,12,15,23,24,30,32,35,36,47,48"
96,352.981918235132,"5,6,8,14,22,28,34,37,38,40,41,42,44,49",514.1934425420189,"37,38,41,42,49",147.10266592876644,"0,3,4,5,6,7,8,9,10,11,12,14,16,17,18,19,20,21,22,24,25,27,28,29,30,34,35,37,38,39,40,41,42,43,44,45,46,47,49",501.8604866779965,,18.005638162886207,"5,6,8,10,14,28,34,37,38,40,41,42,44,49"
97,364.4927867863778,"1,3,7,11,15,16,18,21,26,28,37,42,43",501.8318067987559,"21,26,37",215.9545229467952,"0,1,2,3,4,5,6,7,9,10,11,13,14,15,16,17,18,21,22,23,24,25,26,27,28,29,30,32,33,34,35,36,37,38,39,40,41,42,43,44,46,47,48,49",505.1670010645617,,12.850907499980773,"1,3,7,11,15,16,18,21,26,27,28,37,38,42,43"
98,344.3298891239443,"2,12,21,25,33,35,36,39,41,42,49",559.9301530500907,"36,42,49",169.8057709878913,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,18,19,20,21,22,23,25,26,28,29,30,31,32,33,35,36,37,38,39,41,42,43,44,45,46,47,48,49",474.53228147196,,107.8547439451225,"2,12,21,25,33,35,36,39,41,42,45,46,49"
99,430.0734589171872,"7,10,19,26,28,34,40,46,47",598.0291935809522,34,154.61145045463863,"1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,19,20,21,22,24,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",534.6092868783509,,109.84030360596957,"1,7,10,17,22,26,28,34,36,40,45,46,47,48"
100,382.2847655200298,"3,4,8,12,13,25,29,32,37,41,47,49",580.5115849329198,"32,37,47",193.0060934740423,"0,1,3,4,8,12,13,15,16,18,19,20,21,22,24,25,26,28,29,30,32,33,34,35,37,38,39,41,42,44,45,46,47,48,49",550.3630111931348,,9.603868850120218,"3,4,8,12,13,20,25,29,32,34,37,41,47,49"
101,348.49276698756137,"1,2,6,7,14,18,19,21,23,25,27,29,35,48",490.0031739352707,"19,27,35,48",133.70082349790806,"1,2,3,4,5,6,7,8,9,11,12,13,14,15,17,18,19,21,22,23,25,26,27,29,31,34,35,36,37,38,40,42,43,44,45,46,47,48,49",485.5775786285318,,190.051313484892,"1,2,6,13,14,18,19,25,27,35,42,48"
102,397.1504252600232,"0,4,8,12,18,31,38,44,48,49",573.335941553903,"38,44",306.2189518763884,"0,1,4,5,6,7,8,9,11,12,13,15,16,17,18,20,21,22,23,24,26,27,28,29,30,31,32,33,36,38,39,40,41,42,43,44,46,47,48,49",467.34765182528065,,94.56099003328632,"0,1,4,8,12,13,18,20,28,31,33,38,44,48"
103,363.2216411594802,"3,4,6,10,13,14,21,24,26,31,34,44,46",495.18423909197514,"13,14,21,24,26,44,46",181.27036398221028,"2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,21,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,42,43,44,46,47,48",538.4009255560811,,114.62889920386458,"3,4,6,10,14,24,26,31,34,36,44,46,48"
104,326.88248366593547,"16,20,25,26,33,34,36,44,45,47,49",426.151221684217,"20,26,33,44,45,47,49",158.3858983667315,"0,3,4,5,6,8,9,10,11,14,16,17,18,19,20,21,22,23,24,25,26,28,29,30,32,33,34,36,37,38,39,40,41,42,43,44,45,46,47,49",481.170152643202,,109.3814226989577,"0,16,17,20,25,26,33,34,44,45,47,49"
105,342.9902119705119,"1,3,4,6,11,22,23,25,26,27,34,37,38",545.2298436999356,"27,34,35,37,38",257.6861190568737,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",519.7200935536976,,20.850131130515713,"1,3,4,6,11,22,23,25,26,27,34,35,37,38"
106,344.6122369223215,"9,10,13,18,19,25,26,27,33,37,41,45,46,48",525.8176903746644,"19,26,33,37,45,46",262.5735312328748,"0,2,4,5,8,9,10,11,12,13,14,18,19,21,22,23,24,25,26,27,28,29,33,34,37,38,39,40,41,42,43,44,45,46,48",508.37282556512474,,157.86790025623375,"9,13,18,19,25,26,27,33,37,46"
107,370.0093226217882,"8,9,11,19,20,22,28,30,34,35,36,43",522.3860579523106,"34,36,43,48",312.1412531657876,"0,1,2,3,4,5,7,8,9,10,11,14,15,16,17,18,19,20,21,22,23,24,26,27,28,30,31,32,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49",530.5371740461696,,103.41370478168878,"8,9,11,19,20,22,24,28,30,34,35,36,45"
108,322.0945142580344,"0,1,4,5,10,18,19,21,30,37,39,42,43",429.3066521691784,"19,21,37,39,42,43",215.86546091708257,"0,1,2,4,5,6,8,10,11,12,14,16,18,19,20,21,22,23,29,30,33,37,39,41,42,43,44,46,48,49",490.0343198564237,,102.575197396711,"1,4,5,10,18,19,21,37,39,41,42,43"
109,370.3507038500977,"2,7,11,13,17,19,24,25,28,29,38,40,43,47",538.9681177911234,"19,28,38,40,47",220.5720447139297,"0,1,2,4,6,7,8,11,12,13,16,17,18,19,20,23,24,25,26,28,29,32,33,34,36,37,38,40,42,43,47,48,49",518.7372949101114,,19.515382648074276,"2,7,11,13,17,19,24,25,28,29,38,40,42,47"
110,399.5904260010224,"0,5,11,13,15,18,25,26,30,32,35,36,37,41",500.44673287901435,"13,18,30,35,36",154.78949662736528,"0,3,4,5,6,7,8,9,11,12,13,15,18,20,21,22,23,25,26,28,30,31,34,35,36,37,39,41,42,43,46,47,49",535.6973021263905,,121.751530690875,"0,5,11,13,15,18,20,25,30,35,36,41"
111,402.1527910408166,"6,8,18,21,28,31,32,37,38,40,43",450.4799907533403,"8,21,32,37,40,41,43",175.75453415196918,"2,3,4,5,6,7,8,11,12,13,18,19,20,21,25,26,27,31,32,33,34,36,37,38,40,41,43,47,48",549.41789950318,,111.71462360799435,"4,6,8,18,21,32,33,34,37,38,40,41,43"
112,337.0985128207961,"1,3,5,8,12,18,22,24,29,31,35,36,39",533.164617187187,"29,31,36,39",216.19652468228355,"1,2,3,5,6,8,12,14,15,17,18,20,22,23,24,25,26,28,29,30,31,33,35,36,37,38,39,40,42,43,44,46,47",517.9238068490342,,148.92528245887183,"1,5,12,22,24,29,31,35,36,39"
113,364.20510147052835,"2,3,5,6,12,13,22,25,27,34,37,45,48,49",479.1111381673723,"22,34,37,45,48,49",225.44275699344612,"0,1,2,3,4,5,6,7,10,11,12,13,14,15,16,17,18,20,21,22,24,26,27,28,30,31,32,33,34,35,36,37,39,41,43,45,46,48,49",507.4282784969312,,104.62613760178483,"2,3,5,6,12,13,22,37,43,45,46,48,49"
114,367.3495009130915,"0,5,12,13,14,18,23,26,29,31,43,49",470.2856369135701,"29,31,43,49",288.58331020329706,"0,1,2,4,5,6,7,8,9,11,12,13,14,16,17,18,19,20,21,22,23,25,26,27,29,30,31,33,34,35,36,37,38,39,40,42,43,45,46,49",507.7433968854328,,98.7855979710311,"0,1,12,13,18,22,23,26,29,31,43,49"
115,336.9630795761074,"0,3,10,11,17,21,22,26,28,29,32,46,47,49",457.2727993351887,"21,28,29,32,47,49",241.8212922687417,"0,3,5,8,9,10,11,13,14,15,17,20,21,22,24,25,26,28,29,31,32,33,34,36,38,40,42,44,46,47,48,49",470.14702024076786,,170.86830216688193,"3,10,11,17,21,22,28,29,32,47,49"
116,372.1592307240167,"3,4,9,12,17,20,21,29,35,40,43,47,49",565.0374366348069,"29,43,47,49",179.56471138452426,"0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,32,33,34,35,36,38,39,40,41,42,43,44,45,47,48,49",540.6515050428866,,200.9564233314879,"3,4,9,11,17,20,29,40,43,48,49"
117,405.58195261902256,"9,10,11,12,23,29,30,34,40,46,48",471.0702707738979,"23,29,30,34,40,46,48",208.74000857355423,"0,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,27,29,30,31,32,33,34,35,38,40,41,42,43,44,45,46,47,48,49",510.896915196345,,60.08652755917766,"9,10,11,12,15,19,23,24,29,30,34,40,46,47,48"
118,305.97102508755137,"2,4,5,11,16,19,32,39,40,41,42,46,48",471.92963632622224,"32,40,41,42,48",157.9710785430181,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",469.29223313828373,,87.88647024863333,"4,5,11,16,19,32,39,40,41,42,46,48"
119,350.5627609235358,"4,11,18,19,21,23,24,25,36,37,38,39,44",531.391743505794,"25,36,37,38,44",200.06555537303203,"0,2,3,4,6,7,8,9,10,11,13,14,15,16,18,19,21,22,23,24,25,26,27,28,34,35,36,37,38,39,42,43,44,45,46,47,48",505.1772573489815,,116.60459690941887,"4,11,18,19,21,23,24,25,28,36,37,38,44"
120,378.00855992059735,"2,3,5,11,15,20,22,23,26,27,39,40,47",535.0797883364172,"20,39,40,47",180.5995293438316,"0,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,37,38,39,40,41,42,43,44,45,46,47,48",510.7956548350223,,184.25629141901365,"2,5,11,15,20,23,26,32,40,47"
121,353.4935096580759,"1,3,4,10,12,15,21,23,29,30,31,35,38,39",480.4222472027799,"21,23,29,30,31,35,39",358.7292255049955,"0,1,2,3,4,5,6,7,10,11,12,13,14,15,17,18,19,20,21,22,23,24,28,29,30,31,32,34,35,36,37,38,39,40,41,42,44,45,46,47,48",499.7282613582509,,94.4688609837926,"1,3,4,10,12,21,23,29,30,31,35,39"
122,378.03438918531174,"1,8,12,16,17,18,22,24,25,28,29,37,48",530.5729833502713,"24,25,28,29,48",170.89308097242693,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,34,35,37,38,40,41,42,43,44,45,46,47,48,49",510.43697301166225,,211.7942632297104,"1,5,8,12,16,17,18,24,25,29,48"
123,389.0667691191461,"3,11,12,21,30,32,33,37,39,40,41,42,47",638.4634576923709,"41,47",263.28081017785786,"2,3,4,5,7,8,11,12,14,16,17,18,19,21,22,23,24,25,26,28,29,30,31,32,33,34,35,37,39,40,41,42,44,45,46,47,49",562.3953532612311,,13.925456646001289,"3,11,12,21,24,30,32,33,37,39,40,41,42,47"
124,388.28079332580046,"1,6,11,15,23,28,29,34,35,49",554.387171724868,"23,29,34,49",274.8089892950926,"0,1,2,3,4,5,6,8,10,11,12,13,15,16,17,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",512.6613665957859,,122.4336327236306,"1,2,6,11,15,19,26,28,29,30,32,34,35,36"
125,420.97652956116,"5,6,21,23,34,40,45,49",490.90026903803346,"34,40,45,49",234.28513942039012,"0,1,2,3,4,5,6,8,9,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,42,43,44,45,46,47,48,49",541.9651769165021,,15.420866415519354,"2,5,6,21,23,24,26,28,33,34,40,44,45,49"
126,374.02368305536066,"1,4,10,11,15,17,19,25,32,41,46,48",537.922374552324,"15,19,25,37,41,48",166.50677472758352,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,23,24,25,27,28,29,30,31,32,34,35,36,37,38,39,40,41,44,45,46,47,48",530.6801247630135,,46.239271257698775,"1,4,9,10,11,15,17,19,22,23,25,32,37,41,46"
127,333.8680589629066,"3,7,9,10,17,18,25,35,42,43",521.0689987374572,"25,35,42,43",176.0002669517747,"0,1,2,3,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,32,33,34,35,38,39,41,42,43,45,46,47,48",501.2813789447454,,176.71489856362396,"3,7,10,17,18,25,29,39,42,43,46"
128,382.6129342266539,"16,18,22,23,26,28,31,37,39,42,46,48",519.6982594166801,"28,42,46,48",181.917490627264,"0,1,2,3,4,5,7,8,9,10,11,13,14,15,16,17,18,19,21,22,23,24,26,28,29,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",527.305317495279,,14.200470010596586,"2,16,18,22,23,26,28,31,35,37,39,42,45,46,48"
129,378.1340007394116,"1,2,6,14,15,17,26,29,35,39,46,47",628.0675045606808,"17,35,39",181.00336132800496,"0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",512.1259459094933,,19.087061680722464,"1,2,6,9,11,14,15,17,26,29,35,39,46,47"
130,373.04370820649666,"4,5,14,17,18,21,25,27,28,40,43",555.9427558036268,"18,40,43",331.64575367454773,"0,1,2,3,4,5,6,7,8,10,11,12,13,14,15,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,40,41,42,43,44,46,47,48,49",502.6843110814098,,177.4348131285033,"5,13,14,17,18,21,22,27,28,37,38,40,41,43"
131,336.3395647370158,"6,7,11,13,15,18,20,22,24,38,39,41,45,46",618.4872178135072,"22,41,46",160.18815374978055,"0,1,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,30,32,34,35,37,38,39,40,41,42,43,44,45,46,47",513.3531806863921,,183.18778518496103,"6,11,13,15,20,22,24,25,37,38,39,42,43,45,46"
132,331.68766130229704,"0,4,7,10,12,13,14,15,20,34,38,42,45,47",448.9079361235274,"14,20,34,38,42,45,47",230.6435669687777,"0,1,2,3,4,5,7,8,9,10,12,13,14,15,16,17,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",496.2922670471686,,187.31290347751764,"4,7,8,10,12,13,14,20,38,45,47,48"
133,367.5478353972146,"3,10,16,19,21,26,27,29,32,35,39",573.907619173984,"19,21,35,39",172.44063779386454,"0,1,2,3,6,7,8,9,10,11,12,13,14,15,16,19,20,21,22,23,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,42,45,46,47,48,49",481.0259830716974,,107.3735236539574,"2,3,10,16,19,21,25,26,29,35,38,39"
134,385.2575698639069,"3,6,17,18,20,29,40,41,46,47",597.146757726588,"18,29,40",176.7979619548559,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,25,26,28,29,30,31,32,34,36,37,38,39,40,41,42,43,45,46,47,48,49",509.2908115818617,,120.67872207913264,"6,7,9,17,18,20,21,25,29,40,46,47"
135,342.8753227813167,"4,5,10,11,17,18,23,26,32,36,38,39,42,49",536.6772842120301,"18,23,42,49",174.41689820073424,"0,2,3,4,5,7,8,9,10,11,14,17,18,19,20,22,23,24,26,27,28,29,31,32,33,36,38,39,40,42,45,46,49",513.3258382428294,,112.73419222436544,"5,10,11,17,18,23,26,32,38,39,42,49"
136,366.8942567409541,"1,4,5,7,9,10,16,18,21,31,48",651.4677989803835,"21,32,48",154.72237731267896,"0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,24,25,26,27,28,29,30,31,32,34,36,37,38,39,40,41,42,43,45,46,48,49",518.4496429245966,,160.5153420179982,"4,5,7,9,16,18,21,31,32,48"
137,365.355860365043,"2,4,8,10,11,12,20,22,23,26,36,41,42,44",509.3922163936311,"22,23,26,41",225.79633999623445,"0,1,2,4,6,7,8,9,10,11,12,13,17,18,19,20,21,22,23,24,25,26,29,30,32,33,38,39,40,41,42,43,44,45,46,47,48",515.4977649226737,,100.253567463413,"2,4,8,10,11,20,22,23,26,41,42,44"
138,368.96791246244953,"6,12,14,15,16,17,25,29,30,37,42,43,49",550.4463846629674,"37,43",172.25708728923766,"0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21,22,23,25,26,27,28,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",524.5397877668184,,163.31762457536175,"6,9,14,15,16,17,25,37,42,43,49"
139,397.73666173856344,"5,7,9,10,14,20,21,30,33,36,37,40,44,47",551.9874661435426,"33,40,44,47",171.53124201724629,"0,1,2,3,5,6,7,8,9,10,11,14,15,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,36,37,38,39,40,41,42,43,44,46,47,48,49",552.5197517302113,,106.95636652202174,"5,7,14,17,20,21,24,30,33,37,40,44,47"
