simulation,LASSO_CV_mse,LASSO_CV_features,MCP_CV_mse,MCP_CV_features,SCAD_CV_mse,SCAD_CV_features,LASSO_QUT_mse,LASSO_QUT_features,HarderLASSO_QUT_mse,HarderLASSO_QUT_features,SCAD_QUT_mse,SCAD_QUT_features
0,0.10502105762369855,"0,18,23,26,38,79,97,104,109,115,146,155,160,198,204,234,242",0.10241946786529593,"0,23,38,79,97,104,234",0.06946251110064344,"0,18,23,26,38,79,97,104,146,160,234,242",0.0027477120497538953,,0.0027955632426485276,,0.002747614803869425,
1,0.05288853020160877,,0.05288853020160877,,0.05288853020160877,,0.052637457095876757,,0.053145919292924226,,0.05275939929986629,
2,0.0074253315200711115,224,0.007311054215859313,,0.007311054215859313,,0.007251558490125376,,0.007275782152366128,,0.007341635746570319,
3,0.0684809326967891,"22,45,53,65,86,105,149,164,190,230",0.2877013584901383,"12,29,34,45,53,86,105,149,164,190,230",0.020576110174037612,"45,53,65,86,105,190,230",0.0008153775053146989,,0.0008089568491880805,,0.0007838152252838265,
4,0.00037657168793852296,,0.00037657168793852296,,0.00037657168793852296,,0.00039098931496651945,,0.00035731665938782195,,0.00036803146068221937,
5,0.04801490934603903,,0.04801490934603903,,0.04801490934603903,,0.04788252094275336,,0.047868435826959654,,0.047880427606967986,
6,0.0010352922293249338,,0.0010352922293249338,,0.0010352922293249338,,0.0010608816317242557,,0.0008601846711964733,,0.0010837408192814757,
7,0.028459925533474928,,0.0287554278135957,38,0.04320030425298725,"28,33,38,49,154,183,192",0.028330102531120224,,0.0285051110377168,,0.028325327317242573,
8,0.011814293374004777,,0.011814293374004777,,0.011814293374004777,,0.011753977038036436,,0.011201400107166361,,0.011199389408629523,
9,0.09440675432498731,"19,79,81,124,142,146,163,204,224,226",0.03470886951040653,,0.0730753084868415,"19,79,81,124,142,163,204,224,226",0.033650140595639984,,0.03469102236267419,,0.034914948159109345,
10,8.852036130631393e-05,,0.00042007539896608766,245,0.0021279910875729967,"1,201,242,245",9.466684778639337e-05,,8.197362630940966e-05,,8.264457206589096e-05,
11,0.009204848541828696,,0.009204848541828696,,0.009204848541828696,,0.009271791320061062,,0.009139102447550451,,0.008667322170217652,
12,0.05457260574674052,"25,86,98,106,123,183,189,194,232",0.09296600809172956,"25,86,106,123,183,194",0.017134546830133168,"25,106",0.012016107707868429,,0.012151935510695879,,0.012015555612974405,
13,0.014066149052490382,,0.014066149052490382,,0.014066149052490382,,0.014153832357793274,,0.014152665886428885,,0.013885743968344855,
14,0.0014671797767661287,"156,168,186",0.001268598962713433,186,0.008076403582748061,"75,108,156,168,186",0.0010080831448151665,,0.0008570354458205115,,0.0010813078344779207,
15,0.0005018093149647736,,0.0005018093149647736,,0.0005018093149647736,,0.000514699852322418,,0.0004847019596704444,,0.0003817894991254983,
16,0.011908279066688685,"19,97,214",0.017491271572755665,214,0.01597001674604062,"19,97,214",0.15651663581908293,214,0.15638878413166907,214,0.1582712914510992,214
17,4.8373920716818067e-05,,4.8373920716818067e-05,,4.8373920716818067e-05,,5.21171918592986e-05,,5.124985129239938e-05,,4.649214384510833e-05,
18,0.0027282611773796913,,0.0027282611773796913,,0.0027282611773796913,,0.0027579883968707063,,0.00243650003018403,,0.0027557057574859045,
19,0.030940864361875677,"95,117,135,165,188",0.0046075586434677065,95,0.034956827615732086,"61,95,117,135,165,188",0.0029423590472378446,,0.003034557472456415,,0.002893236986909964,
20,0.0073348853121797805,,0.0073348853121797805,,0.0073348853121797805,,0.007269231405183928,,0.006854537302069197,,0.007270257981056238,
21,0.068116489718571,"2,20,30,46,62,81,82,89,102,131,132,139,146,151,187,194,218,229,232",0.043867047844978004,"81,102,146,151",0.03132251788678455,"2,46,62,81,102,139,146,151,187,218",0.0074914991786717,,0.007495192178957888,,0.0075871574624963856,
22,0.005593707239196633,,0.009326611842561876,163,0.006555090793819884,163,0.005537937943743465,,0.005645102533125056,,0.005538731947840603,
23,0.01997826796771235,,0.01997826796771235,,0.01997826796771235,,0.0199047162112862,,0.019907550234855798,,0.019905977621196058,
24,0.002817568753304509,,0.002817568753304509,,0.003562809919298653,43,0.0028598330061555544,,0.0028568016987429723,,0.0027769733281025055,
25,0.014556742763071614,,0.014556742763071614,,0.014556742763071614,,0.015259500866740052,,0.014640047851426865,,0.015257141141101162,
26,0.019578611940096195,,0.019578611940096195,,0.0196656560271883,63,0.019532616717816472,,0.01955819075499243,,0.019567344474263,
27,0.06654661793192074,"38,91",0.06575022428198965,"38,91",0.1307277525668888,"9,38,66,82,91,110,128,136,155,189,197,214,232,235",0.06276889693342369,,0.06237459519140032,,0.062378473107884476,
28,0.020756599404939315,,0.020756599404939315,,0.020756599404939315,,0.01993986562911587,,0.020683605968319085,,0.020830085008111118,
29,0.0431818048354304,"15,30,38,92,161,175,186,204",0.0029731798058220023,204,0.006588172960723772,"175,204",3.001979866376473e-05,,2.308794924431399e-05,,2.1674659611146257e-05,
30,0.004435580277441682,,0.004435580277441682,,0.005209279356450187,"51,166",0.004438971907063882,,0.0044782461559089715,,0.004473856643130657,
31,0.10224292029016663,"24,28,42,59,86,100,127,143,215,227",0.19545132603697016,"24,28,59,86,127,143,215",0.12166667652908225,"6,20,24,28,42,59,68,86,92,100,127,143,144,151,215,216,227",0.020444143823002747,,0.020616154828645428,,0.020448507551297013,
32,0.0782163253339346,"18,19,67,104,110,124,129,167",0.06674429585743291,"18,19,104,110,129",0.22716933143032428,"8,9,18,19,24,46,67,104,110,124,129,133,149,151,167,236",0.006673466446536268,,0.006562860148291937,,0.006527136968689007,
33,1.1117577441046175e-05,,1.1117577441046175e-05,,1.1117577441046175e-05,,1.3502054062413055e-05,,1.3127525082172334e-05,,9.947432761723976e-06,
34,0.06383954370394937,,0.06383954370394937,,0.06383954370394937,,0.0640402752241309,,0.06365661046160742,,0.06404351825182175,
35,0.014263027128560278,"148,151",4.29572933024566e-05,,4.29572933024566e-05,,4.0579054497593726e-05,,3.915812495276111e-05,,3.9315992177050424e-05,
36,0.009193370467160667,"108,161,187,194,224",0.0008492728156711058,,0.0008492728156711058,,0.0008640629086858476,,0.0008269619619563073,,0.0008344773822991127,
37,2.908861240072498e-05,,2.908861240072498e-05,,2.908861240072498e-05,,3.093813852979147e-05,,2.7503090340195296e-05,,2.8497894551116933e-05,
38,0.008863332451171654,,0.008863332451171654,,0.008863332451171654,,0.008921626687558026,,0.008331676308447555,,0.008922209393663394,
39,0.1731646609519031,"1,2,25,26,41,42,45,55,57,59,81,87,89,107,108,132,139,142,144,167,180,195,200,205,206,215,222,234,240,245",0.016846451942352295,,0.10240432733894135,"1,2,26,41,42,45,57,89,132,139,142,144,167,195,200,205,206,215,234,240,245",0.016841999943686622,,0.016931938083089904,,0.016701411619035374,
40,0.5057050846157625,"5,6,7,9,11,13,31,36,39,56,66,72,78,79,94,96,100,110,115,118,122,137,145,150,152,154,155,156,161,165,166,168,175,184,188,191,192,195,200,224,226,227,236,237,245",0.16018338507659632,"6,11,72,96,150,152,154,156,236,237",0.007995861377393916,"6,11",0.006580689999367505,,0.006630408578850444,,0.006686863408853549,
