simulation,HarderLASSO_QUT_c_index,HarderLASSO_QUT_features,LASSO_QUT_c_index,LASSO_QUT_features,HarderLASSO_QUT_ANN_c_index,HarderLASSO_QUT_ANN_features,LASSO_QUT_ANN_c_index,LASSO_QUT_ANN_features,AIC_c_index,AIC_features,BIC_c_index,BIC_features,LASSO_CV_c_index,LASSO_CV_features,LassoNet_c_index,LassoNet_features,CoxPH_c_index,CoxPH_features
56,0.7208746784270489,"1,4,8",0.7274286414308465,"1,3,4,6,8",0.7170158030135979,"1,4",0.7307975009187798,"1,3,4,6,8",0.7347788803136102,"1,4,3,8,6,12",0.7347788803136102,"1,4,3,8,6,12",0.7347788803136102,"0,1,3,4,6,8,12",0.7353914002205072,"1,3,4,6,8,12",0.7347788803136102,
57,0.7632183908045977,"1,4,6,12",0.7645977011494253,"1,3,4,6,12",0.7502298850574712,"1,4",0.7585057471264368,"1,3,4,6,12",0.7797701149425287,"1,4,12,11,3,6,8,7",0.7590229885057471,"1,4,12,11,3",0.7691954022988505,"0,1,3,4,6,8,10,11,12",0.7698850574712643,"0,1,3,4,6,7,8,10,11,12",0.7642528735632184,
58,0.7519785847299814,"1,4,6,8",0.7518621973929237,"1,4,6,8",0.7436568901303539,"1,4,6,8",0.7424930167597765,"1,4,6,8",0.7639664804469274,"1,4,6,8,12,3,0,7",0.7516294227188082,"1,4,6,8",0.761987895716946,"0,1,2,3,4,5,6,7,8,9,10,12",0.7603584729981379,"1,3,4,6,8,12",0.756401303538175,
59,0.7955653311140174,"1,4,8,12",0.801212697657829,"1,3,4,6,8,12",0.7896801807157294,"1,4,12",0.7959814528593508,"1,3,4,6,8,12",0.7982403994768755,"1,12,4,11,3,8,6,7",0.7903935322791582,"1,12,4,11,3,8,6",0.7957436690048746,"1,3,4,6,7,8,11,12",0.7966948044227797,"1,3,4,6,8,11,12",0.7990726429675425,
60,0.7939757618543358,"1,4,6,8",0.7946817272620308,"1,4,6,8",0.7829156371337804,"1,4,6,8",0.7822685021767267,"1,4,6,8",0.7990351806094834,"1,4,6,8,12,10,3",0.7963289798799859,"1,4,6,8,12",0.7995058242146135,"1,3,4,6,8,10,11,12",0.7979762324979409,"1,3,4,6,7,8,9,10,11,12",0.801976703141546,
61,0.7927731296228931,"1,4,6,8",0.7938644355523221,"1,4,6,8",0.7833757730083667,"1,4",0.793743179337941,"1,4,6,8",0.8005335273432763,"1,4,6,8,12,7,3",0.7959257911967988,"1,4,6,8,12",0.8023523705589911,"0,1,2,3,4,6,7,8,10,11,12",0.803322420274039,"1,3,4,6,7,8,10,12",0.7965320722687038,
62,0.741421568627451,"1,4,8,12,13",0.7503676470588235,"1,3,4,8,12",0.7262867647058824,"1,4,12",0.7504901960784314,"1,3,4,8,12",0.7508578431372549,"1,4,12,13,8,3,11,7",0.741421568627451,"1,4,12,13,8",0.7577205882352941,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",0.7513480392156863,"1,3,4,6,8,11,12,13",0.7564950980392157,
63,0.7546362339514978,"1,3,4,8",0.7529719448407037,"1,3,4,8",0.738112220637185,"1,3,4",0.7543984783642416,"1,3,4,8",0.7574893009985735,"1,4,3,8,7,12,6,9",0.7669995244888255,"1,4,3,8,7,12,6",0.7608178792201616,"0,1,2,3,4,6,7,8,9,11,12,13",0.7637898240608655,"1,3,4,6,7,8,9,11,12,13",0.7570137898240609,
64,0.7335308469850123,"1,4,8",0.7504356918787034,"1,3,4,8,12",0.7303938654583478,"1,4",0.751074706634135,"1,3,4,8,12",0.7577553154409202,"1,4,8,12,6,7,3",0.7518299058905542,"1,4,8,12,6,7",0.7576391309399326,"0,1,3,4,6,7,8,11,12,13",0.7572905774369699,"0,1,3,4,6,7,8,9,11,12",0.7519460903915418,
65,0.770250635670178,"1,4,8",0.7764862574161521,"1,3,4,8",0.7727933163821286,"1,4",0.7837510594502967,"1,3,4,6,8",0.7981595834846834,"1,4,8,6,12,3,7",0.7981595834846834,"1,4,8,6,12,3,7",0.7938007022641966,"1,3,4,6,7,8,10,12,13",0.7902893812810268,"1,3,4,6,7,8,12",0.7930742220607822,
66,0.7572038420490929,"1,4",0.7654452745167794,"1,3,4,8",0.7586268231945926,"1,4",0.7455235384797818,"1,3,4,8",0.7878572275584015,"1,4,3,12,8,6",0.7691213091426539,"1,4,3,12",0.7871457369856516,"1,3,4,5,6,7,8,9,10,11,12,13",0.7871457369856516,"1,3,4,6,7,8,11,12",0.7872643187477766,
67,0.7519005671533727,"1,4,8",0.7523832508748642,"1,4,8",0.7484614456377459,"1,4,8",0.7528659345963558,"1,4,8",0.7837576927718113,"1,4,8,12,6,7,3,11",0.7785688427657778,"1,4,8,12,6",0.7804995776517437,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",0.7757934113672016,"1,2,3,4,6,7,8,9,10,11,12",0.7777241462531677,
68,0.7470638091778665,"1,4,12",0.7644993340598135,"1,3,4,8,12",0.7469427291439642,"1,4,12",0.7646809541106672,"1,3,4,8,12",0.7601404528393267,"1,4,3,12,11,7,6,8,10",0.7517859305000606,"1,4,3,12,11",0.7580820922629858,"1,3,4,6,7,8,10,11,12",0.7591718125681075,"1,3,4,6,7,8,10,11,12",0.7590507325342051,
69,0.7524729156853509,"1,4,6,8,12",0.7589495996231748,"1,3,4,6,8,12",0.7523551577955723,"1,4,6,8,12",0.7448186528497409,"1,3,4,6,8,11,12",0.7441121055110692,"1,4,12,11,3,6,8,13",0.7497644842204427,"1,4,12,11,3,6,8",0.7556523787093735,"1,2,3,4,6,8,9,11,12,13",0.7573009891662741,"1,2,3,4,6,8,11,12",0.7520018841262365,
70,0.749549333012859,"1,4,8,12",0.7590433842086288,"1,3,4,8,12",0.7479870207907703,"1,4,8,12",0.7589232063453912,"1,3,4,8,12",0.7585626727556785,"1,12,8,4,11,3,6,7",0.7420983054921283,"1,12,8,4,11",0.7574810719865401,"1,2,3,4,5,6,7,8,10,11,12",0.7565196490806394,"1,2,3,4,5,6,7,8,10,11,12",0.75399591395265,
71,0.7262435264362279,"1,4",0.7350355293267493,"1,3,4,8,10",0.7261833072383476,"1,4",0.7278694447789955,"1,3,4,8",0.7550283030230037,"1,4,10,12,8,6,7,3",0.7169697699626641,"1,4,10,12",0.7511742743586656,"1,2,3,4,6,7,8,10,11,12",0.7520173431289895,"1,2,3,4,6,7,8,10,12",0.7411778875105384,
72,0.7596941896024465,"1,4,8,12",0.7596941896024465,"1,4,8,12",0.7582874617737003,"1,4,8,12",0.7712538226299694,"1,3,4,8,12",0.7543730886850153,"1,4,8,12,6,2,11,3,9,0",0.7688073394495413,"1,4,8,12,6,2",0.75217125382263,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",0.7450764525993884,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",0.7504587155963303,
73,0.7550360606814225,"1,3,4,8",0.7547873663267843,"1,3,4,8",0.7551604078587416,"1,3,4,8",0.7585177816463566,"1,3,4,8",0.7694603332504352,"1,4,3,8,6,7,12,2",0.7617508082566525,"1,4,3,8,6,7",0.770703805023626,"1,2,3,4,5,6,7,8,9,11,12",0.7754289977617508,"1,2,3,4,6,7,8,9,11,12",0.7654812235762248,
74,0.7648169120422801,"1,3,4,8",0.7697244243110608,"1,3,4,6,8",0.7521077136026173,"1,3,4,8",0.7612306530766327,"1,3,4,6,8",0.7703535925506481,"1,4,8,3,12,6,7,10",0.7727444318610797,"1,4,8,3,12,6",0.7623002390839311,"1,2,3,4,6,7,8,9,10,11,12,13",0.7638102428589405,"1,2,3,4,6,7,8,9,10,11,12,13",0.7596577324776645,
75,0.7759656652360515,"1,4,8,12",0.7795217657878603,"1,3,4,8,12",0.7693439607602698,"1,4,12",0.7797670141017781,"1,3,4,8,12",0.7666462293071735,"1,4,12,8,3,11,7,2,6,9",0.7725321888412017,"1,4,12,8,3,11",0.7704475781729001,"0,1,2,3,4,5,6,7,8,9,11,12",0.7754751686082159,"0,1,2,3,4,6,7,8,9,11,12",0.7633353770692827,
76,0.7338434373160683,"1,3,4,8,11,13",0.735138316656857,"1,3,4,6,8,11,13",0.7516185991759858,"1,4",0.7367274867569158,"1,3,4,6,8,11,13",0.7419658622719246,"1,4,13,11,3,8,12,7",0.7419658622719246,"1,4,13,11,3,8,12,7",0.7497351383166568,"1,3,4,6,7,8,9,10,11,12,13",0.7523248969982342,"1,3,4,6,7,8,11,12,13",0.746439081812831,
77,0.7319891522226153,"1,3,4,8",0.7322249734701096,"1,3,4,8",0.7223204810753449,"1,4",0.7328145265888456,"1,3,4,8",0.7515623157646504,"1,4,3,8,7,12,6",0.7319891522226153,"1,4,3,8",0.7434264827260936,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",0.7464921589435208,"1,3,4,5,6,7,8,10,11,12",0.743662303973588,
78,0.7579557553531291,"1,4,8,12",0.7673015497456525,"1,3,4,8,12",0.7514491896368153,"1,4,12",0.77002247722702,"1,3,4,8,12",0.7683662604992311,"1,4,12,8,6,3,7,11",0.7583106589376553,"1,4,12,8",0.7683662604992311,"0,1,3,4,5,6,7,8,9,10,11,12",0.770140778421862,"0,1,2,3,4,5,6,7,8,9,10,11,12",0.7649355258488111,
