simulation,HarderLASSO_QUT_c_index,HarderLASSO_QUT_features,LASSO_QUT_c_index,LASSO_QUT_features,HarderLASSO_QUT_ANN_c_index,HarderLASSO_QUT_ANN_features,LASSO_QUT_ANN_c_index,LASSO_QUT_ANN_features,AIC_c_index,AIC_features,BIC_c_index,BIC_features,LASSO_CV_c_index,LASSO_CV_features,LassoNet_c_index,LassoNet_features,CoxPH_c_index,CoxPH_features
61,0.6008175810501994,"0,3,4,5,8,10,15,16",0.6005256447922745,"0,3,4,5,8,10,15",0.5904756460552046,"0,3,4,10,15",0.5906807724877994,"0,3,4,10,15",0.6022902904606239,"15,0,4,16,5,10,3,8,14,1",0.601057670704941,"15,0,4,16,5,10,3,8",0.6006365167590821,"0,1,3,4,5,6,8,10,14,15,16,17",0.6094961706630648,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",,
62,0.5979111080400917,"0,4,5,8,10,15,16",0.5964893980022427,"0,4,5,10,15,16",0.5923333839340096,"0,4,5,10,15",0.5967145665651896,"0,4,5,10,15",0.6005595065286878,"15,0,5,16,10,4,8,14,1,3,6,18,21,17",0.5968906462471151,"15,0,5,16,10,4",0.5998501188404459,"0,1,2,3,4,5,6,8,9,10,12,14,15,16,17,18,21,24",0.6046120070869404,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",,
63,0.6097342609641,"0,3,4,5,8,10,15,16",0.6102602499913401,"0,3,4,5,8,10,15,16",0.6004676346214824,"0,4,10,15",0.6003226812117466,"0,3,4,10,15",0.6088248381930917,"15,0,16,4,5,10,3,8,14,1,21,18",0.6096529911295974,"15,0,16,4,5,10,3",0.6093513601372794,"0,1,2,3,4,5,6,8,9,10,13,14,15,16,17,18,19,21,23,24",0.611489955847831,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",,
64,0.5986312874698781,"0,3,4,5,10,15,16",0.5924695223445945,"0,3,4,10,15,16",0.5910906015090701,"0,4,10,15",0.5918358344570022,"0,3,4,10,15",0.5993272113708261,"15,0,16,4,10,5,3,1,8,14,18",0.5985342685882447,"15,0,16,4,10,5,3",0.5986104977095281,"0,1,2,3,4,5,8,10,13,14,15,16,17,18,21,24",0.6033446992907759,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",,
65,0.5889469887533779,"0,1,3,4,5,10,15,16",0.5894424958178243,"0,1,3,4,5,10,15",0.581104040998938,"0,1,4,5,10,15",0.5792866033150917,"0,1,4,10,15",0.5889683468165006,"15,0,5,16,4,10,3,1,12,14,18",0.5891408131762162,"15,0,5,16,4,10,3,1",0.5895524898429061,"0,1,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,20,21,22,24,25",0.5928368259995974,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",0.5899179796980931,
66,0.6007914682370809,"0,3,4,5,10,15",0.5999771609758987,"0,3,4,5,10,15",0.591768853067433,"0,4,10,15",0.594720450078189,"0,3,4,5,10,15",0.6013741835248992,"15,0,4,5,10,16,3,14,1,8,9,25,18,6",0.599267843854715,"15,0,4,5,10,16",0.6010123877692757,"0,1,3,4,5,6,8,9,10,11,13,14,15,16,17,18,24,25",0.6092480438082365,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",0.60147663896012,
67,0.5956014446324533,"0,3,4,5,8,10,15,16",0.5964959514180822,"0,3,4,5,8,10,15,16,17",0.5933312242253422,"0,3,4,10,15",0.5942618148661223,"0,3,4,5,8,10,15",0.5980389023903756,"15,0,16,5,4,10,3,8,14,1,18,17",0.5967875515759458,"15,0,16,5,4,10,3,8",0.5982588674409649,"0,1,2,3,4,5,6,8,9,10,12,14,15,16,17,18,20,23,24",0.6057821515138442,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",,
68,0.5917548932508693,"0,1,3,4,5,10,15,16",0.5917445102595934,"0,1,3,4,5,10,15,16",0.5886262849950068,"0,3,4,5,10,15",0.5880465679821029,"0,1,3,4,5,10,15",0.5912977754041846,"15,0,4,5,16,10,3,1,18,8,11",0.5919002551287318,"15,0,4,5,16,10,3,1",0.5917865746857881,"0,1,3,4,5,8,10,11,13,15,16,18,20,24,25",0.5975068041871675,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",0.589423778594159,
69,0.5956768725694941,"0,3,4,5,8,10,15,16",0.5960501812146823,"0,3,4,5,8,10,15,16",0.588449350549617,"0,4,10,15",0.5884852148444583,"0,4,10,15",0.5961381753953339,"15,0,4,16,10,5,3,8,1,21,14,25",0.5958483278972484,"15,0,4,16,10,5,3,8",0.5958400617772478,"0,1,3,4,5,6,8,10,13,14,15,16,17,21,24,25",0.5985404165271203,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",0.5960320490804875,
70,0.5921700474130693,"0,4,5,10,15,16",0.5919973455077516,"0,4,5,10,15",0.5856409559370278,"0,4,10,15",0.5866357242419639,"0,4,5,10,15",0.5951291666333522,"15,0,10,5,16,4,1,8,14,3,25",0.5921673822602095,"15,0,10,5,16,4",0.5942632584691895,"0,1,3,4,5,6,7,8,10,12,13,14,15,16,17,18,20,23,24,25",0.6007113292982919,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",0.5935831114593577,
