simulation,HarderLASSO_QUT_c_index,HarderLASSO_QUT_features,LASSO_QUT_c_index,LASSO_QUT_features,HarderLASSO_QUT_ANN_c_index,HarderLASSO_QUT_ANN_features,LASSO_QUT_ANN_c_index,LASSO_QUT_ANN_features,AIC_c_index,AIC_features,BIC_c_index,BIC_features,LASSO_CV_c_index,LASSO_CV_features,LassoNet_c_index,LassoNet_features,CoxPH_c_index,CoxPH_features
0,0.7085378142648934,"2,3,7,9,13,29,42,45,46,49",0.7082310928675533,"2,3,7,9,13,29,42,45,46,49",0.7081528113044271,"2,3,7,9,13,29,42,45,46,49",0.7089463016942977,"2,3,7,9,13,29,42,45,49",0.709519180406267,"2,42,13,29,7,9,46,45,68,49,0,38,30,17,3,31,37,36,27,34,54,39,53,64,60,26,41,69,70,43,67,12",0.7085349676625979,"2,42,13,29,7,9,46,45,68,49",0.7126518662324649,"0,2,3,4,5,7,9,10,11,12,13,15,17,19,20,21,22,23,24,26,27,28,29,30,31,33,34,35,37,38,39,40,41,42,43,44,45,46,47,48,49,50,52,53,54,60,61,64,67,68,69,70",0.7126767740025506,"0,2,3,5,7,9,10,13,17,18,19,20,21,23,24,29,30,31,35,38,39,41,42,43,45,46,47,49,50,53,54,57,60,64,68,69,70",0.7096017318728366,
1,0.7000429347498253,"2,3,7,9,13,29,31,42,45,46,49",0.6970339539356263,"0,2,3,7,9,13,21,29,31,42,45,46,49",0.7009811122584033,"2,7,9,13,29,42,49",0.6971595646913133,"0,2,3,7,9,13,21,29,31,42,45,46,49",0.7007895026310841,"2,42,13,29,7,9,46,49,45,0,68,31,35,44,30,3,39,64,69,43,20,60,19,67,36,52,6,40,56,66",0.6993155278312984,"2,42,13,29,7,9,46,49,45,0,68,31,35,44,30",0.7028326289905367,"0,2,3,6,7,9,10,13,19,20,21,29,30,31,35,39,40,42,43,44,45,46,49,52,60,64,66,67,68,69",0.7041927025118603,"0,2,3,5,6,7,8,9,10,11,13,16,19,20,21,25,29,30,31,32,35,39,42,43,44,45,46,49,52,53,57,60,64,66,67,68,69",0.697861423659531,
2,0.7028176128471114,"2,3,7,10,13,29,42",0.7030623697290364,"2,3,7,10,13,29,38,42",0.7032673979576635,"2,3,7,10,13,29,42",0.70507540640284,"2,3,7,13,29,42",0.7071771231063266,"2,42,13,7,29,9,68,10,38,49,35,46,40,45,19,50,39,53,3,31,37,0,30,43,64,47,48,6",0.7052364493367443,"2,42,13,7,29,9,68,10,38,49,35",0.7111386373923247,"0,2,3,4,6,7,9,10,11,13,19,29,30,31,34,35,36,38,39,40,41,42,43,45,46,47,48,49,50,52,53,60,61,63,64,67,68,69",0.7101220095320391,"0,2,3,6,7,8,9,10,13,19,29,30,31,35,38,39,40,41,42,43,45,46,47,49,50,52,53,68",,
3,0.7034803326791679,"2,7,9,13,29,42,43,45,60",0.7036525674533688,"2,3,7,9,13,21,29,31,42,43,45,60",0.7055166938204823,"2,13,29,42",0.7036340137073676,"2,3,7,9,13,21,29,31,42,43,45,60",0.7032520865962838,"2,42,13,7,29,9,35,43,45,0,68,31,49,67,46,30,44,61,40,60,38,18,16,37,3,39,23,19,5,12,4",0.7050675531389787,"2,42,13,7,29,9,35,43,45,0,68,31,49,67,46,30",0.7083155089012472,"0,2,3,7,9,12,13,16,17,18,21,23,29,30,31,35,38,39,40,41,42,43,44,45,46,49,50,57,60,61,67,68",0.7096170716867736,"0,2,3,5,7,8,9,10,13,14,16,17,18,19,21,23,25,29,30,31,35,38,39,40,41,42,43,44,45,46,47,49,50,60,61,67,68",0.7043527088119091,
4,0.6967074307923379,"0,2,3,7,13,17,29,42,45,46,49,50",0.6959155200273343,"0,2,3,7,13,17,29,42,45,46,49,50",0.6998725824476983,"2,3,13,42",0.6954642198700198,"0,2,3,7,13,17,29,42,45,46,49,50",0.6964999323761594,"2,42,13,7,46,45,29,0,3,50,30,68,31,49,40,17,39,19,16,35,5,53,36,11,9,60,66,67,64,41,56",0.69592548564595,"2,42,13,7,46,45,29,0,3,50,30,68,31,49",0.7010826932796139,"0,2,3,5,7,9,10,11,12,13,14,16,17,19,20,22,23,24,28,29,30,31,35,36,38,39,40,41,42,44,45,46,47,48,49,50,52,53,54,56,60,64,66,67,68,69",0.7013567477915478,"0,2,3,5,7,8,9,10,11,13,14,16,17,19,23,24,29,30,31,35,38,39,40,42,44,45,46,49,50,60,68,69",0.696205946626994,
5,0.7095103900624837,"2,7,9,13,29,42,45,49",0.7092717247242462,"2,3,7,9,13,29,42,43,45,49,50",0.7063621965401999,"2,9,13,42",0.7092703125033099,"2,3,7,9,13,29,42,43,45,49,50",0.7095096839520155,"2,42,13,29,7,9,49,46,45,68,0,50,40,11,30,39,38,43,19,37,31,66,4,3,18,35,52",0.7092639575090964,"2,42,13,29,7,9,49,46,45,68,0,50",0.7132167639098467,"0,2,3,4,7,9,11,13,17,19,23,29,30,31,35,38,39,40,42,43,45,46,47,49,50,52,66,68",0.7144453961244421,"0,2,3,4,7,8,9,11,13,17,19,23,29,30,31,35,36,38,39,40,42,43,44,45,46,47,49,50,52,66,67,68",0.7126179822328484,
6,0.7122436054213078,"2,7,13,29,42,43,49",0.7110309928367147,"2,3,13,29,42,43,49",0.7122598631242781,"2,7,13,29,42,43,49",0.7111073333550103,"2,3,13,29,42,43,49",0.7160719410425005,"2,42,13,49,7,29,9,43,46,38,60,39,64,40,12,30,0,53,31,68,37,5,44,66,36,45,34,61,11,67,19,52",0.7137280043881661,"2,42,13,49,7,29,9,43,46,38,60",0.7165978423907589,"0,2,3,7,9,10,11,12,13,17,23,29,30,31,35,38,39,40,41,42,43,44,45,46,47,49,50,52,53,60,61,64,66,67,68",0.716209778089423,"0,2,3,4,5,7,8,9,10,11,12,13,14,16,17,23,26,29,30,31,32,35,38,39,40,42,43,44,45,46,47,48,49,50,52,53,60,61,64,66,68",0.71579202580875,
7,0.6995094277745796,"2,3,7,13,29,42,43,46",0.6990650663028487,"2,3,7,13,29,38,42,43,46",0.6994100498096557,"2,3,7,13,29,42,43,46",0.6992595631770567,"2,3,7,13,29,38,42,43,46,50",0.7038983846111802,"2,42,13,29,7,46,43,39,3,30,35,49,19,45,0,68,31,50,38,37,67,11,16,18,28,56,40,66,69,10",0.6988570824191153,"2,42,13,29,7,46,43,39,3,30,35",0.7076690685374332,"0,2,3,7,10,11,13,16,17,19,28,29,30,31,35,38,39,40,41,42,43,44,45,46,49,50,60,67,68,69",0.7106042677157194,"0,2,3,7,9,10,11,13,15,16,17,18,19,23,26,29,30,31,35,38,39,40,41,42,43,45,46,49,50,55,60,65,67,68,69",0.7022842025237744,
8,0.700084628964157,"2,7,13,29,42,45,46,49,68",0.7009934366635561,"2,3,7,13,29,42,45,46,49,68",0.7004869344323325,"2,7,13,29,42,49",0.702192935671391,"2,3,7,13,29,42,45,49,68",0.6982793758931782,"2,42,7,13,29,46,49,68,45,35,9,60,0,30,44,40,17,32,64,20,65,3,70,56,54,25,19,43",0.7005314388124818,"2,42,7,13,29,46,49,68,45,35,9,60",0.7047049606842655,"0,2,3,7,9,10,13,16,17,19,20,21,25,29,30,31,32,33,34,35,36,39,40,42,43,44,45,46,47,48,49,50,54,56,60,64,65,68,70",0.7075814977631251,"0,2,3,7,8,9,11,13,15,16,17,20,26,29,30,32,35,39,40,42,44,45,46,49,50,54,60,61,64,68,70",0.7034630765524787,
9,0.6941429350557689,"2,7,10,13,29,42,60",0.69449726057184,"2,3,7,10,13,29,38,42,60",0.6962054375064609,"2,9,13,42",0.6944131349965957,"2,3,7,10,13,29,38,42,60",0.6997280177376637,"2,42,13,10,7,39,29,60,38,9,30,49,46,40,68,44,35,11,31,0,34,3,18,23,52,37,36,67,19,16,4,55",0.6950013010947018,"2,42,13,10,7,39,29,60,38,9",0.7001429421850549,"0,2,3,4,7,9,10,11,13,14,23,29,30,31,34,35,38,39,40,42,43,44,46,47,49,52,60,68,69",0.7000217443224148,"0,2,3,4,6,7,8,9,10,11,13,14,15,16,17,18,19,23,29,30,31,34,35,36,38,39,40,42,43,44,46,47,49,51,52,55,60,63,65,66,67,68,69",0.7001714593292054,
10,0.7043438154959394,"2,3,7,13,29,42,45,49,60",0.7045673937177332,"2,3,7,13,29,42,45,49,50,60",0.705231097621423,"2,13,42",0.7045533321943499,"2,3,7,13,29,42,45,49,50,60",0.697377736811873,"2,42,13,7,29,49,60,68,45,0,50,46,30,3,31,35,12,40,39,53,56,18,16,34,9,66,32,52,47,43,48,1,5,6,61,67,69",0.7035043425499589,"2,42,13,7,29,49,60,68,45,0,50,46,30,3",0.7060656490342194,"0,2,3,4,5,6,7,9,10,11,12,13,15,16,18,19,28,29,30,31,32,34,35,38,39,40,41,42,43,44,45,46,47,48,49,50,52,53,56,60,61,63,66,67,68,69",0.7086986692877346,"0,1,2,3,5,6,7,9,10,11,12,13,16,17,18,19,23,29,30,31,32,35,38,39,40,42,45,46,47,49,50,52,53,56,60,63,68,69",0.6974058598586395,
11,0.6941455528369569,"2,3,7,9,10,13,29,31,38,42,49,50",0.6913556869057119,"2,3,7,9,13,19,29,31,38,42,49,50,60",0.6907918762862819,"2,3,7,9,10,13,19,29,31,38,42,49,50",0.691976448092761,"2,3,7,9,13,19,29,31,38,42,49,50",0.6916162357525697,"2,42,13,9,7,29,49,38,60,40,17,31,50,46,19,3,37,41,68,30,0,69,39,11,14,43,35,22,21,70,57,67,10",0.691248904591426,"2,42,13,9,7,29,49,38,60,40,17,31,50",0.6964435082403911,"0,2,3,4,5,7,9,10,11,13,14,17,19,22,29,30,31,32,34,35,36,38,39,40,41,42,43,44,45,46,48,49,50,53,54,57,60,67,68,69,70",0.6957095578001989,"0,2,3,4,5,7,8,9,10,11,12,13,14,17,18,19,22,24,29,30,31,35,38,39,40,41,42,43,45,46,47,48,49,50,51,53,57,60,68,69,70",,
12,0.7004678409751134,"2,3,7,9,13,29,42,45",0.7006242361581417,"2,3,9,13,29,42,45",0.6999643334062234,"2,7,9,13,29,42,45",0.7007657702604299,"2,3,9,13,29,42,45",0.7006886341746829,"2,42,13,9,7,29,46,45,40,17,30,39,38,43,68,49,37,28,44,22,51,31,0,3,53,18,10,52,35,60,32,66,19",0.6991289283674679,"2,42,13,9,7,29,46,45,40,17,30,39",0.7027599857616693,"0,2,3,6,7,9,10,13,17,18,22,28,29,30,32,35,38,39,40,42,43,44,45,46,47,49,50,52,53,60,68",0.7029128425921405,"0,2,3,6,7,9,10,13,17,18,22,28,29,30,32,35,38,39,40,42,43,44,45,46,47,48,49,50,52,53,60,68,69",0.6989406880114246,
13,0.6949655673834755,"2,3,7,9,13,14,17,29,42,45,49,68",0.6936836451094913,"2,3,7,9,13,17,29,31,38,42,45,49",0.6936032149391778,"2,3,7,9,13,14,17,29,42,45,49",0.6947607716194172,"2,3,7,9,13,17,29,31,38,42,45,49,50",0.6989353454812417,"2,42,13,7,9,29,49,45,68,14,35,50,0,31,38,30,46,11,67,17,39,40,19,6,37,52,60,41,44,3",0.6965557462573397,"2,42,13,7,9,29,49,45,68,14,35,50,0,31,38",0.6987199201792565,"0,2,3,6,7,9,10,11,13,14,17,21,28,29,30,31,35,38,39,40,41,42,43,44,45,46,49,50,60,67,68",0.6984796926221086,"0,2,3,7,9,10,11,13,14,17,21,29,30,31,35,38,39,41,42,45,46,49,50,60,68",0.6992726561514553,
14,0.6956095385094663,"2,3,13,29,42,45,46,47,49,60",0.6973611917472635,"2,3,9,13,29,42,45,46,47,49,60",0.6956591002421445,"2,3,13,29,42,45,46,47,49,60",0.6973484473017176,"2,3,9,13,29,42,45,46,47,49,60",0.6994208357524179,"2,42,13,46,49,60,45,29,3,39,7,9,67,0,64,43,53,30,35,11,52,34,16,31,68,36,47,19,50,28,4,55,5,6,40,17",0.698461462212719,"2,42,13,46,49,60,45,29,3,39,7,9,67",0.701406137158555,"0,1,2,3,4,5,6,7,9,11,13,16,17,19,23,25,28,29,30,31,33,34,35,36,38,39,40,41,42,43,44,45,46,47,49,50,52,53,54,55,56,60,61,64,67,68",0.7009303445248446,"0,1,2,3,4,5,6,7,8,9,11,13,14,16,17,19,23,28,29,30,31,32,35,39,40,41,42,45,46,47,49,50,52,53,55,60,64,67,68",0.697759101658194,
15,0.6928314260772505,"2,7,9,13,29,42,46",0.6955361201468505,"2,3,7,9,13,29,42",0.6935678772548277,"2,7,13,29,42",0.69557512333873,"2,3,7,9,13,29,42",0.6998030693384563,"2,42,13,7,29,9,46,35,49,60,67,44,39,12,40,31,0,38,6,30,68,19,37,3,53,45,52,4,28,43,16",0.6930399158665693,"2,42,13,7,29,9,46,35,49",0.6996470565709386,"0,2,3,4,6,7,9,10,12,13,15,16,19,21,28,29,30,31,35,36,38,39,40,41,42,43,44,45,46,47,48,49,52,53,60,62,64,67,68,69",0.6971012118646291,"0,2,3,6,7,9,10,12,13,29,30,31,35,39,40,42,44,45,46,49,60,67,68",0.6996924421033074,
16,0.6944551431510677,"2,3,7,9,13,38,39,42,45,49,60",0.6981899212250869,"2,3,7,9,13,29,38,42,45,49,60",0.6955621923133056,"2,3,7,9,13,38,42,45,49,60",0.6996589861423075,"2,3,9,13,29,38,42,45,49,60",0.6974694493587302,"2,42,13,9,7,49,38,60,29,39,46,45,43,40,17,30,14,0,31,44,68,35,52,64,18,19,37,51,67,48,50,6",0.6958711693785218,"2,42,13,9,7,49,38,60,29,39,46,45,43,40,17",0.7014548263427866,"0,2,3,6,7,9,13,14,16,17,24,27,29,30,31,35,38,39,40,42,43,44,45,46,48,49,50,52,60,64,68",0.7018136384185215,"0,2,3,4,6,7,9,10,11,12,13,14,15,16,17,19,21,22,23,24,27,29,30,31,32,35,38,39,40,41,42,43,44,45,46,48,49,50,52,58,60,61,64,68",0.6954995425857963,
17,0.6963377048969468,"2,3,7,9,13,29,42,46,49,50,60",0.6975610662394429,"2,3,7,9,13,29,31,42,49,50,60",0.69561347784051,"2,7,13,29,42,49,50",0.697457452107047,"2,3,7,9,13,29,31,42,49,50,60",0.6945105232656602,"2,42,13,29,7,9,49,46,67,60,35,31,68,50,40,66,16,30,36,0,17,43,19,39,48,34,3,12,4,37,38,45,64,47",0.6936144396654907,"2,42,13,29,7,9,49,46,67,60,35,31,68,50,40",0.6983628252501209,"0,2,3,4,6,7,9,10,11,12,13,14,15,16,17,19,20,23,28,29,30,31,34,35,36,37,39,40,41,42,43,44,45,46,47,48,49,50,52,53,54,55,60,64,66,67,68",0.6991845925070547,"0,2,3,5,6,7,9,10,12,13,15,16,17,19,20,23,29,30,31,35,36,39,40,41,42,43,44,45,46,48,49,50,60,64,65,66,67,68",,
18,0.6956212670195601,"2,3,7,9,13,29,42,45,49,50",0.6944950038214397,"2,3,9,13,29,31,42,45,49,50",0.6898395703003368,"2,9,13,29,42,45,46",0.6945010190505846,"2,3,9,13,29,31,42,45,49,50",0.6937271775129504,"2,42,13,29,9,7,46,45,49,39,43,30,38,60,35,53,3,44,31,0,37,68,4,19,67,64,50,41,40,17,56",0.6925687151470546,"2,42,13,29,9,7,46,45,49,39,43,30,38,60",0.6979236844340023,"0,2,3,4,7,9,13,17,19,23,29,30,31,35,38,39,40,41,42,43,44,45,46,47,49,50,52,53,57,60,64,67,68",0.6975634783593285,"0,2,3,4,5,7,8,9,10,11,13,14,17,19,21,23,24,26,29,30,31,32,34,35,36,38,39,40,41,42,43,44,45,46,49,50,51,52,53,56,57,60,62,64,67,68",0.6952302771251451,
19,0.7003444389973705,"2,7,10,13,29,42,45,46,50",0.7047070499991864,"2,3,7,13,17,29,42,45,50",0.702739382980936,"2,7,13,29,42,45,50",0.7042482931912284,"2,3,7,13,29,38,42,43,45,50",0.7065427846432131,"2,42,13,7,29,46,9,45,35,50,39,49,17,0,38,68,10,23,60,30,40,43,31,37,3,19,16,63,64,41,5,53,66",0.7031288133938596,"2,42,13,7,29,46,9,45,35,50,39,49",0.7086388469747164,"0,2,3,5,6,7,9,10,11,13,16,17,19,23,27,29,30,31,34,35,36,38,39,40,41,42,43,45,46,48,49,50,52,53,55,60,63,64,65,66,68",0.7085765947016242,"0,2,3,6,7,8,9,10,13,16,17,23,29,30,31,34,35,38,39,40,41,42,43,45,46,49,50,53,54,60,63,64,65,68",,
20,0.6959376604420456,"2,3,7,13,29,42,43,45,49,50",0.6957601576168513,"2,3,7,13,29,31,42,43,45,49,50",0.6958980582180979,"2,3,7,13,29,42,43,45,49,50",0.6955759365572373,"2,3,7,13,29,31,42,43,45,49,50",0.7015088447324092,"2,42,13,7,49,29,43,45,9,60,38,46,40,68,10,44,35,39,30,3,31,41,37,0,58,36,69,64,47,20,19,67,34,21",0.6961066770763941,"2,42,13,7,49,29,43,45,9,60,38,46",0.7034387459672914,"0,2,3,4,5,7,9,10,13,16,17,19,20,29,30,31,35,38,39,40,41,42,43,44,45,46,47,49,50,52,53,54,58,60,61,63,64,66,67,68,69",0.7046982381253438,"0,2,3,4,5,7,9,10,11,13,14,17,23,26,29,30,31,35,38,39,40,41,42,43,44,45,46,47,49,50,52,53,58,60,61,68,69",0.698322987252327,
21,0.7085571882592757,"2,7,9,13,29,42,43,49",0.7098514123060435,"2,3,7,9,13,29,42,43,49",0.706410307296702,"2,7,9,13,29,42",0.7095296282330794,"2,3,7,9,13,29,42,43,49",0.6998924078804494,"2,42,13,29,7,9,46,49,35,43,39,45,0,11,19,68,30,40,17,34,31,63,16,60,66,47,48,52,5,64,18",0.7081964215343005,"2,42,13,29,7,9,46,49,35,43,39",0.7075698640001588,"0,2,3,5,7,9,10,11,13,16,17,18,19,23,28,29,30,31,34,35,38,39,40,41,42,43,44,45,46,47,48,49,50,52,60,61,63,64,66,68,69",0.7084487456091358,"0,1,2,3,4,5,7,9,10,11,13,14,16,17,18,19,23,24,26,27,28,29,30,31,34,35,38,39,40,41,42,43,45,46,47,48,49,50,60,63,64,65,68",0.7034086430918488,
22,0.7004930115225624,"2,3,7,10,13,29,42,46,49",0.7002455814535521,"2,3,7,10,13,29,42,49",0.7032122537608659,"2,13,29,42",0.7036783181580964,"2,3,13,29,42",0.703125866538496,"2,42,13,29,7,46,49,9,10,3,40,43,30,39,45,0,31,35,17,63,68,16,19,50,47,48,60,64",0.7059862434569678,"2,42,13,29,7,46,49,9",0.7058760375354258,"0,2,3,7,9,10,12,13,16,17,19,21,29,30,31,35,39,40,42,43,45,46,47,48,49,50,57,60,63,68",0.7060132616828942,"0,2,3,5,7,8,9,10,13,14,17,19,21,23,27,29,30,31,34,35,39,40,41,42,43,45,46,47,49,52,55,60,63,68",0.7065493601657497,
23,0.6927894565250735,"2,7,9,13,29,41,42,43,45,49",0.6930519875668723,"2,3,7,9,13,29,41,42,43,45,49",0.6946892395802642,"2,7,9,13,29,42,45,49",0.6934133244491307,"2,3,7,9,13,29,41,42,43,45,49",0.6946842457832735,"2,42,13,29,7,9,45,0,46,44,49,67,68,30,41,43,39,66,40,10,52,38,12,35,53,3,37,31,20,5,47",0.6928015843177653,"2,42,13,29,7,9,45,0,46,44,49,67",0.6981827572750705,"0,2,3,7,9,10,12,13,20,23,29,30,35,38,39,40,41,42,43,44,45,46,47,49,52,53,66,67,68",0.6993513057709031,"0,2,3,7,9,10,12,13,17,20,29,30,35,38,39,40,41,42,43,44,45,46,47,49,52,53,65,67,68",,
24,0.6912126251217657,"2,7,9,13,29,42,45,46,49",0.6928509278092568,"2,3,7,9,13,29,42,45,49",0.697799923250685,"2,3,13,29,42,49",0.6937853436921481,"2,3,7,9,13,29,42,45,49",0.6947415473842681,"2,42,13,7,29,49,9,46,45,68,30,0,43,38,52,40,60,16,37,36,19,39,3,31,63,18,64,6,70,51,67,47",0.6927103612981036,"2,42,13,7,29,49,9,46,45,68,30",0.6989023161144042,"0,2,3,6,7,9,13,16,19,28,29,30,34,35,38,39,40,42,43,45,46,47,49,50,52,53,58,60,63,64,65,67,68",0.7005560811181223,"0,2,3,5,6,7,8,9,13,16,19,29,30,31,35,38,39,40,41,42,43,45,46,47,49,50,52,53,60,63,64,67,68",0.6943451498228159,
25,0.7040612133100073,"2,7,9,13,29,42,43,68",0.7048104755341144,"2,3,7,9,13,29,42,43,68",0.70385622647511,"2,7,13,29,42",0.7050034458993797,"2,3,7,9,13,29,42,43,68",0.7093244270087826,"2,42,13,7,29,9,68,46,49,43,39,35,40,45,11,30,31,17,0,28,66,36,34",0.7055653925674601,"2,42,13,7,29,9,68,46,49,43,39,35",0.7103253282440051,"0,1,2,3,7,9,10,11,13,17,18,23,28,29,30,31,35,38,39,40,42,43,45,46,47,49,50,55,60,66,68",0.7100284507589815,"2,3,7,9,10,11,13,17,24,29,30,31,35,39,40,42,43,45,46,47,49,50,60,64,68",0.7082797010019615,
26,0.6976965315287114,"2,7,9,13,42,49,50,60",0.7018261552559235,"2,3,7,9,13,29,42,49,50,60",0.6986456086330444,"2,9,13,42",0.7030626590095448,"2,3,7,9,13,29,42,45,49,50,60",0.698618929179212,"2,42,13,7,9,49,60,46,29,50,68,45,0,30,66,34,19,40,17,39,35,36,31,3,41,70,12,67,52",0.70132671588018,"2,42,13,7,9,49,60,46,29",0.7053272110508432,"0,2,3,7,9,10,12,13,17,19,29,30,31,34,35,36,39,40,41,42,45,46,47,49,50,52,60,66,68,70",0.7060706784976408,"0,2,3,7,8,9,10,11,13,14,17,19,20,29,30,31,34,35,36,39,40,41,42,45,46,49,50,52,53,60,61,66,68,70",0.7016909793565058,
27,0.6963674150500512,"2,7,9,13,29,42,43,50,60",0.6983012494507967,"2,3,7,9,13,29,42,43,45,50,60",0.6958499750507325,"2,9,13,42,50,60",0.6976624346368231,"2,3,7,9,13,29,42,43,45,50,60",0.6984730196563318,"2,42,13,7,29,9,50,46,40,45,60,49,69,0,38,17,37,31,30,43,39,28,5,47,68,53,41,22,64,56,35,51,12,48,19,67,70",0.6980478529079205,"2,42,13,7,29,9,50,46,40,45,60,49,69",0.7025827282928951,"0,2,3,7,9,10,12,13,17,22,28,29,30,31,35,36,38,39,40,41,42,43,44,45,46,47,49,50,53,60,68,69",0.7030646785803264,"0,2,3,7,9,10,11,13,17,22,28,29,30,31,35,36,38,39,40,41,42,43,44,45,46,47,49,50,53,60,69",,
28,0.7002089415637627,"2,3,7,9,13,29,42,49",0.7001351557483761,"2,3,7,9,13,29,42,49",0.7002295164545915,"2,3,7,9,13,29,42,49",0.7004725130100711,"2,3,7,9,13,29,42,49",0.7033306491378056,"2,42,13,7,9,29,49,67,46,38,30,68,40,10,50,31,0,14,19,35,11,25,45,16,53,5,43,69,28,18,60",0.6987559285838445,"2,42,13,7,9,29,49,67,46",0.7056059482718865,"0,2,3,5,7,9,10,11,13,14,16,17,18,19,23,24,25,28,29,30,31,35,38,39,40,41,42,43,44,45,46,47,49,50,52,53,60,65,66,67,68,69",0.7040670883336821,"0,2,3,5,6,7,9,10,11,13,14,16,17,19,24,28,29,30,31,35,38,40,42,43,44,45,46,47,49,50,53,60,63,65,66,67,68,69",0.7067680748642234,
29,0.6935302897222658,"2,3,7,10,13,29,42,46,49",0.6934168885971295,"2,3,7,13,29,42,46,49",0.6936038948003823,"2,7,13,42",0.6965364760706018,"2,3,7,13,29,42,46,49,50",0.6979113766685285,"2,42,13,7,29,39,46,49,9,30,38,10,3,50,0,31,37,68,40,18,19,36,45,69,28,64,63,47,67,43,52",0.6951087488615866,"2,42,13,7,29,39,46,49,9,30",0.7008915018887274,"0,2,3,4,7,9,10,13,16,18,19,23,24,28,29,30,31,33,34,35,36,38,39,40,41,42,43,44,45,46,47,49,50,52,54,60,63,64,67,68,69",0.7007175262495431,"0,2,3,4,6,7,9,10,13,14,16,18,19,21,25,28,29,30,31,32,34,35,38,39,40,41,42,43,45,46,47,48,49,50,51,52,57,60,63,64,68,69",0.6966160681646415,
30,0.703459986062422,"2,3,7,9,13,29,42,49",0.7033743796185915,"2,3,9,13,29,42,49",0.7034125841472431,"2,3,7,9,13,29,42,49",0.703011436596401,"2,3,9,13,29,38,42,49",0.7068184471274086,"2,42,13,29,3,49,7,9,30,46,19,45,67,50,0,31,68,38,37,6,39,43,60,40,66,56,41,36,12,53,16,34,70,28,5",0.7026265613447994,"2,42,13,29,3,49,7,9,30",0.7058951710183275,"0,2,3,6,7,9,10,13,16,17,19,21,28,29,30,31,35,38,39,40,41,42,43,45,46,47,49,50,60,66,67,68",0.708009154937051,"0,2,3,5,6,7,8,9,10,13,14,16,17,19,21,23,24,28,29,30,31,35,38,40,41,42,43,45,46,49,50,52,57,60,67,68",,
31,0.6985243175834834,"2,3,7,13,29,42,45,49",0.6970644707931669,"2,3,7,13,29,42,45,49,65",0.6981128740813216,"2,3,7,13,29,42,49",0.6986855016358767,"2,3,7,13,29,42,45,49",0.7026783416706021,"2,42,13,7,29,49,39,35,45,17,9,60,68,23,0,30,3,50,34,22,41,40,65,46,19,31,6,27,28",0.6992666125616105,"2,42,13,7,29,49,39,35,45,17",0.7045927557665715,"0,2,3,6,7,9,10,13,17,19,22,23,28,29,30,31,34,35,38,39,40,41,42,43,45,46,49,50,60,65,68",0.7037451255963103,"0,2,3,7,9,10,13,17,19,23,27,29,30,35,38,39,40,41,42,45,46,49,50,60,65,68",0.7057698235176015,
32,0.6953211782755185,"2,7,9,13,29,40,42,49",0.6938039789843473,"0,2,3,7,9,13,29,40,42,49",0.698922668146815,"2,3,13,29,42",0.6987768244445373,"2,3,9,13,29,42,49,50",0.6929968827678586,"2,42,13,7,29,9,40,49,17,45,0,68,44,46,30,69,25,38,52,16,28,47,43,37,36,31,5,60,34,11",0.6946910768433476,"2,42,13,7,29,9,40,49,17,45,0,68,44,46",0.6986550520329267,"0,2,3,7,9,10,11,13,16,17,28,29,30,31,38,39,40,41,42,43,44,45,46,47,49,50,52,60,68,69",0.6999131309598569,"0,2,3,5,6,7,8,9,10,13,16,17,19,21,22,23,24,27,28,29,30,31,32,38,39,40,42,43,44,45,46,47,49,50,53,54,57,60,62,64,65,67,68,69",0.6946294826584051,
33,0.7013969115663766,"2,3,7,9,10,13,29,42,49,60",0.7016727534350489,"2,3,7,9,13,29,31,38,42,49,60",0.7017203859226804,"2,3,7,9,10,13,29,42,49,60",0.701326529233906,"2,3,7,9,13,29,31,38,42,49,60",0.7055601331719042,"2,42,13,7,9,29,39,11,38,60,49,31,37,68,0,50,64,30,3,19,17,40,53,5,46",0.7029634516633336,"2,42,13,7,9,29,39,11,38,60,49,31,37,68,0",0.7069208582663339,"0,2,3,7,9,10,11,13,14,17,19,22,29,30,31,34,35,36,38,39,40,42,46,49,50,53,60,64,68",0.7070019045885726,"0,2,3,4,5,6,7,8,9,10,11,13,14,17,19,21,23,24,27,29,30,31,32,34,35,36,38,39,40,42,46,47,48,49,50,52,53,54,60,62,63,67,68",0.7054762431190607,
34,0.6993245437422875,"2,3,7,10,13,17,29,42,49",0.7018356201518647,"2,3,7,13,17,29,42,45,49",0.6993019532319961,"2,3,7,10,13,17,29,42,49",0.7016990181599465,"2,3,7,13,17,29,38,42,45,49",0.7055835269998956,"2,42,13,7,10,49,9,29,38,40,17,68,37,31,0,3,30,27,39,19,46,52,14,45,36,34,41,60,4,43",0.7028754895787153,"2,42,13,7,10,49,9,29,38,40,17,68,37,31,0,3",0.7059485049317907,"0,2,3,7,9,10,13,14,17,19,23,27,29,30,31,34,35,36,38,39,40,41,42,43,44,45,46,49,50,52,60,67,68",0.7081680225679198,"0,1,2,3,4,7,8,9,10,13,14,17,19,23,24,25,26,27,29,30,31,34,35,36,38,39,40,41,42,43,44,45,46,49,50,52,53,60,61,68",0.7052891444126609,
