simulation,HarderLASSO_QUT_c_index,HarderLASSO_QUT_features,LASSO_QUT_c_index,LASSO_QUT_features,HarderLASSO_QUT_ANN_c_index,HarderLASSO_QUT_ANN_features,LASSO_QUT_ANN_c_index,LASSO_QUT_ANN_features,AIC_c_index,AIC_features,BIC_c_index,BIC_features,LASSO_CV_c_index,LASSO_CV_features,LassoNet_c_index,LassoNet_features,CoxPH_c_index,CoxPH_features
30,0.793883390453007,"0,2,3,4,7",0.7939307677524743,"0,2,3,4,7",0.7942984422877764,"0,3,4,7",0.7939180893202225,"0,2,3,4,7",0.7929772161899576,"0,4,7,2,6",0.7930032403403692,"0,4,7,2",0.793074639932524,"0,1,2,3,4,6,7",0.792827744146568,"0,1,2,3,4,5,6,7",0.7929418500368342,
31,0.7884255144732973,"0,2,3,4,7",0.7883766238550052,"0,2,3,4,7",0.7865244731031277,"0,3,4,7",0.7883588758908306,"0,2,3,4,7",0.7873438932603948,"0,4,7,2,6",0.7878106982049107,"0,4,7,2",0.7869587959245317,"0,2,3,4,7",0.7836804455609663,"0,1,2,3,4,5,6,7",0.7873947930821784,
32,0.788072148350677,"0,2,3,4,7",0.7882462371845652,"0,2,3,4,7",0.7886733621142211,"0,3,4,7",0.7861369282902452,"0,1,2,3,4,7",0.787915603352762,"0,3,7,4,2,6",0.787915603352762,"0,3,7,4,2,6",0.7887880718109692,"0,1,2,3,4,6,7",0.7891247785090708,"0,1,2,3,4,5,6,7",0.787829908461662,
33,0.7923194708316963,"0,1,2,3,4,7",0.7921674264401161,"0,1,2,3,4,7",0.7937649016959004,"0,1,2,3,4,7",0.7907929720507425,"0,1,2,3,4,7",0.7939549571853758,"0,4,7,2,1,6",0.7940753817256097,"0,4,7,2",0.7941594770749351,"0,1,2,3,4,6,7",0.7955460411946115,"0,1,2,3,4,5,6,7",0.7941406397166861,
34,0.7906925709683914,"0,1,2,3,4,7",0.7905549963089725,"0,1,2,3,4,7",0.7941621367693443,"0,2,3,4,7",0.7881773035366754,"0,1,2,3,4,7",0.7926380779813436,"0,4,7,2,3,6",0.7924310448963157,"0,4,7,2",0.7925890879806724,"0,1,2,3,4,5,6,7",0.7901402590430172,"0,1,2,3,4,5,6,7",0.7925266760620092,
35,0.7932114655267641,"0,2,3,4,7",0.7927548796775781,"0,2,3,4,7",0.794708424410606,"0,2,3,4,7",0.7927180582381276,"0,2,3,4,7",0.7937467153602309,"0,4,7,2,5",0.7943753577537583,"0,4,7,2",0.7940684008448846,"0,2,3,4,5,6,7",0.7939505722386431,"0,1,2,3,4,5,6,7",0.5618369211920774,
36,0.7999667955792599,"0,2,3,4,7",0.7998175095747223,"0,2,3,4,7",0.7993522460179799,"0,2,3,4,7",0.8000079663832018,"0,2,3,4,7",0.7983293356371132,"0,3,7,4,6,2",0.7965017536084703,"0,3,7,4,6",0.7983373689647116,"0,1,2,3,4,6,7",0.7982583745766604,"0,1,2,3,4,5,6,7",0.7981666607532449,
37,0.8007899020988268,"0,1,2,3,4,7",0.8004842771835821,"0,1,2,3,4,7",0.8043042512897979,"0,1,2,3,4,7",0.7966585683935261,"0,1,2,3,4,7",0.8047407619303351,"0,3,7,2,4,1",0.8050140027486002,"0,3,7,2,4",0.8047900127444915,"0,1,2,3,4,6,7",0.8041045493584238,"0,1,2,3,4,5,6,7",0.6293565887131977,
38,0.7939548876816402,"0,1,2,3,4,7",0.7938443051327728,"0,1,2,3,4,7",0.7950546813949217,"0,1,2,3,4,7",0.7935732103387311,"0,1,2,3,4,7",0.7951022654007981,"0,4,7,2,6,1,3",0.7946773603342407,"0,4,7,2",0.79522022011959,"0,1,2,3,4,6,7",0.7964828717684763,"0,1,2,3,4,5,6,7",0.7949876616683355,
39,0.7975283967799903,"0,1,2,3,4,7",0.7974493633454987,"0,1,2,3,4,7",0.7937344570369562,"0,1,3,4,7",0.794818152774308,"0,1,2,3,4,7",0.7980039369366775,"0,4,7,2,1,6,3",0.7977494224866196,"0,4,7,2",0.7977916183033397,"0,1,2,3,4,6,7",0.7979242337273172,"0,1,2,3,4,5,6,7",0.7979423176487688,
40,0.8155552887002118,"0,2,3,4,7",0.8152379693709698,"0,2,3,4,7",0.8167048165451506,"0,3,4,7",0.8149297067244863,"0,2,3,4,7",0.8165632639479623,"0,4,7,2",0.8165632639479623,"0,4,7,2",0.8160470330307283,"0,2,3,4,6,7",0.8166206229387661,"0,1,2,3,4,5,6,7",0.560908875012411,
41,0.7859773518293843,"0,1,2,3,4,7",0.7856797757585491,"0,1,2,3,4,7",0.7827127871339173,"0,1,2,3,4,7",0.7884585019710197,"0,1,2,3,4,7",0.788382927095887,"0,4,7,2,1,6,3",0.788015511743121,"0,4,7,2,1",0.78797806169339,"0,1,2,3,4,5,6,7",0.7912088876053156,"0,1,2,3,4,5,6,7",0.7880259707660189,
42,0.793230286552053,"0,2,3,4,7",0.7930485339743185,"0,2,3,4,7",0.7886291295057537,"0,2,3,4,7",0.7928966263770608,"0,2,3,4,7",0.7925981765722939,"0,4,7,2",0.7925981765722939,"0,4,7,2",0.7930029281614553,"0,2,3,4,5,6,7",0.7947490271877712,"0,1,2,3,4,5,6,7",0.7927564555698782,
