simulation,HarderLASSO_QUT_c_index,HarderLASSO_QUT_features,LASSO_QUT_c_index,LASSO_QUT_features,HarderLASSO_QUT_ANN_c_index,HarderLASSO_QUT_ANN_features,LASSO_QUT_ANN_c_index,LASSO_QUT_ANN_features,AIC_c_index,AIC_features,BIC_c_index,BIC_features,LASSO_CV_c_index,LASSO_CV_features,LassoNet_c_index,LassoNet_features,CoxPH_c_index,CoxPH_features
10,0.7894736842105263,"6,7,9,10,16",0.8016917293233082,"1,4,6,7,9,10,15,16",0.7984022556390977,"1,6,7,16",0.8002819548872181,"1,4,6,7,9,10,15,16",0.793703007518797,"7,16,9,10,6,2,15,8",0.7894736842105263,"7,16,9,10,6",0.8021616541353384,"1,2,4,6,7,8,9,10,12,15,16",0.806390977443609,"1,2,4,6,7,8,9,10,12,15,16",0.7988721804511278,
11,0.8519204072188802,"3,7,9,10,15,16",0.8574733919481722,"1,3,4,7,9,10,12,15,16",0.8287829708468302,"3,7,9,10",0.8528459046737622,"3,7,9,10,15,16",0.8533086534012031,"7,3,1,10",0.8533086534012031,"7,3,1,10",0.8597871355853771,"1,3,4,7,8,9,10,12,13,15,16",0.8486811661267931,"1,2,3,4,7,8,9,10,11,12,14,15,16",,
12,0.835990888382688,"7,9,10,16",0.8287015945330296,"4,7,9,10,16",0.8159453302961276,"7,9,10",0.8287015945330296,"4,7,9,10,16",0.8510250569476082,"7,16,10,9,15",0.835990888382688,"7,16,10,9",0.8373576309794989,"4,5,7,9,10,12,15,16",0.8519362186788155,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",0.8478359908883827,
13,0.8511038046031001,"1,6,7,10,16",0.8586190699859089,"1,3,6,7,9,10,15,16",0.818694222639737,"1,7,16",0.8356035697510569,"1,3,6,7,9,10,15,16",0.8590887740723344,"7,16,1,10,6,12,9,13,3",0.8529826209488023,"7,16,1,10,6,12",0.8543917332080789,"0,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16",0.8675434476279944,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",0.8421794269610146,
14,0.7411820781696854,"7,9,16",0.7926596758817922,"1,3,7,9,10,15,16",0.7426120114394662,"7,9,16",0.7783603431839847,"3,7,9,10,15,16",0.7902764537654909,"7,9,16,1,15,12",0.7764537654909438,"7,9,16,1",0.7507149666348903,"3,7,9,10,16",0.8064823641563393,"1,3,4,5,6,7,9,10,12,13,15,16",0.7974261201143946,
15,0.8327049952874647,"1,7,9,10,16",0.8317624882186616,"1,3,7,9,10,15,16",0.8060791705937794,"7,9,10",0.8378887841658812,"1,3,7,9,10,15,16",0.8261074458058435,"7,10,16,1,9,13,0,15,12",0.8312912346842601,"7,10,16,1,9",0.8388312912346843,"1,3,4,6,7,9,10,15,16",0.8378887841658812,"1,3,4,6,7,9,10,15,16",0.8317624882186616,
16,0.8328598484848485,"6,7,9,10",0.8517992424242424,"3,6,7,9,10,15,16",0.8278882575757576,"1,3,7,10",0.826467803030303,"2,3,6,7,9,10,15,16",0.8125,"7,10,9,6,2,15",0.8091856060606061,"7,10,9,6,2",0.8418560606060606,"1,2,5,6,7,8,9,10,11,12,13,15,16",0.8177083333333334,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",0.8394886363636364,
17,0.8157058556513844,"1,6,7,10,16",0.8202451202905129,"1,3,6,7,10,15,16",0.8145710394916024,"6,7",0.8179754879709487,"1,3,6,7,10,15,16",0.82296867907399,"7,16,6,1,10,15,8",0.8161597821152973,"7,16,6,1,10",0.8329550612800726,"1,2,3,5,6,7,8,9,10,11,12,15,16",0.8334089877439855,"1,3,5,6,7,9,10,12,15,16",0.8261461643213799,
18,0.8412627834593153,"1,3,6,7,9,10,16",0.8341485104490884,"1,3,6,7,9,10,12,16",0.7458870609159627,"1,3,6,7,9",0.8448199199644286,"1,3,6,7,9,10,16",0.7963539350822588,"7,9,1,6,12,16,8,3,13",0.8145842596709649,"7,9,1,6,12,16",0.8430413517118719,"1,3,6,7,9,10,12,15,16",0.8394842152067585,"1,3,6,7,8,9,10,12,15,16",0.8074699866607381,
19,0.8000896458987001,"1,3,7,16",0.8323621694307486,"1,3,6,7,9,10,15,16",0.7830569251456746,7,0.8296727924697445,"1,3,6,7,9,10,15,16",0.8296727924697445,"7,16,1,9,10,15",0.8036754818467056,"7,16,1,9",0.834603316898252,"1,3,6,7,9,10,15,16",0.8099506947557149,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",0.813984760197221,
20,0.8493723849372385,"3,7,9,10,15",0.8651789865178987,"3,6,7,9,10,15,16",0.8503021850302185,"7,9,10,16",0.8486750348675035,"3,6,7,9,10,15,16",0.8526266852626685,"7,3,16,9,10,15,12,11,1",0.8475127847512784,"7,3,16,9,10",0.8763365876336587,"1,2,3,6,7,9,10,11,12,15,16",0.8707577870757787,"0,1,2,3,5,6,7,8,9,10,11,12,13,15,16",0.8465829846582985,
21,0.8220008661758337,"3,7,9,10",0.8393243828497184,"3,7,9,10,16",0.8172368990905153,"3,7,9,10",0.8388912949328714,"3,7,9,10,16",0.8540493720225206,"7,9,10,1,5,12",0.855348635773062,"7,9,10,1,5",0.8544824599393677,"1,3,5,7,8,9,10,12,16",0.855348635773062,"1,3,4,5,7,8,9,10,11,12,14,16",,
22,0.7889400921658987,"6,7,9,10,16",0.7972350230414746,"1,6,7,9,10,15,16",0.7898617511520737,"1,7,9,10,16",0.7864055299539171,"1,6,7,9,10,15,16",0.7986175115207373,"7,9,16,10,6,15,2,8",0.7705069124423963,"7,9,16,10",0.7829493087557604,"6,7,9,10,15,16",0.7829493087557604,"6,7,9,10,15,16",0.7889400921658987,
23,0.7694986072423399,"3,6,7,16",0.8212627669452182,"1,3,6,7,9,10,15,16",0.7729805013927576,"3,7",0.8266016713091922,"1,3,6,7,9,10,15,16",0.8149953574744662,"7,16,6,2,9",0.8149953574744662,"7,16,6,2,9",0.7952646239554317,"1,3,6,7,9,10,15,16",0.8087279480037141,"1,3,6,7,9,10,15,16",0.8175487465181058,
24,0.8258510113468179,"1,6,7,9,10",0.8450912678835718,"1,3,6,7,9,10,16",0.8179575727676369,"1,6,7",0.844597927972373,"1,3,6,7,9,10,16",0.8455846077947706,"7,6,1,10,9,16,12",0.8258510113468179,"7,6,1,10,9",0.8544647261963493,"0,1,2,6,7,8,9,10,12,13,15,16",0.8490379871731623,"1,6,7,9,10,12,15,16",0.8396645288603848,
25,0.8163265306122449,"1,3,7,9,10,16",0.8142857142857143,"1,3,6,7,9,10,15,16",0.7765306122448979,"3,7,10,16",0.8158163265306122,"1,3,7,9,10,15,16",0.8040816326530612,"7,3,16,10,1,12,9,2,15,5,0",0.801530612244898,"7,3,16,10,1,12,9,2",0.8107142857142857,"1,2,3,4,5,7,9,10,12,15,16",0.8112244897959183,"0,1,2,3,4,5,7,8,9,10,11,12,14,15,16",0.8030612244897959,
26,0.7666509211147851,"1,3,7,9,10",0.783656117146906,"1,3,6,7,9,10,15,16",0.7614548889938593,"1,3,7,10",0.7817666509211147,"1,3,6,7,9,10,15,16",0.7567312234293812,"7,3,1,10,9,2,13,16,5",0.764289088332546,"7,3,1,10,9,2,13,16",0.7709022201228153,"0,1,2,3,5,6,7,8,9,10,12,13,15,16",0.7874350495984884,"0,1,2,3,5,7,8,9,10,11,12,13,14,15,16",0.764289088332546,
27,0.8053932584269663,"6,7,9,10,15,16",0.7959550561797752,"1,6,7,9,10,15,16",0.7453932584269662,"7,15",0.8053932584269663,"6,7,9,10,15,16",0.7968539325842696,"7,15,9,10,16,6,1",0.7982022471910112,"7,15,9,10,16",0.7968539325842696,"1,6,7,9,10,15,16",0.7964044943820224,"0,1,3,6,7,8,9,10,11,12,15,16",0.7955056179775281,
28,0.8372093023255814,"7,9,10,15,16",0.8903027643703378,"1,3,6,7,9,10,15,16",0.8367705133830627,"7,9,10,15,16",0.8554190434401053,"3,6,7,9,10,15,16",0.8657305835892936,"7,9,16,10,1,12,15,11",0.8775778850372971,"7,9,16,10,1",0.8723124177270732,"0,1,2,3,5,6,7,9,10,11,12,13,15,16",0.8845985081175954,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",0.8595875383940325,
29,0.7592319054652881,"7,9,10,15,16",0.7740029542097489,"3,6,7,9,10,15,16",0.7429837518463811,"7,9,15",0.7740029542097489,"3,6,7,9,10,15,16",0.7749876907927129,"7,16,9,15,10,6",0.7597242737567701,"7,16,9,15,10",0.7863121614967996,"3,6,7,9,10,12,15,16",0.7838503200393895,"3,6,7,9,10,15,16",0.7922205809945839,
30,0.776981852913085,"7,9,10,16",0.7870105062082139,"3,6,7,9,10,16",0.7872492836676218,"7,9,10,16",0.792502387774594,"3,7,9,10,16",0.7803247373447947,"7,16,10,9,13,2,6",0.776981852913085,"7,16,10,9",0.7941738299904489,"3,7,9,10,16",0.7975167144221585,"3,7,9,10,16",0.7879656160458453,
31,0.8175149014213663,"1,3,7,9,10",0.8294360385144429,"1,3,6,7,9,10,15,16",0.8026134800550206,"1,3,7",0.8257679963319579,"1,3,6,7,9,10,16",0.8257679963319579,"7,3,1,10,9,5,2,16",0.8239339752407153,"7,3,1,10,9,5,2",0.8340210912425493,"1,2,3,4,5,7,9,10,12,15,16",0.8422741861531408,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,15,16",0.6391563502980284,
32,0.8160569105691057,"1,6,7,10,16",0.8434959349593496,"1,6,7,9,10,15,16",0.8114837398373984,"1,7,16",0.8429878048780488,"1,6,7,9,10,15,16",0.8384146341463414,"7,16,1,6,10,12,15",0.8160569105691057,"7,16,1,6,10",0.8445121951219512,"1,6,7,9,10,15,16",0.8546747967479674,"1,2,3,5,6,7,9,10,12,13,15,16",0.8414634146341463,
33,0.8393186003683242,"6,7,9,10,16",0.8383977900552486,"6,7,9,10,16",0.7951197053406999,"6,7,10",0.8103130755064457,"6,7,10,16",0.8310313075506446,"7,6,10,16,9,2,12",0.8383977900552486,"7,6,10,16,9",0.8494475138121547,"1,2,6,7,9,10,12,15,16",0.8388581952117864,"1,2,3,5,6,7,9,10,12,15,16",,
34,0.7916861279775805,"1,3,4,6,7,9,10",0.7949556282111163,"1,3,4,6,7,9,10,16",0.7631947687996263,"7,9,10",0.8000934142923868,"1,3,4,6,7,9,10,16",0.796823914058851,"7,10,9,1,4,3,13,2,8,16",0.7907519850537132,"7,10,9,1,4,3,13",0.7958897711349836,"1,3,4,6,7,9,10,16",0.8005604857543204,"1,2,3,4,6,7,8,9,10,12,13,15,16",,
35,0.7630143777887952,"6,7,9,10,15,16",0.7803668815071889,"1,3,6,7,9,10,15,16",0.7461576598909271,"7,9,16",0.7875557759048091,"1,3,6,7,9,10,15,16",0.7744174516608825,"7,16,9,15,6,1,12",0.7372335151214675,"7,16,9,15",0.7649975210708974,"0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16",0.782350024789291,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",0.7649975210708974,
36,0.838755980861244,"1,6,7,9,10,15,16",0.8397129186602871,"1,3,6,7,9,10,15,16",0.8291866028708134,"1,6,7,9,10,15",0.8430622009569378,"1,3,6,7,9,10,15,16",0.8239234449760765,"7,16,10,15,9,1,12,5,2,6",0.8430622009569378,"7,16,10,15,9,1",0.8339712918660287,"0,1,2,3,4,5,6,7,9,10,12,13,15,16",0.8311004784688996,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",0.8200956937799043,
37,0.8034034930586654,"3,6,7,9,16",0.8231079265562025,"1,3,6,7,9,10,15,16",0.793999104343932,"3,7,9,16",0.8235557545902373,"1,3,6,7,9,10,15,16",0.80653828929691,"7,3,16,9,15,8,2,14,6",0.7926556202418271,"7,3,16,9,15",0.8280340349305867,"1,2,3,6,7,8,9,10,12,14,15,16",0.8329601433049709,"1,2,3,5,6,7,8,9,10,11,12,14,15,16",0.80653828929691,
38,0.8688741721854305,"6,7,9,10,16",0.8759381898454747,"3,6,7,9,10,15,16",0.841280353200883,7,0.8688741721854305,"3,6,7,9,10,15,16",0.8794701986754967,"7,16,10,6,1,8,15,9",0.8655629139072848,"7,16,10,6",0.8584988962472406,"7,10",0.8467991169977925,7,0.8719646799116998,
39,0.7681775259678942,"1,3,6,7,16",0.7946175637393768,"1,3,4,5,6,7,10,16",0.7979225684608121,"1,3,6,7",0.8222379603399433,"1,3,4,6,7,9,10,16",0.7322946175637394,"7,3,16,6,1,14,12,13,5",0.7294617563739377,"7,3,16,6,1,14,12",0.7936732766761095,"1,3,4,5,6,7,8,9,10,12,13,14,15,16",0.8139754485363551,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",0.7214353163361662,
40,0.8138248847926267,"7,10,16",0.8341013824884793,"3,7,9,10,15,16",0.8182027649769585,"7,10,16",0.8299539170506912,"3,7,10,15,16",0.8152073732718894,"7,16,10,12,15,11,9",0.8129032258064516,"7,16,10,12,15",0.8400921658986175,"1,3,6,7,9,10,11,12,13,15,16",0.8433179723502304,"1,3,5,6,7,9,10,11,12,13,15,16",,
41,0.8607941579187586,"6,7,9,10,16",0.8393427658603377,"6,7,9,10,12,16",0.8251939753537197,"6,7,9,10",0.8411684162482884,"6,7,9,10,12,16",0.8575992697398448,"7,9,16,10,6,1,12",0.8575992697398448,"7,9,16,10,6,1,12",0.863076220903697,"1,6,7,9,10,12,16",0.8617069831127339,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,16",0.7699680511182109,
42,0.814187643020595,"7,10,16",0.8270022883295195,"3,6,7,9,10,12,16",0.8148741418764303,"3,7,10",0.8315789473684211,"3,7,9,10,16",0.8183066361556064,"7,10,16,12,6",0.8128146453089244,"7,10,16",0.8123569794050344,"3,7,10,16",0.808695652173913,"7,10,16",0.8489702517162472,
43,0.8443056222969726,"1,6,7,9,10,15",0.8481499279192696,"1,3,6,7,9,10,15",0.8467083133109082,"1,6,7,9,10,15",0.8498318116290245,"1,3,6,7,9,10,15,16",0.8534358481499279,"7,15,10,1,9,4,12,3",0.8457472369053339,"7,15,10,1,9",0.8486304661220567,"1,2,3,4,6,7,9,10,12,15",0.8097068716962998,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",0.8505526189332052,
44,0.8226666666666667,"7,9,10,16",0.84,"6,7,9,10,16",0.8184444444444444,"7,9,10,16",0.8395555555555556,"6,7,9,10,16",0.8093333333333333,"7,16,10,9,13",0.8093333333333333,"7,16,10,9,13",0.8311111111111111,"1,3,5,6,7,9,10,11,12,13,15,16",0.8604444444444445,"1,2,3,4,5,6,7,9,10,12,13,14,15,16",0.8146666666666667,
45,0.7819951338199513,"1,7,9,10,15",0.8155717761557177,"1,3,6,7,9,10,15,16",0.8094890510948906,"1,3,7,9,10,15",0.8124087591240876,"1,3,6,7,9,10,15,16",0.8272506082725061,"7,9,15,10,1,16,12,3,13,2",0.7824817518248175,"7,9,15,10,1",0.8262773722627738,"1,2,3,5,6,7,9,10,12,15,16",0.8355231143552312,"1,2,3,5,7,8,9,10,12,13,15,16",0.8116788321167884,
46,0.7951509153884215,"1,3,6,7,10,16",0.8070262246412667,"1,3,6,7,9,10,12,15,16",0.76843146956952,"1,6,7,16",0.8085106382978723,"1,3,6,7,9,10,12,15,16",0.785254824344384,"6,16,7,1,10,3,12,8,4",0.7911924789708066,"6,16,7,1,10,3,12",0.8010885700148441,"1,3,4,5,6,7,8,9,10,11,12,13,15,16",0.809995051954478,"1,3,4,5,6,7,8,9,10,11,12,15,16",0.8010885700148441,
47,0.8112701252236136,"1,6,7,9,10",0.8318425760286225,"1,3,6,7,9,10,15,16",0.7786225402504472,"6,7,9",0.8318425760286225,"1,3,6,7,9,10,15,16",0.8416815742397138,"7,9,6,1,10,16,15,12",0.8117173524150268,"7,9,6,1,10",0.8430232558139535,"1,3,6,7,9,10,15,16",0.8430232558139535,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",0.84391771019678,
48,0.7498850574712643,"6,7,10,15",0.7604597701149425,"6,7,9,10,15",0.7772413793103449,"1,3,7,9,10,15",0.8055172413793104,"1,3,5,6,7,9,10,15",0.7581609195402299,"7,10,15,9,2,6",0.7554022988505747,"7,10,15,9",0.7852873563218391,"1,2,4,5,6,7,9,10,15",0.7944827586206896,"1,2,4,5,6,7,9,10,15",,
49,0.7740641711229946,"6,7,9,10,16",0.7816399286987522,"1,6,7,9,10,15,16",0.7564616755793226,"1,7,9,10",0.7778520499108734,"1,6,7,9,10,15,16",0.7834224598930482,"7,9,10,16,6,12,2",0.7736185383244206,"7,9,10,16,6",0.7959001782531194,"1,2,6,7,8,9,10,12,13,15,16",0.7865418894830659,"1,2,6,7,9,10,12,15,16",0.7945632798573975,
50,0.8108736059479554,"7,9,10,16",0.8257434944237918,"1,3,4,6,7,9,10,16",0.7781133828996283,"7,9",0.8171468401486989,"1,3,4,6,7,9,10,16",0.8145910780669146,"7,16,9,2,15,10",0.7829925650557621,"7,16,9,2",0.8271375464684015,"1,2,3,4,6,7,9,10,15,16",0.8271375464684015,"1,2,3,4,5,6,7,9,10,12,15,16",,
51,0.8233719892952721,"6,7,9,10,16",0.8264942016057092,"6,7,9,10,15,16",0.8153434433541481,"7,9",0.8264942016057092,"6,7,9,10,15,16",0.8358608385370205,"7,9,16,10,6,2,8,15",0.8229259589652096,"7,9,16,10,6",0.8282783229259589,"6,7,9,10,15,16",0.8545941123996432,"1,2,3,4,5,6,7,8,9,10,12,14,15,16",0.844335414808207,
52,0.8293950850661626,"6,7,9,10,16",0.8270321361058601,"3,6,7,9,10,15,16",0.8171077504725898,"7,9,10,16",0.8279773156899811,"3,6,7,9,10,15,16",0.8213610586011342,"7,16,9,10,15,12,6",0.8171077504725898,"7,16,9,10",0.8350661625708885,"3,6,7,9,10,12,15,16",0.8379017013232514,"3,6,7,9,10,12,15,16",0.8374291115311909,
53,0.7826678765880217,"7,9,10,15,16",0.7835753176043557,"4,6,7,9,10,15,16",0.7617967332123412,"7,9,10",0.786978221415608,"4,7,9,10,16",0.7853901996370236,"7,9,10,16,15,12",0.7822141560798548,"7,9,10,16,15",0.7844827586206896,"4,5,6,7,9,10,15,16",0.794010889292196,"1,2,4,5,6,7,9,10,12,15,16",0.7876588021778584,
54,0.8351903435468895,"6,7,9,10,15,16",0.8347260909935005,"6,7,9,10,15,16",0.7961931290622098,"6,9,10,15",0.8291550603528319,"1,6,7,9,10,15,16",0.8152274837511606,"7,9,16,10,6,15,11,12,13",0.8184772516248839,"7,9,16,10,6,15,11",0.8319405756731661,"1,6,7,8,9,10,11,12,13,14,15,16",0.8430826369545033,"0,1,2,5,6,7,8,9,10,11,12,13,14,15,16",0.6782729805013927,
